,FA_20240731_2H_yeast_1.14.ser#1,FA_20240731_2H_yeast_1.14.ser#2,FA_20240731_2H_yeast_1.14.ser#3,FA_20240731_2H_yeast_1.14.ser#4,FA_20240731_2H_yeast_1.14.ser#5,FA_20240731_2H_yeast_1.14.ser#6,FA_20240731_2H_yeast_1.14.ser#7,FA_20240731_2H_yeast_1.14.ser#8,FA_20240731_2H_yeast_1.14.ser#9,FA_20240731_2H_yeast_1.14.ser#10,FA_20240731_2H_yeast_1.14.ser#11,FA_20240731_2H_yeast_1.14.ser#12,FA_20240731_2H_yeast_1.14.ser#13,FA_20240731_2H_yeast_1.14.ser#14,FA_20240731_2H_yeast_1.14.ser#15,FA_20240731_2H_yeast_1.14.ser#16,FA_20240731_2H_yeast_1.14.ser#17,FA_20240731_2H_yeast_1.14.ser#18,FA_20240731_2H_yeast_1.14.ser#19,FA_20240731_2H_yeast_1.14.ser#20,FA_20240731_2H_yeast_1.14.ser#21,FA_20240731_2H_yeast_1.14.ser#22,FA_20240731_2H_yeast_1.14.ser#23,FA_20240731_2H_yeast_1.14.ser#24,FA_20240731_2H_yeast_1.14.ser#25,FA_20240731_2H_yeast_1.14.ser#26,FA_20240731_2H_yeast_1.14.ser#27,FA_20240731_2H_yeast_1.14.ser#28,FA_20240731_2H_yeast_1.14.ser#29,FA_20240731_2H_yeast_1.14.ser#30,FA_20240731_2H_yeast_1.14.ser#31,FA_20240731_2H_yeast_1.14.ser#32,FA_20240731_2H_yeast_1.14.ser#33,FA_20240731_2H_yeast_1.14.ser#34,FA_20240731_2H_yeast_1.14.ser#35,FA_20240731_2H_yeast_1.14.ser#36,FA_20240731_2H_yeast_1.14.ser#37,FA_20240731_2H_yeast_1.14.ser#38,FA_20240731_2H_yeast_1.14.ser#39,FA_20240731_2H_yeast_1.14.ser#40,FA_20240731_2H_yeast_1.14.ser#41,FA_20240731_2H_yeast_1.14.ser#42,FA_20240731_2H_yeast_1.14.ser#43,FA_20240731_2H_yeast_1.14.ser#44,FA_20240731_2H_yeast_1.14.ser#45,FA_20240731_2H_yeast_1.14.ser#46,FA_20240731_2H_yeast_1.14.ser#47,FA_20240731_2H_yeast_1.14.ser#48,FA_20240731_2H_yeast_1.14.ser#49,FA_20240731_2H_yeast_1.14.ser#50,FA_20240731_2H_yeast_1.14.ser#51,FA_20240731_2H_yeast_1.14.ser#52,FA_20240731_2H_yeast_1.14.ser#53,FA_20240731_2H_yeast_1.14.ser#54,FA_20240731_2H_yeast_1.14.ser#55,FA_20240731_2H_yeast_1.14.ser#56,FA_20240731_2H_yeast_1.14.ser#57,FA_20240731_2H_yeast_1.14.ser#58,FA_20240731_2H_yeast_1.14.ser#59,FA_20240731_2H_yeast_1.14.ser#60,FA_20240731_2H_yeast_1.14.ser#61,FA_20240731_2H_yeast_1.14.ser#62,FA_20240731_2H_yeast_1.14.ser#63,FA_20240731_2H_yeast_1.14.ser#64,FA_20240731_2H_yeast_1.14.ser#65,FA_20240731_2H_yeast_1.14.ser#66,FA_20240731_2H_yeast_1.14.ser#67,FA_20240731_2H_yeast_1.14.ser#68,FA_20240731_2H_yeast_1.14.ser#69,FA_20240731_2H_yeast_1.14.ser#70,FA_20240731_2H_yeast_1.14.ser#71,FA_20240731_2H_yeast_1.14.ser#72,FA_20240731_2H_yeast_1.14.ser#73,FA_20240731_2H_yeast_1.14.ser#74,FA_20240731_2H_yeast_1.14.ser#75,FA_20240731_2H_yeast_1.14.ser#76,FA_20240731_2H_yeast_1.14.ser#77,FA_20240731_2H_yeast_1.14.ser#78,FA_20240731_2H_yeast_1.14.ser#79,FA_20240731_2H_yeast_1.14.ser#80,FA_20240731_2H_yeast_1.14.ser#81,FA_20240731_2H_yeast_1.14.ser#82,FA_20240731_2H_yeast_1.14.ser#83,FA_20240731_2H_yeast_1.14.ser#84,FA_20240731_2H_yeast_1.14.ser#85,FA_20240731_2H_yeast_1.14.ser#86,FA_20240731_2H_yeast_1.14.ser#87,FA_20240731_2H_yeast_1.14.ser#88,FA_20240731_2H_yeast_1.14.ser#89,FA_20240731_2H_yeast_1.14.ser#90,FA_20240731_2H_yeast_1.14.ser#91,FA_20240731_2H_yeast_1.14.ser#92,FA_20240731_2H_yeast_1.14.ser#93,FA_20240731_2H_yeast_1.14.ser#94,FA_20240731_2H_yeast_1.14.ser#95,FA_20240731_2H_yeast_1.14.ser#96,FA_20240731_2H_yeast_1.14.ser#97,FA_20240731_2H_yeast_1.14.ser#98,FA_20240731_2H_yeast_1.14.ser#99,FA_20240731_2H_yeast_1.14.ser#100,FA_20240731_2H_yeast_1.14.ser#101,FA_20240731_2H_yeast_1.14.ser#102,FA_20240731_2H_yeast_1.14.ser#103,FA_20240731_2H_yeast_1.14.ser#104,FA_20240731_2H_yeast_1.14.ser#105,FA_20240731_2H_yeast_1.14.ser#106,FA_20240731_2H_yeast_1.14.ser#107,FA_20240731_2H_yeast_1.14.ser#108,FA_20240731_2H_yeast_1.14.ser#109,FA_20240731_2H_yeast_1.14.ser#110,FA_20240731_2H_yeast_1.14.ser#111,FA_20240731_2H_yeast_1.14.ser#112,FA_20240731_2H_yeast_1.14.ser#113,FA_20240731_2H_yeast_1.14.ser#114,FA_20240731_2H_yeast_1.14.ser#115,FA_20240731_2H_yeast_1.14.ser#116,FA_20240731_2H_yeast_1.14.ser#117,FA_20240731_2H_yeast_1.14.ser#118,FA_20240731_2H_yeast_1.14.ser#119,FA_20240731_2H_yeast_1.14.ser#120,FA_20240731_2H_yeast_1.14.ser#121,FA_20240731_2H_yeast_1.14.ser#122,FA_20240731_2H_yeast_1.14.ser#123,FA_20240731_2H_yeast_1.14.ser#124,FA_20240731_2H_yeast_1.14.ser#125,FA_20240731_2H_yeast_1.14.ser#126,FA_20240731_2H_yeast_1.14.ser#127,FA_20240731_2H_yeast_1.14.ser#128,FA_20240731_2H_yeast_1.14.ser#129,FA_20240731_2H_yeast_1.14.ser#130
1.37274,-166.919,358.924,624.760,463.122,-439.027,37.9562,101.853,-287.480,83.0250,-14.1912,504.515,50.8312,9.11392,446.726,229.991,148.138,-159.482,86.8513,-273.271,-34.0843,-314.448,830.367,-246.423,-152.336,-284.321,445.733,0.618263,79.5792,-162.714,95.3686,-263.954,-221.624,567.839,-566.579,297.278,60.7029,89.3716,217.910,128.856,-174.197,-8.73728,-157.221,-124.270,-48.0364,-266.224,101.415,78.5918,635.317,159.335,-18.9459,451.115,-400.235,-248.380,369.840,66.2569,49.6351,-435.495,-329.043,-271.826,-160.582,511.551,16.1382,239.650,-504.432,-83.0958,-267.442,337.423,170.940,586.803,-20.6239,-160.888,178.490,76.3498,-217.541,-606.496,-271.414,93.1806,81.1234,-262.393,-140.908,683.793,185.812,117.245,48.5366,58.2954,-661.721,107.661,-700.271,-352.899,-15.3486,-192.237,82.0987,408.371,358.851,-4.37389,-378.659,-167.172,-148.873,347.886,-245.996,-364.370,209.481,-65.0229,351.740,-238.296,-58.5515,25.0908,296.770,121.908,-297.864,85.7931,-473.158,628.542,7.30995,416.388,-8.23812,-105.393,-17.1981,-29.1136,-301.152,68.7214,-176.869,114.657,204.846,-12.9123,258.105,18.0640,203.886,-159.719,208.743
1.38089,-219.343,354.484,614.419,430.905,-367.222,29.0472,111.105,-291.507,149.898,-14.6527,401.677,125.525,54.7503,437.445,259.836,-6.38422,-173.298,225.557,-445.823,-60.3093,-228.543,818.981,-317.551,-189.189,-280.868,556.341,14.5815,10.9563,-82.2601,108.689,-257.525,-362.904,543.089,-557.285,270.857,-2.48717,193.369,230.725,70.9423,-96.3333,12.8208,-138.902,-110.120,-152.494,-302.840,18.8088,260.498,676.620,234.540,122.391,439.792,-481.366,-273.875,348.113,98.4670,82.1344,-506.767,-261.782,-137.338,-131.673,434.415,-3.08200,215.722,-588.314,68.1252,-324.688,289.670,20.6689,620.608,-60.2621,-101.874,129.723,42.6509,-275.282,-639.245,-362.909,102.724,142.755,-152.605,-207.279,695.369,151.105,35.4099,166.524,-45.7387,-526.227,178.596,-709.206,-284.978,-71.5244,-185.253,65.1485,469.842,285.125,-17.9013,-319.629,-220.984,-178.065,381.759,-284.199,-313.530,151.030,9.66424,475.618,-216.172,-98.7347,60.1496,323.927,-8.70505,-216.377,144.008,-442.892,536.208,-14.4385,321.022,24.5411,-107.395,4.04985,-128.848,-379.464,31.2633,-186.351,185.577,209.177,129.458,106.195,19.9578,171.274,-129.455,204.649
1.38903,-292.976,318.718,585.783,335.549,-277.005,-7.58670,90.7817,-315.904,200.213,15.4664,248.222,229.004,63.3221,375.168,277.059,-177.432,-249.862,301.698,-555.921,-71.8546,-193.729,752.687,-346.968,-240.884,-292.254,704.939,61.4408,-64.4813,-2.62871,161.778,-244.726,-500.072,522.878,-540.188,217.561,-42.0749,287.708,223.299,-11.5594,-5.94875,16.7661,-144.360,-60.0271,-239.029,-323.163,-59.1936,340.149,735.133,338.516,238.694,461.142,-515.072,-284.655,312.248,89.1323,124.304,-563.084,-166.086,-31.1267,-85.6811,344.520,17.3508,115.135,-575.828,189.991,-331.517,223.715,-138.635,617.972,-100.191,-51.5224,50.7810,8.88137,-336.415,-627.253,-399.352,94.4709,195.897,-43.4951,-291.575,697.580,96.3802,-65.7626,211.882,-103.251,-391.978,276.719,-705.684,-178.478,-97.0634,-175.377,51.1516,502.537,258.393,4.70967,-257.703,-263.619,-258.370,417.151,-302.840,-264.144,148.011,119.242,549.713,-155.194,-68.6859,120.792,342.710,-124.103,-107.117,212.838,-441.083,506.966,-13.0252,241.507,14.4761,-69.4818,11.0879,-132.856,-429.014,-9.08664,-184.945,226.916,194.750,224.223,-37.6549,21.1360,150.404,-88.3601,194.020
1.39718,-321.974,269.996,543.022,183.520,-190.925,-59.9318,24.8286,-330.567,236.510,85.9818,93.5344,289.791,64.1047,329.888,291.165,-335.054,-346.693,299.477,-578.223,-40.0486,-225.454,626.798,-305.957,-295.064,-280.880,823.724,100.686,-96.5278,89.8596,249.785,-231.915,-573.657,526.661,-536.331,150.323,-20.6003,338.216,194.783,-105.347,62.2012,-1.03558,-153.875,1.34490,-277.705,-276.869,-67.7544,297.233,796.956,404.161,344.339,512.911,-491.291,-272.561,259.286,38.0548,167.471,-590.283,-114.832,37.5941,-71.3405,286.376,99.4126,-30.5840,-505.399,259.743,-334.907,199.924,-250.814,612.619,-114.370,-21.5485,-64.5372,15.5676,-364.253,-568.781,-359.312,64.3046,219.740,46.9219,-390.814,719.338,73.2256,-138.519,180.612,-97.3612,-287.644,380.303,-670.957,-45.0143,-122.908,-164.664,-1.97024,524.015,287.884,58.6080,-174.737,-297.326,-359.614,435.787,-291.175,-253.462,123.107,206.348,537.226,-47.2859,0.231733,200.170,372.735,-209.542,-18.6847,289.309,-421.332,565.162,-2.37129,166.724,-51.3200,0.144529,-5.33218,-44.5995,-445.252,-33.1964,-172.773,205.657,148.458,231.139,-146.222,12.7368,158.557,-68.5975,176.408
1.40532,-274.490,213.123,467.832,8.48719,-113.185,-88.6626,-97.2752,-326.283,272.754,152.898,-36.1734,271.454,62.5430,337.271,303.768,-453.881,-460.604,271.825,-487.138,16.9059,-284.073,462.296,-208.791,-361.704,-202.846,875.528,114.701,-74.7556,199.110,371.853,-217.064,-571.736,515.301,-551.124,73.4833,36.3759,338.752,167.471,-169.029,67.4218,-12.9026,-119.829,49.3855,-254.930,-184.314,-26.0027,203.234,801.188,371.603,441.743,577.770,-422.986,-253.848,178.932,-17.4166,181.997,-573.411,-115.537,40.5122,-114.940,261.832,216.298,-161.606,-417.655,293.944,-376.873,221.090,-290.308,621.900,-79.5455,-18.0312,-204.951,39.3842,-327.076,-499.889,-251.364,16.6264,222.486,70.0423,-459.146,740.820,117.881,-170.012,93.7192,-65.6435,-212.491,449.858,-622.463,91.5963,-150.617,-134.206,-95.0140,554.142,332.700,97.7282,-63.4031,-300.787,-417.028,378.997,-272.223,-278.939,30.7859,233.895,421.471,77.3612,57.0191,307.926,404.781,-231.778,29.0997,346.824,-353.857,643.907,0.767993,88.7219,-138.229,59.5424,-35.6898,76.8264,-466.704,-13.6042,-157.403,119.834,61.2732,166.888,-234.721,3.60208,172.925,-69.9872,157.101
1.41347,-172.819,187.800,359.820,-122.580,-47.1712,-92.9210,-230.493,-322.443,310.496,170.929,-126.756,172.644,47.9434,328.597,307.179,-525.498,-582.132,260.161,-332.266,60.2320,-315.307,307.014,-79.7344,-450.322,-93.0458,870.112,105.884,-42.1489,297.341,465.798,-237.903,-531.602,449.931,-562.387,30.4818,60.3766,323.078,166.889,-167.429,-7.56527,-17.0970,-22.3525,57.3211,-192.371,-79.0599,-17.5669,148.614,712.782,273.033,523.284,633.418,-329.597,-261.391,104.781,-35.2698,152.254,-526.949,-130.964,-36.2714,-208.932,276.121,301.085,-239.638,-324.736,309.551,-454.464,247.094,-266.668,628.195,-12.6731,-39.4815,-344.877,9.77920,-234.623,-448.540,-116.550,-43.5024,232.179,18.5030,-446.595,735.920,212.467,-167.926,4.31098,-64.5188,-192.198,438.234,-565.017,192.268,-160.840,-47.1302,-186.006,576.822,352.556,77.4635,63.8194,-229.437,-390.204,230.862,-244.183,-314.215,-106.956,218.931,248.835,183.441,71.4235,416.233,413.963,-200.658,41.3936,377.075,-260.342,670.008,25.1168,12.3767,-212.536,97.6099,-57.8778,185.170,-524.055,50.5650,-145.652,32.9921,-29.0141,81.8094,-306.174,4.61769,165.328,-71.2335,148.152
1.42161,-68.3180,224.084,274.296,-157.920,2.54861,-79.6110,-287.475,-305.368,338.536,141.280,-185.939,15.7030,12.7043,252.330,285.530,-552.376,-666.243,242.167,-209.587,57.0091,-280.852,221.187,68.4354,-573.461,-33.3259,823.701,89.8254,-13.6158,355.991,473.262,-331.382,-487.545,334.743,-535.804,71.0752,28.0489,329.685,195.809,-94.4449,-139.671,-56.2248,112.044,37.5076,-131.783,14.6931,-92.3796,148.658,569.824,168.651,588.522,654.865,-224.296,-280.537,69.1261,-23.7221,82.1800,-470.234,-125.532,-153.612,-321.806,308.662,287.552,-260.521,-243.705,324.163,-515.738,273.544,-220.411,607.711,38.4344,-68.6932,-453.620,-64.2167,-148.987,-434.815,2.56823,-116.272,270.803,-57.5865,-376.379,688.069,331.216,-152.288,-14.0181,-124.364,-224.435,353.462,-465.613,193.365,-142.994,94.2622,-260.654,587.669,325.331,2.13811,191.483,-83.8337,-275.905,31.2695,-204.243,-357.314,-233.112,196.277,119.433,223.682,49.5966,473.588,397.811,-176.715,38.7181,381.386,-193.161,614.967,105.772,-59.4630,-266.545,114.278,-60.1088,246.209,-587.577,117.837,-119.624,14.2269,-95.9241,16.5871,-342.656,13.1449,119.269,-63.1603,156.655
1.42976,9.46964,301.705,270.340,-104.029,43.7381,-47.3919,-232.517,-232.741,354.769,89.6737,-239.859,-133.050,-51.3662,157.206,222.174,-520.288,-704.805,193.603,-142.036,8.73012,-166.979,217.449,178.852,-722.416,-44.8021,745.910,86.2001,31.1299,375.279,406.075,-498.098,-445.989,224.516,-490.034,174.662,-22.1617,361.167,237.724,24.6510,-268.822,-149.825,259.051,26.9272,-89.0307,66.5838,-216.496,161.357,427.951,54.7433,626.120,618.133,-117.930,-276.871,70.3647,-22.3050,8.43059,-407.984,-70.5086,-251.080,-400.248,330.205,190.928,-246.745,-218.712,355.093,-524.736,317.035,-192.043,581.654,65.0290,-61.1194,-514.056,-113.131,-124.688,-456.081,86.8427,-199.479,329.018,-107.848,-314.675,601.930,450.685,-144.390,49.1773,-221.136,-237.786,263.981,-302.381,56.0196,-99.7117,216.262,-307.375,608.394,264.795,-72.8170,298.527,57.0153,-96.8972,-153.636,-172.852,-392.385,-287.916,175.862,62.8311,192.265,18.1887,477.405,378.426,-182.121,27.1904,351.844,-154.560,515.414,226.494,-120.287,-295.480,95.4241,-52.6595,252.343,-619.028,149.354,-54.7256,81.5751,-152.803,11.8256,-359.240,17.8218,39.5026,-71.1519,184.456
1.43790,79.5020,380.778,341.183,-24.7481,49.3901,-6.33281,-102.071,-118.946,344.157,43.8338,-286.278,-226.144,-141.768,103.058,145.648,-414.198,-717.602,106.899,-104.057,-49.3460,10.5842,260.240,188.793,-840.821,-97.5423,640.676,104.839,93.7564,403.907,305.383,-690.752,-400.762,168.388,-439.127,274.049,-58.3119,403.877,281.901,142.572,-338.904,-256.467,415.733,43.8256,-45.0087,58.1125,-307.729,157.734,310.693,-71.6419,643.616,538.651,-20.1618,-250.266,87.3818,-51.5692,-22.2768,-333.042,42.6831,-274.327,-396.679,313.446,97.2681,-227.527,-275.470,400.798,-498.963,356.543,-177.105,562.746,76.3613,12.7342,-538.425,-123.057,-160.659,-456.597,131.854,-274.369,370.824,-108.690,-311.148,486.334,548.847,-153.983,141.909,-296.514,-205.249,225.029,-109.984,-160.087,-34.5854,257.409,-285.850,646.495,202.086,-94.6551,361.740,128.540,108.663,-257.450,-155.528,-361.072,-261.742,150.140,20.6479,123.887,12.3884,481.737,345.960,-194.204,-4.96398,277.335,-102.903,418.376,346.367,-187.362,-262.912,30.7068,-62.5392,236.858,-614.733,154.260,37.3304,189.198,-186.336,75.1504,-392.986,11.0286,-30.4041,-122.656,226.810
1.44605,155.956,406.610,415.208,19.3158,-13.8459,19.5002,46.2255,-16.0153,284.940,3.25999,-303.653,-267.402,-226.800,107.225,118.649,-247.300,-686.056,-5.73174,-77.6620,-96.5082,211.473,310.602,84.7130,-889.989,-155.199,508.231,135.701,153.498,484.573,190.004,-831.632,-351.892,148.984,-372.950,313.700,-87.3678,449.780,307.371,231.538,-337.365,-320.080,572.518,79.2233,9.64989,22.4070,-335.153,139.536,239.583,-171.581,655.233,475.125,77.9239,-225.177,105.522,-99.3557,13.4455,-232.542,184.949,-212.366,-310.515,257.777,51.0037,-236.010,-383.166,450.165,-473.915,341.316,-160.210,525.332,63.4395,101.585,-544.713,-114.703,-236.385,-399.809,132.332,-305.397,377.580,-68.5209,-381.044,349.777,619.720,-198.532,230.528,-299.888,-162.011,255.235,59.9236,-342.412,34.7197,241.166,-202.708,677.513,132.130,-68.1623,386.894,110.142,291.605,-272.556,-126.285,-248.276,-191.866,129.934,-43.0537,39.5093,65.7764,510.033,283.216,-184.851,-47.2687,174.454,-36.1690,341.292,434.756,-279.165,-174.555,-85.6463,-72.6999,220.323,-590.955,183.198,133.550,257.640,-172.140,159.132,-423.392,1.84985,-60.9692,-220.783,281.153
