,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#1,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#2,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#3,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#4,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#5,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#6,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#7,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#8,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#9,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#10,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#11,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#12,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#13,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#14,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#15,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#16,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#17,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#18,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#19,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#20,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#21,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#22,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#23,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#24,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#25,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#26,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#27,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#28,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#29,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#30,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#31,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#32,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#33,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#34,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#35,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#36,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#37,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#38,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#39,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#40,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#41,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#42,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#43,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#44,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#45,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#46,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#47,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#48,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#49,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#50,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#51,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#52,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#53,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#54,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#55,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#56,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#57,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#58,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#59,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#60,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#61,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#62,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#63,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#64,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#65,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#66,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#67,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#68,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#69,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#70,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#71,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#72,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#73,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#74,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#75,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#76,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#77,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#78,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#79,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#80,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#81,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#82,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#83,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#84,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#85,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#86,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#87,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#88,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#89,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#90,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#91,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#92,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#93,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#94,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#95,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#96,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#97,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#98,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#99,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#100,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#101,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#102,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#103,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#104,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#105,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#106,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#107,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#108,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#109,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#110,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#111,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#112,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#113,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#114,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#115,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#116,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#117,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#118,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#119,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#120,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#121,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#122,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#123,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#124,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#125,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#126,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#127,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#128,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#129,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#130,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#131,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#132,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#133,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#134,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#135,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#136,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#137,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#138,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#139,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#140,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#141,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#142,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#143,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#144,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#145,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#146,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#147,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#148,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#149,FA_20241008_2H_yeast_Fum-d2_ETX-d2.4.ser#150
1.68249,350.029,202.672,262.740,-233.688,-77.5498,-785.909,111.339,-171.248,131.195,-139.143,-390.090,-393.964,43.7623,357.099,144.485,19.3252,-165.036,391.155,404.020,-55.8773,13.2972,-377.449,194.537,-165.923,-351.219,-749.505,125.498,-804.931,338.366,306.307,58.5847,-374.732,-233.179,429.287,-253.141,-45.1206,-168.307,16.4432,-19.2200,312.785,33.9243,483.816,36.4503,-139.724,480.036,106.771,557.923,-189.574,162.365,243.015,-290.662,-209.747,470.840,-17.2825,-320.614,-84.8796,195.453,-347.127,468.388,313.810,-163.319,-347.769,-62.8654,-34.3952,-521.292,221.278,-55.3371,22.7403,-352.453,-78.9841,-429.969,-291.959,-667.421,-104.660,309.544,-42.4366,279.617,248.366,16.0237,271.019,330.065,387.870,-1019.07,-123.593,247.602,410.624,-274.399,542.846,-548.867,378.205,194.724,-208.979,176.143,523.144,201.059,-360.357,53.8975,-312.383,-6.95252,397.863,-203.703,-166.747,-67.9597,-412.160,-453.511,-49.7253,-249.659,-416.339,136.287,235.219,-290.376,-237.846,135.518,-368.073,230.878,-77.3758,-369.517,-201.419,187.306,-35.9226,27.4768,302.090,-817.771,-86.7604,407.415,-224.357,-331.262,-253.344,281.707,-339.066,299.229,32.7968,-492.571,-98.7065,-16.8097,602.607,416.934,-442.459,522.984,-34.5353,-137.438,470.385,-336.668,-395.224,217.414,15.9434,252.573,461.207,-215.817,821.330
1.69064,415.976,289.954,360.330,-193.204,-82.1340,-775.606,59.3383,-202.866,164.899,-282.244,-371.314,-258.816,203.793,325.542,122.119,37.5402,-166.195,359.893,359.641,-167.726,-40.3070,-347.850,167.147,61.2215,-479.767,-756.020,177.993,-831.907,317.486,292.536,57.0838,-309.242,-246.282,407.967,-248.523,-18.3115,-47.3603,22.4637,-129.809,230.195,11.5463,492.771,135.231,-197.385,502.362,241.375,572.936,-122.618,194.956,269.879,-251.142,-132.757,505.268,-75.9921,-385.104,-78.6178,320.501,-366.409,518.125,214.269,-140.276,-204.068,-21.2814,64.3286,-622.857,123.354,15.9558,152.420,-335.047,-131.958,-410.352,-365.043,-521.230,-20.1186,280.226,-56.9491,263.206,255.866,30.6697,215.096,175.161,334.461,-949.008,-155.290,275.272,418.895,-122.650,679.497,-495.168,228.972,231.218,-253.907,162.851,455.402,167.338,-270.339,36.9463,-371.775,-41.9607,372.619,-101.489,-275.136,-100.222,-352.743,-395.717,-40.7787,-371.342,-417.065,258.129,242.278,-195.522,-202.360,55.0730,-368.894,186.457,-36.9485,-368.910,-57.8259,342.843,-9.04911,22.1891,249.576,-909.324,78.7984,448.534,-370.681,-429.694,-346.771,257.588,-442.336,316.099,32.4413,-483.350,-15.8493,76.5014,513.917,412.201,-451.302,445.144,-48.9094,-191.930,459.066,-390.462,-304.778,429.320,14.0253,244.228,407.340,-265.217,818.696
1.69878,464.041,337.063,336.842,-121.713,-109.588,-788.792,-8.86697,-201.782,163.046,-402.964,-370.859,-145.395,270.069,321.893,78.2176,135.129,-189.143,299.519,306.905,-206.346,-58.0530,-288.748,132.567,292.774,-541.014,-763.309,203.448,-843.355,273.892,222.460,81.5044,-221.259,-258.829,411.919,-232.536,6.57270,63.0637,-34.6761,-269.140,147.023,-12.4219,461.557,234.322,-253.658,457.128,340.881,522.965,-88.0506,188.219,256.761,-233.813,-44.1461,515.594,-124.867,-483.507,-82.6728,374.722,-291.266,535.109,134.062,-111.733,-19.6103,4.35067,107.346,-694.668,-2.77964,29.3384,271.074,-300.098,-182.020,-377.398,-409.426,-429.933,-16.6139,232.095,-52.4916,220.831,256.464,16.3924,150.145,42.6566,267.869,-870.049,-221.561,274.500,378.888,-52.3066,761.693,-448.976,65.8906,225.702,-291.165,156.448,358.054,102.391,-205.455,8.40141,-406.452,-49.2778,305.355,68.8621,-407.049,-163.627,-249.216,-406.703,-22.9101,-481.460,-401.694,318.856,158.278,-48.3321,-134.743,43.0647,-315.423,149.773,-14.3521,-363.492,59.1111,497.937,-11.2199,39.7559,116.685,-912.680,229.662,438.700,-468.573,-514.657,-352.843,254.122,-483.198,318.084,79.3504,-514.929,0.422294,175.177,425.289,378.529,-443.461,326.602,-58.8926,-213.304,408.353,-404.173,-188.159,648.237,31.1270,221.067,319.017,-296.503,779.582
1.70693,472.691,293.215,246.786,-35.8031,-117.293,-807.596,-103.693,-210.356,128.445,-470.370,-384.775,-68.2436,245.651,344.901,42.8438,267.027,-189.669,230.770,289.611,-184.998,-15.5368,-197.617,75.5260,445.057,-537.687,-769.639,209.210,-849.616,198.986,147.598,122.939,-144.102,-280.887,407.766,-220.059,34.9466,120.801,-100.216,-403.555,113.999,-58.3190,400.718,307.867,-267.539,356.438,363.210,429.846,-91.0204,167.212,212.718,-225.178,25.4984,495.968,-156.488,-569.739,-61.4276,345.394,-158.100,530.444,77.0948,-58.6918,145.192,21.9738,102.311,-708.101,-115.324,-9.50698,345.400,-254.513,-173.565,-339.417,-409.566,-380.348,-93.2759,187.866,-36.6408,146.089,244.228,-28.5306,58.0400,-55.1719,185.710,-782.949,-299.471,227.217,333.645,-24.1917,752.004,-394.738,-87.2123,200.450,-294.409,164.517,236.660,36.3730,-158.600,-53.7291,-416.849,-62.1809,214.964,273.792,-557.573,-235.889,-151.937,-456.476,-1.51721,-542.076,-375.781,286.609,3.21309,87.9429,-94.8841,98.7054,-188.087,150.607,-2.86244,-375.453,127.390,616.217,-49.1972,32.2116,-50.0475,-814.847,331.817,351.949,-508.675,-587.925,-295.179,229.213,-481.466,273.694,151.189,-556.636,-56.5405,265.016,362.901,357.113,-417.166,192.043,-50.0967,-176.817,335.879,-399.001,-98.9306,839.873,82.7863,190.206,267.478,-288.577,706.915
1.71507,439.010,171.408,150.909,44.3663,-90.5049,-798.941,-191.000,-221.588,48.9945,-483.203,-408.642,-24.4794,150.006,366.059,70.6150,360.489,-146.399,138.302,329.565,-144.494,64.8357,-104.701,1.94902,471.931,-494.125,-760.734,184.200,-830.460,97.5716,106.767,187.803,-110.762,-273.414,372.418,-209.249,56.3740,132.656,-132.360,-478.523,159.628,-133.132,335.065,342.714,-210.569,212.727,304.103,316.427,-108.253,150.587,188.094,-196.152,77.0114,460.144,-172.026,-572.177,-4.96100,262.322,-13.8616,488.106,44.4850,30.3603,258.826,19.6122,89.3587,-641.904,-186.060,-83.3057,349.414,-233.511,-77.2443,-329.732,-342.287,-315.325,-187.181,188.454,-33.4480,53.0017,221.981,-76.3633,-59.5744,-131.566,118.360,-690.184,-335.226,132.836,311.102,-4.44844,654.027,-330.104,-177.359,176.356,-255.594,220.685,109.351,-33.3305,-91.6394,-140.430,-416.438,-88.5221,136.443,437.166,-680.022,-282.872,-90.9192,-494.616,17.6103,-555.125,-363.253,187.233,-147.681,126.665,-89.9791,141.920,-2.49603,185.416,51.8751,-412.210,149.062,647.746,-89.2997,-29.6135,-212.042,-677.469,406.282,214.799,-487.956,-590.429,-231.396,193.972,-441.773,189.477,210.602,-568.503,-156.044,337.807,326.778,371.160,-377.363,50.7802,-29.0804,-96.7695,262.435,-380.431,-52.8323,948.448,151.208,140.074,274.269,-237.604,580.550
1.72322,364.932,44.3237,65.5921,124.804,-64.2776,-756.959,-227.842,-208.502,-85.2405,-470.887,-438.464,-7.22611,-9.29270,356.547,178.621,408.093,-68.2345,27.4713,403.156,-124.108,139.572,-30.5149,-60.7080,393.469,-427.089,-707.723,104.716,-786.195,-18.9940,92.7129,265.616,-110.398,-187.933,283.559,-206.815,60.2052,143.402,-109.622,-459.588,262.585,-234.599,282.334,370.186,-109.377,46.8920,216.079,205.494,-122.515,123.178,201.288,-130.563,102.507,425.019,-146.148,-475.546,66.2373,167.112,78.9198,401.283,15.9395,117.966,309.168,-0.876725,87.2605,-498.901,-193.514,-160.772,286.648,-258.304,44.4929,-363.639,-187.761,-218.130,-245.923,248.363,-54.0997,-26.7723,174.226,-105.398,-176.066,-194.942,93.1034,-615.894,-294.121,12.5175,292.628,-7.92179,494.120,-278.452,-168.524,144.937,-178.015,290.894,-28.7537,-109.616,12.0710,-215.722,-402.186,-134.987,62.6437,516.652,-731.138,-268.097,-83.6249,-486.964,52.1891,-500.452,-372.223,85.5133,-241.662,40.0869,-94.6278,119.059,190.456,232.670,158.929,-462.643,145.666,582.105,-122.075,-143.591,-337.006,-586.141,464.798,93.1869,-398.671,-499.768,-189.203,188.076,-367.879,108.793,224.528,-555.878,-218.830,385.074,271.590,420.642,-302.418,-84.7939,-26.1859,-14.0096,212.839,-357.903,-40.6721,956.803,175.979,41.9812,299.587,-155.756,394.048
1.73136,260.694,-41.5206,-4.73106,197.292,-71.1288,-702.140,-230.488,-157.329,-244.365,-474.333,-454.249,-2.52710,-191.595,308.600,328.063,445.971,10.6910,-65.3890,460.160,-145.953,165.096,39.4959,-96.9661,244.813,-348.158,-602.791,-23.2899,-729.042,-133.259,103.925,326.411,-113.970,-38.6442,140.460,-248.383,29.1021,165.345,-39.4163,-352.830,358.177,-349.047,241.305,407.159,-17.7130,-83.8356,160.262,117.108,-141.865,79.6821,239.094,-58.3000,64.1392,384.250,-71.7847,-330.698,123.724,82.4492,91.2965,283.781,-17.1571,140.760,294.497,-33.1402,98.9476,-327.678,-112.050,-219.620,212.598,-307.863,114.062,-403.223,20.0380,-100.879,-255.078,323.710,-86.1356,-64.7075,80.4330,-90.9697,-261.055,-241.242,79.8692,-573.061,-206.836,-107.455,246.060,-34.8204,320.881,-250.435,-75.2861,97.6989,-104.576,321.230,-188.931,-153.686,135.238,-237.874,-360.185,-216.013,-24.7402,508.221,-744.895,-209.215,-128.295,-426.253,121.972,-371.740,-377.099,40.3450,-266.310,-128.861,-93.1159,57.3527,330.672,280.358,266.498,-487.768,135.962,485.688,-151.602,-286.338,-418.503,-528.344,451.707,53.2104,-261.988,-394.182,-151.010,208.867,-291.189,63.1375,159.006,-557.563,-212.297,388.878,190.101,471.649,-184.252,-203.383,-66.9426,44.9247,213.949,-364.720,-68.7742,894.153,132.083,-92.0674,309.224,-52.4498,184.773
1.73951,155.248,-106.136,-57.6387,239.831,-107.106,-653.224,-255.622,-49.9243,-372.662,-482.045,-449.666,15.5041,-324.751,239.062,481.903,480.285,66.3050,-112.213,451.172,-222.342,115.613,130.213,-120.403,50.7277,-299.007,-481.996,-144.602,-662.566,-191.866,140.673,341.858,-93.3755,90.0124,17.8483,-335.576,-51.9185,182.227,42.1130,-175.055,390.875,-448.707,211.542,415.260,-2.98983,-138.886,163.794,44.6239,-178.238,63.2354,291.296,-18.1402,-36.8734,321.273,33.2880,-180.436,135.244,31.1896,70.5744,157.230,-21.3307,67.9720,222.680,-68.9491,111.689,-164.190,22.8436,-266.303,176.552,-350.059,122.150,-425.980,215.767,4.66527,-203.661,356.391,-123.394,-50.8470,-35.6321,-26.6120,-319.378,-262.496,34.7604,-551.380,-139.979,-208.168,149.822,-51.7037,186.774,-242.767,70.0267,59.8116,-79.6325,291.579,-339.499,-161.492,241.584,-196.318,-283.563,-317.463,-91.0370,459.594,-786.072,-153.300,-198.918,-352.464,230.784,-216.693,-359.430,71.0646,-231.243,-298.702,-87.8700,-0.602760,383.596,324.893,324.588,-459.286,94.3892,399.269,-182.938,-411.897,-467.345,-461.810,364.672,107.387,-132.240,-323.192,-91.6640,206.020,-256.842,81.2163,27.1386,-604.007,-181.874,350.244,110.948,483.705,-68.2062,-286.926,-155.759,84.8534,262.121,-408.052,-125.926,779.247,53.7319,-212.806,303.062,60.4030,17.3259
1.74765,69.7143,-188.367,-99.6257,237.208,-131.401,-628.076,-307.151,124.107,-434.374,-434.315,-420.826,39.8175,-378.835,187.406,604.849,502.569,89.0588,-100.593,372.188,-342.753,2.26013,259.092,-161.971,-145.629,-279.694,-387.986,-189.804,-600.762,-164.504,177.021,298.404,-15.2787,145.589,-23.0930,-418.961,-176.778,196.843,97.0966,30.3868,326.681,-523.231,213.709,375.090,-91.1545,-136.428,200.733,-16.0464,-215.717,81.6662,312.594,-19.2642,-149.940,232.900,154.415,-49.2685,81.1907,15.4345,50.4933,48.8752,-5.17268,-86.7531,99.9272,-87.0873,100.444,-1.84395,126.380,-299.731,173.837,-373.899,106.343,-439.646,351.330,78.2814,-93.5893,325.965,-196.596,5.64971,-130.192,49.1992,-348.213,-235.626,-57.5960,-520.256,-116.510,-269.974,16.6942,-43.4761,117.249,-255.106,232.969,72.3947,-90.3185,237.696,-403.047,-177.125,294.094,-132.846,-182.863,-389.915,-83.1856,444.648,-862.310,-93.6547,-259.834,-289.679,364.562,-77.6498,-328.446,146.851,-167.840,-396.054,-88.6619,-16.2061,356.817,349.387,325.138,-397.817,1.25109,287.424,-215.493,-468.972,-491.350,-410.503,270.311,205.859,-54.9755,-259.549,-23.0663,132.736,-271.792,166.270,-119.114,-686.620,-173.710,296.881,37.9713,458.176,9.08472,-322.909,-252.267,133.268,307.062,-452.527,-181.995,642.314,-4.39064,-293.604,302.622,179.388,-75.9339
1.75580,-10.7234,-298.852,-131.495,172.641,-99.5707,-621.767,-336.704,326.349,-441.421,-310.025,-341.323,21.1888,-384.749,176.312,673.023,520.112,69.9094,-27.0116,298.196,-479.847,-111.278,415.331,-217.012,-296.419,-244.452,-312.841,-138.886,-555.223,-91.2956,166.222,224.877,99.4654,133.266,4.00532,-466.218,-314.685,205.604,107.528,179.556,174.443,-592.173,261.804,304.331,-238.366,-109.598,227.351,-52.1414,-208.212,100.233,265.187,-49.6131,-235.130,154.303,272.750,42.1744,-42.2413,7.88764,12.6384,-28.5268,-13.3511,-280.153,-41.1169,-77.3345,54.0980,169.037,147.611,-304.751,168.910,-393.152,84.5007,-437.147,400.291,151.450,38.4731,253.477,-318.019,79.6040,-176.168,96.7522,-329.213,-140.027,-177.253,-452.956,-90.1973,-283.514,-103.616,-26.5834,105.336,-281.798,350.203,148.483,-83.8102,221.808,-332.773,-223.092,297.966,-77.2682,-82.9195,-406.296,-14.1842,467.787,-923.555,15.4235,-278.520,-236.623,489.751,10.6138,-300.676,202.931,-96.2506,-408.764,-92.7257,39.7005,272.568,321.171,297.837,-345.370,-96.7246,134.799,-233.450,-436.640,-500.578,-392.563,197.077,290.573,-42.8528,-190.953,19.9217,-9.75854,-292.868,248.638,-252.480,-760.463,-180.846,235.529,-33.9840,409.825,54.8485,-348.862,-318.104,183.283,292.168,-468.399,-234.596,537.787,-17.4657,-341.643,308.198,312.120,-102.771
