,FA_20240704_2H_yeast_1.3.ser#1,FA_20240704_2H_yeast_1.3.ser#2,FA_20240704_2H_yeast_1.3.ser#3,FA_20240704_2H_yeast_1.3.ser#4,FA_20240704_2H_yeast_1.3.ser#5,FA_20240704_2H_yeast_1.3.ser#6,FA_20240704_2H_yeast_1.3.ser#7,FA_20240704_2H_yeast_1.3.ser#8,FA_20240704_2H_yeast_1.3.ser#9,FA_20240704_2H_yeast_1.3.ser#10,FA_20240704_2H_yeast_1.3.ser#11,FA_20240704_2H_yeast_1.3.ser#12,FA_20240704_2H_yeast_1.3.ser#13,FA_20240704_2H_yeast_1.3.ser#14,FA_20240704_2H_yeast_1.3.ser#15,FA_20240704_2H_yeast_1.3.ser#16,FA_20240704_2H_yeast_1.3.ser#17,FA_20240704_2H_yeast_1.3.ser#18,FA_20240704_2H_yeast_1.3.ser#19,FA_20240704_2H_yeast_1.3.ser#20,FA_20240704_2H_yeast_1.3.ser#21,FA_20240704_2H_yeast_1.3.ser#22,FA_20240704_2H_yeast_1.3.ser#23,FA_20240704_2H_yeast_1.3.ser#24,FA_20240704_2H_yeast_1.3.ser#25,FA_20240704_2H_yeast_1.3.ser#26,FA_20240704_2H_yeast_1.3.ser#27,FA_20240704_2H_yeast_1.3.ser#28,FA_20240704_2H_yeast_1.3.ser#29,FA_20240704_2H_yeast_1.3.ser#30,FA_20240704_2H_yeast_1.3.ser#31,FA_20240704_2H_yeast_1.3.ser#32,FA_20240704_2H_yeast_1.3.ser#33,FA_20240704_2H_yeast_1.3.ser#34,FA_20240704_2H_yeast_1.3.ser#35,FA_20240704_2H_yeast_1.3.ser#36,FA_20240704_2H_yeast_1.3.ser#37,FA_20240704_2H_yeast_1.3.ser#38,FA_20240704_2H_yeast_1.3.ser#39,FA_20240704_2H_yeast_1.3.ser#40,FA_20240704_2H_yeast_1.3.ser#41,FA_20240704_2H_yeast_1.3.ser#42,FA_20240704_2H_yeast_1.3.ser#43,FA_20240704_2H_yeast_1.3.ser#44,FA_20240704_2H_yeast_1.3.ser#45,FA_20240704_2H_yeast_1.3.ser#46,FA_20240704_2H_yeast_1.3.ser#47,FA_20240704_2H_yeast_1.3.ser#48,FA_20240704_2H_yeast_1.3.ser#49,FA_20240704_2H_yeast_1.3.ser#50,FA_20240704_2H_yeast_1.3.ser#51,FA_20240704_2H_yeast_1.3.ser#52,FA_20240704_2H_yeast_1.3.ser#53,FA_20240704_2H_yeast_1.3.ser#54,FA_20240704_2H_yeast_1.3.ser#55,FA_20240704_2H_yeast_1.3.ser#56,FA_20240704_2H_yeast_1.3.ser#57,FA_20240704_2H_yeast_1.3.ser#58,FA_20240704_2H_yeast_1.3.ser#59,FA_20240704_2H_yeast_1.3.ser#60,FA_20240704_2H_yeast_1.3.ser#61,FA_20240704_2H_yeast_1.3.ser#62,FA_20240704_2H_yeast_1.3.ser#63,FA_20240704_2H_yeast_1.3.ser#64,FA_20240704_2H_yeast_1.3.ser#65,FA_20240704_2H_yeast_1.3.ser#66,FA_20240704_2H_yeast_1.3.ser#67,FA_20240704_2H_yeast_1.3.ser#68,FA_20240704_2H_yeast_1.3.ser#69,FA_20240704_2H_yeast_1.3.ser#70,FA_20240704_2H_yeast_1.3.ser#71,FA_20240704_2H_yeast_1.3.ser#72,FA_20240704_2H_yeast_1.3.ser#73,FA_20240704_2H_yeast_1.3.ser#74,FA_20240704_2H_yeast_1.3.ser#75,FA_20240704_2H_yeast_1.3.ser#76,FA_20240704_2H_yeast_1.3.ser#77,FA_20240704_2H_yeast_1.3.ser#78,FA_20240704_2H_yeast_1.3.ser#79,FA_20240704_2H_yeast_1.3.ser#80,FA_20240704_2H_yeast_1.3.ser#81,FA_20240704_2H_yeast_1.3.ser#82,FA_20240704_2H_yeast_1.3.ser#83,FA_20240704_2H_yeast_1.3.ser#84,FA_20240704_2H_yeast_1.3.ser#85,FA_20240704_2H_yeast_1.3.ser#86,FA_20240704_2H_yeast_1.3.ser#87,FA_20240704_2H_yeast_1.3.ser#88,FA_20240704_2H_yeast_1.3.ser#89,FA_20240704_2H_yeast_1.3.ser#90,FA_20240704_2H_yeast_1.3.ser#91,FA_20240704_2H_yeast_1.3.ser#92,FA_20240704_2H_yeast_1.3.ser#93,FA_20240704_2H_yeast_1.3.ser#94,FA_20240704_2H_yeast_1.3.ser#95,FA_20240704_2H_yeast_1.3.ser#96,FA_20240704_2H_yeast_1.3.ser#97,FA_20240704_2H_yeast_1.3.ser#98,FA_20240704_2H_yeast_1.3.ser#99,FA_20240704_2H_yeast_1.3.ser#100,FA_20240704_2H_yeast_1.3.ser#101,FA_20240704_2H_yeast_1.3.ser#102,FA_20240704_2H_yeast_1.3.ser#103,FA_20240704_2H_yeast_1.3.ser#104,FA_20240704_2H_yeast_1.3.ser#105,FA_20240704_2H_yeast_1.3.ser#106,FA_20240704_2H_yeast_1.3.ser#107,FA_20240704_2H_yeast_1.3.ser#108,FA_20240704_2H_yeast_1.3.ser#109,FA_20240704_2H_yeast_1.3.ser#110,FA_20240704_2H_yeast_1.3.ser#111,FA_20240704_2H_yeast_1.3.ser#112,FA_20240704_2H_yeast_1.3.ser#113,FA_20240704_2H_yeast_1.3.ser#114,FA_20240704_2H_yeast_1.3.ser#115,FA_20240704_2H_yeast_1.3.ser#116,FA_20240704_2H_yeast_1.3.ser#117,FA_20240704_2H_yeast_1.3.ser#118,FA_20240704_2H_yeast_1.3.ser#119,FA_20240704_2H_yeast_1.3.ser#120,FA_20240704_2H_yeast_1.3.ser#121,FA_20240704_2H_yeast_1.3.ser#122,FA_20240704_2H_yeast_1.3.ser#123,FA_20240704_2H_yeast_1.3.ser#124,FA_20240704_2H_yeast_1.3.ser#125,FA_20240704_2H_yeast_1.3.ser#126,FA_20240704_2H_yeast_1.3.ser#127,FA_20240704_2H_yeast_1.3.ser#128,FA_20240704_2H_yeast_1.3.ser#129,FA_20240704_2H_yeast_1.3.ser#130
1.77601,385.347,161.139,-786.466,-82.8995,259.263,-75.7133,-187.273,178.441,-113.420,338.144,-7.71619,-2.84607,86.4772,36.6582,167.893,57.2656,290.353,-592.410,-217.532,-421.355,186.151,308.266,0.177612,-436.831,230.186,-53.2498,-436.094,211.788,76.0555,-85.1698,-384.828,395.253,357.889,-459.125,57.2509,-183.044,-187.171,-289.700,-182.107,-71.3734,-221.659,-143.099,34.1028,618.458,-188.960,299.545,281.182,144.118,-92.7765,-377.591,-73.8123,-127.844,-234.160,137.796,304.927,-329.406,-216.716,-179.446,-16.8868,449.213,246.943,203.879,88.2428,567.316,-525.003,-623.214,-54.4164,-61.7682,363.393,256.886,55.7837,-346.013,-192.091,-187.391,-10.3783,-182.925,-148.844,577.116,328.149,437.353,215.369,112.689,362.884,-468.976,-24.7971,-135.193,-535.899,99.7952,-42.1293,154.184,-373.754,291.154,141.928,-217.829,10.5360,-49.0734,-85.3583,-172.412,-217.928,-410.153,215.773,-167.569,-465.046,81.7906,340.261,96.8345,-11.0570,-584.268,-5.26245,327.793,42.8654,-241.360,-222.971,-300.658,250.506,-52.5466,244.776,495.393,-646.679,346.331,-419.115,-247.108,-71.5439,-17.3923,-251.315,418.803,377.980,-44.2880,404.243,310.456
1.78415,361.442,46.0179,-788.792,-109.010,210.177,-97.3406,-290.045,133.768,-181.707,343.819,-81.5554,-53.2882,85.2834,37.3784,187.726,74.5531,409.386,-593.131,-177.907,-395.181,147.902,328.922,-67.6106,-352.794,173.777,-111.129,-465.533,176.666,203.215,34.0724,-293.977,385.748,344.068,-503.292,-0.354004,-191.234,-187.890,-330.232,-260.240,51.0396,-217.015,-95.2761,17.5769,657.662,-229.474,290.104,276.038,215.336,-110.242,-423.659,15.1407,-134.113,-116.827,227.247,153.998,-327.612,-188.309,-17.6567,11.1106,444.401,325.864,231.993,73.7013,559.275,-597.605,-591.875,-155.476,-10.9847,265.713,166.894,-50.9818,-333.332,-215.753,-287.215,-91.9136,-99.0273,-158.701,617.896,321.298,394.037,213.485,86.6094,374.162,-369.158,-97.5947,-121.227,-479.016,210.678,-89.2280,96.3329,-267.404,321.017,181.263,-146.462,17.3534,-159.487,-19.8860,-259.799,-167.153,-388.111,112.842,-168.668,-327.263,63.8431,427.741,60.0413,4.77307,-503.077,32.3663,259.429,-5.46716,-107.828,-137.817,-326.087,171.422,-98.1383,262.560,452.179,-729.582,332.424,-322.167,-190.708,-107.214,30.3535,-126.329,362.838,301.609,-49.0750,460.106,378.006
1.79230,337.538,-17.7001,-791.119,-135.120,161.092,-118.968,-392.816,89.0938,-249.994,349.495,-155.395,-103.730,84.0897,38.0988,207.559,91.8406,410.803,-593.853,-138.283,-369.006,109.653,349.577,-21.7123,-268.758,117.369,-169.008,-494.973,141.544,330.375,153.314,-203.126,376.243,330.248,-547.460,-57.9587,-199.424,-188.609,-370.763,-279.716,173.453,-212.370,-47.4536,1.05103,696.866,-269.989,162.774,270.893,286.553,-127.707,-469.726,104.094,-140.382,0.506714,316.698,3.06860,-325.818,-159.903,144.133,39.1080,439.588,404.784,260.107,59.1597,551.234,-553.006,-560.537,-256.536,-18.6747,168.033,76.9017,-157.747,-320.652,-239.416,-387.038,-173.449,-15.1292,-168.557,658.675,314.446,350.721,211.601,60.5299,385.441,-269.340,-170.392,-107.260,-422.133,321.561,-136.327,38.4819,-161.054,350.880,220.598,-75.0950,24.1708,-269.901,45.5863,-347.185,-116.378,-366.069,9.91211,-169.767,-189.480,45.8956,397.508,23.2482,20.6031,-421.885,69.9951,191.066,-53.7996,25.7051,-52.6626,-351.516,92.3384,-143.730,280.344,408.966,-812.484,318.516,-225.219,-134.308,-142.883,78.0992,-1.34229,306.873,225.237,-53.8619,515.970,445.556
1.80044,247.116,3.18225,-687.216,-288.112,75.1573,-84.4993,-431.351,5.91833,-269.186,309.019,-213.898,-121.912,141.931,-72.9674,194.439,166.853,340.546,-573.917,-43.3392,-389.716,15.9346,340.692,8.19897,-161.963,115.266,-200.900,-469.872,130.586,369.155,266.549,-144.683,372.106,228.698,-519.971,-131.660,-150.320,-202.040,-367.136,-218.539,277.322,-168.490,-77.7449,-30.6565,601.961,-270.705,44.0405,288.579,339.323,-118.385,-463.053,112.372,-238.073,101.619,350.321,-93.8147,-314.252,-74.0852,279.403,26.9990,443.264,398.674,248.421,38.1732,446.070,-412.571,-488.559,-341.999,-93.9742,71.0143,56.1218,-337.569,-212.829,-302.964,-351.092,-245.715,-63.8750,-80.3318,557.097,219.122,222.986,200.738,21.0311,392.092,-91.8323,-228.639,-13.5324,-414.291,370.279,-159.989,-11.7141,-127.322,322.053,271.672,-71.4773,-25.9076,-362.798,134.045,-522.167,-28.1673,-331.250,-82.6195,-136.999,-171.886,41.1509,280.830,-53.2609,8.72046,-391.777,14.7529,156.629,-202.828,119.387,49.7384,-365.842,33.7734,-139.305,214.289,407.108,-772.094,372.450,-141.528,-145.453,-132.538,76.5591,36.4673,229.021,180.301,7.46863,476.857,470.347
1.80859,156.694,75.4674,-583.313,-441.104,-10.7777,-50.0308,-469.886,-77.2572,-288.378,268.543,-272.401,-140.094,199.772,-184.034,181.319,241.866,270.290,-553.980,51.6044,-410.426,-77.7842,331.807,-18.7332,-55.1687,113.164,-119.397,-444.771,119.627,407.936,264.447,-86.2408,367.968,127.148,-492.482,-205.361,-101.217,-215.472,-363.509,-98.7040,381.191,-124.609,-108.036,-62.3640,507.055,-271.421,-74.6934,306.266,392.092,-109.062,-456.380,120.650,-335.763,202.730,383.945,-190.698,-302.686,11.7322,414.673,14.8899,446.940,392.564,236.736,17.1866,340.907,-272.135,-416.581,-427.461,-227.747,-26.0044,35.3420,-517.391,-105.006,-366.512,-315.146,-317.980,-112.621,7.89319,455.519,123.798,95.2518,189.874,-18.4675,398.744,85.6753,-286.885,80.1956,-406.450,418.997,-183.651,-61.9102,-93.5900,293.227,322.747,-67.8595,-75.9858,-455.696,222.503,-697.149,60.0428,-296.430,-175.151,-104.230,-154.291,36.4061,164.152,-129.770,-3.16211,-361.668,-40.4894,122.192,-351.857,89.6593,152.139,-380.169,-24.7914,-134.880,148.233,405.250,-731.703,426.383,-57.8380,-156.598,-122.192,75.0188,74.2770,151.168,135.364,68.7991,437.745,495.139
1.81673,9.25671,179.879,-455.582,-575.107,-158.129,-69.6305,-402.760,-132.218,-240.919,256.837,-269.560,-103.943,202.051,-295.100,168.198,259.153,222.087,-475.716,57.0431,-428.602,-123.268,382.003,-6.58545,51.6259,158.283,-44.9813,-370.088,138.408,348.518,183.050,-27.7982,363.831,73.6685,-415.575,-221.831,-22.8560,-170.788,-248.853,46.7930,485.060,-52.1930,-109.922,-33.3448,382.890,-358.971,-73.0815,381.629,375.988,-31.5522,-449.707,32.6002,-372.507,214.000,366.816,-189.316,-253.253,126.255,453.510,-26.8363,392.412,247.630,155.942,-55.3600,205.471,-153.676,-344.604,-481.728,-368.829,-48.9467,14.5621,-723.894,2.81641,-455.831,-226.854,-330.919,-254.998,96.1182,353.941,-2.29944,-32.4828,148.225,-54.1321,341.938,202.050,-249.887,173.924,-398.608,496.969,-140.007,-112.106,-89.3975,264.400,287.733,-32.6692,-109.904,-498.547,281.539,-814.626,53.6805,-360.000,-194.892,-102.724,-188.114,-0.0252686,128.402,-175.531,-76.9152,-259.138,-44.4924,218.435,-456.131,-45.4802,201.474,-394.496,-53.5104,-161.634,153.314,434.409,-635.900,447.753,-69.6044,-200.164,-111.847,42.7550,6.41772,145.415,122.531,130.130,367.407,488.355
1.82488,-138.180,181.486,-327.851,-571.007,-305.481,-89.2303,-335.634,-187.178,-193.460,245.130,-266.718,-67.7911,204.329,-406.166,155.078,276.441,173.884,-397.451,62.4817,-325.131,-168.752,432.199,5.56226,158.421,203.402,29.4344,-295.405,157.188,289.101,101.653,30.6443,359.693,20.1895,-338.667,-238.300,55.5046,-126.105,-134.197,133.633,588.930,20.2231,-111.809,-4.32581,258.725,-446.520,-71.4698,456.993,359.885,45.9579,-443.034,-55.4497,-409.250,225.269,349.687,-187.934,-86.5550,240.778,492.347,-68.5625,337.885,102.696,75.1476,-127.907,70.0356,-35.2156,-272.626,-535.995,-392.964,-71.8889,-6.21765,-869.411,110.639,-545.151,-138.563,-343.858,-397.374,184.343,252.363,-128.396,-160.217,106.575,-89.7968,285.131,318.425,-212.889,267.652,-390.766,574.942,-96.3642,-162.302,-85.2050,235.573,127.498,2.52112,-143.823,-541.399,340.575,-825.115,47.3182,-423.569,-214.634,-101.218,-221.937,-36.4567,92.6515,-221.292,-150.668,-156.608,-48.4955,314.678,-434.042,-180.620,250.809,-408.822,-82.2292,-188.388,158.396,463.568,-540.096,469.123,-81.3707,-243.730,-101.502,10.4911,-61.4414,139.661,109.698,191.460,297.070,481.571
1.83302,-220.770,102.173,-335.670,-437.220,-399.093,-160.660,-291.283,-195.040,-135.141,228.011,-142.044,66.4500,129.523,-348.580,196.384,289.820,130.544,-294.807,-9.13391,-191.486,-184.089,492.511,81.0573,250.261,232.621,-16.6324,-187.989,48.7257,168.309,57.1624,74.1735,287.828,58.7589,-278.052,-214.006,128.418,-85.1678,-3.57324,137.757,582.176,93.3081,3.14282,37.3447,295.757,-477.010,-75.1155,535.323,291.780,7.65942,-441.909,-171.683,-398.933,214.156,275.898,-163.214,102.511,290.004,480.180,-175.693,249.974,14.7738,77.7314,-213.746,37.8323,-38.3822,-175.327,-433.310,-334.605,-56.0154,-134.252,-830.460,164.866,-673.052,-68.3472,-352.230,-482.959,235.307,161.660,-259.342,-196.810,26.8436,-83.4467,227.126,298.008,-250.838,196.165,-337.386,598.786,3.95526,-227.170,-44.0497,204.873,-40.3584,36.8480,-243.096,-544.390,345.287,-767.192,52.1619,-483.665,-117.796,-35.6395,-242.424,-99.9331,186.377,-200.794,-259.304,-124.479,-115.887,366.078,-339.887,-262.571,163.623,-400.700,-151.015,-314.404,165.303,378.404,-526.762,364.097,-137.800,-240.058,-188.618,-79.1797,-59.7078,85.9089,113.293,233.438,256.778,440.704
1.84117,-303.360,22.8599,-343.488,-303.433,-492.705,-232.089,-246.933,-202.902,-76.8213,210.891,-17.3696,200.691,54.7170,-290.994,237.691,303.199,87.2031,-192.163,-80.7495,-57.8416,-199.426,552.824,156.552,342.101,261.839,-62.6993,-80.5742,-59.7371,47.5165,12.6719,117.703,215.964,97.3285,-217.437,-189.712,201.331,-44.2303,127.051,24.5675,575.422,166.393,118.094,79.0153,332.790,-507.499,-78.7611,613.653,223.676,-30.6390,-440.783,-287.917,-388.616,203.042,202.109,-138.495,232.946,339.229,468.013,-282.824,162.063,-73.1483,80.3153,-299.586,5.62891,-41.5487,-78.0287,-330.625,-276.246,-40.1418,-262.287,-669.538,219.092,-742.046,1.86865,-360.602,-568.543,286.271,70.9564,-390.287,-233.403,-52.8878,-15.7517,169.122,277.590,-288.787,124.678,-284.006,622.631,104.275,-292.038,-2.89441,174.172,-208.215,71.1750,-342.369,-547.381,350.000,-709.269,57.0054,-482.427,-20.9589,29.9386,-262.911,-163.410,280.102,-180.295,-367.940,-92.3499,-183.279,417.478,-245.731,-344.523,76.4373,-392.577,-219.800,-440.420,172.210,293.239,-513.429,259.071,-194.228,-236.385,-275.735,-168.851,-57.9741,32.1566,116.888,275.416,216.487,399.837
1.84931,-279.047,-59.6656,-303.652,-230.065,-475.767,-271.077,-202.582,-182.549,29.1060,136.233,45.9602,308.897,-20.0891,-233.408,249.705,374.303,43.8625,-118.683,-102.640,-28.1031,-166.529,581.134,184.678,433.942,168.281,-52.0685,-22.7413,-197.939,-14.3563,16.2385,161.232,191.810,107.055,-186.473,-136.802,244.987,-32.3501,146.646,-117.951,537.974,191.919,204.641,120.686,418.589,-373.970,-151.176,691.983,155.572,-98.1606,-501.403,-375.252,-408.774,142.016,97.8684,-172.734,237.564,388.455,359.412,-389.955,74.1517,-161.070,184.094,-251.369,3.69739,-44.7153,49.2803,-227.941,-308.033,49.8082,-346.336,-448.900,222.912,-739.860,56.3811,-368.974,-518.883,285.950,-19.7471,-446.865,-269.996,0.787598,74.9475,142.846,196.041,-358.484,37.6910,-200.055,597.720,137.289,-305.873,-10.9716,143.472,-248.243,10.7842,-508.974,-576.646,340.001,-676.755,61.8490,-410.911,23.8853,168.463,-429.938,-226.886,344.399,-211.043,-332.211,-111.951,-199.431,358.303,-259.511,-313.349,63.5438,-332.209,-189.099,-501.480,179.117,156.380,-466.847,121.481,-176.413,-135.448,-431.875,-258.521,-119.642,9.30371,152.586,265.024,176.195,264.244
