,FA_20240701_2H_yeast_1.7.ser#1,FA_20240701_2H_yeast_1.7.ser#2,FA_20240701_2H_yeast_1.7.ser#3,FA_20240701_2H_yeast_1.7.ser#4,FA_20240701_2H_yeast_1.7.ser#5,FA_20240701_2H_yeast_1.7.ser#6,FA_20240701_2H_yeast_1.7.ser#7,FA_20240701_2H_yeast_1.7.ser#8,FA_20240701_2H_yeast_1.7.ser#9,FA_20240701_2H_yeast_1.7.ser#10,FA_20240701_2H_yeast_1.7.ser#11,FA_20240701_2H_yeast_1.7.ser#12,FA_20240701_2H_yeast_1.7.ser#13,FA_20240701_2H_yeast_1.7.ser#14,FA_20240701_2H_yeast_1.7.ser#15,FA_20240701_2H_yeast_1.7.ser#16,FA_20240701_2H_yeast_1.7.ser#17,FA_20240701_2H_yeast_1.7.ser#18,FA_20240701_2H_yeast_1.7.ser#19,FA_20240701_2H_yeast_1.7.ser#20,FA_20240701_2H_yeast_1.7.ser#21,FA_20240701_2H_yeast_1.7.ser#22,FA_20240701_2H_yeast_1.7.ser#23,FA_20240701_2H_yeast_1.7.ser#24,FA_20240701_2H_yeast_1.7.ser#25,FA_20240701_2H_yeast_1.7.ser#26,FA_20240701_2H_yeast_1.7.ser#27,FA_20240701_2H_yeast_1.7.ser#28,FA_20240701_2H_yeast_1.7.ser#29,FA_20240701_2H_yeast_1.7.ser#30,FA_20240701_2H_yeast_1.7.ser#31,FA_20240701_2H_yeast_1.7.ser#32,FA_20240701_2H_yeast_1.7.ser#33,FA_20240701_2H_yeast_1.7.ser#34,FA_20240701_2H_yeast_1.7.ser#35,FA_20240701_2H_yeast_1.7.ser#36,FA_20240701_2H_yeast_1.7.ser#37,FA_20240701_2H_yeast_1.7.ser#38,FA_20240701_2H_yeast_1.7.ser#39,FA_20240701_2H_yeast_1.7.ser#40,FA_20240701_2H_yeast_1.7.ser#41,FA_20240701_2H_yeast_1.7.ser#42,FA_20240701_2H_yeast_1.7.ser#43,FA_20240701_2H_yeast_1.7.ser#44,FA_20240701_2H_yeast_1.7.ser#45,FA_20240701_2H_yeast_1.7.ser#46,FA_20240701_2H_yeast_1.7.ser#47,FA_20240701_2H_yeast_1.7.ser#48,FA_20240701_2H_yeast_1.7.ser#49,FA_20240701_2H_yeast_1.7.ser#50,FA_20240701_2H_yeast_1.7.ser#51,FA_20240701_2H_yeast_1.7.ser#52,FA_20240701_2H_yeast_1.7.ser#53,FA_20240701_2H_yeast_1.7.ser#54,FA_20240701_2H_yeast_1.7.ser#55,FA_20240701_2H_yeast_1.7.ser#56,FA_20240701_2H_yeast_1.7.ser#57,FA_20240701_2H_yeast_1.7.ser#58,FA_20240701_2H_yeast_1.7.ser#59,FA_20240701_2H_yeast_1.7.ser#60,FA_20240701_2H_yeast_1.7.ser#61,FA_20240701_2H_yeast_1.7.ser#62,FA_20240701_2H_yeast_1.7.ser#63,FA_20240701_2H_yeast_1.7.ser#64,FA_20240701_2H_yeast_1.7.ser#65,FA_20240701_2H_yeast_1.7.ser#66,FA_20240701_2H_yeast_1.7.ser#67,FA_20240701_2H_yeast_1.7.ser#68,FA_20240701_2H_yeast_1.7.ser#69,FA_20240701_2H_yeast_1.7.ser#70,FA_20240701_2H_yeast_1.7.ser#71,FA_20240701_2H_yeast_1.7.ser#72,FA_20240701_2H_yeast_1.7.ser#73,FA_20240701_2H_yeast_1.7.ser#74,FA_20240701_2H_yeast_1.7.ser#75,FA_20240701_2H_yeast_1.7.ser#76,FA_20240701_2H_yeast_1.7.ser#77,FA_20240701_2H_yeast_1.7.ser#78,FA_20240701_2H_yeast_1.7.ser#79,FA_20240701_2H_yeast_1.7.ser#80,FA_20240701_2H_yeast_1.7.ser#81,FA_20240701_2H_yeast_1.7.ser#82,FA_20240701_2H_yeast_1.7.ser#83,FA_20240701_2H_yeast_1.7.ser#84,FA_20240701_2H_yeast_1.7.ser#85,FA_20240701_2H_yeast_1.7.ser#86,FA_20240701_2H_yeast_1.7.ser#87,FA_20240701_2H_yeast_1.7.ser#88,FA_20240701_2H_yeast_1.7.ser#89,FA_20240701_2H_yeast_1.7.ser#90,FA_20240701_2H_yeast_1.7.ser#91,FA_20240701_2H_yeast_1.7.ser#92,FA_20240701_2H_yeast_1.7.ser#93,FA_20240701_2H_yeast_1.7.ser#94,FA_20240701_2H_yeast_1.7.ser#95,FA_20240701_2H_yeast_1.7.ser#96,FA_20240701_2H_yeast_1.7.ser#97,FA_20240701_2H_yeast_1.7.ser#98,FA_20240701_2H_yeast_1.7.ser#99,FA_20240701_2H_yeast_1.7.ser#100,FA_20240701_2H_yeast_1.7.ser#101,FA_20240701_2H_yeast_1.7.ser#102,FA_20240701_2H_yeast_1.7.ser#103,FA_20240701_2H_yeast_1.7.ser#104,FA_20240701_2H_yeast_1.7.ser#105,FA_20240701_2H_yeast_1.7.ser#106,FA_20240701_2H_yeast_1.7.ser#107,FA_20240701_2H_yeast_1.7.ser#108,FA_20240701_2H_yeast_1.7.ser#109,FA_20240701_2H_yeast_1.7.ser#110,FA_20240701_2H_yeast_1.7.ser#111,FA_20240701_2H_yeast_1.7.ser#112,FA_20240701_2H_yeast_1.7.ser#113,FA_20240701_2H_yeast_1.7.ser#114,FA_20240701_2H_yeast_1.7.ser#115,FA_20240701_2H_yeast_1.7.ser#116,FA_20240701_2H_yeast_1.7.ser#117,FA_20240701_2H_yeast_1.7.ser#118,FA_20240701_2H_yeast_1.7.ser#119,FA_20240701_2H_yeast_1.7.ser#120,FA_20240701_2H_yeast_1.7.ser#121,FA_20240701_2H_yeast_1.7.ser#122,FA_20240701_2H_yeast_1.7.ser#123,FA_20240701_2H_yeast_1.7.ser#124,FA_20240701_2H_yeast_1.7.ser#125,FA_20240701_2H_yeast_1.7.ser#126,FA_20240701_2H_yeast_1.7.ser#127,FA_20240701_2H_yeast_1.7.ser#128,FA_20240701_2H_yeast_1.7.ser#129,FA_20240701_2H_yeast_1.7.ser#130
0.969647,-358.596,-70.6669,-139.552,184.001,-123.755,-288.659,-15.8172,-14.5912,-27.4684,177.768,165.270,-123.082,-24.0287,-181.131,155.157,93.5827,-15.5222,39.4212,-129.652,-241.876,4.61188,105.768,-122.916,27.9146,52.3658,-74.8019,48.6537,224.627,45.3426,-29.2440,-120.771,-44.9702,61.8501,75.9144,-46.7911,-36.4153,4.45502,55.2146,-72.6295,158.848,216.746,163.701,304.952,-41.7290,181.405,37.0571,75.9661,107.936,-268.212,-110.791,-322.138,-169.745,-182.362,57.9180,159.471,-82.5630,146.102,-21.3998,106.304,-14.8415,480.325,43.6014,19.6830,-35.9268,-69.8583,-282.099,2.33405,-147.081,48.2228,-58.7308,-1.88330,-164.390,109.863,-41.4090,-4.76099,135.895,64.2294,-89.8211,-20.9577,109.768,81.2922,-107.766,217.081,404.260,197.955,-20.8304,123.949,59.4908,-289.245,-19.0046,-276.862,-99.3865,69.9720,91.0471,-30.8447,-64.5045,-15.3046,108.767,-44.9760,10.4484,-6.10742,136.830,14.4797,-15.4355,-53.3490,-153.133,188.581,140.401,-82.8666,208.201,-106.661,-14.9198,-180.026,153.618,-97.4108,-19.0222,-17.1816,196.067,-6.86780,227.001,-121.039,-48.1393,-126.329,-153.868,-2.24963,101.762,63.7680,199.164,195.245,6.31207
0.973719,-345.109,-75.5210,-154.027,170.986,-137.590,-275.437,21.4722,-34.8994,18.4199,211.868,154.100,-144.794,-15.6858,-174.934,135.469,98.1353,-20.7689,27.1835,-84.7819,-254.161,-23.8400,135.951,-123.697,32.2733,40.8386,-80.6099,52.7357,198.725,63.4957,-66.6551,-115.281,-59.8309,21.3370,91.7213,-67.8891,-54.2556,-10.4639,61.1995,-86.1614,141.753,210.368,166.894,299.404,-47.7010,157.338,29.4037,90.7534,73.5316,-259.575,-103.874,-289.614,-172.584,-182.362,79.5789,136.386,-99.1776,158.136,1.00903,87.8135,-15.9742,519.592,34.9985,34.5540,-45.8398,-57.8883,-278.823,6.47711,-158.583,57.6613,-70.0796,2.38831,-186.037,123.184,-37.6754,2.85693,129.347,96.8357,-91.9177,-22.2365,93.9880,103.387,-111.088,204.741,398.000,214.729,-7.15210,104.588,70.9915,-300.487,-40.7899,-291.924,-128.866,57.0325,120.122,-40.6949,-105.558,-18.3414,107.642,-67.7333,12.4124,4.63025,127.900,25.6717,-12.8456,-63.2124,-134.899,186.851,128.232,-70.9845,228.294,-84.9145,15.4301,-192.271,150.562,-108.932,-28.0734,-42.3282,181.788,-13.3634,232.137,-138.753,-42.5853,-138.136,-138.764,-19.2765,116.677,53.5236,166.075,158.701,15.5982
0.977792,-323.212,-80.3750,-168.503,153.496,-151.425,-261.708,62.4987,-63.0153,63.8138,237.763,142.930,-150.226,-7.34283,-168.737,132.397,94.9397,-26.0156,14.9459,-50.0521,-266.446,-35.0829,166.134,-124.478,53.9877,28.7739,-74.1695,39.6635,169.051,81.6487,-100.094,-109.790,-74.6917,-2.15771,107.528,-98.5995,-72.0960,-29.2769,59.2282,-111.595,124.658,203.990,170.086,285.508,-44.5172,141.241,8.80109,105.541,39.1272,-237.570,-96.9578,-256.547,-160.680,-182.362,83.5611,113.302,-115.792,170.169,23.4179,59.2991,1.75354,547.970,26.3956,48.8746,-55.7528,-45.9184,-275.546,10.6201,-170.085,67.0998,-65.6901,6.65991,-198.270,121.793,-33.9418,10.4748,122.800,123.756,-94.0143,-23.5154,78.2085,134.288,-114.411,191.814,391.739,231.503,1.97858,85.2272,82.4921,-320.696,-62.5751,-301.739,-143.813,44.0931,144.219,-50.5452,-136.254,-21.3781,106.517,-90.4906,14.3765,25.5519,118.969,36.8638,0.219482,-73.0758,-116.665,185.121,116.062,-59.1024,247.767,-48.6375,36.9325,-204.515,147.506,-120.454,-37.1247,-67.4747,167.510,-35.9255,237.273,-161.370,-31.3961,-139.512,-123.661,-36.3034,131.592,43.2792,138.006,124.421,24.8843
0.981864,-301.315,-85.2290,-182.978,143.963,-165.260,-247.979,95.3714,-91.1311,109.208,263.658,131.760,-155.658,1.00012,-162.540,129.325,91.7439,-31.2623,2.70813,-24.0140,-278.732,-46.3259,196.317,-125.259,75.7020,16.7092,-67.7291,26.5913,139.378,99.8018,-125.245,-104.300,-89.5524,-25.6525,123.335,-129.310,-89.9364,-48.0899,48.1642,-137.028,107.562,197.612,173.279,271.613,-26.9715,125.145,-11.8015,120.328,4.72284,-215.566,-90.0412,-223.480,-148.775,-182.362,87.5434,90.2175,-132.407,182.202,45.8268,30.7847,19.4813,567.338,17.7926,63.1953,-65.6658,-33.9484,-272.270,14.7632,-181.587,76.5383,-61.3005,10.9315,-210.502,120.402,-30.2083,18.0927,116.252,141.265,-96.1110,-24.7942,62.4290,165.189,-117.734,178.886,385.479,248.277,2.01410,65.8664,93.9927,-340.904,-84.3604,-301.868,-149.073,31.1536,158.360,-60.3953,-150.702,-24.4147,105.392,-113.248,16.3405,46.4736,110.039,48.0558,13.2846,-82.9391,-98.4311,183.391,103.892,-47.2203,267.239,-12.3605,48.6721,-216.760,144.450,-131.975,-46.1760,-92.6213,153.231,-58.4875,242.408,-174.181,-9.80322,-140.887,-108.557,-53.3303,146.507,33.0347,109.936,90.1420,34.1704
0.985937,-278.338,-92.4581,-185.840,150.719,-173.937,-232.770,116.258,-110.583,136.860,293.346,114.624,-139.383,0.485779,-155.105,140.153,90.1927,-45.7955,-13.5820,-8.02563,-291.992,-46.9029,212.552,-126.244,100.524,9.44800,-61.1111,10.9058,113.161,114.211,-133.633,-102.699,-92.9543,-31.1223,137.951,-156.495,-112.579,-59.6246,35.7742,-159.529,100.148,191.425,165.750,248.913,-2.02045,120.119,-37.0490,127.869,-29.0750,-201.173,-89.1485,-196.479,-120.895,-183.354,72.9839,61.8192,-149.553,185.603,63.3228,-0.779480,52.7543,582.494,22.1923,78.2267,-74.7038,-25.7332,-271.967,10.5031,-189.875,75.7368,-47.0499,20.1952,-222.208,124.057,-34.7080,5.65247,126.387,146.004,-109.584,-28.1872,51.6780,190.305,-132.708,164.919,364.214,253.157,-2.77032,73.6174,102.908,-353.728,-108.908,-290.268,-150.095,19.7003,163.581,-69.1250,-149.157,-12.5370,115.050,-137.360,18.6276,73.2963,109.762,43.8938,38.8917,-79.5982,-78.0750,183.078,96.9583,-39.1452,279.832,21.5955,54.8818,-216.433,142.427,-143.871,-34.4728,-98.3916,148.615,-85.8695,236.915,-173.533,15.5555,-136.856,-96.9514,-47.8468,176.173,34.5316,92.6383,48.2031,45.1883
0.990009,-255.362,-99.6873,-188.702,157.475,-182.615,-217.560,123.554,-121.706,156.605,323.033,97.4878,-123.109,-0.0285645,-147.669,150.982,88.6416,-60.3287,-29.8723,-0.728821,-305.252,-47.4799,228.787,-127.228,125.345,2.18677,-54.4932,-4.77972,95.5634,128.620,-128.207,-101.099,-96.3564,-36.5920,152.567,-174.974,-135.222,-62.2584,23.3842,-173.751,92.7338,185.238,158.221,226.214,22.9307,115.093,-62.2964,135.411,-62.8728,-186.781,-88.2559,-169.477,-93.0141,-184.346,58.4244,33.4209,-166.699,189.004,80.8189,-32.3436,86.0273,597.650,26.5920,84.4526,-83.7419,-17.5181,-271.665,6.24304,-198.164,74.9353,-32.7994,29.4589,-233.914,127.712,-39.2078,-6.78778,136.521,141.332,-123.057,-31.5802,40.9271,206.027,-147.682,150.951,342.948,258.036,-16.6499,81.3683,111.824,-356.987,-133.455,-278.669,-141.429,8.24695,158.846,-77.8546,-137.863,-0.659302,124.707,-161.472,20.9146,100.119,109.486,39.7318,64.4988,-76.2572,-57.7191,182.766,90.0247,-31.0700,282.496,55.5516,51.3289,-216.107,140.404,-155.768,-22.7697,-104.162,143.999,-113.251,231.421,-163.078,40.9142,-132.825,-85.3461,-42.3633,205.839,36.0285,75.3405,6.26416,56.2062
0.994082,-229.082,-106.916,-191.565,164.231,-191.292,-201.843,118.450,-117.040,184.751,360.925,80.3519,-106.834,-0.542908,-140.233,170.118,102.587,-74.8620,-46.1624,2.22217,-306.173,-48.0569,245.022,-128.212,150.167,-5.07446,-47.8753,-20.4652,85.5076,134.908,-118.119,-99.4984,-99.7584,-24.4944,167.183,-182.391,-157.865,-52.0971,10.4258,-180.728,85.3195,179.050,150.692,186.820,40.1622,118.570,-74.5946,142.952,-101.329,-172.388,-87.3632,-142.475,-56.2873,-185.338,43.8649,5.58447,-166.478,192.405,80.8474,-53.8839,128.731,607.737,30.9916,85.7253,-92.7799,-9.30292,-271.363,1.98297,-206.452,74.1338,-18.5488,38.7226,-240.913,140.194,-43.7075,-19.2281,146.656,124.111,-136.530,-34.9732,30.1761,212.944,-162.656,136.983,321.683,247.023,-40.5721,89.1193,120.739,-355.067,-158.003,-256.777,-118.232,-3.20636,148.095,-86.5842,-131.037,11.2184,133.766,-185.584,3.35461,116.757,109.209,35.5698,90.1060,-72.9162,-46.8378,177.459,88.3907,-22.9949,266.334,74.9767,42.8944,-215.781,138.381,-167.044,-11.0665,-109.932,139.383,-118.140,215.749,-141.182,62.0465,-128.794,-73.7408,-36.8799,234.475,37.5254,58.0426,-35.6747,67.2241
0.998154,-210.010,-114.146,-194.427,170.986,-199.970,-186.126,99.7562,-98.4942,204.990,398.817,63.2161,-90.5597,-1.05719,-132.798,189.254,116.533,-89.3952,-62.4526,5.17310,-298.868,-48.6339,261.257,-129.196,174.989,-12.3356,-41.2574,-36.1507,84.0710,141.195,-99.7409,-97.8980,-103.160,-12.3968,181.799,-181.101,-180.507,-41.9358,-2.53247,-179.427,77.9053,172.863,143.163,147.427,57.3937,122.046,-77.8847,150.493,-130.469,-157.996,-86.4706,-115.474,-19.5604,-186.330,29.3054,-22.2520,-166.258,195.805,80.8758,-66.3458,171.434,608.814,35.3913,72.3219,-101.818,-1.08777,-271.060,-2.27710,-214.740,73.3323,-4.29822,47.9863,-238.498,152.675,-48.2073,-31.6683,156.790,97.4791,-150.004,-38.3662,19.4252,210.467,-177.630,123.016,300.417,236.010,-64.4943,96.8702,129.655,-343.582,-182.550,-234.886,-95.0347,-14.6597,127.388,-95.3138,-124.211,23.0961,142.826,-209.696,-14.2053,133.396,108.933,31.4078,115.713,-69.5753,-35.9566,162.160,96.5411,-14.9197,233.621,84.7144,34.4600,-215.455,136.358,-178.319,0.636658,-115.703,134.766,-123.029,200.077,-119.286,72.7752,-124.763,-62.1354,-31.3964,263.111,39.0223,40.7447,-77.6136,78.2420
1.00223,-200.699,-107.254,-211.784,174.427,-190.486,-162.966,70.1907,-66.5884,203.317,430.727,59.6395,-77.3377,0.507446,-121.189,213.409,138.065,-97.5209,-66.4249,-4.91339,-279.567,-43.8331,265.294,-138.910,191.494,-10.2810,-39.4323,-45.9395,83.8915,140.375,-76.0099,-88.1173,-89.6443,12.1444,178.440,-175.096,-190.633,-33.6288,-16.6274,-172.606,71.7402,157.345,131.888,106.294,51.1076,137.920,-77.7968,173.149,-139.810,-162.542,-77.1006,-102.232,7.39868,-192.549,18.7973,-50.4630,-156.269,201.489,63.8005,-75.9708,205.689,604.446,48.0451,38.1886,-114.589,-8.54492,-250.162,-16.2745,-205.442,65.6404,13.2968,64.0025,-230.396,175.271,-50.3720,-46.4147,166.344,63.2000,-163.477,-49.1467,16.0070,198.793,-190.236,117.664,268.843,214.071,-86.3321,113.131,130.106,-321.736,-195.099,-212.389,-73.6540,-38.1006,93.6140,-91.6784,-122.869,26.1584,146.898,-215.513,-31.7653,136.880,108.263,27.2458,136.185,-52.2936,-39.8798,139.577,108.768,-6.84454,187.876,81.7376,17.4831,-212.788,131.156,-183.593,19.9203,-106.543,117.649,-103.819,184.193,-93.3046,68.8738,-133.555,-53.0366,-30.2032,277.331,57.9753,32.6497,-99.7024,89.2599
1.00630,-203.402,-100.362,-229.141,169.909,-181.002,-131.685,40.6251,-26.3543,193.735,462.636,56.0629,-64.1157,2.07208,-109.580,237.565,159.598,-105.647,-70.3972,-14.9999,-252.040,-39.0323,269.332,-148.624,208.000,-8.22638,-37.6072,-55.7283,83.7119,139.556,-52.2789,-78.3367,-76.1283,36.6856,175.081,-160.386,-200.760,-25.3219,-30.7223,-165.784,65.5752,141.828,120.614,65.1613,44.8214,153.795,-77.7088,195.805,-139.834,-167.088,-67.7306,-88.9895,34.3578,-198.769,8.28909,-69.6849,-146.280,207.173,46.7252,-85.5958,239.944,591.068,60.6989,-4.75037,-127.360,-16.0021,-229.263,-30.2719,-196.145,57.9484,30.8917,80.0188,-212.880,197.866,-52.5368,-61.1610,175.898,19.5093,-176.950,-59.9271,12.5889,177.725,-202.843,112.313,237.268,192.132,-99.0748,129.391,130.557,-299.890,-207.648,-189.892,-52.2732,-61.5415,59.8394,-88.0429,-121.526,29.2208,141.398,-221.330,-49.3253,140.364,107.593,23.0838,156.658,-35.0120,-43.8029,107.003,137.302,1.23059,132.200,69.0735,0.506226,-210.121,125.955,-178.934,39.2040,-97.3830,100.532,-84.6080,168.309,-67.3228,59.7707,-142.347,-43.9377,-29.0100,275.075,76.9283,24.5547,-121.791,100.278
