,FA_20240729_2H_yeast_1.4.ser#1,FA_20240729_2H_yeast_1.4.ser#2,FA_20240729_2H_yeast_1.4.ser#3,FA_20240729_2H_yeast_1.4.ser#4,FA_20240729_2H_yeast_1.4.ser#5,FA_20240729_2H_yeast_1.4.ser#6,FA_20240729_2H_yeast_1.4.ser#7,FA_20240729_2H_yeast_1.4.ser#8,FA_20240729_2H_yeast_1.4.ser#9,FA_20240729_2H_yeast_1.4.ser#10,FA_20240729_2H_yeast_1.4.ser#11,FA_20240729_2H_yeast_1.4.ser#12,FA_20240729_2H_yeast_1.4.ser#13,FA_20240729_2H_yeast_1.4.ser#14,FA_20240729_2H_yeast_1.4.ser#15,FA_20240729_2H_yeast_1.4.ser#16,FA_20240729_2H_yeast_1.4.ser#17,FA_20240729_2H_yeast_1.4.ser#18,FA_20240729_2H_yeast_1.4.ser#19,FA_20240729_2H_yeast_1.4.ser#20,FA_20240729_2H_yeast_1.4.ser#21,FA_20240729_2H_yeast_1.4.ser#22,FA_20240729_2H_yeast_1.4.ser#23,FA_20240729_2H_yeast_1.4.ser#24,FA_20240729_2H_yeast_1.4.ser#25,FA_20240729_2H_yeast_1.4.ser#26,FA_20240729_2H_yeast_1.4.ser#27,FA_20240729_2H_yeast_1.4.ser#28,FA_20240729_2H_yeast_1.4.ser#29,FA_20240729_2H_yeast_1.4.ser#30,FA_20240729_2H_yeast_1.4.ser#31,FA_20240729_2H_yeast_1.4.ser#32,FA_20240729_2H_yeast_1.4.ser#33,FA_20240729_2H_yeast_1.4.ser#34,FA_20240729_2H_yeast_1.4.ser#35,FA_20240729_2H_yeast_1.4.ser#36,FA_20240729_2H_yeast_1.4.ser#37,FA_20240729_2H_yeast_1.4.ser#38,FA_20240729_2H_yeast_1.4.ser#39,FA_20240729_2H_yeast_1.4.ser#40,FA_20240729_2H_yeast_1.4.ser#41,FA_20240729_2H_yeast_1.4.ser#42,FA_20240729_2H_yeast_1.4.ser#43,FA_20240729_2H_yeast_1.4.ser#44,FA_20240729_2H_yeast_1.4.ser#45,FA_20240729_2H_yeast_1.4.ser#46,FA_20240729_2H_yeast_1.4.ser#47,FA_20240729_2H_yeast_1.4.ser#48,FA_20240729_2H_yeast_1.4.ser#49,FA_20240729_2H_yeast_1.4.ser#50,FA_20240729_2H_yeast_1.4.ser#51,FA_20240729_2H_yeast_1.4.ser#52,FA_20240729_2H_yeast_1.4.ser#53,FA_20240729_2H_yeast_1.4.ser#54,FA_20240729_2H_yeast_1.4.ser#55,FA_20240729_2H_yeast_1.4.ser#56,FA_20240729_2H_yeast_1.4.ser#57,FA_20240729_2H_yeast_1.4.ser#58,FA_20240729_2H_yeast_1.4.ser#59,FA_20240729_2H_yeast_1.4.ser#60,FA_20240729_2H_yeast_1.4.ser#61,FA_20240729_2H_yeast_1.4.ser#62,FA_20240729_2H_yeast_1.4.ser#63,FA_20240729_2H_yeast_1.4.ser#64,FA_20240729_2H_yeast_1.4.ser#65,FA_20240729_2H_yeast_1.4.ser#66,FA_20240729_2H_yeast_1.4.ser#67,FA_20240729_2H_yeast_1.4.ser#68,FA_20240729_2H_yeast_1.4.ser#69,FA_20240729_2H_yeast_1.4.ser#70,FA_20240729_2H_yeast_1.4.ser#71,FA_20240729_2H_yeast_1.4.ser#72,FA_20240729_2H_yeast_1.4.ser#73,FA_20240729_2H_yeast_1.4.ser#74,FA_20240729_2H_yeast_1.4.ser#75,FA_20240729_2H_yeast_1.4.ser#76,FA_20240729_2H_yeast_1.4.ser#77,FA_20240729_2H_yeast_1.4.ser#78,FA_20240729_2H_yeast_1.4.ser#79,FA_20240729_2H_yeast_1.4.ser#80,FA_20240729_2H_yeast_1.4.ser#81,FA_20240729_2H_yeast_1.4.ser#82,FA_20240729_2H_yeast_1.4.ser#83,FA_20240729_2H_yeast_1.4.ser#84,FA_20240729_2H_yeast_1.4.ser#85,FA_20240729_2H_yeast_1.4.ser#86,FA_20240729_2H_yeast_1.4.ser#87,FA_20240729_2H_yeast_1.4.ser#88,FA_20240729_2H_yeast_1.4.ser#89,FA_20240729_2H_yeast_1.4.ser#90,FA_20240729_2H_yeast_1.4.ser#91,FA_20240729_2H_yeast_1.4.ser#92,FA_20240729_2H_yeast_1.4.ser#93,FA_20240729_2H_yeast_1.4.ser#94,FA_20240729_2H_yeast_1.4.ser#95,FA_20240729_2H_yeast_1.4.ser#96,FA_20240729_2H_yeast_1.4.ser#97,FA_20240729_2H_yeast_1.4.ser#98,FA_20240729_2H_yeast_1.4.ser#99,FA_20240729_2H_yeast_1.4.ser#100,FA_20240729_2H_yeast_1.4.ser#101,FA_20240729_2H_yeast_1.4.ser#102,FA_20240729_2H_yeast_1.4.ser#103,FA_20240729_2H_yeast_1.4.ser#104,FA_20240729_2H_yeast_1.4.ser#105,FA_20240729_2H_yeast_1.4.ser#106,FA_20240729_2H_yeast_1.4.ser#107,FA_20240729_2H_yeast_1.4.ser#108,FA_20240729_2H_yeast_1.4.ser#109,FA_20240729_2H_yeast_1.4.ser#110,FA_20240729_2H_yeast_1.4.ser#111,FA_20240729_2H_yeast_1.4.ser#112,FA_20240729_2H_yeast_1.4.ser#113,FA_20240729_2H_yeast_1.4.ser#114,FA_20240729_2H_yeast_1.4.ser#115,FA_20240729_2H_yeast_1.4.ser#116,FA_20240729_2H_yeast_1.4.ser#117,FA_20240729_2H_yeast_1.4.ser#118,FA_20240729_2H_yeast_1.4.ser#119,FA_20240729_2H_yeast_1.4.ser#120,FA_20240729_2H_yeast_1.4.ser#121,FA_20240729_2H_yeast_1.4.ser#122,FA_20240729_2H_yeast_1.4.ser#123,FA_20240729_2H_yeast_1.4.ser#124,FA_20240729_2H_yeast_1.4.ser#125,FA_20240729_2H_yeast_1.4.ser#126,FA_20240729_2H_yeast_1.4.ser#127,FA_20240729_2H_yeast_1.4.ser#128,FA_20240729_2H_yeast_1.4.ser#129,FA_20240729_2H_yeast_1.4.ser#130
1.45435,-30.9184,-212.928,-205.674,4.18348,-318.379,308.112,-88.4803,-188.633,285.600,-31.4944,-285.463,-38.0218,-177.877,98.9878,-262.019,-20.4972,-233.751,102.057,295.098,193.958,-0.479288,51.6930,-112.607,-329.487,640.555,242.655,-85.6952,-332.392,377.115,-154.179,13.1436,-262.611,-105.065,-1.80903,-231.154,48.8192,175.051,-548.909,339.818,585.836,268.511,122.078,569.277,-142.152,-203.583,-291.930,709.469,197.518,-119.066,34.3293,-552.533,-35.2340,338.036,-502.496,174.811,57.3300,625.404,344.051,125.139,170.970,84.3120,238.633,254.160,242.889,789.543,-246.330,-200.418,374.785,427.507,11.9062,-469.123,94.8655,3.42939,-191.863,419.722,248.099,79.1009,-30.2941,427.351,651.542,517.189,280.515,-584.695,222.017,-250.647,-384.605,-553.873,667.040,-326.579,435.000,-233.194,470.350,80.1502,141.077,261.478,415.495,-647.862,567.243,-617.450,318.959,-584.431,308.492,-237.504,-118.090,-411.561,-293.087,532.500,182.589,10.6291,-131.285,-398.569,22.7028,-367.381,388.178,137.058,182.937,-83.8989,693.938,-34.6968,356.530,-326.639,197.510,-294.371,664.832,451.617,504.806,315.623,-270.482,128.358,-232.175
1.46249,65.9664,-78.1561,-288.428,-18.5875,-343.948,403.605,-26.9474,-196.223,391.871,-32.2118,-362.990,-66.5239,-207.186,50.0636,-231.545,16.6763,-254.337,146.167,238.060,236.279,-41.4068,-34.0143,-20.9813,-395.104,646.174,157.818,21.6649,-334.447,459.570,-215.897,-19.7490,-347.531,-271.765,29.8924,-181.071,-26.7582,183.709,-540.626,253.747,453.494,320.747,195.810,549.697,-153.721,-141.108,-359.555,626.101,134.261,-196.829,156.376,-563.888,82.8240,382.540,-399.197,83.1974,-5.12075,626.820,454.750,126.818,200.609,91.7030,278.125,288.311,122.061,727.228,-307.790,-161.406,334.496,328.319,95.1976,-446.080,115.310,-12.8617,-152.882,348.961,263.263,-0.396997,12.2428,418.188,673.918,383.993,381.911,-565.297,227.904,-256.161,-334.058,-563.522,760.227,-271.132,393.829,-96.1319,493.569,141.826,213.496,181.892,349.479,-768.115,438.333,-535.640,199.052,-420.314,312.795,-193.468,-105.994,-434.138,-270.563,499.788,259.114,-31.0394,-47.7734,-454.329,42.5977,-435.700,294.731,62.2198,94.2002,-10.2566,735.288,-75.5751,301.101,-327.950,321.123,-342.001,682.611,458.757,553.143,364.420,-315.050,90.1628,-285.138
1.47064,136.988,63.9944,-370.234,2.69316,-302.363,423.458,35.8737,-173.934,507.457,-25.1412,-370.309,-99.4299,-207.582,-11.5357,-119.320,122.453,-251.498,149.484,161.955,250.240,5.35412,-131.542,81.9995,-428.328,595.464,92.2763,25.4250,-344.866,499.399,-234.270,-123.466,-431.624,-401.891,72.6760,-138.575,-127.978,189.221,-531.497,134.630,310.094,286.247,304.187,479.786,-132.561,-56.9776,-309.351,507.366,80.4773,-300.143,204.361,-545.004,125.700,398.783,-307.699,60.9873,-81.4675,619.158,477.446,194.283,240.085,85.7859,343.899,265.957,24.3693,606.623,-352.690,-106.166,301.320,219.347,172.231,-401.444,126.770,-35.2023,-65.2242,285.593,274.185,-42.9095,56.6851,386.566,653.752,226.001,457.732,-535.757,261.854,-258.904,-282.994,-475.901,797.858,-229.887,316.861,59.3116,507.196,180.102,300.921,89.8751,243.098,-854.338,230.195,-453.771,62.0910,-231.863,265.158,-125.742,-39.8848,-393.616,-174.841,441.510,255.057,-67.4099,59.6117,-483.882,43.4101,-484.876,248.676,-68.2163,24.5882,154.467,655.329,-48.3205,153.625,-312.612,403.669,-379.982,687.234,384.159,562.296,364.168,-355.619,23.9558,-324.842
1.47878,175.710,189.082,-418.826,78.5016,-206.458,361.831,50.0003,-113.922,596.905,-6.62028,-338.779,-162.346,-172.956,-49.2086,4.42727,230.330,-237.223,168.719,106.268,205.421,119.014,-168.642,190.265,-387.795,516.150,73.1822,-78.7158,-367.077,498.819,-235.785,-241.303,-478.918,-514.193,84.1505,-90.0813,-247.750,158.612,-493.477,61.1942,171.339,173.777,429.464,381.191,-87.7348,25.6036,-193.319,390.573,5.42268,-389.199,166.609,-525.988,101.625,367.636,-255.400,97.5294,-151.082,586.957,435.466,307.844,282.645,68.1155,408.191,273.643,14.8446,465.554,-362.208,-32.3177,277.283,144.824,248.201,-348.350,129.377,-67.0412,67.7383,222.292,271.998,-37.0355,72.3878,345.736,612.368,74.9629,528.924,-454.944,295.307,-267.554,-247.312,-332.556,793.314,-237.125,210.000,205.197,531.474,204.816,367.688,29.3401,115.916,-895.914,11.2538,-399.321,-9.64313,-88.4810,184.685,-62.8613,56.7701,-292.717,-44.9018,374.591,202.524,-95.6049,154.654,-498.681,36.8446,-523.651,276.816,-264.570,-55.7585,373.169,483.569,1.83944,16.4832,-303.187,409.270,-410.931,631.475,262.370,510.452,313.910,-367.088,-36.9282,-345.186
1.48693,170.470,271.434,-404.938,160.622,-109.209,277.490,22.7477,-14.5679,644.696,6.86961,-300.077,-240.398,-100.487,-11.5136,76.8287,285.213,-208.279,214.427,72.9977,86.7528,227.716,-107.299,295.893,-269.695,412.075,78.7141,-219.833,-399.845,506.193,-243.544,-313.932,-505.506,-627.407,42.7866,-34.8978,-325.881,108.986,-460.641,45.3583,41.1320,61.0970,558.682,310.283,-15.9595,56.8458,-80.8884,277.739,-89.8434,-443.262,67.5971,-515.084,84.9386,302.146,-211.879,144.580,-183.113,515.252,380.053,401.113,323.859,44.5364,452.727,341.436,95.7886,348.503,-334.953,53.6617,258.020,127.864,289.977,-281.722,150.224,-76.1576,217.206,152.011,257.617,-11.9759,63.1101,285.985,522.145,-37.7520,562.391,-305.176,313.960,-303.660,-243.972,-185.897,735.017,-280.037,89.8057,332.005,521.321,244.840,440.275,22.9981,4.91062,-839.963,-153.045,-355.151,10.3075,1.71966,90.8050,-7.66276,132.300,-174.867,46.1460,280.527,190.038,-124.394,204.948,-491.397,45.8789,-545.659,353.913,-488.791,-160.877,537.784,255.459,32.5225,-44.3969,-313.802,364.692,-409.672,513.378,146.782,408.838,224.701,-302.812,-94.8370,-354.736
1.49507,164.568,285.379,-370.252,194.886,-57.7710,228.236,2.41628,78.1636,671.161,16.3952,-264.249,-294.706,-20.3975,106.129,82.8533,274.018,-156.918,249.444,40.5372,-78.0428,303.794,23.0632,356.314,-112.827,307.257,64.4687,-310.862,-408.345,541.525,-259.599,-318.922,-521.720,-729.793,-15.5211,27.7649,-337.730,48.7832,-467.491,49.4053,-61.4627,-26.2371,659.681,274.953,57.2318,12.2686,-8.29732,151.173,-187.492,-458.390,-46.1446,-484.251,118.697,228.219,-145.430,179.604,-156.443,433.185,364.234,445.223,337.365,25.1824,488.864,441.329,187.007,289.355,-297.908,133.258,245.023,173.845,265.789,-193.386,196.192,-61.6297,344.270,92.9647,242.206,7.96093,69.2876,228.432,403.067,-117.744,512.434,-141.116,305.616,-362.500,-273.445,-42.4008,627.394,-311.235,-18.4538,441.732,436.045,303.655,530.170,45.4596,-77.7320,-681.140,-249.511,-312.857,76.8970,70.9012,2.63325,35.3459,134.522,-91.7181,55.5742,148.064,242.765,-126.671,201.658,-474.269,71.3546,-561.229,437.354,-693.752,-250.349,597.238,41.7852,57.8158,-33.9136,-329.745,310.115,-339.540,376.987,64.7001,286.632,127.864,-164.353,-158.083,-355.603
1.50322,191.725,217.955,-355.697,169.280,-63.1498,228.879,38.7065,108.086,693.064,46.2306,-232.556,-305.335,12.0269,236.287,30.5739,207.164,-105.108,252.209,22.5694,-221.458,362.450,155.242,370.660,37.8228,249.461,-5.33723,-302.824,-347.290,562.386,-269.371,-277.922,-518.443,-798.178,-44.6222,103.324,-336.086,-40.7432,-500.126,47.1818,-129.339,-111.527,691.550,237.932,106.125,-80.0168,43.3309,34.9949,-269.642,-423.830,-142.350,-417.576,175.957,164.851,-49.9018,175.587,-99.5393,385.806,421.453,440.330,286.506,7.46939,523.148,517.842,214.849,280.865,-256.338,192.577,239.457,266.214,179.025,-95.2137,246.102,-49.0164,435.337,55.0262,234.296,17.8300,131.875,205.042,308.678,-190.295,393.399,-26.0616,267.666,-407.954,-310.637,94.1930,510.581,-312.743,-93.9872,535.348,305.227,376.811,588.797,23.1455,-147.719,-472.223,-287.960,-304.246,157.238,130.505,-82.4896,31.9098,59.2652,-78.7452,-3.28842,32.5191,294.311,-74.6229,179.387,-480.442,88.6300,-583.357,501.437,-830.170,-311.344,586.859,-83.8701,111.827,19.6462,-355.999,263.312,-220.889,241.669,8.77476,178.265,59.5154,1.09128,-201.412,-349.212
1.51136,211.797,110.782,-336.476,91.0774,-110.079,248.898,132.390,57.6229,701.205,106.341,-195.937,-279.992,-34.4283,306.777,-56.7183,109.175,-84.5372,219.488,45.5342,-280.841,400.600,251.851,368.171,170.365,240.061,-125.672,-218.070,-228.971,532.877,-263.694,-222.161,-481.035,-817.438,-37.9716,182.761,-359.931,-167.654,-518.022,28.7688,-162.240,-188.559,639.438,203.843,132.949,-186.663,94.7606,-19.3005,-297.373,-358.266,-197.225,-318.117,213.041,113.786,58.8510,137.104,-50.9210,398.649,519.818,403.070,200.400,19.5049,527.671,532.265,181.731,267.280,-202.462,221.340,222.109,365.531,47.5291,-30.3423,285.312,-19.2012,503.480,42.4896,229.095,39.3050,236.529,219.937,264.955,-262.238,240.498,22.8843,195.814,-418.262,-351.267,201.217,420.246,-308.435,-143.668,600.074,186.014,456.529,573.004,-80.9447,-206.118,-274.532,-272.134,-307.574,254.980,164.720,-152.062,-12.6473,-23.9348,-112.524,-88.9524,11.4137,269.760,22.4285,177.337,-534.835,89.5402,-604.033,538.465,-857.607,-370.486,550.236,-87.6741,207.835,96.6632,-399.038,231.950,-116.074,96.9427,-55.0935,119.648,33.2410,146.979,-189.777,-334.706
1.51951,191.518,29.8913,-309.281,-19.9109,-152.741,257.938,246.485,-38.6871,673.523,197.355,-130.084,-255.236,-106.035,301.240,-155.111,15.8237,-98.3186,153.499,103.730,-235.869,412.463,302.231,370.115,300.013,252.409,-259.622,-115.240,-117.643,459.289,-250.257,-193.420,-399.692,-797.389,-17.3069,249.227,-376.582,-306.433,-513.324,18.0185,-159.478,-234.933,532.474,219.028,126.466,-275.281,143.486,-26.5088,-241.094,-323.913,-213.550,-191.242,226.883,76.5556,156.837,127.385,-8.50343,445.694,597.758,363.070,143.732,95.7744,487.396,474.054,125.070,205.656,-166.136,214.291,187.674,431.766,-99.5274,-6.30911,303.371,26.1354,563.074,74.1801,206.025,89.2534,330.757,252.371,271.848,-334.272,74.4308,32.3460,104.343,-405.427,-397.020,258.515,347.989,-304.041,-163.930,633.924,133.776,535.175,513.288,-217.275,-237.550,-168.814,-211.278,-262.411,328.526,159.044,-178.732,-50.4412,-55.7336,-122.988,-137.091,93.4595,174.117,155.072,218.485,-611.772,78.3694,-604.593,539.244,-780.332,-406.766,501.947,3.72109,311.357,164.589,-453.119,225.107,-55.8102,-55.8115,-127.254,125.026,62.1047,251.334,-135.345,-298.744
1.52765,147.722,-6.16553,-317.685,-142.723,-146.863,256.868,361.297,-112.742,605.224,301.053,-18.5993,-246.831,-135.099,265.002,-272.795,-47.7116,-147.441,51.7922,158.430,-108.249,428.197,300.076,369.828,428.107,265.064,-381.571,-44.9327,-67.8232,359.234,-245.307,-211.327,-288.176,-729.399,-27.7578,283.105,-344.217,-394.554,-505.205,53.1323,-145.299,-250.634,383.422,272.709,72.2795,-294.576,187.044,-42.8342,-117.539,-352.638,-223.273,-54.9892,239.607,84.3758,232.423,183.313,37.4945,476.391,626.518,347.837,116.066,200.097,428.146,360.187,55.0360,126.898,-160.649,167.845,166.907,453.453,-241.536,2.52380,281.980,38.2805,607.866,139.449,158.911,162.377,384.098,277.892,297.860,-398.768,-57.0762,24.7525,40.3806,-384.526,-423.685,261.322,249.977,-264.944,-160.994,637.073,161.569,607.398,468.324,-314.877,-234.758,-175.959,-125.792,-168.861,328.004,129.268,-157.673,-37.1365,-27.8969,-62.1421,-90.9968,226.222,45.7043,290.994,307.771,-660.459,56.4243,-574.939,507.395,-647.907,-398.892,436.064,100.201,373.229,184.331,-514.523,248.942,-32.9187,-183.959,-165.675,170.464,139.393,292.852,-91.7490,-234.774
