,FA_20240729_2H_yeast_1.12.ser#1,FA_20240729_2H_yeast_1.12.ser#2,FA_20240729_2H_yeast_1.12.ser#3,FA_20240729_2H_yeast_1.12.ser#4,FA_20240729_2H_yeast_1.12.ser#5,FA_20240729_2H_yeast_1.12.ser#6,FA_20240729_2H_yeast_1.12.ser#7,FA_20240729_2H_yeast_1.12.ser#8,FA_20240729_2H_yeast_1.12.ser#9,FA_20240729_2H_yeast_1.12.ser#10,FA_20240729_2H_yeast_1.12.ser#11,FA_20240729_2H_yeast_1.12.ser#12,FA_20240729_2H_yeast_1.12.ser#13,FA_20240729_2H_yeast_1.12.ser#14,FA_20240729_2H_yeast_1.12.ser#15,FA_20240729_2H_yeast_1.12.ser#16,FA_20240729_2H_yeast_1.12.ser#17,FA_20240729_2H_yeast_1.12.ser#18,FA_20240729_2H_yeast_1.12.ser#19,FA_20240729_2H_yeast_1.12.ser#20,FA_20240729_2H_yeast_1.12.ser#21,FA_20240729_2H_yeast_1.12.ser#22,FA_20240729_2H_yeast_1.12.ser#23,FA_20240729_2H_yeast_1.12.ser#24,FA_20240729_2H_yeast_1.12.ser#25,FA_20240729_2H_yeast_1.12.ser#26,FA_20240729_2H_yeast_1.12.ser#27,FA_20240729_2H_yeast_1.12.ser#28,FA_20240729_2H_yeast_1.12.ser#29,FA_20240729_2H_yeast_1.12.ser#30,FA_20240729_2H_yeast_1.12.ser#31,FA_20240729_2H_yeast_1.12.ser#32,FA_20240729_2H_yeast_1.12.ser#33,FA_20240729_2H_yeast_1.12.ser#34,FA_20240729_2H_yeast_1.12.ser#35,FA_20240729_2H_yeast_1.12.ser#36,FA_20240729_2H_yeast_1.12.ser#37,FA_20240729_2H_yeast_1.12.ser#38,FA_20240729_2H_yeast_1.12.ser#39,FA_20240729_2H_yeast_1.12.ser#40,FA_20240729_2H_yeast_1.12.ser#41,FA_20240729_2H_yeast_1.12.ser#42,FA_20240729_2H_yeast_1.12.ser#43,FA_20240729_2H_yeast_1.12.ser#44,FA_20240729_2H_yeast_1.12.ser#45,FA_20240729_2H_yeast_1.12.ser#46,FA_20240729_2H_yeast_1.12.ser#47,FA_20240729_2H_yeast_1.12.ser#48,FA_20240729_2H_yeast_1.12.ser#49,FA_20240729_2H_yeast_1.12.ser#50,FA_20240729_2H_yeast_1.12.ser#51,FA_20240729_2H_yeast_1.12.ser#52,FA_20240729_2H_yeast_1.12.ser#53,FA_20240729_2H_yeast_1.12.ser#54,FA_20240729_2H_yeast_1.12.ser#55,FA_20240729_2H_yeast_1.12.ser#56,FA_20240729_2H_yeast_1.12.ser#57,FA_20240729_2H_yeast_1.12.ser#58,FA_20240729_2H_yeast_1.12.ser#59,FA_20240729_2H_yeast_1.12.ser#60,FA_20240729_2H_yeast_1.12.ser#61,FA_20240729_2H_yeast_1.12.ser#62,FA_20240729_2H_yeast_1.12.ser#63,FA_20240729_2H_yeast_1.12.ser#64,FA_20240729_2H_yeast_1.12.ser#65,FA_20240729_2H_yeast_1.12.ser#66,FA_20240729_2H_yeast_1.12.ser#67,FA_20240729_2H_yeast_1.12.ser#68,FA_20240729_2H_yeast_1.12.ser#69,FA_20240729_2H_yeast_1.12.ser#70,FA_20240729_2H_yeast_1.12.ser#71,FA_20240729_2H_yeast_1.12.ser#72,FA_20240729_2H_yeast_1.12.ser#73,FA_20240729_2H_yeast_1.12.ser#74,FA_20240729_2H_yeast_1.12.ser#75,FA_20240729_2H_yeast_1.12.ser#76,FA_20240729_2H_yeast_1.12.ser#77,FA_20240729_2H_yeast_1.12.ser#78,FA_20240729_2H_yeast_1.12.ser#79,FA_20240729_2H_yeast_1.12.ser#80,FA_20240729_2H_yeast_1.12.ser#81,FA_20240729_2H_yeast_1.12.ser#82,FA_20240729_2H_yeast_1.12.ser#83,FA_20240729_2H_yeast_1.12.ser#84,FA_20240729_2H_yeast_1.12.ser#85,FA_20240729_2H_yeast_1.12.ser#86,FA_20240729_2H_yeast_1.12.ser#87,FA_20240729_2H_yeast_1.12.ser#88,FA_20240729_2H_yeast_1.12.ser#89,FA_20240729_2H_yeast_1.12.ser#90,FA_20240729_2H_yeast_1.12.ser#91,FA_20240729_2H_yeast_1.12.ser#92,FA_20240729_2H_yeast_1.12.ser#93,FA_20240729_2H_yeast_1.12.ser#94,FA_20240729_2H_yeast_1.12.ser#95,FA_20240729_2H_yeast_1.12.ser#96,FA_20240729_2H_yeast_1.12.ser#97,FA_20240729_2H_yeast_1.12.ser#98,FA_20240729_2H_yeast_1.12.ser#99,FA_20240729_2H_yeast_1.12.ser#100,FA_20240729_2H_yeast_1.12.ser#101,FA_20240729_2H_yeast_1.12.ser#102,FA_20240729_2H_yeast_1.12.ser#103,FA_20240729_2H_yeast_1.12.ser#104,FA_20240729_2H_yeast_1.12.ser#105,FA_20240729_2H_yeast_1.12.ser#106,FA_20240729_2H_yeast_1.12.ser#107,FA_20240729_2H_yeast_1.12.ser#108,FA_20240729_2H_yeast_1.12.ser#109,FA_20240729_2H_yeast_1.12.ser#110,FA_20240729_2H_yeast_1.12.ser#111,FA_20240729_2H_yeast_1.12.ser#112,FA_20240729_2H_yeast_1.12.ser#113,FA_20240729_2H_yeast_1.12.ser#114,FA_20240729_2H_yeast_1.12.ser#115,FA_20240729_2H_yeast_1.12.ser#116,FA_20240729_2H_yeast_1.12.ser#117,FA_20240729_2H_yeast_1.12.ser#118,FA_20240729_2H_yeast_1.12.ser#119,FA_20240729_2H_yeast_1.12.ser#120,FA_20240729_2H_yeast_1.12.ser#121,FA_20240729_2H_yeast_1.12.ser#122,FA_20240729_2H_yeast_1.12.ser#123,FA_20240729_2H_yeast_1.12.ser#124,FA_20240729_2H_yeast_1.12.ser#125,FA_20240729_2H_yeast_1.12.ser#126,FA_20240729_2H_yeast_1.12.ser#127,FA_20240729_2H_yeast_1.12.ser#128,FA_20240729_2H_yeast_1.12.ser#129,FA_20240729_2H_yeast_1.12.ser#130
1.75972,-694.170,-134.238,-321.006,73.5251,122.756,-3.11060,-214.219,342.315,-297.938,68.2013,-200.226,348.306,-146.271,527.863,358.534,97.3878,-414.798,445.816,-53.8729,-256.723,123.438,-99.2916,177.172,-394.404,-59.1073,-159.037,44.7758,453.269,390.999,-20.4229,-571.797,201.249,-53.9724,-339.544,214.802,470.760,68.0441,262.742,295.267,-293.057,-215.470,461.679,113.363,-45.1278,98.2191,566.400,545.203,-84.3149,115.639,107.499,235.231,157.862,155.144,-103.296,-625.096,-228.330,-674.996,15.9966,140.302,-201.036,-89.2563,-223.684,123.010,-129.460,-155.499,-96.3835,734.431,139.490,105.669,-72.3498,-20.5575,-184.642,-440.475,-163.016,593.937,324.676,200.326,-213.833,186.722,-292.631,-112.674,-96.1685,-183.146,174.527,441.721,20.8672,-87.7933,-134.892,52.2255,-430.320,432.148,125.479,232.838,-81.5077,121.538,30.4141,-403.701,-405.034,256.763,329.900,378.334,0.716797,-16.6987,-259.492,441.241,347.204,320.269,103.382,-213.681,-150.003,-80.9872,-27.4225,522.236,296.879,-179.287,-8.63403,-80.9214,622.195,-114.263,79.6500,25.5074,45.3838,132.802,331.179,-135.707,105.370,-26.6886,-485.192,-70.0741,290.020
1.76786,-742.581,-160.348,-259.140,7.81543,68.8842,-60.7992,-134.075,252.752,-391.694,53.4331,-240.101,304.674,-145.154,602.420,317.638,51.9954,-410.299,568.846,-70.6376,-256.299,86.6064,-10.6593,139.568,-462.904,-37.5862,-97.7223,134.170,446.438,464.601,-25.1788,-516.504,242.935,8.98523,-334.419,321.106,513.921,46.1010,251.238,285.613,-217.019,-296.599,541.611,267.246,14.8011,193.504,646.628,656.268,-201.708,186.921,54.9463,312.259,190.783,91.2691,-221.008,-583.827,-213.000,-573.466,-17.2688,213.240,-123.440,-124.652,-230.073,80.9890,-142.353,-126.377,-97.6005,775.096,212.616,97.8291,-53.7664,-103.528,-170.872,-438.721,-223.787,490.089,281.838,215.052,-152.041,176.391,-144.555,-130.952,-98.0968,-221.468,240.938,499.512,-38.4187,-214.462,-311.010,103.520,-428.715,490.394,61.3422,361.497,-82.6949,191.525,25.9653,-498.460,-422.031,341.720,373.070,376.044,179.805,187.005,-231.892,387.723,430.194,372.223,21.5798,-146.118,-59.4613,-118.579,-85.2803,530.319,300.683,-192.648,-20.2620,-96.5585,485.476,-277.086,134.926,-29.7834,91.8964,176.229,378.813,-361.081,147.443,-48.0734,-533.364,-49.7157,335.116
1.77601,-669.904,-206.621,-207.063,34.9172,2.50403,-152.363,-68.6594,190.747,-455.320,13.6661,-318.189,323.174,-178.352,566.752,226.206,-39.8788,-260.489,494.764,-62.9180,-217.146,116.185,-21.8810,228.149,-523.563,-17.8102,-20.9807,111.848,401.065,520.069,107.602,-391.395,257.999,122.953,-242.621,284.861,478.404,-1.69666,162.358,216.476,-189.161,-277.668,474.672,344.877,-19.2679,250.808,627.333,667.365,-214.528,198.771,4.17786,227.817,167.717,8.98437,-247.053,-422.362,-90.0469,-452.738,-117.935,286.926,-23.2396,-149.526,-217.215,-8.29675,-155.246,-216.524,-87.1042,811.091,236.278,121.702,-29.3191,-153.135,-116.693,-395.989,-178.983,486.748,267.131,197.343,-180.421,158.581,-73.2191,-124.672,-181.061,-342.031,354.377,519.447,-128.685,-285.016,-423.501,179.117,-379.721,470.501,0.502441,530.127,-112.376,178.451,-38.4060,-477.601,-406.218,487.788,409.105,394.232,269.771,298.349,-86.1790,286.459,450.018,291.975,13.3533,-114.773,1.41248,-183.291,-130.533,569.133,291.519,-137.058,-40.3787,-58.4797,280.648,-317.932,152.107,15.7462,-37.1311,201.137,511.169,-469.324,201.716,-82.0347,-489.991,5.64929,346.281
1.78415,-597.227,-252.894,-154.985,62.0189,-63.8761,-243.927,-3.24390,128.742,-518.947,-26.1010,-461.783,341.674,-211.550,531.083,134.775,-131.753,-110.679,420.682,-55.1985,-177.993,145.763,-33.1028,316.730,-584.221,1.96594,55.7609,89.5270,355.692,575.537,240.384,-266.287,273.063,236.922,-150.823,248.616,442.888,-49.4941,73.4778,147.339,-161.302,-258.737,407.733,422.509,-53.3369,308.112,504.045,577.307,-227.349,210.620,-46.5906,143.375,144.650,-73.3002,-273.098,-260.896,32.9065,-332.010,-218.600,360.612,76.9612,-174.400,-204.357,-97.5825,-168.138,-365.996,-76.6078,727.543,259.940,145.576,-4.87183,-202.741,-62.5131,-353.256,-62.0439,483.407,252.424,179.634,-346.205,140.771,-1.88306,-118.392,-264.025,-462.594,467.817,539.381,-218.951,-355.570,-535.991,254.713,-330.727,450.608,-60.3373,698.757,-142.057,165.376,-102.777,-456.742,-390.406,633.857,445.139,412.419,359.737,409.693,59.5343,185.194,469.842,211.727,5.12659,-83.4275,62.2861,-248.003,-175.786,607.947,282.354,-81.4685,-60.4955,-20.4009,145.750,-358.777,169.288,61.2758,-166.158,226.045,643.525,-577.567,255.989,-115.996,-446.617,61.0142,357.446
1.79230,-459.201,-238.677,-102.907,125.636,-69.6091,-300.523,62.1715,33.6672,-435.116,-32.9928,-571.259,360.174,-275.394,432.803,43.3428,-120.334,113.786,230.380,-17.5366,-138.840,206.289,-74.5643,434.572,-584.652,-80.6284,159.928,-16.1467,310.319,511.535,334.835,-237.174,233.167,196.247,-127.532,186.454,407.372,-97.2916,-15.4025,126.188,-180.883,-239.806,340.794,435.928,-87.4060,342.192,352.592,426.136,-188.753,222.470,-97.3591,58.9333,57.5963,-110.956,-299.143,-141.421,66.8690,-211.282,-263.607,367.270,129.571,-149.758,-130.918,-186.868,-252.120,-488.278,-95.3187,492.076,212.577,113.069,118.917,-252.348,-70.5028,-227.828,139.054,443.929,237.716,126.134,-494.814,87.0608,-11.2505,-172.101,-312.944,-583.158,451.926,453.974,-178.226,-321.181,-543.168,365.656,-281.733,350.425,-86.0059,669.709,-113.289,152.302,-167.149,-380.664,-430.738,723.406,481.174,465.096,330.874,458.597,119.778,50.1013,435.330,168.372,-3.10010,-52.0822,92.8611,-225.930,-221.039,582.099,273.190,5.79297,-137.204,17.6780,92.4377,-339.940,125.211,142.001,-295.186,216.763,759.006,-581.853,275.815,-149.957,-385.526,37.9646,403.826
1.80044,-321.175,-224.461,-50.8293,189.254,-75.3422,-357.119,127.587,-61.4075,-351.285,-39.8845,-571.558,378.673,-339.237,334.522,-48.0890,-108.916,338.251,40.0781,20.1254,-99.6873,266.816,-116.026,552.414,-585.083,-163.223,264.095,-121.820,264.946,447.534,321.060,-208.062,193.270,155.573,-104.242,124.291,371.855,-145.089,-104.283,105.038,-200.464,-220.874,273.855,449.347,-121.475,376.272,201.140,274.965,-150.158,234.319,-148.128,-25.5085,-29.4573,-148.612,-325.188,-21.9452,100.832,-90.5542,-308.613,373.928,182.181,-125.116,-57.4775,-276.154,-336.101,-610.560,-114.029,256.609,165.213,80.5627,242.706,-301.954,-78.4926,-102.399,340.152,404.450,223.009,72.6338,-574.721,33.3505,-20.6178,-225.810,-361.862,-703.721,436.035,368.567,-137.500,-286.792,-550.344,476.600,-232.739,250.242,-111.674,640.662,-84.5214,139.227,-231.520,-304.585,-471.070,812.954,517.209,517.773,302.010,507.500,180.022,-84.9915,400.818,125.018,-11.3268,-20.7369,123.436,-203.858,-266.292,556.251,264.025,93.0544,-213.913,55.7568,39.1251,-321.102,81.1335,222.726,-424.213,207.481,874.488,-586.139,295.640,-183.919,-324.434,14.9150,450.205
1.80859,-211.339,-106.907,61.2784,186.686,46.6627,-321.194,210.393,-119.968,-243.350,21.7136,-462.678,343.419,-352.005,139.061,4.21057,-12.9258,485.395,-65.7003,62.7777,-118.628,315.092,-108.348,611.734,-558.538,-216.153,315.125,-131.407,163.198,335.531,197.932,-183.858,91.5425,64.9625,-110.016,162.021,333.356,-208.797,-133.524,166.365,-216.092,-208.282,255.312,421.029,-103.509,375.516,130.931,150.662,-157.623,283.017,-138.241,-68.7593,-63.3789,-193.519,-372.833,-9.54498,65.8262,23.9628,-241.140,324.330,213.376,-15.0607,79.0687,-253.383,-435.315,-691.437,-125.438,58.4984,67.1166,2.24780,285.089,-313.747,-109.796,-71.4807,458.595,324.317,204.501,-71.8355,-563.740,19.6541,-58.8077,-231.528,-248.354,-744.245,362.828,318.274,-16.3929,-206.491,-381.997,472.665,-182.297,185.186,-179.841,469.170,-33.1049,113.847,-187.667,-203.657,-483.330,724.465,489.023,550.331,263.019,573.315,209.402,-189.780,369.703,225.778,-13.4783,-13.5365,118.662,-195.043,-264.643,426.674,244.486,147.325,-181.682,146.470,35.3463,-298.535,34.7592,312.983,-368.112,182.529,888.374,-524.370,240.111,-214.921,-326.095,7.26831,435.326
1.81673,-204.011,10.6471,173.386,184.119,168.668,-285.270,293.200,-178.528,-135.415,83.3119,-288.293,308.165,-364.774,-56.3998,56.5100,83.0640,632.538,-171.479,105.430,-137.569,363.368,-100.670,671.055,-531.993,-269.083,366.156,-140.994,61.4507,223.527,74.8033,-159.655,-10.1848,-25.6482,-115.790,199.750,294.857,-272.505,-162.765,227.692,-231.720,-195.689,236.769,392.710,-85.5438,374.760,60.7229,26.3602,-165.087,331.715,-128.355,-112.010,-97.3005,-238.427,-420.477,2.85522,30.8208,138.480,-173.667,274.732,244.570,94.9950,215.615,-230.611,-534.529,-772.314,-136.847,-139.612,-30.9796,-76.0673,327.473,-325.541,-141.099,-40.5620,456.810,244.184,185.992,-216.305,-552.759,5.95764,-96.9977,-237.245,-134.847,-784.769,289.620,267.981,104.714,-126.190,-213.649,468.730,-131.856,120.130,-248.009,297.678,18.3118,88.4675,-143.815,-102.729,-495.590,635.976,460.838,582.889,224.028,639.130,238.782,-159.255,338.587,326.538,-15.6299,-6.33618,113.889,-186.229,-262.994,297.098,224.946,201.595,-149.451,237.183,31.5676,-275.967,-11.6152,403.240,-312.011,157.576,902.260,-462.601,184.582,-245.923,-327.756,-0.378418,420.447
1.82488,-251.782,188.691,233.294,218.067,290.672,-214.377,296.505,-126.857,-106.880,177.785,-143.931,339.928,-449.047,-147.506,161.314,210.042,619.707,-139.906,98.1783,-156.510,349.748,-42.5921,623.088,-405.069,-238.255,325.767,-48.7062,-40.2970,169.126,44.1182,-91.8163,-20.3110,-30.3466,-30.2197,237.480,256.358,-293.785,-109.745,289.019,-288.857,-226.562,198.026,274.495,-67.5782,374.004,77.1749,-47.3650,-172.552,380.413,-89.9259,-155.261,-67.2352,-283.335,-350.113,57.2457,49.2100,117.482,-106.194,292.163,247.210,175.341,412.743,-237.889,-562.655,-803.754,-177.464,-225.650,-129.076,-120.554,314.668,-301.745,-85.3651,-92.3393,346.821,103.822,106.660,-320.509,-480.233,28.1617,-77.5425,-206.970,35.4038,-719.554,216.413,276.210,142.463,-45.8892,-103.809,311.623,-139.295,55.0740,-316.176,207.583,104.798,1.56067,4.62927,-101.198,-361.872,547.487,512.570,534.972,185.038,642.504,220.680,-110.407,307.471,445.746,14.6189,100.203,78.8163,-148.487,-195.683,232.183,238.606,160.851,-15.3544,293.288,109.374,-289.209,3.26855,411.375,-149.702,132.624,859.899,-383.506,129.053,-217.741,-311.699,25.5811,387.961
1.83302,-299.552,366.735,293.202,252.016,412.677,-143.485,299.810,-75.1864,-78.3459,272.259,0.431091,371.692,-533.320,-238.613,266.118,337.019,606.875,-108.334,90.9266,-175.452,336.127,15.4855,575.121,-278.146,-207.428,285.379,43.5819,-142.045,114.724,13.4330,-23.9781,-30.4373,-35.0448,55.3506,275.209,217.859,-315.065,-56.7257,350.346,-345.993,-257.435,159.283,156.279,-49.6127,373.248,93.6268,-121.090,-180.017,429.111,-51.4965,-198.511,-37.1699,-328.243,-279.749,111.636,67.5990,96.4843,-38.7209,309.593,249.849,255.688,609.872,-245.166,-590.781,-835.193,-218.080,-192.145,-227.172,-165.042,301.862,-277.950,-29.6315,-144.117,236.832,-36.5405,27.3268,-305.410,-407.706,50.3657,-58.0872,-176.694,205.654,-654.339,143.205,284.440,180.211,34.4119,6.03015,154.516,-146.733,-9.98206,-384.343,117.488,191.283,-85.3462,153.074,-99.6665,-228.155,458.998,678.473,487.056,146.047,645.878,202.577,-129.215,276.356,564.953,44.8677,206.743,43.7439,-110.744,-128.371,167.268,252.267,120.107,118.742,349.392,187.180,-302.451,18.1525,419.509,12.6083,107.672,817.538,-304.411,73.5236,-189.560,-295.641,51.5405,355.474
