,FA_20240715_2H_yeast_1.6.ser#1,FA_20240715_2H_yeast_1.6.ser#2,FA_20240715_2H_yeast_1.6.ser#3,FA_20240715_2H_yeast_1.6.ser#4,FA_20240715_2H_yeast_1.6.ser#5,FA_20240715_2H_yeast_1.6.ser#6,FA_20240715_2H_yeast_1.6.ser#7,FA_20240715_2H_yeast_1.6.ser#8,FA_20240715_2H_yeast_1.6.ser#9,FA_20240715_2H_yeast_1.6.ser#10,FA_20240715_2H_yeast_1.6.ser#11,FA_20240715_2H_yeast_1.6.ser#12,FA_20240715_2H_yeast_1.6.ser#13,FA_20240715_2H_yeast_1.6.ser#14,FA_20240715_2H_yeast_1.6.ser#15,FA_20240715_2H_yeast_1.6.ser#16,FA_20240715_2H_yeast_1.6.ser#17,FA_20240715_2H_yeast_1.6.ser#18,FA_20240715_2H_yeast_1.6.ser#19,FA_20240715_2H_yeast_1.6.ser#20,FA_20240715_2H_yeast_1.6.ser#21,FA_20240715_2H_yeast_1.6.ser#22,FA_20240715_2H_yeast_1.6.ser#23,FA_20240715_2H_yeast_1.6.ser#24,FA_20240715_2H_yeast_1.6.ser#25,FA_20240715_2H_yeast_1.6.ser#26,FA_20240715_2H_yeast_1.6.ser#27,FA_20240715_2H_yeast_1.6.ser#28,FA_20240715_2H_yeast_1.6.ser#29,FA_20240715_2H_yeast_1.6.ser#30,FA_20240715_2H_yeast_1.6.ser#31,FA_20240715_2H_yeast_1.6.ser#32,FA_20240715_2H_yeast_1.6.ser#33,FA_20240715_2H_yeast_1.6.ser#34,FA_20240715_2H_yeast_1.6.ser#35,FA_20240715_2H_yeast_1.6.ser#36,FA_20240715_2H_yeast_1.6.ser#37,FA_20240715_2H_yeast_1.6.ser#38,FA_20240715_2H_yeast_1.6.ser#39,FA_20240715_2H_yeast_1.6.ser#40,FA_20240715_2H_yeast_1.6.ser#41,FA_20240715_2H_yeast_1.6.ser#42,FA_20240715_2H_yeast_1.6.ser#43,FA_20240715_2H_yeast_1.6.ser#44,FA_20240715_2H_yeast_1.6.ser#45,FA_20240715_2H_yeast_1.6.ser#46,FA_20240715_2H_yeast_1.6.ser#47,FA_20240715_2H_yeast_1.6.ser#48,FA_20240715_2H_yeast_1.6.ser#49,FA_20240715_2H_yeast_1.6.ser#50,FA_20240715_2H_yeast_1.6.ser#51,FA_20240715_2H_yeast_1.6.ser#52,FA_20240715_2H_yeast_1.6.ser#53,FA_20240715_2H_yeast_1.6.ser#54,FA_20240715_2H_yeast_1.6.ser#55,FA_20240715_2H_yeast_1.6.ser#56,FA_20240715_2H_yeast_1.6.ser#57,FA_20240715_2H_yeast_1.6.ser#58,FA_20240715_2H_yeast_1.6.ser#59,FA_20240715_2H_yeast_1.6.ser#60,FA_20240715_2H_yeast_1.6.ser#61,FA_20240715_2H_yeast_1.6.ser#62,FA_20240715_2H_yeast_1.6.ser#63,FA_20240715_2H_yeast_1.6.ser#64,FA_20240715_2H_yeast_1.6.ser#65,FA_20240715_2H_yeast_1.6.ser#66,FA_20240715_2H_yeast_1.6.ser#67,FA_20240715_2H_yeast_1.6.ser#68,FA_20240715_2H_yeast_1.6.ser#69,FA_20240715_2H_yeast_1.6.ser#70,FA_20240715_2H_yeast_1.6.ser#71,FA_20240715_2H_yeast_1.6.ser#72,FA_20240715_2H_yeast_1.6.ser#73,FA_20240715_2H_yeast_1.6.ser#74,FA_20240715_2H_yeast_1.6.ser#75,FA_20240715_2H_yeast_1.6.ser#76,FA_20240715_2H_yeast_1.6.ser#77,FA_20240715_2H_yeast_1.6.ser#78,FA_20240715_2H_yeast_1.6.ser#79,FA_20240715_2H_yeast_1.6.ser#80,FA_20240715_2H_yeast_1.6.ser#81,FA_20240715_2H_yeast_1.6.ser#82,FA_20240715_2H_yeast_1.6.ser#83,FA_20240715_2H_yeast_1.6.ser#84,FA_20240715_2H_yeast_1.6.ser#85,FA_20240715_2H_yeast_1.6.ser#86,FA_20240715_2H_yeast_1.6.ser#87,FA_20240715_2H_yeast_1.6.ser#88,FA_20240715_2H_yeast_1.6.ser#89,FA_20240715_2H_yeast_1.6.ser#90,FA_20240715_2H_yeast_1.6.ser#91,FA_20240715_2H_yeast_1.6.ser#92,FA_20240715_2H_yeast_1.6.ser#93,FA_20240715_2H_yeast_1.6.ser#94,FA_20240715_2H_yeast_1.6.ser#95,FA_20240715_2H_yeast_1.6.ser#96,FA_20240715_2H_yeast_1.6.ser#97,FA_20240715_2H_yeast_1.6.ser#98,FA_20240715_2H_yeast_1.6.ser#99,FA_20240715_2H_yeast_1.6.ser#100,FA_20240715_2H_yeast_1.6.ser#101,FA_20240715_2H_yeast_1.6.ser#102,FA_20240715_2H_yeast_1.6.ser#103,FA_20240715_2H_yeast_1.6.ser#104,FA_20240715_2H_yeast_1.6.ser#105,FA_20240715_2H_yeast_1.6.ser#106,FA_20240715_2H_yeast_1.6.ser#107,FA_20240715_2H_yeast_1.6.ser#108,FA_20240715_2H_yeast_1.6.ser#109,FA_20240715_2H_yeast_1.6.ser#110,FA_20240715_2H_yeast_1.6.ser#111,FA_20240715_2H_yeast_1.6.ser#112,FA_20240715_2H_yeast_1.6.ser#113,FA_20240715_2H_yeast_1.6.ser#114,FA_20240715_2H_yeast_1.6.ser#115,FA_20240715_2H_yeast_1.6.ser#116,FA_20240715_2H_yeast_1.6.ser#117,FA_20240715_2H_yeast_1.6.ser#118,FA_20240715_2H_yeast_1.6.ser#119,FA_20240715_2H_yeast_1.6.ser#120,FA_20240715_2H_yeast_1.6.ser#121,FA_20240715_2H_yeast_1.6.ser#122,FA_20240715_2H_yeast_1.6.ser#123,FA_20240715_2H_yeast_1.6.ser#124,FA_20240715_2H_yeast_1.6.ser#125,FA_20240715_2H_yeast_1.6.ser#126,FA_20240715_2H_yeast_1.6.ser#127,FA_20240715_2H_yeast_1.6.ser#128,FA_20240715_2H_yeast_1.6.ser#129,FA_20240715_2H_yeast_1.6.ser#130
-0.380486,-40.1577,236.186,-24.7025,-87.5659,18.6520,60.5858,-298.759,-73.6850,-56.5889,13.8149,-99.3646,84.2165,-39.1772,49.5448,-12.3485,-38.1228,273.930,222.766,34.9458,228.743,160.563,-88.2495,210.578,60.1195,-299.623,-117.265,-92.2014,-44.4348,-17.7534,82.6874,146.165,-82.8315,-63.6324,-1.04659,-21.2276,-119.972,-179.666,-129.101,-206.361,-17.4057,-172.215,155.446,-56.2549,-14.9114,-194.946,147.377,-159.801,53.4473,-3.87787,20.2254,258.538,105.008,-92.8638,-184.033,-179.460,-79.3490,132.423,-162.454,24.0206,-186.979,144.180,-139.735,70.7142,-190.742,-273.779,417.464,-38.7033,-246.874,-139.388,498.228,50.3811,223.876,-142.972,14.1453,-80.3035,32.8420,30.3249,-92.7410,84.1796,-97.2132,228.160,-120.313,59.9339,22.5772,-130.444,88.9427,237.576,254.029,-167.748,162.051,-30.7738,-1.28937,36.1012,21.5409,-55.4025,-25.5974,-288.189,-32.3304,16.9306,185.286,-158.136,-255.402,-206.387,-44.1879,-102.974,-16.4081,19.6636,-136.127,-159.183,67.9476,-72.3504,-173.394,-22.4011,86.7559,87.6759,56.9577,-44.9609,38.8970,-131.082,-196.550,132.173,-11.2135,-204.863,251.146,100.941,-111.229,108.941,-27.8556,193.333,-251.819
-0.376413,-14.9164,225.424,-46.6164,-89.1570,3.56610,68.5591,-319.623,-121.378,-70.8222,9.33863,-124.418,79.4427,1.78116,49.4193,-21.8833,-30.1923,263.434,215.094,33.9438,236.256,186.856,-66.6703,204.915,68.2244,-297.088,-111.149,-110.359,-21.3339,-48.6824,106.634,139.942,-120.932,-106.278,-9.62917,-11.4143,-100.005,-208.359,-134.054,-187.983,-0.563231,-132.113,134.343,-83.2210,-46.5643,-181.930,162.729,-164.708,65.1920,-28.7981,18.5185,243.457,129.537,-98.5450,-180.966,-149.672,-117.445,138.952,-170.612,56.6135,-203.968,148.204,-128.191,71.5786,-185.560,-249.745,411.357,-59.2577,-242.856,-143.249,512.182,24.4209,250.540,-134.842,-14.3145,-78.9031,9.72684,-10.1589,-82.8936,79.7648,-66.7986,229.759,-127.810,10.8927,15.0582,-147.550,92.5733,257.013,279.576,-127.087,143.515,-42.6401,6.55432,45.4231,-7.08575,-79.9649,-34.4930,-303.931,-14.9582,30.6388,163.317,-144.111,-219.211,-181.668,-88.7199,-105.261,-44.6272,22.2864,-139.804,-139.484,52.4977,-80.7430,-150.857,-12.7608,66.7729,83.7446,60.0807,-32.8613,65.7540,-138.637,-191.809,149.190,-9.58681,-183.709,240.550,115.803,-72.1893,81.6431,-42.7797,157.584,-255.754
-0.372341,12.5216,212.880,-67.9239,-95.1473,-5.05289,74.5218,-337.562,-168.694,-91.2114,1.74531,-151.441,79.5508,46.8575,50.3238,-29.0289,-21.7233,251.227,199.014,36.6810,243.829,214.966,-41.5672,198.247,73.2902,-290.700,-100.903,-120.068,-2.07003,-79.2650,129.080,130.577,-155.435,-144.790,-17.2595,-1.31006,-83.6192,-237.006,-135.911,-167.348,14.8820,-92.8911,113.076,-109.082,-69.4544,-166.558,176.400,-168.733,74.9305,-49.3225,16.7173,224.398,155.139,-103.499,-175.675,-123.686,-149.544,131.583,-170.320,86.4806,-214.217,153.460,-123.625,66.5894,-174.538,-220.804,401.763,-68.2095,-234.855,-144.502,521.384,-5.97033,280.659,-126.594,-42.7393,-75.1511,-6.90978,-54.4333,-76.9089,86.3172,-35.9894,231.488,-137.352,-42.5446,6.66363,-157.188,97.1219,276.786,294.384,-86.7202,127.319,-58.1267,16.1561,48.8046,-35.0018,-104.241,-41.3835,-311.998,-3.69505,44.1084,131.515,-124.971,-182.752,-154.059,-123.260,-103.615,-67.3710,24.5485,-136.336,-120.901,42.2729,-83.4489,-127.661,-1.24821,45.4493,80.3915,58.6711,-22.8220,91.2727,-146.537,-182.647,160.873,-16.3328,-158.332,230.404,134.074,-32.0763,58.7162,-47.9713,119.399,-254.638
-0.368268,41.1141,199.649,-83.5288,-103.781,-7.51832,78.1448,-349.718,-212.549,-115.727,-9.30562,-178.582,86.2213,91.5489,49.9630,-29.9750,-12.9949,236.681,178.136,44.5232,251.785,242.166,-16.1434,189.758,74.9401,-281.306,-88.5665,-119.017,12.1615,-104.754,148.031,122.733,-184.259,-172.671,-22.2204,6.30790,-71.2214,-261.521,-137.224,-148.017,32.0918,-58.8796,93.0037,-132.182,-81.8294,-150.436,191.654,-171.697,81.8733,-64.5980,14.1525,202.031,179.629,-105.609,-165.196,-104.036,-171.811,113.041,-162.831,111.296,-214.804,159.486,-125.124,54.5690,-155.952,-191.005,387.449,-67.2909,-224.014,-143.896,525.676,-38.1912,311.276,-117.912,-69.1884,-71.6537,-17.4331,-100.283,-74.7405,103.332,-9.38265,231.770,-147.033,-95.7515,-1.56526,-155.892,99.8275,296.018,297.776,-51.2319,114.514,-76.9383,26.2049,44.5542,-60.9494,-124.939,-43.5669,-312.548,0.232759,56.6245,95.0304,-102.668,-147.347,-126.103,-146.198,-97.6775,-82.5640,27.1924,-126.009,-108.543,37.5731,-82.1137,-107.105,12.0081,22.3619,74.9139,53.9909,-13.7834,114.122,-155.091,-171.118,167.053,-27.9151,-132.692,222.054,152.340,2.85016,40.1072,-43.6944,79.1384,-249.114
-0.364196,70.4777,185.735,-89.2865,-112.496,-6.04664,80.2521,-354.322,-250.942,-141.996,-24.2517,-204.684,99.2904,131.741,46.0038,-21.8689,-4.60829,220.269,156.470,57.0688,259.058,265.868,7.32321,177.573,73.9921,-269.099,-76.6240,-108.061,20.4786,-120.946,162.750,119.873,-205.003,-184.928,-24.7881,8.99153,-62.6342,-277.230,-140.178,-132.578,52.4482,-32.3739,75.4217,-150.915,-83.8300,-134.662,211.232,-170.677,86.2357,-74.8316,10.2249,177.141,199.779,-103.079,-147.742,-92.0307,-180.333,87.3303,-149.222,130.647,-206.029,166.382,-130.842,35.3292,-129.047,-163.237,367.984,-58.9822,-211.736,-142.123,523.719,-69.3398,339.183,-108.208,-92.5433,-70.7777,-23.6184,-145.384,-75.1447,126.700,9.39201,228.836,-154.094,-143.544,-8.61992,-141.313,99.4492,311.848,290.934,-25.0790,105.668,-96.6546,35.5976,33.9743,-85.0252,-139.422,-41.4649,-306.511,-3.85974,68.9183,60.4019,-78.9659,-114.744,-101.383,-158.746,-86.9209,-88.9274,31.0075,-109.172,-104.930,37.6406,-78.4715,-90.8674,24.6628,-2.63125,65.1039,46.1525,-6.20424,134.590,-163.765,-158.386,167.809,-40.2422,-111.037,214.827,166.226,27.2691,26.1356,-31.6816,37.9261,-241.129
-0.360123,100.562,169.844,-82.8172,-118.373,-3.75382,82.7167,-350.917,-282.783,-167.825,-43.2881,-228.048,117.308,164.418,37.2945,-5.05401,2.77729,202.836,137.318,71.9448,263.834,284.870,27.9749,159.504,72.4610,-253.697,-67.2783,-90.6384,23.1028,-126.127,173.935,123.879,-214.803,-180.130,-26.5710,5.48724,-57.1170,-280.067,-146.249,-121.766,74.9028,-13.0631,61.0042,-163.676,-76.8457,-119.907,236.141,-161.786,88.8965,-81.0103,5.02331,149.879,212.970,-96.1582,-123.618,-87.9979,-172.288,58.5588,-129.323,144.827,-190.729,174.185,-138.162,10.4460,-94.7586,-139.058,344.279,-45.8239,-198.880,-140.675,513.905,-97.2171,361.532,-97.2143,-112.476,-74.4313,-28.4261,-187.195,-76.9195,150.268,18.5081,221.916,-155.937,-181.789,-14.1230,-114.089,97.5146,320.268,276.967,-10.6841,100.820,-114.119,43.8062,20.5212,-106.968,-146.385,-37.3318,-295.357,-16.0011,82.7361,32.6895,-55.3900,-87.2332,-83.8553,-163.306,-71.4614,-86.6091,35.4269,-86.1835,-110.640,40.9287,-73.5619,-79.1342,33.2639,-28.3981,50.3067,34.1853,-1.85460,154.035,-170.816,-144.733,163.564,-50.0284,-96.5290,206.068,172.077,38.8554,17.7046,-14.5092,-1.36225,-233.318
-0.356051,130.227,150.053,-63.5841,-118.798,-3.60727,86.9858,-339.800,-307.767,-191.168,-65.6657,-245.759,138.463,187.759,24.4801,16.5240,9.09433,184.922,122.523,85.8947,264.852,299.675,45.9880,133.911,72.7190,-234.771,-62.2137,-71.1697,21.4336,-121.751,183.075,135.439,-210.932,-161.047,-28.9016,-3.99865,-53.8322,-267.955,-155.945,-115.152,96.5430,1.31821,49.3274,-168.928,-62.4379,-106.603,264.966,-142.682,90.8641,-84.6934,-0.441927,119.878,218.382,-86.9768,-95.4586,-91.2785,-147.238,30.5858,-102.178,153.513,-172.075,182.556,-144.203,-16.5948,-55.5851,-119.475,318.459,-30.0951,-186.024,-141.935,495.206,-120.856,376.861,-85.6645,-128.937,-83.8272,-35.3562,-222.983,-79.6406,168.098,18.5384,212.305,-150.454,-208.426,-17.9178,-77.8024,97.5636,318.163,260.181,-7.17180,99.6827,-126.997,50.5324,7.70867,-125.448,-145.812,-32.5386,-280.429,-35.1227,99.5911,13.4922,-33.1723,-66.7197,-76.0175,-161.581,-51.6825,-76.8493,38.4311,-57.5656,-125.164,45.3101,-67.3774,-70.8509,35.2909,-52.6018,31.5523,17.2256,-2.13391,174.022,-173.775,-130.260,155.112,-55.7128,-90.6905,192.626,168.279,38.7688,15.4053,4.84735,-34.4868,-227.483
-0.351978,156.217,124.828,-32.3802,-112.249,-7.87909,92.8461,-321.300,-326.366,-209.551,-89.5911,-254.476,161.261,201.253,9.68450,37.2671,15.1004,166.693,112.378,96.3637,261.920,311.627,61.8044,100.692,76.3974,-212.400,-62.8153,-53.2873,16.9410,-111.253,191.418,154.244,-192.156,-133.358,-31.2965,-17.9803,-52.2763,-241.863,-168.940,-112.402,113.967,13.5163,38.8086,-165.687,-41.9793,-95.2909,293.933,-113.786,93.2888,-87.9376,-4.58383,87.1460,216.799,-77.9419,-67.3754,-99.9667,-107.962,6.80997,-67.1811,155.688,-151.211,191.279,-146.645,-41.2018,-14.7341,-105.660,292.729,-13.9051,-174.208,-148.219,467.816,-140.175,385.718,-74.9078,-141.905,-99.0403,-47.1729,-250.218,-83.6948,176.140,12.3255,202.887,-136.167,-223.158,-19.7178,-37.1600,102.614,305.296,244.557,-10.2790,102.045,-134.332,55.4837,-2.88743,-138.775,-138.794,-26.4348,-262.470,-58.7692,119.425,1.30888,-13.0216,-53.5031,-77.3289,-153.931,-27.7681,-61.5850,37.9203,-24.3050,-147.303,48.6892,-58.9331,-64.0667,30.7354,-72.8239,10.6863,-3.89012,-6.59217,195.648,-170.263,-115.167,143.625,-57.5604,-93.5983,172.629,155.710,30.5655,18.3471,23.0375,-57.6702,-223.044
-0.347906,173.874,93.9197,9.23917,-99.0950,-17.8332,98.5361,-295.723,-339.699,-219.694,-112.952,-252.242,184.618,206.070,-4.38933,52.5856,21.8605,148.109,106.272,102.433,255.198,321.679,75.8178,62.1604,83.4897,-186.937,-69.9620,-39.0632,9.99071,-97.9830,199.111,179.139,-160.053,-103.430,-31.1490,-33.9959,-52.1747,-205.622,-184.458,-113.835,124.662,25.5568,27.2984,-154.081,-17.1849,-86.9653,318.191,-78.0755,97.7163,-92.9381,-5.87431,52.6667,209.586,-70.5381,-43.3703,-110.937,-60.2187,-10.6936,-24.9653,150.525,-126.517,200.571,-144.352,-59.0504,24.8773,-98.7535,268.160,0.588503,-164.735,-160.382,433.613,-155.155,390.169,-65.5931,-151.541,-118.531,-64.5025,-267.377,-89.6676,172.751,3.94023,196.045,-113.110,-226.437,-19.2867,4.11852,113.330,284.688,232.127,-13.5593,108.194,-136.771,58.5368,-12.1880,-146.200,-127.638,-17.4754,-241.762,-83.3297,140.105,-6.33416,5.42895,-46.1603,-84.4960,-140.191,-0.132907,-43.4319,33.0842,11.9258,-175.522,49.8572,-46.5669,-56.7189,22.1914,-87.5852,-10.8313,-26.2845,-13.2202,218.797,-158.697,-99.8521,130.871,-56.9871,-104.032,146.317,137.254,18.3215,24.0510,36.6308,-69.3229,-216.809
-0.343833,179.334,58.7078,59.0443,-82.0972,-32.9830,101.708,-263.891,-349.029,-218.181,-134.151,-239.887,207.551,204.986,-15.5543,60.4086,30.0128,128.957,103.252,104.551,244.698,329.477,88.9374,23.0467,92.0178,-158.758,-83.1223,-29.6901,-0.0439803,-84.0264,205.004,208.433,-119.288,-76.2952,-25.2849,-49.2410,-53.3995,-164.409,-201.720,-119.931,128.067,38.7372,13.3578,-135.402,9.66020,-82.7228,334.148,-40.1851,105.848,-101.405,-3.47192,18.3666,198.234,-65.4259,-25.8438,-120.207,-11.2346,-22.5419,22.2772,137.860,-95.1195,210.443,-137.327,-67.4638,61.3473,-99.0792,244.632,11.1834,-157.926,-176.929,396.206,-165.212,392.225,-56.5501,-158.525,-139.171,-85.3451,-274.730,-97.5769,157.906,-3.08826,191.850,-83.7723,-219.041,-16.5160,44.2188,128.363,261.158,222.339,-10.6538,118.835,-136.856,60.0041,-22.3633,-148.617,-115.804,-4.58967,-218.473,-104.841,158.585,-11.1562,23.7987,-42.4465,-93.4859,-120.959,29.8341,-25.5785,24.2572,48.7740,-208.561,48.7177,-28.5663,-47.4464,13.4188,-96.4593,-32.3856,-46.4712,-20.2091,241.681,-138.900,-85.4860,119.118,-55.6991,-119.395,115.736,116.667,4.96087,29.6329,43.1658,-70.3955,-204.354
