,FA_20240704_2H_yeast_1.4.ser#1,FA_20240704_2H_yeast_1.4.ser#2,FA_20240704_2H_yeast_1.4.ser#3,FA_20240704_2H_yeast_1.4.ser#4,FA_20240704_2H_yeast_1.4.ser#5,FA_20240704_2H_yeast_1.4.ser#6,FA_20240704_2H_yeast_1.4.ser#7,FA_20240704_2H_yeast_1.4.ser#8,FA_20240704_2H_yeast_1.4.ser#9,FA_20240704_2H_yeast_1.4.ser#10,FA_20240704_2H_yeast_1.4.ser#11,FA_20240704_2H_yeast_1.4.ser#12,FA_20240704_2H_yeast_1.4.ser#13,FA_20240704_2H_yeast_1.4.ser#14,FA_20240704_2H_yeast_1.4.ser#15,FA_20240704_2H_yeast_1.4.ser#16,FA_20240704_2H_yeast_1.4.ser#17,FA_20240704_2H_yeast_1.4.ser#18,FA_20240704_2H_yeast_1.4.ser#19,FA_20240704_2H_yeast_1.4.ser#20,FA_20240704_2H_yeast_1.4.ser#21,FA_20240704_2H_yeast_1.4.ser#22,FA_20240704_2H_yeast_1.4.ser#23,FA_20240704_2H_yeast_1.4.ser#24,FA_20240704_2H_yeast_1.4.ser#25,FA_20240704_2H_yeast_1.4.ser#26,FA_20240704_2H_yeast_1.4.ser#27,FA_20240704_2H_yeast_1.4.ser#28,FA_20240704_2H_yeast_1.4.ser#29,FA_20240704_2H_yeast_1.4.ser#30,FA_20240704_2H_yeast_1.4.ser#31,FA_20240704_2H_yeast_1.4.ser#32,FA_20240704_2H_yeast_1.4.ser#33,FA_20240704_2H_yeast_1.4.ser#34,FA_20240704_2H_yeast_1.4.ser#35,FA_20240704_2H_yeast_1.4.ser#36,FA_20240704_2H_yeast_1.4.ser#37,FA_20240704_2H_yeast_1.4.ser#38,FA_20240704_2H_yeast_1.4.ser#39,FA_20240704_2H_yeast_1.4.ser#40,FA_20240704_2H_yeast_1.4.ser#41,FA_20240704_2H_yeast_1.4.ser#42,FA_20240704_2H_yeast_1.4.ser#43,FA_20240704_2H_yeast_1.4.ser#44,FA_20240704_2H_yeast_1.4.ser#45,FA_20240704_2H_yeast_1.4.ser#46,FA_20240704_2H_yeast_1.4.ser#47,FA_20240704_2H_yeast_1.4.ser#48,FA_20240704_2H_yeast_1.4.ser#49,FA_20240704_2H_yeast_1.4.ser#50,FA_20240704_2H_yeast_1.4.ser#51,FA_20240704_2H_yeast_1.4.ser#52,FA_20240704_2H_yeast_1.4.ser#53,FA_20240704_2H_yeast_1.4.ser#54,FA_20240704_2H_yeast_1.4.ser#55,FA_20240704_2H_yeast_1.4.ser#56,FA_20240704_2H_yeast_1.4.ser#57,FA_20240704_2H_yeast_1.4.ser#58,FA_20240704_2H_yeast_1.4.ser#59,FA_20240704_2H_yeast_1.4.ser#60,FA_20240704_2H_yeast_1.4.ser#61,FA_20240704_2H_yeast_1.4.ser#62,FA_20240704_2H_yeast_1.4.ser#63,FA_20240704_2H_yeast_1.4.ser#64,FA_20240704_2H_yeast_1.4.ser#65,FA_20240704_2H_yeast_1.4.ser#66,FA_20240704_2H_yeast_1.4.ser#67,FA_20240704_2H_yeast_1.4.ser#68,FA_20240704_2H_yeast_1.4.ser#69,FA_20240704_2H_yeast_1.4.ser#70,FA_20240704_2H_yeast_1.4.ser#71,FA_20240704_2H_yeast_1.4.ser#72,FA_20240704_2H_yeast_1.4.ser#73,FA_20240704_2H_yeast_1.4.ser#74,FA_20240704_2H_yeast_1.4.ser#75,FA_20240704_2H_yeast_1.4.ser#76,FA_20240704_2H_yeast_1.4.ser#77,FA_20240704_2H_yeast_1.4.ser#78,FA_20240704_2H_yeast_1.4.ser#79,FA_20240704_2H_yeast_1.4.ser#80,FA_20240704_2H_yeast_1.4.ser#81,FA_20240704_2H_yeast_1.4.ser#82,FA_20240704_2H_yeast_1.4.ser#83,FA_20240704_2H_yeast_1.4.ser#84,FA_20240704_2H_yeast_1.4.ser#85,FA_20240704_2H_yeast_1.4.ser#86,FA_20240704_2H_yeast_1.4.ser#87,FA_20240704_2H_yeast_1.4.ser#88,FA_20240704_2H_yeast_1.4.ser#89,FA_20240704_2H_yeast_1.4.ser#90,FA_20240704_2H_yeast_1.4.ser#91,FA_20240704_2H_yeast_1.4.ser#92,FA_20240704_2H_yeast_1.4.ser#93,FA_20240704_2H_yeast_1.4.ser#94,FA_20240704_2H_yeast_1.4.ser#95,FA_20240704_2H_yeast_1.4.ser#96,FA_20240704_2H_yeast_1.4.ser#97,FA_20240704_2H_yeast_1.4.ser#98,FA_20240704_2H_yeast_1.4.ser#99,FA_20240704_2H_yeast_1.4.ser#100,FA_20240704_2H_yeast_1.4.ser#101,FA_20240704_2H_yeast_1.4.ser#102,FA_20240704_2H_yeast_1.4.ser#103,FA_20240704_2H_yeast_1.4.ser#104,FA_20240704_2H_yeast_1.4.ser#105,FA_20240704_2H_yeast_1.4.ser#106,FA_20240704_2H_yeast_1.4.ser#107,FA_20240704_2H_yeast_1.4.ser#108,FA_20240704_2H_yeast_1.4.ser#109,FA_20240704_2H_yeast_1.4.ser#110,FA_20240704_2H_yeast_1.4.ser#111,FA_20240704_2H_yeast_1.4.ser#112,FA_20240704_2H_yeast_1.4.ser#113,FA_20240704_2H_yeast_1.4.ser#114,FA_20240704_2H_yeast_1.4.ser#115,FA_20240704_2H_yeast_1.4.ser#116,FA_20240704_2H_yeast_1.4.ser#117,FA_20240704_2H_yeast_1.4.ser#118,FA_20240704_2H_yeast_1.4.ser#119,FA_20240704_2H_yeast_1.4.ser#120,FA_20240704_2H_yeast_1.4.ser#121,FA_20240704_2H_yeast_1.4.ser#122,FA_20240704_2H_yeast_1.4.ser#123,FA_20240704_2H_yeast_1.4.ser#124,FA_20240704_2H_yeast_1.4.ser#125,FA_20240704_2H_yeast_1.4.ser#126,FA_20240704_2H_yeast_1.4.ser#127,FA_20240704_2H_yeast_1.4.ser#128,FA_20240704_2H_yeast_1.4.ser#129,FA_20240704_2H_yeast_1.4.ser#130
0.814891,285.469,-367.464,-28.3844,236.015,15.3221,-99.8885,304.413,-254.903,-494.203,73.9563,-136.132,-343.920,594.111,-34.9652,-28.5663,371.036,201.516,57.7072,-74.8629,119.890,-329.183,-41.5838,620.848,-270.945,-283.851,-174.020,-49.5089,-448.620,47.6044,-291.096,-401.261,140.306,65.4050,5.59290,-31.6107,-77.6296,-290.761,119.611,-87.4249,-12.3383,-211.238,-21.2062,2.34766,45.0717,372.478,-198.124,-224.366,88.4027,133.522,-41.8472,223.172,21.4354,-842.252,-144.786,178.903,-132.714,-76.9750,58.8682,-145.724,-325.481,116.026,-301.422,-331.094,-106.621,-306.581,275.675,214.435,112.134,623.573,54.8168,239.288,164.847,-280.531,-331.753,362.084,756.159,351.172,35.8351,-629.161,187.823,-527.334,-202.656,502.349,-148.149,-35.9236,-103.315,-172.552,188.224,17.3199,-367.484,543.554,-134.204,-458.275,-344.971,579.008,-85.3256,3.97363,-382.604,91.4597,471.868,-105.157,-117.137,386.961,108.351,246.597,-338.564,258.601,-348.996,-181.331,137.573,-22.8792,142.321,671.034,59.0601,-197.751,-65.1567,67.5446,238.605,-170.101,399.719,-425.422,167.355,148.388,-407.341,-233.762,-137.325,67.5400,211.635,410.223,-166.709
0.823036,337.947,-368.031,43.6200,290.862,25.2446,-203.456,245.645,-289.638,-546.868,111.749,-33.7827,-238.172,713.127,72.3574,-15.3264,435.272,105.486,1.74561,-184.835,89.2274,-247.905,-94.3732,493.290,-238.105,-150.773,-177.195,-69.9799,-575.995,15.5677,-390.392,-359.527,84.1364,194.345,-83.3430,-110.650,-95.2610,-297.875,95.8666,-56.9243,-51.6907,-253.612,-27.5693,-41.7861,-4.90381,369.999,-239.524,-245.003,76.1481,179.778,-46.0206,240.656,7.15076,-762.768,-64.5498,157.608,-173.079,-29.7468,-1.47595,-134.764,-315.994,21.6702,-254.633,-313.129,-97.9390,-439.090,183.537,290.294,87.9752,663.496,15.8634,144.964,273.689,-319.483,-341.732,431.093,667.994,449.955,83.6482,-622.463,109.095,-594.554,-300.046,560.502,-189.374,-225.203,-153.612,-158.436,259.298,49.9772,-440.103,586.221,-135.036,-448.049,-395.911,572.345,-58.5715,78.5685,-475.571,84.3568,421.074,-142.957,-98.7643,332.693,158.765,237.807,-341.326,255.732,-409.880,-117.087,168.596,-12.3005,162.598,529.116,16.8103,-190.828,-25.6855,40.4982,340.559,-205.160,368.365,-502.625,236.378,169.576,-473.334,-302.804,-73.8859,208.467,242.424,424.037,-98.0261
0.831181,410.754,-294.976,81.8165,197.713,-23.6141,-225.091,123.335,-361.058,-650.070,129.153,-0.926147,-188.911,775.714,81.2385,92.2051,463.696,3.75928,-65.6274,-207.857,4.58960,-152.619,-124.434,304.557,-196.043,-9.51416,-183.403,-5.29150,-690.642,-43.8173,-504.960,-264.866,-17.4149,232.768,-129.836,-124.487,-42.3669,-407.283,75.6042,28.3650,-65.0667,-280.193,40.3119,-90.8080,41.6122,323.196,-320.481,-142.759,31.7504,178.715,-79.8718,266.804,-62.2169,-671.099,-105.131,2.63574,-208.938,19.7841,-50.2294,-92.6322,-317.810,-35.3910,-262.180,-183.233,-105.942,-458.033,184.902,298.531,71.5939,594.530,50.1886,55.2842,315.198,-243.903,-258.777,427.251,577.495,474.121,112.504,-454.989,16.7650,-617.846,-390.130,537.643,-219.899,-301.633,-203.909,-176.744,211.747,132.575,-451.728,625.137,-64.1699,-502.681,-278.015,542.156,-86.6329,143.774,-464.673,106.772,273.540,-199.202,-87.3997,225.789,177.823,230.898,-280.550,322.482,-372.235,-17.3596,267.207,-3.10925,138.601,338.476,-36.0432,-188.221,-41.2695,19.9391,393.634,-112.833,306.026,-539.729,271.533,133.637,-407.586,-339.604,-11.8730,305.081,270.378,481.473,-86.6851
0.839326,483.561,-221.920,120.013,104.563,-72.4729,-246.727,1.02563,-432.477,-753.273,146.558,31.9305,-139.649,752.314,90.1196,199.736,492.120,-97.9680,-133.000,-230.879,-80.0481,-57.3324,-154.495,115.823,-153.982,131.745,-189.612,59.3969,-805.288,-103.202,-497.347,-170.205,-118.966,271.190,-176.329,-138.324,10.5271,-516.691,55.3418,113.654,-78.4425,-306.774,108.193,-139.830,88.1282,276.392,-401.439,-40.5153,-12.6473,177.653,-113.723,292.952,-131.584,-579.429,-145.712,-152.337,-244.796,69.3149,-98.9828,-50.5002,-319.627,-92.4520,-269.726,-53.3362,-113.946,-476.976,186.267,306.768,55.2126,525.564,84.5139,-34.3961,356.708,-168.323,-175.822,423.410,486.996,498.287,141.360,-287.516,-75.5649,-641.137,-480.214,514.784,-250.424,-378.064,-254.205,-195.051,164.197,215.173,-463.353,664.053,6.69629,-557.313,-160.118,511.967,-114.694,208.980,-380.993,129.188,126.005,-255.447,-76.0352,118.885,196.881,223.988,-219.774,389.232,-334.590,82.3678,365.817,6.08215,114.603,147.836,-88.8967,-185.614,-56.8536,-0.620117,446.709,-20.5068,243.686,-576.834,306.688,97.6987,-341.837,-376.404,50.1398,401.694,298.332,538.909,-75.3441
0.847471,502.160,-106.185,133.244,11.4130,-121.332,-186.430,-72.0911,-430.528,-805.938,89.8262,-94.0528,-48.3511,728.914,30.5198,212.553,499.832,-134.574,-161.249,-165.370,-164.686,-49.2095,-149.362,-13.9451,-111.920,189.708,-195.820,159.022,-833.540,-125.081,-375.191,-75.5432,-155.687,345.820,-113.683,-69.6451,82.2279,-626.098,16.5096,198.944,-73.2085,-333.355,176.074,-104.626,134.644,229.589,-420.345,122.039,-18.4733,141.101,-147.574,284.446,-90.7864,-487.760,-186.293,-270.432,-244.609,180.250,-85.9191,-8.36816,-231.008,-42.1040,-277.273,76.5602,-59.8629,-339.485,224.421,278.119,-48.2764,493.405,57.1309,-124.076,263.551,-33.2462,-130.994,310.292,558.335,522.453,233.406,-90.0951,-131.624,-723.000,-508.784,453.802,-219.804,-329.580,-244.502,-248.730,15.5955,293.299,-402.688,618.948,42.0833,-529.398,17.5441,517.067,-61.9750,216.405,-333.703,116.181,35.3774,-277.639,-64.6707,30.4232,77.9755,301.310,-280.550,370.298,-314.206,25.0604,464.427,70.7681,32.5393,78.2610,-141.750,-183.006,-136.270,39.8781,436.204,107.577,216.759,-530.772,235.825,1.62793,-188.261,-413.204,112.153,462.856,292.263,596.345,-100.219
0.855616,520.758,9.54956,146.474,-81.7368,-170.190,-126.132,-145.208,-428.579,-765.301,33.0945,-220.036,42.9471,705.514,-29.0802,225.371,507.545,-171.179,-189.497,-99.8610,-249.324,-41.0865,-144.230,-143.714,-69.8585,247.671,-202.028,258.648,-861.792,-146.959,-179.726,19.1182,-192.407,420.449,-51.0371,-0.966675,153.929,-735.506,-22.3226,284.233,-67.9744,-359.936,243.955,-69.4226,181.160,182.786,-439.251,284.593,-24.2993,104.549,-181.426,275.941,-49.9882,-396.090,-226.874,-388.528,-244.421,291.184,-72.8554,33.7639,-142.389,8.24402,-284.819,206.457,-5.78015,-201.993,262.574,249.471,-151.765,461.247,29.7478,-213.757,170.394,101.831,-86.1652,197.175,629.674,546.619,325.453,107.326,-187.683,-804.864,-537.355,392.820,-189.183,-281.095,-234.799,-302.409,-133.006,371.425,-342.023,573.843,77.4701,-501.483,195.206,522.167,-9.25562,223.831,-286.414,103.175,-55.2505,-299.832,-53.3060,-58.0391,-40.9303,378.631,-341.326,351.363,-293.821,-32.2468,563.037,135.454,-49.5245,8.68579,-194.604,-180.399,-215.686,80.3761,425.698,235.661,189.831,-484.710,164.962,-94.4427,-34.6855,-450.004,174.165,524.019,286.193,653.781,-125.094
0.863761,399.037,50.5953,166.337,-199.900,-81.3906,14.5608,-96.3672,-326.208,-657.603,-17.1504,-362.716,123.736,711.224,-52.9415,173.072,483.328,-198.423,-142.756,-70.3177,-255.013,-123.240,-167.875,-89.5858,-12.4276,226.429,-199.137,274.024,-874.616,-144.615,34.6381,188.569,-140.391,487.724,36.2408,71.3955,178.613,-740.794,-126.536,331.953,-106.164,-311.686,242.922,-27.8269,165.593,163.977,-476.288,403.422,83.0790,66.5181,-276.858,219.427,-0.200806,-250.399,-274.104,-467.827,-184.156,378.325,-58.2463,-1.06201,-54.3751,133.182,-224.447,201.959,71.7788,4.31409,286.357,240.802,-179.813,389.213,-29.6465,-233.008,117.408,142.085,-4.00464,173.982,599.475,551.942,402.591,279.134,-230.330,-842.798,-553.238,300.069,-49.6484,-224.094,-181.315,-209.444,-306.870,417.126,-299.807,512.608,57.4207,-436.164,236.715,561.455,89.9847,299.690,-227.942,48.1046,19.8616,-345.790,2.44592,-144.580,-84.9750,418.349,-394.851,247.125,-182.460,-76.7195,621.022,273.670,-41.2229,28.4326,-252.002,-185.344,-165.842,181.264,394.330,320.911,125.279,-412.659,46.7961,-120.610,44.3937,-413.492,104.930,640.942,251.417,652.327,-137.142
0.871906,277.316,91.6410,186.199,-318.064,7.40930,155.254,-47.5267,-223.836,-549.905,-67.3951,-505.395,204.525,716.934,-76.8029,120.773,459.111,-225.668,-96.0153,-40.7743,-260.703,-205.393,-191.520,-35.4580,45.0034,205.186,-196.246,289.400,-887.440,-142.271,126.822,358.020,-88.3742,555.000,123.519,143.758,203.297,-746.081,-230.749,379.673,-144.353,-263.436,241.888,13.7688,150.025,145.168,-513.325,522.251,190.457,28.4874,-372.291,162.913,49.5865,-104.708,-321.334,-547.126,-123.890,465.466,-43.6372,-35.8879,33.6384,258.119,-164.074,197.462,149.338,210.622,310.140,232.133,-207.860,317.180,-89.0408,-252.260,64.4213,182.338,78.1560,150.790,569.277,557.265,479.729,324.844,-272.976,-880.732,-569.121,207.318,89.8864,-167.093,-127.831,-116.479,-410.437,391.271,-257.592,451.374,37.3711,-370.845,278.224,600.743,189.225,375.549,-169.470,-6.96545,94.9736,-391.748,58.1979,-231.121,-129.020,458.068,-448.375,142.888,-71.0990,-121.192,679.006,411.886,-32.9213,48.1794,-309.400,-190.289,-115.998,282.151,362.961,406.160,60.7266,-340.608,-71.3702,-146.777,123.473,-376.980,35.6954,757.866,216.641,650.873,-149.190
0.880051,209.803,72.9353,255.993,-429.974,120.325,334.865,50.5066,-48.0958,-514.127,-43.5035,-518.115,264.296,722.644,-4.79077,48.1777,365.858,-161.742,-88.3992,-150.352,-227.724,-324.902,-156.511,124.806,102.434,183.944,-193.355,339.713,-881.752,-139.927,84.6078,417.012,-75.2561,489.516,174.417,198.438,246.787,-665.227,-223.544,427.393,-219.762,-215.186,158.524,55.3645,50.6816,89.0331,-463.490,508.399,317.121,120.583,-432.110,106.399,13.6895,-24.0054,-429.353,-564.964,-63.6246,515.764,-29.0281,-70.7139,57.0549,299.516,-103.701,156.416,164.811,332.695,272.609,186.579,-123.912,208.339,-148.435,-184.831,72.6466,222.592,71.3549,188.306,451.934,454.053,417.846,269.677,-206.810,-883.523,-688.040,152.690,168.276,-181.066,9.65283,11.8576,-420.277,274.478,-215.376,354.130,-41.8105,-270.148,212.155,534.161,253.845,486.075,-150.422,-62.0356,170.086,-437.707,76.5709,-207.013,-110.353,413.555,-380.347,75.3726,40.2622,-165.665,736.990,605.597,33.4465,126.982,-366.798,-160.709,-66.1542,321.981,350.667,455.652,-3.82568,-304.199,-107.078,-136.864,139.818,-303.620,-113.430,839.339,215.888,614.521,-100.879
0.888196,142.290,54.2297,325.787,-541.884,233.240,514.476,148.540,127.644,-478.349,-19.6119,-530.834,324.066,728.354,67.2213,-24.4172,272.604,-97.8154,-80.7831,-259.929,-194.745,-444.412,-121.501,285.071,159.865,162.702,-190.465,390.026,-876.063,-137.583,42.3936,476.005,-62.1381,424.032,225.315,253.118,290.278,-584.373,-216.339,475.113,-295.171,-166.936,75.1598,96.9602,-48.6615,32.8982,-413.655,494.546,443.785,212.680,-491.930,49.8844,-22.2076,56.6973,-537.371,-582.802,-3.35925,566.063,-14.4189,-105.540,80.4713,340.914,-43.3280,115.370,180.284,454.769,235.079,141.024,-39.9642,99.4982,-207.829,-117.401,80.8719,262.845,64.5536,225.822,334.592,350.842,355.963,138.851,-140.645,-886.315,-806.958,98.0616,246.666,-331.310,147.136,140.194,-312.956,86.1284,-173.160,256.886,-120.992,-169.451,146.086,467.578,318.465,596.602,-204.155,-117.106,245.198,-483.665,94.9440,-182.904,-91.6870,369.042,-312.319,7.85730,151.624,-210.138,794.974,799.308,99.8143,205.785,-424.196,-131.129,-16.3102,361.812,338.373,505.145,-68.3781,-267.791,-142.785,-126.952,156.163,-230.260,-262.555,920.812,215.135,578.169,-52.5677
