,FA_20240406_2H_yeast_1.6.ser#1,FA_20240406_2H_yeast_1.6.ser#2,FA_20240406_2H_yeast_1.6.ser#3,FA_20240406_2H_yeast_1.6.ser#4,FA_20240406_2H_yeast_1.6.ser#5,FA_20240406_2H_yeast_1.6.ser#6,FA_20240406_2H_yeast_1.6.ser#7,FA_20240406_2H_yeast_1.6.ser#8,FA_20240406_2H_yeast_1.6.ser#9,FA_20240406_2H_yeast_1.6.ser#10,FA_20240406_2H_yeast_1.6.ser#11,FA_20240406_2H_yeast_1.6.ser#12,FA_20240406_2H_yeast_1.6.ser#13,FA_20240406_2H_yeast_1.6.ser#14,FA_20240406_2H_yeast_1.6.ser#15,FA_20240406_2H_yeast_1.6.ser#16,FA_20240406_2H_yeast_1.6.ser#17,FA_20240406_2H_yeast_1.6.ser#18,FA_20240406_2H_yeast_1.6.ser#19,FA_20240406_2H_yeast_1.6.ser#20,FA_20240406_2H_yeast_1.6.ser#21,FA_20240406_2H_yeast_1.6.ser#22,FA_20240406_2H_yeast_1.6.ser#23,FA_20240406_2H_yeast_1.6.ser#24,FA_20240406_2H_yeast_1.6.ser#25,FA_20240406_2H_yeast_1.6.ser#26,FA_20240406_2H_yeast_1.6.ser#27,FA_20240406_2H_yeast_1.6.ser#28,FA_20240406_2H_yeast_1.6.ser#29,FA_20240406_2H_yeast_1.6.ser#30,FA_20240406_2H_yeast_1.6.ser#31,FA_20240406_2H_yeast_1.6.ser#32,FA_20240406_2H_yeast_1.6.ser#33,FA_20240406_2H_yeast_1.6.ser#34,FA_20240406_2H_yeast_1.6.ser#35,FA_20240406_2H_yeast_1.6.ser#36,FA_20240406_2H_yeast_1.6.ser#37,FA_20240406_2H_yeast_1.6.ser#38,FA_20240406_2H_yeast_1.6.ser#39,FA_20240406_2H_yeast_1.6.ser#40,FA_20240406_2H_yeast_1.6.ser#41,FA_20240406_2H_yeast_1.6.ser#42,FA_20240406_2H_yeast_1.6.ser#43,FA_20240406_2H_yeast_1.6.ser#44,FA_20240406_2H_yeast_1.6.ser#45,FA_20240406_2H_yeast_1.6.ser#46,FA_20240406_2H_yeast_1.6.ser#47,FA_20240406_2H_yeast_1.6.ser#48,FA_20240406_2H_yeast_1.6.ser#49,FA_20240406_2H_yeast_1.6.ser#50,FA_20240406_2H_yeast_1.6.ser#51,FA_20240406_2H_yeast_1.6.ser#52,FA_20240406_2H_yeast_1.6.ser#53,FA_20240406_2H_yeast_1.6.ser#54,FA_20240406_2H_yeast_1.6.ser#55,FA_20240406_2H_yeast_1.6.ser#56,FA_20240406_2H_yeast_1.6.ser#57,FA_20240406_2H_yeast_1.6.ser#58,FA_20240406_2H_yeast_1.6.ser#59,FA_20240406_2H_yeast_1.6.ser#60,FA_20240406_2H_yeast_1.6.ser#61,FA_20240406_2H_yeast_1.6.ser#62,FA_20240406_2H_yeast_1.6.ser#63,FA_20240406_2H_yeast_1.6.ser#64,FA_20240406_2H_yeast_1.6.ser#65,FA_20240406_2H_yeast_1.6.ser#66,FA_20240406_2H_yeast_1.6.ser#67,FA_20240406_2H_yeast_1.6.ser#68,FA_20240406_2H_yeast_1.6.ser#69,FA_20240406_2H_yeast_1.6.ser#70,FA_20240406_2H_yeast_1.6.ser#71,FA_20240406_2H_yeast_1.6.ser#72,FA_20240406_2H_yeast_1.6.ser#73,FA_20240406_2H_yeast_1.6.ser#74,FA_20240406_2H_yeast_1.6.ser#75,FA_20240406_2H_yeast_1.6.ser#76,FA_20240406_2H_yeast_1.6.ser#77,FA_20240406_2H_yeast_1.6.ser#78,FA_20240406_2H_yeast_1.6.ser#79,FA_20240406_2H_yeast_1.6.ser#80,FA_20240406_2H_yeast_1.6.ser#81,FA_20240406_2H_yeast_1.6.ser#82,FA_20240406_2H_yeast_1.6.ser#83,FA_20240406_2H_yeast_1.6.ser#84,FA_20240406_2H_yeast_1.6.ser#85,FA_20240406_2H_yeast_1.6.ser#86,FA_20240406_2H_yeast_1.6.ser#87,FA_20240406_2H_yeast_1.6.ser#88,FA_20240406_2H_yeast_1.6.ser#89,FA_20240406_2H_yeast_1.6.ser#90,FA_20240406_2H_yeast_1.6.ser#91,FA_20240406_2H_yeast_1.6.ser#92,FA_20240406_2H_yeast_1.6.ser#93,FA_20240406_2H_yeast_1.6.ser#94,FA_20240406_2H_yeast_1.6.ser#95,FA_20240406_2H_yeast_1.6.ser#96,FA_20240406_2H_yeast_1.6.ser#97,FA_20240406_2H_yeast_1.6.ser#98,FA_20240406_2H_yeast_1.6.ser#99,FA_20240406_2H_yeast_1.6.ser#100,FA_20240406_2H_yeast_1.6.ser#101,FA_20240406_2H_yeast_1.6.ser#102,FA_20240406_2H_yeast_1.6.ser#103,FA_20240406_2H_yeast_1.6.ser#104,FA_20240406_2H_yeast_1.6.ser#105,FA_20240406_2H_yeast_1.6.ser#106,FA_20240406_2H_yeast_1.6.ser#107,FA_20240406_2H_yeast_1.6.ser#108,FA_20240406_2H_yeast_1.6.ser#109,FA_20240406_2H_yeast_1.6.ser#110,FA_20240406_2H_yeast_1.6.ser#111,FA_20240406_2H_yeast_1.6.ser#112,FA_20240406_2H_yeast_1.6.ser#113,FA_20240406_2H_yeast_1.6.ser#114,FA_20240406_2H_yeast_1.6.ser#115,FA_20240406_2H_yeast_1.6.ser#116,FA_20240406_2H_yeast_1.6.ser#117,FA_20240406_2H_yeast_1.6.ser#118,FA_20240406_2H_yeast_1.6.ser#119,FA_20240406_2H_yeast_1.6.ser#120,FA_20240406_2H_yeast_1.6.ser#121,FA_20240406_2H_yeast_1.6.ser#122,FA_20240406_2H_yeast_1.6.ser#123,FA_20240406_2H_yeast_1.6.ser#124,FA_20240406_2H_yeast_1.6.ser#125,FA_20240406_2H_yeast_1.6.ser#126,FA_20240406_2H_yeast_1.6.ser#127,FA_20240406_2H_yeast_1.6.ser#128,FA_20240406_2H_yeast_1.6.ser#129,FA_20240406_2H_yeast_1.6.ser#130,FA_20240406_2H_yeast_1.6.ser#131,FA_20240406_2H_yeast_1.6.ser#132,FA_20240406_2H_yeast_1.6.ser#133,FA_20240406_2H_yeast_1.6.ser#134,FA_20240406_2H_yeast_1.6.ser#135,FA_20240406_2H_yeast_1.6.ser#136,FA_20240406_2H_yeast_1.6.ser#137,FA_20240406_2H_yeast_1.6.ser#138,FA_20240406_2H_yeast_1.6.ser#139,FA_20240406_2H_yeast_1.6.ser#140,FA_20240406_2H_yeast_1.6.ser#141,FA_20240406_2H_yeast_1.6.ser#142,FA_20240406_2H_yeast_1.6.ser#143,FA_20240406_2H_yeast_1.6.ser#144,FA_20240406_2H_yeast_1.6.ser#145,FA_20240406_2H_yeast_1.6.ser#146,FA_20240406_2H_yeast_1.6.ser#147,FA_20240406_2H_yeast_1.6.ser#148,FA_20240406_2H_yeast_1.6.ser#149,FA_20240406_2H_yeast_1.6.ser#150,FA_20240406_2H_yeast_1.6.ser#151,FA_20240406_2H_yeast_1.6.ser#152,FA_20240406_2H_yeast_1.6.ser#153,FA_20240406_2H_yeast_1.6.ser#154,FA_20240406_2H_yeast_1.6.ser#155,FA_20240406_2H_yeast_1.6.ser#156,FA_20240406_2H_yeast_1.6.ser#157,FA_20240406_2H_yeast_1.6.ser#158,FA_20240406_2H_yeast_1.6.ser#159,FA_20240406_2H_yeast_1.6.ser#160,FA_20240406_2H_yeast_1.6.ser#161,FA_20240406_2H_yeast_1.6.ser#162,FA_20240406_2H_yeast_1.6.ser#163,FA_20240406_2H_yeast_1.6.ser#164,FA_20240406_2H_yeast_1.6.ser#165,FA_20240406_2H_yeast_1.6.ser#166,FA_20240406_2H_yeast_1.6.ser#167,FA_20240406_2H_yeast_1.6.ser#168,FA_20240406_2H_yeast_1.6.ser#169,FA_20240406_2H_yeast_1.6.ser#170,FA_20240406_2H_yeast_1.6.ser#171,FA_20240406_2H_yeast_1.6.ser#172,FA_20240406_2H_yeast_1.6.ser#173,FA_20240406_2H_yeast_1.6.ser#174,FA_20240406_2H_yeast_1.6.ser#175,FA_20240406_2H_yeast_1.6.ser#176,FA_20240406_2H_yeast_1.6.ser#177,FA_20240406_2H_yeast_1.6.ser#178,FA_20240406_2H_yeast_1.6.ser#179,FA_20240406_2H_yeast_1.6.ser#180,FA_20240406_2H_yeast_1.6.ser#181,FA_20240406_2H_yeast_1.6.ser#182,FA_20240406_2H_yeast_1.6.ser#183,FA_20240406_2H_yeast_1.6.ser#184,FA_20240406_2H_yeast_1.6.ser#185,FA_20240406_2H_yeast_1.6.ser#186,FA_20240406_2H_yeast_1.6.ser#187,FA_20240406_2H_yeast_1.6.ser#188,FA_20240406_2H_yeast_1.6.ser#189,FA_20240406_2H_yeast_1.6.ser#190,FA_20240406_2H_yeast_1.6.ser#191,FA_20240406_2H_yeast_1.6.ser#192,FA_20240406_2H_yeast_1.6.ser#193,FA_20240406_2H_yeast_1.6.ser#194,FA_20240406_2H_yeast_1.6.ser#195,FA_20240406_2H_yeast_1.6.ser#196,FA_20240406_2H_yeast_1.6.ser#197,FA_20240406_2H_yeast_1.6.ser#198,FA_20240406_2H_yeast_1.6.ser#199,FA_20240406_2H_yeast_1.6.ser#200,FA_20240406_2H_yeast_1.6.ser#201,FA_20240406_2H_yeast_1.6.ser#202,FA_20240406_2H_yeast_1.6.ser#203,FA_20240406_2H_yeast_1.6.ser#204,FA_20240406_2H_yeast_1.6.ser#205,FA_20240406_2H_yeast_1.6.ser#206,FA_20240406_2H_yeast_1.6.ser#207,FA_20240406_2H_yeast_1.6.ser#208,FA_20240406_2H_yeast_1.6.ser#209,FA_20240406_2H_yeast_1.6.ser#210,FA_20240406_2H_yeast_1.6.ser#211,FA_20240406_2H_yeast_1.6.ser#212,FA_20240406_2H_yeast_1.6.ser#213,FA_20240406_2H_yeast_1.6.ser#214,FA_20240406_2H_yeast_1.6.ser#215,FA_20240406_2H_yeast_1.6.ser#216,FA_20240406_2H_yeast_1.6.ser#217,FA_20240406_2H_yeast_1.6.ser#218,FA_20240406_2H_yeast_1.6.ser#219,FA_20240406_2H_yeast_1.6.ser#220,FA_20240406_2H_yeast_1.6.ser#221,FA_20240406_2H_yeast_1.6.ser#222,FA_20240406_2H_yeast_1.6.ser#223,FA_20240406_2H_yeast_1.6.ser#224,FA_20240406_2H_yeast_1.6.ser#225,FA_20240406_2H_yeast_1.6.ser#226,FA_20240406_2H_yeast_1.6.ser#227,FA_20240406_2H_yeast_1.6.ser#228,FA_20240406_2H_yeast_1.6.ser#229,FA_20240406_2H_yeast_1.6.ser#230,FA_20240406_2H_yeast_1.6.ser#231,FA_20240406_2H_yeast_1.6.ser#232,FA_20240406_2H_yeast_1.6.ser#233,FA_20240406_2H_yeast_1.6.ser#234,FA_20240406_2H_yeast_1.6.ser#235
-0.455793,351.853,44.2667,-211.687,-360.265,-276.427,-45.1313,-35.6573,371.579,196.047,-244.576,-79.2603,477.681,373.949,408.722,354.395,206.050,852.894,-45.3883,226.914,526.418,526.479,378.921,675.696,-440.924,155.710,0.599112,205.332,-600.536,132.338,536.191,149.146,213.466,6.54167,170.989,-405.795,-192.476,19.4116,485.194,235.926,35.2359,660.189,169.931,153.772,1079.87,51.1671,-531.334,474.156,-255.595,42.6411,752.389,-386.177,52.4535,189.148,711.487,-356.888,722.286,376.351,29.8003,-145.436,178.037,324.757,-31.6410,-411.904,-304.198,489.494,175.951,628.188,-33.5931,605.049,-249.268,423.336,-406.628,505.587,459.079,-1107.43,309.381,168.164,400.445,-117.249,375.153,560.604,-492.128,-295.701,-5.85830,14.1399,577.081,181.019,279.268,-45.9348,-88.2702,267.398,-5.92510,364.808,-95.8608,-623.794,-50.4156,674.865,755.868,66.2065,-365.913,526.408,-480.574,-808.047,709.069,-924.573,196.446,-237.816,58.3847,-208.282,259.969,-674.131,-81.2476,-341.360,-349.217,177.186,234.529,83.2820,395.611,-143.246,-326.209,298.832,256.821,122.675,-26.2239,117.322,-461.019,-746.310,795.143,-449.403,508.761,136.599,343.095,-252.953,562.715,141.945,-225.844,33.6962,-243.160,606.279,-48.9201,-181.978,5.30678,-449.482,-323.618,-347.513,169.922,356.273,-730.974,292.049,-12.6500,-138.259,-89.8699,307.717,334.328,60.2896,255.222,-19.3115,552.421,-217.526,-232.311,71.1258,50.5872,-150.742,115.429,153.529,42.5451,-309.098,486.612,-111.244,-957.854,-249.136,258.542,595.588,46.5836,92.5762,72.2247,-317.482,303.790,-73.8842,179.950,39.0806,15.1618,-99.8636,73.6548,24.1422,-468.979,-274.657,644.849,-191.592,-931.869,-607.671,266.279,96.8213,-1137.80,-421.058,257.902,267.101,1295.40,293.716,358.350,192.197,-44.9497,133.915,355.402,197.746,202.218,-864.211,56.2631,-204.517,-440.777,288.885,-214.048,-231.194,552.212,762.192,590.530,-258.071,-318.035,355.890,165.649,-76.7157,315.987,-513.060,258.768,687.014,396.729,484.495,-167.643,-46.6973,151.344,141.581,-210.626,-786.828,-469.455,-12.0162
-0.447648,272.630,166.645,148.109,-578.283,-212.318,-162.935,-142.580,366.073,318.169,-444.977,-133.909,327.015,161.548,338.287,330.912,350.527,757.459,81.5496,217.083,340.198,290.104,447.888,638.544,-444.864,-119.389,-66.8574,79.0751,-519.125,-22.2548,761.301,72.4326,90.2741,448.264,156.413,-355.928,-144.323,-267.292,400.764,397.739,-50.8319,827.529,49.3252,47.5123,1075.24,13.0903,-487.245,472.554,-451.007,42.9797,599.226,-372.319,154.491,-72.3491,647.594,-444.552,691.261,58.5569,20.5545,-153.966,218.676,196.549,-133.411,-361.238,-639.373,628.432,206.634,578.966,127.291,430.771,-26.8974,589.509,-499.332,198.532,511.412,-890.072,340.040,358.822,272.063,168.634,273.955,342.723,-261.065,-429.129,35.1060,-64.5512,420.535,395.838,196.714,-298.569,-173.019,293.234,78.4649,352.452,-172.833,-700.554,-58.4170,564.643,684.519,-24.7296,-459.862,367.001,-550.673,-893.484,597.878,-880.404,233.047,-379.272,295.229,33.0679,351.582,-484.663,-149.186,-211.174,-234.002,-35.4299,244.812,117.263,245.466,-37.8033,-418.354,294.890,335.465,-10.5467,-47.0982,192.783,-416.166,-709.347,663.936,-538.896,557.969,-6.44383,460.508,-252.750,472.360,25.2844,-401.602,63.4741,-192.536,478.127,-158.896,-170.104,22.2400,-639.952,-195.297,-362.541,121.992,508.693,-798.459,396.509,244.955,-201.106,-61.9295,170.856,423.167,270.834,399.925,59.8031,555.703,-293.565,-92.4734,195.513,318.362,-150.367,315.274,115.383,68.7598,-341.512,539.298,-391.410,-895.799,-64.7730,350.036,503.466,16.4892,316.321,82.1237,-195.343,322.076,-84.8809,320.429,157.425,-90.8369,-114.012,128.770,193.887,-510.712,-378.986,670.775,-158.895,-770.103,-383.465,108.783,169.797,-1197.01,-210.677,135.285,42.1263,1270.44,578.252,510.946,347.598,-0.0993950,123.572,219.386,57.9150,190.044,-762.608,-20.8637,-162.583,-439.588,319.811,-169.878,-50.4589,247.815,759.251,471.152,-327.544,-320.569,259.415,45.2393,-176.845,490.444,-578.694,369.341,717.065,224.075,424.051,-317.487,-44.1328,57.0619,293.755,97.2517,-780.307,-455.261,-57.2229
-0.439503,146.239,209.692,345.250,-803.669,-270.030,-195.362,-299.040,419.155,404.312,-727.484,-207.028,160.735,-19.7856,403.385,337.821,444.023,652.688,217.152,160.695,153.085,-134.036,471.985,689.072,-296.320,-390.497,-127.286,-8.82477,-436.963,-51.1103,841.843,92.5498,66.6624,770.005,-14.2723,-309.661,-82.8751,-419.473,265.241,461.641,9.09919,879.052,-153.206,74.6203,1099.69,-65.6004,-292.350,478.896,-545.882,188.531,531.455,-306.843,118.887,-228.954,425.740,-446.574,630.830,-107.325,84.8412,-178.173,119.377,129.860,-119.516,-333.776,-679.766,609.258,143.503,435.492,378.133,231.312,203.346,640.740,-516.751,-105.608,520.667,-564.332,270.522,477.386,69.2349,534.387,220.734,73.4162,23.7634,-638.062,179.101,56.1691,331.350,565.250,182.217,-441.255,-325.698,308.408,42.4203,364.023,-177.873,-528.955,-20.1205,314.566,500.611,-190.918,-464.335,197.925,-632.390,-856.791,407.644,-647.478,247.161,-493.865,356.078,273.332,501.135,-235.955,-240.271,-132.231,-118.727,-180.920,207.118,73.5801,234.631,8.00098,-580.064,364.328,404.018,-109.971,-13.7332,271.617,-390.316,-470.907,493.111,-602.241,556.483,-116.272,533.375,-207.080,515.395,75.1480,-470.255,65.9189,-147.939,256.408,-387.393,-104.782,90.4372,-574.843,-110.939,-281.847,114.791,633.961,-663.272,676.857,382.004,-97.4115,-38.5414,-107.239,355.468,356.794,561.062,212.093,400.253,-373.350,111.118,80.3452,526.659,-56.1524,419.724,-107.441,-1.48700,-309.898,419.825,-503.344,-749.390,-44.9318,372.591,366.090,80.0763,581.825,128.270,-299.456,311.099,-83.0593,395.856,-0.526050,-159.792,-88.1124,158.132,329.646,-416.763,-535.265,518.421,-235.171,-535.564,-106.159,-4.64972,105.780,-1132.90,-57.3340,-43.4494,-160.378,1260.38,847.590,555.665,372.606,60.7060,253.383,135.095,125.125,323.008,-547.930,-49.8963,-45.3564,-367.378,335.089,-207.672,98.6599,-104.594,626.483,418.173,-182.688,-415.575,219.923,31.1660,-75.1248,519.536,-578.481,548.833,735.244,31.3709,290.480,-408.137,-62.6625,41.3463,343.838,371.364,-582.231,-520.294,-69.8271
-0.431358,70.0505,243.110,379.522,-842.366,-441.206,58.3652,-359.856,501.230,467.963,-976.993,-182.271,147.373,-62.4186,566.612,298.385,459.809,580.072,354.258,156.827,27.1100,-485.934,375.925,713.787,-102.248,-513.568,-180.585,54.4179,-277.211,-43.6713,733.379,121.636,76.6955,877.883,-288.919,-241.739,-102.953,-477.236,-11.8756,393.562,54.9501,769.793,-299.391,189.417,1216.66,-181.764,-7.01161,510.758,-619.630,568.489,591.108,-182.390,-48.9228,-197.279,59.4572,-310.437,599.914,-82.1123,69.3953,-225.100,-34.3372,119.025,-60.4233,-321.274,-412.192,439.863,193.187,201.687,515.023,267.952,293.906,523.754,-549.878,-335.872,409.174,-266.163,107.749,413.434,-65.0260,714.121,169.106,-134.681,214.059,-850.117,354.786,128.288,338.096,551.265,279.344,-323.031,-444.400,275.994,3.08193,344.204,-278.951,-182.518,48.0128,-15.3025,332.625,-389.477,-426.888,41.7887,-602.583,-746.664,149.463,-371.203,295.553,-613.744,335.117,328.821,654.516,24.1943,-393.606,-149.394,-68.6980,-187.761,150.280,-53.4309,316.088,-71.6120,-518.235,495.640,390.073,-158.139,-15.9207,302.993,-402.866,-126.629,397.953,-710.983,440.441,-91.8765,466.135,-100.272,477.314,115.367,-289.732,94.4434,12.3493,-12.3658,-478.391,-33.7731,322.293,-333.475,-4.71938,-129.656,171.656,676.015,-468.234,947.526,302.349,98.2573,45.1476,-294.540,195.412,346.906,726.907,343.241,168.626,-341.364,213.739,-37.9688,714.565,82.8246,510.550,-295.303,-125.910,-149.902,323.398,-496.308,-518.069,-95.3071,307.625,213.076,99.6540,701.515,311.383,-519.750,238.699,-117.825,364.848,-286.801,-98.9412,3.31754,248.296,384.725,-263.823,-679.272,412.967,-278.269,-401.438,-20.3868,73.8632,-17.6289,-1020.76,90.9178,-87.7040,-229.035,1298.10,864.299,563.825,306.744,12.3074,395.016,162.547,121.809,489.502,-256.397,107.548,-1.17020,-139.362,282.331,-142.041,167.117,-342.763,391.947,381.182,15.2930,-577.956,312.158,45.8803,54.2709,424.881,-489.109,680.716,712.730,-18.6452,62.6469,-410.340,-29.2991,64.1105,297.120,479.652,-313.527,-499.820,-157.043
-0.423213,102.474,341.090,354.160,-756.271,-615.768,436.332,-180.844,485.799,498.044,-958.389,-241.538,233.812,15.7388,693.484,102.317,309.819,568.489,384.889,163.375,-36.9554,-567.333,280.947,630.774,-24.1444,-398.827,-59.6728,334.067,-162.517,3.52729,627.229,147.021,48.6621,746.045,-625.912,-192.409,-230.265,-410.721,-388.182,192.280,96.3505,558.270,-335.904,262.986,1278.97,-300.529,284.389,569.173,-741.263,899.322,676.705,-96.8600,-216.712,-135.563,-253.341,-125.861,622.940,-109.448,85.3542,-370.746,-185.081,48.1678,-63.7697,-193.011,-90.9400,254.061,413.489,134.098,632.828,455.293,182.370,375.786,-508.045,-480.581,274.167,-35.4197,28.6658,226.607,-84.4072,725.448,187.080,-241.257,307.755,-1006.73,443.426,226.507,374.378,494.378,355.523,-103.665,-506.745,148.495,-50.7828,227.449,-412.701,194.071,127.289,-335.508,128.541,-554.587,-332.910,-7.58734,-388.980,-671.736,-119.645,-91.4560,387.009,-659.885,421.353,196.379,809.613,163.162,-359.920,-110.599,-33.9344,-158.043,54.9739,-195.817,370.454,-135.177,-202.296,674.035,367.398,-179.278,-123.991,338.301,-324.236,109.408,164.295,-880.216,272.740,12.4595,327.676,96.2519,457.694,34.0450,-91.9852,113.598,135.087,-267.974,-344.453,-83.8942,620.329,-85.6767,120.556,12.7683,203.841,586.689,-335.568,1043.22,53.0375,402.756,160.303,-255.737,46.4287,296.457,707.422,331.229,67.5101,-269.405,368.068,-85.9336,793.741,223.250,540.487,-351.369,-171.644,-31.8960,360.692,-353.528,-332.559,-194.544,178.622,131.262,-44.4054,607.695,399.373,-650.695,222.449,-175.479,170.469,-375.381,60.0969,15.7803,429.527,362.334,-175.370,-751.758,412.836,-166.571,-454.731,-34.6673,204.201,13.5333,-898.921,335.265,-19.6367,-232.628,1386.44,764.086,562.995,124.197,-123.109,402.812,279.622,-46.8629,674.633,110.593,276.233,-15.4539,187.203,146.068,73.4669,123.907,-466.028,277.162,189.596,71.4694,-611.134,483.727,-53.1049,172.871,225.013,-366.803,723.210,621.447,72.7022,-83.5986,-399.930,31.0593,57.4197,239.646,448.323,-99.1215,-487.172,-320.178
-0.415068,184.257,485.285,354.166,-624.950,-695.399,483.690,59.6121,376.717,430.902,-766.428,-239.074,262.787,41.1469,947.890,-68.1671,44.4051,572.896,393.363,53.3313,-83.0623,-519.571,276.571,392.258,-214.166,-174.692,125.613,701.621,-77.5747,-13.3827,664.441,184.386,16.7303,517.520,-734.985,-200.157,-341.247,-324.430,-649.721,-17.9170,118.032,393.773,-393.379,267.969,1136.00,-335.689,565.649,538.342,-693.375,948.108,781.760,-76.8401,-174.819,-127.643,-482.653,-33.6010,755.353,-204.484,111.105,-586.236,-318.884,-116.401,-67.0789,-46.4660,90.4441,246.391,672.896,327.409,748.469,654.926,63.6170,328.838,-403.363,-468.285,426.714,194.774,6.51253,62.6121,-35.6532,696.499,390.478,-211.845,358.543,-1036.11,301.742,381.824,333.482,422.660,365.811,33.8098,-655.109,52.9561,-114.102,112.726,-425.954,481.053,217.981,-608.175,-74.1809,-506.357,-163.531,58.1202,-179.079,-633.007,-184.701,93.5679,388.923,-595.198,543.346,108.107,891.854,229.889,-98.4000,56.6604,44.1911,-184.698,-88.3085,-243.149,314.182,-108.222,43.9193,809.772,296.017,-70.8324,-204.179,308.259,-118.330,161.691,-45.1982,-884.211,133.663,49.2004,141.970,314.464,592.481,-6.74569,-54.6694,27.3039,50.3367,-427.568,-241.094,-233.649,789.243,80.4345,175.629,93.9144,137.964,365.740,-336.427,900.332,-206.622,637.824,275.919,-122.234,-38.3115,325.693,415.795,267.727,85.4515,-162.076,525.188,-100.304,728.080,326.953,476.475,-324.751,-232.252,35.4175,414.021,-108.547,-261.305,-309.748,-28.4232,175.880,-313.862,428.450,194.528,-713.849,318.484,-170.673,-111.039,-286.454,204.967,-122.259,480.363,298.794,-69.6801,-715.263,411.895,-30.8207,-577.619,13.1445,230.003,262.523,-704.350,514.888,81.4019,-257.261,1322.97,722.418,594.992,124.809,-252.995,386.341,222.107,-146.525,815.650,487.029,391.905,19.7152,429.437,32.7872,267.108,72.8375,-443.639,340.213,-165.720,49.5561,-383.819,549.386,-177.400,160.370,-46.7886,-270.049,632.827,458.381,112.002,-6.58678,-448.508,163.407,20.9333,226.931,355.852,-73.0751,-485.094,-516.047
-0.406923,188.449,542.598,303.706,-483.573,-694.028,313.690,198.680,358.924,337.708,-507.524,74.6696,188.148,-23.4584,1228.73,-79.3448,-150.685,486.749,455.862,-146.866,-80.1031,-448.040,302.244,177.467,-387.121,-22.2976,230.156,954.847,29.8087,-175.829,702.809,211.962,18.4126,368.385,-566.749,-236.750,-351.012,-344.283,-703.067,-61.6728,137.494,346.744,-531.940,354.702,814.138,-169.749,754.484,303.595,-399.835,806.319,801.661,-147.176,67.5718,-108.673,-662.235,-102.721,879.998,-163.131,9.34063,-609.071,-418.189,-286.837,-79.9206,19.2397,152.776,342.265,890.398,621.544,778.191,707.454,133.884,294.716,-408.410,-319.310,730.755,327.132,-12.0197,-23.8383,45.5316,628.351,539.059,-79.5763,329.236,-875.334,-12.0620,580.372,270.164,318.051,327.110,42.9080,-775.331,3.93434,-94.0660,172.486,-346.712,712.224,277.431,-729.888,-171.360,-325.990,-37.6102,195.418,-57.0051,-489.591,-44.4239,115.567,323.088,-476.901,610.055,73.7650,757.697,388.612,129.027,206.149,85.3376,-297.000,-95.2593,-29.4087,222.000,-43.9899,77.8199,819.388,175.829,4.06678,-205.950,308.896,94.8220,222.975,-19.3716,-718.809,99.1579,35.1473,6.27818,417.945,741.369,11.5884,-71.1658,-203.263,-150.512,-504.033,-300.000,-341.222,652.841,138.748,99.1839,113.341,72.1320,-0.00605933,-382.047,564.452,-458.347,555.044,436.095,21.9651,-54.0620,357.157,122.328,216.756,156.221,-71.4281,471.337,-136.610,567.777,351.067,302.615,-231.593,-347.011,84.0981,338.982,60.3686,-290.160,-479.793,-250.546,272.548,-439.684,245.958,-93.2039,-636.376,361.713,-175.328,-335.213,-191.993,276.021,-246.498,288.298,120.939,53.8060,-553.227,308.022,50.1954,-564.538,42.4099,213.002,582.972,-488.112,479.809,104.111,-277.133,1187.85,678.664,643.776,393.834,-395.358,387.285,21.7866,6.09133,855.377,777.923,520.633,161.790,552.549,-97.5368,358.079,40.6168,-323.258,367.164,-417.736,-0.859077,-94.4773,459.800,-230.227,49.6693,-347.414,-173.481,335.019,293.605,124.610,132.206,-535.629,277.935,-3.03625,203.185,255.556,-173.052,-261.175,-637.751
