,FA_20240517_2H_yeast_1.4.ser#1,FA_20240517_2H_yeast_1.4.ser#2,FA_20240517_2H_yeast_1.4.ser#3,FA_20240517_2H_yeast_1.4.ser#4,FA_20240517_2H_yeast_1.4.ser#5,FA_20240517_2H_yeast_1.4.ser#6,FA_20240517_2H_yeast_1.4.ser#7,FA_20240517_2H_yeast_1.4.ser#8,FA_20240517_2H_yeast_1.4.ser#9,FA_20240517_2H_yeast_1.4.ser#10,FA_20240517_2H_yeast_1.4.ser#11,FA_20240517_2H_yeast_1.4.ser#12,FA_20240517_2H_yeast_1.4.ser#13,FA_20240517_2H_yeast_1.4.ser#14,FA_20240517_2H_yeast_1.4.ser#15,FA_20240517_2H_yeast_1.4.ser#16,FA_20240517_2H_yeast_1.4.ser#17,FA_20240517_2H_yeast_1.4.ser#18,FA_20240517_2H_yeast_1.4.ser#19,FA_20240517_2H_yeast_1.4.ser#20,FA_20240517_2H_yeast_1.4.ser#21,FA_20240517_2H_yeast_1.4.ser#22,FA_20240517_2H_yeast_1.4.ser#23,FA_20240517_2H_yeast_1.4.ser#24,FA_20240517_2H_yeast_1.4.ser#25,FA_20240517_2H_yeast_1.4.ser#26,FA_20240517_2H_yeast_1.4.ser#27,FA_20240517_2H_yeast_1.4.ser#28,FA_20240517_2H_yeast_1.4.ser#29,FA_20240517_2H_yeast_1.4.ser#30,FA_20240517_2H_yeast_1.4.ser#31,FA_20240517_2H_yeast_1.4.ser#32,FA_20240517_2H_yeast_1.4.ser#33,FA_20240517_2H_yeast_1.4.ser#34,FA_20240517_2H_yeast_1.4.ser#35,FA_20240517_2H_yeast_1.4.ser#36,FA_20240517_2H_yeast_1.4.ser#37,FA_20240517_2H_yeast_1.4.ser#38,FA_20240517_2H_yeast_1.4.ser#39,FA_20240517_2H_yeast_1.4.ser#40,FA_20240517_2H_yeast_1.4.ser#41,FA_20240517_2H_yeast_1.4.ser#42,FA_20240517_2H_yeast_1.4.ser#43,FA_20240517_2H_yeast_1.4.ser#44,FA_20240517_2H_yeast_1.4.ser#45,FA_20240517_2H_yeast_1.4.ser#46,FA_20240517_2H_yeast_1.4.ser#47,FA_20240517_2H_yeast_1.4.ser#48,FA_20240517_2H_yeast_1.4.ser#49,FA_20240517_2H_yeast_1.4.ser#50
3.20136,14.5531,3556.58,-398.740,-443.258,984.734,65.6743,-1377.45,1323.25,1794.04,-1180.52,1114.18,570.993,634.015,1650.04,963.358,289.554,-933.655,-207.591,1030.16,12.7757,-244.657,-788.148,-623.737,1195.89,-779.719,302.034,19.5624,536.287,2343.82,-553.543,2912.17,1617.18,-924.936,809.729,-430.123,10.5422,696.556,861.183,272.620,2288.34,1297.92,-2159.46,2328.81,2787.48,272.091,740.018,-87.3167,51.8377,468.272,-585.609
3.20951,490.183,3509.94,-906.991,-138.961,1146.09,-139.588,-1314.80,1116.75,1199.47,-417.334,1261.46,480.402,1201.26,2027.65,305.723,239.180,-515.885,312.821,1630.40,446.353,-603.490,-479.198,-528.480,1138.15,-1301.96,582.176,1120.66,187.006,2345.32,-299.608,2804.71,1845.71,-1220.19,1391.31,-291.209,-60.6575,796.774,1371.04,-59.9400,2728.30,1412.27,-1734.10,1469.51,2627.22,162.127,-39.7628,-525.295,22.2446,331.382,-969.413
3.21765,530.133,2800.98,-571.371,-193.801,1194.65,285.635,-953.689,662.049,1153.99,261.711,1447.38,196.563,1064.53,2314.77,-236.981,355.190,-360.095,687.171,2004.21,567.937,-768.405,-161.234,297.846,1128.73,-1976.85,811.370,2094.81,162.840,2077.89,-217.238,2461.23,1862.15,-1021.31,1440.41,87.2203,185.178,492.251,2216.27,-66.1395,3076.35,1375.88,-1396.34,619.962,1919.11,331.485,-554.596,-742.820,-152.066,252.670,-1249.44
3.22580,506.404,2161.15,118.845,-225.878,608.468,911.591,-656.994,-108.142,1535.44,440.467,1438.08,250.408,761.450,2485.24,-509.764,843.072,-183.857,763.334,2307.77,741.625,-392.867,-38.3034,964.189,933.921,-2146.67,1045.69,2486.87,406.923,1638.57,-235.877,1963.78,1841.51,-493.649,951.987,573.929,495.132,101.748,2862.83,112.143,3309.10,1242.65,-1301.77,81.3540,878.271,321.967,-588.260,-723.664,-274.616,27.2523,-871.810
3.23394,837.206,1768.70,366.505,2.63382,-516.556,1118.58,-439.892,-785.963,1242.23,614.389,1261.22,417.390,688.583,2156.49,-556.914,1713.02,205.581,735.568,2786.47,871.022,204.434,19.0059,925.040,440.630,-1487.47,1133.56,2254.59,363.772,1073.69,-397.360,1616.82,2169.17,-99.4546,714.657,1272.71,157.026,-104.119,2880.08,332.990,3348.70,1361.78,-1258.59,-49.9423,-215.357,397.229,-598.469,-325.565,-202.815,11.9303,0.352261
3.24209,1415.62,1187.20,219.023,598.777,-1397.91,772.453,-290.818,-1014.50,623.133,766.435,1308.60,375.272,636.060,1463.26,-625.725,2426.33,445.806,639.429,3116.65,684.341,420.227,372.444,582.053,146.365,-164.194,1472.12,1656.14,156.529,480.664,-648.203,1398.06,2419.00,314.640,930.223,1885.26,-566.927,-171.120,2186.58,627.630,3139.92,1602.78,-785.269,49.0395,-1077.90,545.509,-1083.60,-104.330,-212.755,443.442,1066.64
3.25023,1787.58,582.484,99.7728,1304.06,-1576.15,54.9153,-337.994,-822.653,358.183,742.056,1600.42,324.666,348.526,1204.54,-539.162,2825.67,294.378,583.439,2890.49,355.169,460.227,872.788,307.524,88.5624,862.297,1724.23,861.793,-101.851,-28.4195,-666.407,1251.77,2336.21,944.805,1474.84,2259.04,-1093.85,33.2684,1256.90,998.090,2737.25,1962.04,-434.220,91.1442,-1597.98,414.100,-1788.19,-333.600,-604.025,710.264,1634.41
3.25838,1595.37,-8.33355,-132.505,1380.62,-933.135,-390.250,-250.276,-437.319,322.185,789.842,1775.39,772.746,85.8249,1301.26,246.863,3057.63,78.9375,566.774,2241.15,166.369,532.677,1302.43,136.174,-28.1706,804.007,1792.79,174.901,-155.445,-213.808,-277.491,1354.28,2014.42,1562.90,1855.79,2265.35,-1450.12,261.648,789.274,1285.11,2151.15,1949.80,-301.087,-23.3402,-1795.14,280.724,-2261.79,-482.023,-1063.23,289.618,1471.32
3.26652,1073.33,-498.694,-462.175,719.493,9.67772,-340.620,-59.3438,-111.459,490.092,964.032,1688.86,997.060,350.251,1461.40,1189.33,3368.28,8.19477,704.513,1540.98,151.554,668.234,1382.45,41.1840,-421.491,419.477,1782.06,-225.664,-52.8208,-248.117,243.150,1408.96,1117.44,1971.01,1816.07,2042.01,-1443.13,335.362,848.345,1560.58,1281.14,1116.39,-169.704,8.75847,-1637.63,401.607,-2069.73,-605.959,-1336.01,-425.887,720.329
3.27467,565.938,-935.720,-648.361,-58.5988,708.846,-211.527,-220.679,-89.5853,604.295,1094.53,1378.68,384.906,1039.43,1405.59,1673.09,3747.45,126.184,869.246,927.693,235.870,643.969,1335.07,-264.552,-743.083,180.608,1835.12,-530.515,-91.0957,-306.952,248.989,1196.76,18.4088,2227.00,1605.20,2136.08,-1370.81,427.984,1082.10,1762.11,202.878,331.739,-20.5937,62.3305,-1443.89,731.752,-1667.70,-754.642,-1849.96,-828.098,91.0677
3.28281,265.704,-1231.60,-715.436,-421.922,927.443,-166.226,-441.486,-153.736,736.623,1277.75,950.771,-372.621,1725.53,1390.64,1755.77,3585.39,146.063,765.677,460.120,153.077,451.516,1129.74,-426.969,-676.999,-382.402,1886.79,-854.754,-337.480,-144.466,-193.871,680.036,-278.618,2323.66,1160.20,2564.06,-1395.05,713.808,1176.61,1834.49,-972.237,-134.005,-24.7703,87.0071,-1293.85,1282.98,-1467.48,-958.927,-2311.83,-844.470,-202.119
3.29096,28.3952,-1136.75,-472.200,-215.902,776.705,-388.453,-36.6101,-322.804,856.095,1164.53,372.416,-731.640,1954.59,1746.95,1823.51,2762.45,-237.606,654.151,227.563,6.81840,567.163,669.524,-40.0566,-302.155,-1121.05,1855.39,-1097.92,-336.635,180.462,-684.920,-269.518,181.476,2216.09,399.540,2731.91,-1306.47,1184.34,1299.75,2107.97,-1790.61,-240.440,-189.236,101.035,-1157.91,1993.04,-1166.51,-928.753,-2114.13,-624.730,-503.208
3.29910,-338.693,-676.758,130.108,836.282,784.867,-570.414,633.778,-670.013,700.770,491.533,-92.6350,-875.215,1649.90,2088.34,1770.44,2039.82,-793.935,674.846,258.137,-124.298,531.113,241.196,944.954,243.194,-1159.85,1593.93,-826.968,96.1668,469.988,-1249.80,-983.861,552.791,1991.26,-188.505,2044.45,-1115.12,1603.01,1670.31,2332.15,-2095.83,165.818,-513.495,-382.326,-1201.02,2633.69,-746.798,-691.432,-1691.71,-118.694,-364.918
3.30725,-663.650,98.0617,560.232,2378.85,729.550,-576.012,974.838,-655.551,616.657,-370.659,-106.248,-946.404,1200.61,2110.06,1625.77,1654.84,-1345.95,785.538,220.857,-13.3897,-77.0689,118.516,1550.92,661.618,-667.565,995.044,-201.069,351.121,543.626,-1644.70,-868.679,700.843,1924.79,-556.913,1119.32,-696.880,1888.38,1815.98,2285.14,-2492.77,847.903,-773.647,-816.104,-1131.27,3006.85,-258.252,-379.580,-1428.96,499.849,380.869
3.31539,-570.711,862.570,531.602,3141.04,569.078,-880.022,962.949,-218.877,582.411,-1208.42,60.1598,-685.214,931.747,1882.44,1665.28,1499.67,-1667.08,1137.60,135.582,570.941,-623.392,430.204,1530.91,801.305,-312.011,651.631,354.707,442.170,502.819,-1703.06,-165.285,807.537,2045.47,-885.379,648.709,-219.143,1985.58,1720.07,1990.99,-3380.09,1413.10,-726.591,-636.371,-531.966,3212.48,440.180,-409.886,-1333.84,1099.82,1421.08
3.32354,75.5665,1461.14,256.924,2805.07,332.344,-1061.78,870.450,563.063,635.516,-1721.83,-135.198,-194.589,847.081,1780.48,1838.45,1437.42,-1635.07,1531.14,273.380,1117.76,-690.724,781.835,1684.96,848.787,-283.021,754.540,926.739,383.676,642.092,-1143.18,131.693,857.383,2100.50,-777.367,364.941,218.922,1803.02,1442.09,1832.73,-3941.96,1685.53,-711.702,-52.4869,284.121,3132.96,1154.63,-451.924,-1235.98,1321.66,2244.88
3.33168,776.445,1875.52,186.498,1923.70,44.9225,-744.739,708.097,1261.42,972.063,-1732.53,-317.701,156.997,890.190,1764.34,2134.43,1420.73,-1587.96,1844.49,344.066,1261.75,-438.142,875.801,1873.82,814.351,-212.349,971.127,1193.44,-96.4102,642.069,-448.349,-277.894,1091.43,2125.62,-185.651,151.657,546.037,1368.80,1243.35,1627.49,-3613.09,1726.82,-753.783,427.416,858.487,2668.56,1190.50,-261.228,-1233.35,1287.25,2483.05
3.33983,1445.96,2323.24,637.907,1308.25,-244.482,-378.477,322.132,1630.52,1357.08,-1129.60,-467.706,338.623,868.055,1597.89,2315.38,1562.83,-1739.82,2004.65,477.948,942.648,-222.283,697.337,1398.83,1020.15,341.616,1129.95,1081.56,-269.692,-189.469,-71.7194,-434.701,1030.62,1902.40,253.768,175.537,1107.54,611.054,1433.92,1501.75,-2970.89,1485.68,-650.334,994.636,1312.88,1977.72,754.360,-361.786,-1265.94,1426.43,2411.79
3.34797,1628.47,2601.77,1000.76,1028.97,-560.512,-404.974,-98.6307,1434.07,1613.31,-177.886,-544.652,371.261,601.837,1448.37,2035.56,1803.69,-1986.41,1867.26,853.672,297.481,-100.006,613.531,510.025,1480.86,1307.71,1288.37,802.515,299.218,-1191.56,205.881,-213.853,842.245,1496.50,295.421,341.768,1721.14,12.8194,1460.43,1706.49,-2616.65,1271.91,-488.368,1539.23,1520.75,1104.83,721.933,-632.172,-1071.87,1685.60,2083.82
3.35612,1125.97,2290.98,1114.85,664.492,-1022.47,-714.609,-447.453,610.586,1725.80,751.624,-302.207,583.741,69.0268,1151.73,1565.74,2032.39,-1735.32,1524.52,1482.82,-95.2384,444.577,879.955,-71.6178,1736.44,1856.30,1469.28,358.499,1233.47,-1724.69,528.763,-23.9708,1084.61,1117.50,-79.1755,792.972,1682.48,193.271,1195.09,1959.19,-2459.40,1260.47,-480.516,1696.42,1166.52,164.283,1012.31,-606.743,-943.443,1681.00,1672.09
3.36426,820.135,1808.74,1216.79,501.203,-1010.78,-1141.83,-645.462,-285.371,1432.80,1852.00,146.063,1016.66,-416.172,852.763,1461.47,2058.61,-676.547,1335.67,1740.01,-376.403,1389.97,1270.28,-466.405,1888.24,1703.44,1459.76,-119.609,2009.34,-1549.89,814.415,-24.6957,1757.58,589.693,-768.382,1487.51,1348.15,761.270,1279.22,1698.16,-2497.04,991.440,-294.121,1590.37,754.338,-424.714,1026.38,-136.705,-786.768,1007.18,1295.01
3.37241,825.618,1558.23,1184.04,305.939,-693.086,-1535.05,-801.494,-746.035,965.935,2556.67,557.325,1122.51,-522.132,570.153,1534.09,1858.53,452.735,1506.78,1273.22,-615.268,1880.51,1462.65,-1006.99,2222.45,1326.95,1442.42,-821.476,2570.53,-734.745,882.417,268.237,2197.47,170.618,-985.122,1852.56,1312.09,879.792,1604.06,1135.24,-2888.99,636.251,-8.76047,1573.85,697.849,-304.301,528.673,478.838,-371.479,489.640,1066.43
3.38055,874.783,1606.65,1020.79,77.9543,-366.846,-1844.80,-880.864,-800.808,583.205,2157.08,916.457,433.439,-672.334,558.359,1273.79,1761.57,1495.59,1831.95,836.759,-459.819,1735.19,1181.46,-1153.58,2467.01,1012.09,1126.28,-1366.24,2858.28,-122.558,745.544,699.894,2350.27,74.2856,-525.691,1936.78,1175.99,178.171,1533.64,609.953,-3358.54,317.569,-17.8291,1691.23,912.010,-4.40046,117.113,923.666,-30.3038,307.943,1293.26
3.38870,958.028,1664.99,949.963,260.623,37.0098,-2040.09,-1085.69,-541.076,233.914,975.774,1123.63,-694.641,-1165.04,704.131,931.930,1609.92,2523.81,1980.11,746.012,184.019,1601.51,797.561,-1086.01,2531.08,820.004,571.041,-1332.98,2763.01,15.5167,446.777,1138.02,2270.49,-88.4180,226.553,2163.93,704.432,-577.690,905.298,282.512,-3364.19,235.676,-49.0610,1538.18,1466.74,290.521,145.363,999.703,74.2611,371.551,1426.80
3.39684,959.004,1522.24,1164.79,468.201,402.704,-2036.24,-1232.93,-170.344,457.804,-204.901,1157.92,-1100.70,-1488.05,609.436,728.431,1301.24,3492.17,1712.64,590.585,1077.30,1562.62,618.195,-1358.31,2425.21,731.209,309.423,-1147.72,2484.74,-212.176,169.911,1530.85,1736.13,-449.871,462.185,2626.96,511.549,-720.747,318.315,152.110,-2872.59,587.826,25.0710,1212.24,1637.34,749.055,455.796,645.894,96.4771,891.239,1262.61
3.40499,923.478,1031.58,1215.03,308.492,1014.50,-1822.03,-1046.13,37.0615,1579.91,-846.559,1090.43,-715.366,-1302.99,489.267,746.570,1355.09,4210.23,1031.39,600.898,1749.54,1180.00,394.040,-1847.21,2366.56,758.982,216.400,-1012.56,1965.20,-395.535,119.966,1402.80,1008.00,-637.339,6.21262,2996.95,779.003,-447.730,207.159,-136.876,-2394.47,1100.25,145.830,807.702,1317.15,904.921,1204.42,330.783,193.245,1328.57,1058.71
3.41313,1098.73,470.895,924.062,-213.449,1535.84,-1321.36,-879.044,226.582,2531.85,-938.489,692.582,-288.836,-1160.12,543.842,477.752,1837.84,4338.99,494.576,957.893,1944.21,737.802,-46.5999,-2111.08,2487.72,810.265,209.249,-834.762,1251.08,-438.713,246.765,759.265,547.619,-297.001,-380.644,3063.23,1468.96,-166.280,425.064,-569.380,-1560.06,1511.63,379.487,435.913,867.304,512.684,2072.43,663.908,263.740,1527.20,968.794
3.42128,1383.45,184.296,902.196,-810.403,1525.93,-426.089,-944.766,441.703,2572.65,-611.711,340.174,-306.364,-1749.84,709.678,-418.765,2065.12,3856.93,385.706,1350.32,1702.71,493.959,-108.908,-1878.58,2327.87,899.528,485.031,-740.086,483.311,-399.911,84.1154,77.5851,286.036,542.921,-646.928,3160.45,1774.50,263.696,644.909,-828.222,-837.301,1691.13,639.714,456.831,498.486,36.8672,2412.30,1104.38,85.4410,1431.12,1223.26
3.42942,1610.51,130.373,1099.08,-1179.82,863.575,371.262,-902.904,440.924,2440.95,-244.722,616.424,-650.180,-2474.07,581.498,-1254.17,1690.35,3271.68,537.265,1300.67,1569.30,418.042,438.750,-1418.10,1813.21,789.058,676.109,-1000.24,-174.413,-129.785,-88.4716,-135.248,517.486,1276.52,-762.970,2948.42,1262.15,498.903,588.395,-887.228,-847.069,1556.36,604.500,900.609,321.708,175.113,1678.19,1017.55,-149.782,1217.85,1698.21
3.43757,1808.75,567.395,1247.58,-1541.24,157.708,996.533,-597.175,563.265,2353.78,83.8696,1013.87,-1130.36,-2925.77,-28.2623,-1356.84,1325.90,2752.15,727.121,689.127,1578.56,187.040,966.945,-1306.70,1613.08,431.883,500.924,-1237.12,-554.283,87.3894,-24.1403,-56.3908,1016.83,1650.77,-647.456,2123.01,695.723,466.221,374.529,-757.432,-984.661,1066.16,626.068,1836.33,478.796,1097.27,441.117,854.014,-442.183,1017.79,1910.64
3.44571,2205.59,1268.68,1285.66,-1963.88,54.9373,1145.58,-167.665,1106.21,2205.85,39.7658,1022.21,-1306.37,-3226.81,-651.356,-762.927,1491.96,2521.65,1163.18,-250.818,1353.81,-397.479,1231.35,-1398.17,2008.92,85.0423,371.122,-1433.74,-459.219,550.171,228.893,-43.6497,1225.11,1915.20,-433.291,1449.46,577.175,538.648,364.343,-687.463,-1031.01,589.613,496.841,2647.79,664.027,2205.77,-207.126,969.846,-819.203,891.058,2139.46
3.45386,2586.57,1983.06,1169.64,-1855.66,534.861,827.344,113.678,1284.34,1929.31,-423.236,950.469,-1170.78,-2937.00,-1209.05,366.071,1722.05,2390.43,1251.20,-998.082,820.942,-858.682,1458.55,-1701.38,2570.08,-2.71890,692.211,-1349.36,55.6664,1307.82,210.050,-238.486,1300.09,2306.87,-471.197,1286.30,606.864,483.494,634.671,-618.034,-874.739,449.902,250.277,2709.61,572.617,2734.82,96.9476,893.559,-1218.48,911.097,2414.24
3.46200,2874.87,2442.08,862.757,-1500.37,1099.25,393.939,-39.6166,804.847,1276.84,-616.939,862.307,-1048.95,-1982.97,-1617.79,1297.39,1563.54,1681.63,973.795,-1031.87,603.451,-925.019,1652.26,-2134.19,2773.31,209.881,928.168,-842.277,658.315,1656.56,49.6794,-316.599,1557.61,2541.07,-341.158,957.199,735.038,79.0832,997.692,-421.556,-455.176,552.393,355.475,2086.30,588.255,2721.04,867.901,768.749,-1372.12,986.918,2772.42
3.47015,3217.63,2305.11,654.482,-1355.74,1280.69,56.0493,-358.650,204.534,677.540,-560.477,537.223,-865.853,-622.304,-1626.15,1389.21,1619.44,786.612,790.603,-553.119,752.389,-603.565,1576.59,-2375.81,2576.81,129.212,738.303,-169.861,1045.59,1115.73,21.8454,38.7426,1858.96,2592.43,-374.909,399.269,475.761,-296.565,1018.60,-284.144,-318.530,516.716,775.854,1102.93,959.085,2706.92,1431.08,759.093,-1136.36,1323.67,3096.35
3.47829,3548.58,2085.75,709.646,-1098.23,962.184,-391.003,-308.260,-131.394,824.139,-717.545,382.548,-511.719,657.099,-1181.12,825.823,1867.95,297.207,574.917,185.171,897.925,-27.3884,1254.70,-2660.15,1934.33,-545.815,414.120,391.169,1019.34,-107.611,-146.161,185.284,1975.22,2969.32,-560.068,-12.8970,-105.189,-366.103,773.598,-584.612,-421.463,-9.59984,1177.32,464.220,1268.27,2795.21,1556.31,618.837,-874.581,1976.93,2837.51
