2H chemical shift (ppm),FA_20240517_2H_yeast_1.8.ser#1,FA_20240517_2H_yeast_1.8.ser#2,FA_20240517_2H_yeast_1.8.ser#3,FA_20240517_2H_yeast_1.8.ser#4,FA_20240517_2H_yeast_1.8.ser#5,FA_20240517_2H_yeast_1.8.ser#6,FA_20240517_2H_yeast_1.8.ser#7,FA_20240517_2H_yeast_1.8.ser#8,FA_20240517_2H_yeast_1.8.ser#9,FA_20240517_2H_yeast_1.8.ser#10,FA_20240517_2H_yeast_1.8.ser#11,FA_20240517_2H_yeast_1.8.ser#12,FA_20240517_2H_yeast_1.8.ser#13,FA_20240517_2H_yeast_1.8.ser#14,FA_20240517_2H_yeast_1.8.ser#15,FA_20240517_2H_yeast_1.8.ser#16,FA_20240517_2H_yeast_1.8.ser#17,FA_20240517_2H_yeast_1.8.ser#18,FA_20240517_2H_yeast_1.8.ser#19,FA_20240517_2H_yeast_1.8.ser#20,FA_20240517_2H_yeast_1.8.ser#21,FA_20240517_2H_yeast_1.8.ser#22,FA_20240517_2H_yeast_1.8.ser#23,FA_20240517_2H_yeast_1.8.ser#24,FA_20240517_2H_yeast_1.8.ser#25,FA_20240517_2H_yeast_1.8.ser#26,FA_20240517_2H_yeast_1.8.ser#27,FA_20240517_2H_yeast_1.8.ser#28,FA_20240517_2H_yeast_1.8.ser#29,FA_20240517_2H_yeast_1.8.ser#30,FA_20240517_2H_yeast_1.8.ser#31,FA_20240517_2H_yeast_1.8.ser#32,FA_20240517_2H_yeast_1.8.ser#33,FA_20240517_2H_yeast_1.8.ser#34,FA_20240517_2H_yeast_1.8.ser#35,FA_20240517_2H_yeast_1.8.ser#36,FA_20240517_2H_yeast_1.8.ser#37,FA_20240517_2H_yeast_1.8.ser#38,FA_20240517_2H_yeast_1.8.ser#39,FA_20240517_2H_yeast_1.8.ser#40,FA_20240517_2H_yeast_1.8.ser#41,FA_20240517_2H_yeast_1.8.ser#42,FA_20240517_2H_yeast_1.8.ser#43,FA_20240517_2H_yeast_1.8.ser#44,FA_20240517_2H_yeast_1.8.ser#45,FA_20240517_2H_yeast_1.8.ser#46,FA_20240517_2H_yeast_1.8.ser#47,FA_20240517_2H_yeast_1.8.ser#48,FA_20240517_2H_yeast_1.8.ser#49,FA_20240517_2H_yeast_1.8.ser#50
3.16059,1102.1,-970.64,807.195,643.602,806.077,-71.8076,483.439,1314.23,766.047,-2331.82,-1526.18,-222.996,-352.152,-1390.14,-1279,180.086,2543.39,-24.3282,-197.915,-18.8423,178.437,434.155,850.357,814.123,-62.6135,1001.48,-1758.84,357.946,826.111,938.363,1674.27,1309.63,1162.08,2918.21,-393.155,775.509,2854.25,383.38,1690.94,-2101.59,581.777,940.166,1534.74,462.138,-1022.55,1056.97,-226.213,-382.043,778.202,479.636
3.16873,753.578,-699.071,758.746,830.443,900.782,-150.901,781.852,592.908,905.474,-2370.85,-1535.18,-460.664,-521.176,-1147.02,-1071.45,67.3887,2494.38,223.582,-514.004,-180.497,503.767,23.0849,870.216,560.175,-20.8451,300.693,-2194.6,664.136,190.005,1139.33,1810.23,1374.63,1778.64,2586.33,-160.399,498.729,2434.07,855.752,1089.67,-1513.5,571.572,1040.91,1714.55,938.816,-835.817,688.102,364.502,-535.52,307.716,137.65
3.17688,626.808,-55.4784,551.973,929.147,1302.07,347.972,1004.66,211.132,1154.45,-1940.58,-1772.44,2.94318,-88.2012,-1393.56,-970.665,-393.212,1714.63,606.802,-376.024,-399.056,700.576,-550.664,1373.13,1231.3,45.9905,-149.964,-2685.48,671.699,39.9927,1075.13,1596.91,1230.18,2280.79,2360.86,-80.7821,363.162,1935.59,1235.98,672.196,-1102.95,864.145,965.773,1324.22,1191.37,-428.515,337.251,814.043,-577.477,452.555,-208.001
3.18502,915.756,537.502,317.31,854.761,1551.69,910.096,1122.77,-273.486,1605.95,-844.502,-1960.21,622.088,1011.29,-1887.52,-895.917,-937.307,985.126,640.044,24.662,-675.405,403.347,-902.251,2004.76,2297.69,198.449,-243.565,-2684.6,708.001,-250.424,1418.48,894.017,969.317,2850.65,2273.56,108.805,278.71,1418,1358.41,429.983,-729.415,950.973,969.755,798.784,905.944,-650.034,397.325,1213.29,-594.562,1039.87,30.7896
3.19317,1053.21,748.114,380.849,603.084,1359.52,1009.87,1301.37,-637.954,1826.04,39.9878,-1738.97,905.809,1806.67,-2134.66,-890.465,-1527.27,663.693,503.504,-366.424,-932.697,-126.332,-941.903,2238.05,2763.5,210.2,-215.451,-2399.7,770.668,-1179.39,1933.54,-79.9895,1250.4,3470.52,2219.19,132.022,-220.25,808.484,1404.74,664.813,-456.234,187.435,991.516,364.172,126.284,-1522.41,884.645,1586.08,-843.012,1562.33,459.481
3.20132,1017.58,746.882,580.656,364.909,696.685,781.945,1664.7,-365.686,1469.58,309.037,-1094.87,1208.07,1729.35,-2072.18,-913.073,-2199.51,732.674,306.385,-1229.31,-1003.59,-369.223,-645.336,2298.1,2399.84,23.7257,29.3687,-2317.84,771.259,-1691.25,2012.12,-992.289,1566.46,3790.08,1670.82,3.0308,-648.388,574.49,1448.99,1255.94,-548.987,-569.705,704.086,-98.0853,-394.703,-2132.26,1655.48,1849.61,-978.464,2106.92,419.704
3.20946,829.902,780.398,668.746,522.294,-97.8634,885.146,2174.38,322.512,871.231,164.339,-547.51,1752.09,1044.14,-1758.84,-1055.71,-2509.89,978.56,-65.7233,-1943.86,-951.077,1.98554,-170.056,2344.18,2003.91,-333.287,358.564,-2254.74,612.239,-1596.49,1636.58,-1870.7,1267.57,3590.23,1269.12,84.1177,-502.52,995.459,1620.84,1267.08,-807.225,-517.876,690.775,-450.072,-521.731,-2053.46,2370.23,1852.01,-582.803,2516.2,-77.6919
3.21761,579.076,607.964,459.003,787.433,-345.053,1411.73,2597.12,651.642,409.431,125.86,-410.707,2051.85,482.853,-1496.2,-1104.66,-2342.85,836.797,-258.03,-2670.28,-749.176,491.277,127.216,2314.34,1922.64,-716.311,348.794,-2209.38,330.903,-1304.39,1083.7,-2401.28,845.524,3108.83,1144.07,752.981,-233.52,1637.84,1784.35,963.558,-1081.57,20.293,1175.9,-615.112,-632.364,-1226.09,2531.92,1751.13,69.1076,2478.53,-864.006
3.22575,394.447,291.063,103.416,901.707,-430.356,1919.59,2574.4,346.381,167.781,371.162,-521.443,2133.83,635.936,-1231.38,-1017.72,-2000.12,513.54,-414.492,-3081.54,-629.204,577.456,436.373,2455.39,1716.67,-835.275,114.498,-2342.09,-70.6992,-927.223,108.914,-2502.62,718.331,2699.18,1044.8,1257.4,-26.4589,2087.46,1499.59,606.845,-1149.63,792.684,1780.69,-225.349,-743.337,-121.025,1868.9,1633.51,351.516,2055.65,-1424.96
3.2339,105.38,423.283,-385.046,985.628,-777.346,2126.23,2320.75,-306.894,-275.012,356.379,-505.671,1820.51,983.257,-904.913,-960.587,-1839.08,640.985,-704.772,-2777.45,-710.824,233.447,829.703,2672.98,1438.44,-418.999,-36.0586,-2148.7,-467.831,-535.736,-944.114,-2810.33,750.768,2622.31,1027.5,1514.57,185.526,2168,628.049,176.691,-795.128,1570.94,2117.34,445.15,-777.719,513.555,728.823,1531.11,-0.159393,1365.11,-1313.11
3.24204,-76.5082,765.557,-582.108,1326.63,-1025.79,2388.13,2325.65,-1015.61,-815.493,-124.701,-331.492,1147.55,1136.92,-658.779,-676.365,-2040.79,984.806,-516.342,-2055.79,-754.283,-358.874,1090.71,2446.1,1097.06,251.556,-132.488,-1450.55,-736.972,-289.809,-1557.83,-2922.32,486.216,2688.11,793.53,1734.81,-8.36932,2031,-105.091,96.473,-715.11,2145.7,1742.8,925.014,-755.705,959.462,197.474,1378.96,-706.99,411.771,-720.561
3.25019,-440.666,929.588,-291.022,1889.42,-1250.65,2902.68,2409.26,-1701.31,-1279.32,-551.554,-165.96,566.045,982.281,-566.587,-228.801,-2336.02,1112.54,215.562,-1205.27,-545.797,-451.714,1027.44,1744.96,666.172,620.607,-427.497,-688.526,-564.194,-84.4249,-1742.53,-2285.3,267.317,2680.61,376.633,1803.96,-322.644,1939.36,-50.3611,290.222,-1022.01,2534.92,1017.02,993.79,-775.743,1318.22,126.689,1102.19,-1496.6,-484.409,-170.02
3.25833,-1030.41,718.697,-74.3968,2298.55,-1644.28,3087.32,2059.92,-2095.3,-1385.26,-267.88,305.511,61.7186,511.976,-315.403,122.704,-2283.85,963.34,967.974,-628.947,-574.932,372.658,801.249,819.604,388.751,712.516,-977.559,-185.114,-161.938,252.487,-1678.95,-1377.14,137.908,2580.91,27.002,1868.16,-556.709,1718.1,406.965,425.535,-1141.55,2793.74,667.388,980.127,-600.175,1491.96,-111.723,955.503,-2125.19,-1086.5,106.351
3.26648,-1322.72,138.429,-242.825,2249.66,-1743.67,2640.63,1175.66,-2154.04,-1231.37,103.765,785.152,-661.088,-34.8071,125.44,-22.095,-1850.9,553.704,1179.36,-425.234,-998.74,1567.31,859.04,23.8599,471.227,733.179,-1263.72,-99.8667,-108.331,547.34,-1403.27,-848.691,-52.5242,2387.68,-276.677,2049,-1053.48,1442.79,503.665,1015.55,-683.974,2754.63,348.589,1276.52,-166.863,1351.49,-344.609,753.43,-2696.08,-1473.21,267.353
3.27462,-1346.28,-649.75,-547.996,2063.48,-1605.92,1913.23,393.349,-1965.76,-1458.66,351.575,1178.75,-1480.56,-157.534,448.364,-471.227,-1395.38,280.234,1267.18,-509.225,-1140.94,2352.09,1128.26,-415.789,646.691,809.321,-1088.31,248.251,-101.784,670.267,-1139.21,-911.083,-128.487,2066.22,-654.331,1896.58,-1554.02,1266.26,582.387,1572.2,-303.851,2103.77,-294.822,1266.01,124.773,949.966,-467.224,663.457,-3324.05,-1557.61,432.006
3.28277,-1555,-1224.48,-1009.34,2118.77,-1328.72,1176.05,448.446,-1628.64,-1954.48,674.417,1389.62,-2074.97,143.039,640.073,-911.528,-1076.24,76.7022,1325.71,-812.93,-1006.58,2500.59,1463.1,-233.496,605.825,890.691,-751.358,687.62,-10.9814,594.668,-696.443,-967.35,-129.738,1571.19,-953.482,1250.71,-1628.25,1002.2,698.261,1617.75,-405.782,1219.16,-878.269,641.6,31.7227,392.745,-521.007,839.049,-3475.12,-1282.46,435.877
3.29091,-1922.28,-1530.2,-1307.89,2297.71,-1000.79,721.58,859.561,-1180.29,-2192.36,675.492,1405.03,-1991.37,248.585,460.872,-1528.87,-1008.76,208.415,1086.75,-1056.49,-1022.57,2309.8,1731.36,562.01,414.039,1078.14,-246.626,547.823,-116.111,142.233,-239.316,-694.041,61.8816,1017.87,-949.411,423.824,-1491.27,730.32,838.987,1523.41,-546.688,695.12,-935.35,231.011,-227.24,80.9612,-273.319,991.25,-3060.08,-793.457,11.3547
3.29906,-1989.59,-1557.36,-1074.18,2307.18,-709.241,630.595,628.281,-766.826,-1846.99,435.877,1231.09,-1302.55,182.052,-75.3904,-2085.14,-1242.46,1016.15,735.064,-949.724,-1205.44,2168.94,1512.11,1276.87,-74.8796,1438.85,228.674,-71.4264,-249.125,-334.297,-374.783,-163.531,375.727,487.294,-583.19,24.904,-1575.28,479.462,1112.33,1555.03,-692.771,402.447,-281.05,369.88,-367.292,293.249,235.099,1036.16,-2504.57,-802.496,-506.049
3.3072,-1722.6,-1604.47,-546.871,1979.64,-145.513,703.622,3.72883,-765.224,-1015.84,117.437,616.638,-491.123,342.635,-507.4,-2613,-1443.51,2143.06,474.482,-110.022,-825.835,1960.16,1184,1592.76,-712.945,1545.17,260.839,-790.678,-137.384,-404.969,-907.236,649.853,556.463,-195.249,-209.229,363.451,-1687.64,373.714,724.935,1579.67,-1213.47,145.426,682.694,562.005,-393.455,939.666,975.918,1224.67,-2097.02,-1631.78,-732.813
3.31535,-1282.15,-1903.96,40.5718,1557.2,134.337,847.256,-374.314,-971.715,-597.416,61.8289,-118.939,-64.0082,565.631,-742.019,-3051.3,-1655.42,3062.16,329.574,1034.92,113.455,1689.34,848.467,1873.09,-945.532,1612.13,49.5922,-1080.9,-124.298,-93.8487,-1238.83,1422.53,537.255,-548.338,-102.97,962.62,-1375.42,478.931,-47.1555,1230.06,-1672.41,160.754,1817.24,822.826,-446.267,1630.88,1454.45,1679.94,-1706.84,-2736.57,-777.055
3.32349,-1028.93,-1723.07,207.154,1120.22,-228.518,602.956,-1011.95,-1242.36,-850.005,4.16298,-570.451,-139.451,650.361,-835.888,-2758.97,-1840.47,3508.74,195.561,1704.21,708.46,1980.44,452.897,2267.86,-699.48,1647.45,-104.836,-680.382,-249.757,265.881,-1264.74,1866.15,483.431,-46.1692,-156.881,1314.24,-724.218,669.959,-447.817,957.805,-1299.18,381.803,3002.18,1129.1,-391.18,2007.84,1387.07,2015.17,-1285.34,-3160.88,-294.367
3.33164,-997.835,-1134.18,446.302,830.503,-738.527,83.3125,-1683.49,-1741.44,-926.165,-511.747,-621.836,-468.7,942.879,-966.338,-2154.71,-1955.3,3439.75,76.4339,1854.19,863.731,2520.89,-71.4878,2563.26,-542.696,1365.41,-55.3577,144.607,-336.396,589.504,-1136.23,1957.52,708.057,1030.77,-95.8387,1683.41,-95.7992,812.16,-53.9138,1211.84,-322.829,286.18,3689.06,1349.3,-557.122,1991.22,1049.64,2124.9,-882.377,-2668.73,487.489
3.33978,-1101.43,-782.061,702.102,697.862,-799.13,44.9084,-1666.97,-2104.53,-281.192,-942.763,-534.983,-626.545,1285.99,-894.133,-1762.6,-2249.55,2947.86,432.965,1711.36,728.728,2950.33,-679.455,2587.07,-832.799,1099.41,253.027,944.354,-460.518,618.874,-1068.8,1674.34,1188.63,1927.77,437.24,2062.77,334.69,1341.78,558.93,1748.43,420.313,-680.507,3513.18,1373.06,-542.037,1604.66,910.542,2157.77,-329.894,-1970.85,960.03
3.34793,-1014.03,-727.664,687.702,1016.64,-133.545,318.81,-1106.2,-2333.71,632.647,-783.713,-558.822,-773.31,1288.24,-505.352,-1726.74,-2645.99,2482.58,918.257,1236.85,451.871,3298.24,-1046.98,2642.99,-1178.95,1245.42,883.106,1091.17,-535.966,361.381,-867.666,1029.06,1538.75,2377.53,884.892,1641.18,566.638,2461.82,821.495,2167.17,578.776,-1811.25,2756.19,1170.62,-44.602,1112.3,748.374,2388.86,201.049,-1444.42,1069.57
3.35607,-698.959,-746.328,573.138,1093.46,254.047,656.212,-838.013,-2730.06,846.972,-378.104,-140.281,-1035.8,1074.99,65.4988,-1887.98,-2492.66,2111.92,1039.8,431.355,302.768,3400.34,-995.527,2420.53,-1057.65,1677.87,1186.71,562.541,-727.32,75.7795,-623.311,329.944,1773.08,2693.96,593.854,919.651,838.394,3524.41,864.174,2231.52,384.825,-2607.18,2162.56,1491.1,793.923,904.608,-9.73153,2652.79,502.431,-1047.11,1067.07
3.36422,-227.751,-447.555,588.15,822.674,62.6932,1204.74,-1092.17,-2838.84,574.668,-132.318,383.029,-1249.51,1143.29,321.544,-1798.52,-1988,1680.8,699.795,-193.368,108.831,3265.11,-555.751,1966.95,-505.496,2047.7,848.603,378.816,-1136.63,81.8641,-586.635,223.124,1849.61,2835.01,38.5676,1075.58,836.49,3756.85,918.854,1952.66,-14.7922,-2848.42,1843.77,1767.22,1627.77,1270.38,-959.679,2658.22,642.996,-928.629,1046.77
3.37236,337.584,-139.431,533.558,1066.63,-407.534,1971.32,-1481.57,-2535.25,347.105,-28.5527,279.344,-1296.54,1475.87,54.7533,-1430.64,-1391.62,1285.34,214.929,-251.444,-91.7101,3200.56,-152.654,1257.21,-91.1275,2046.04,77.1906,595.97,-1343.08,102.445,-822.727,556.245,1814.95,2862.67,-107.062,1658.81,465.991,3104.1,940.055,1571.48,-368.21,-2050.59,1591.68,1542.48,2169.43,1595.99,-1244.87,2325.61,627.23,-1119.06,936.275
3.38051,542.112,-318.94,375.306,1678.93,-871.246,2519.81,-1577.96,-2041.57,-231.816,206.421,122.665,-762.619,1724.61,-234.991,-921.304,-859.801,765.967,214.989,-99.1804,-56.354,2942.09,-150.245,558.152,-16.3126,2057.05,-402.292,821.574,-1211.37,-191.058,-854.626,953.23,1812.59,2866.22,-88.2502,1847.52,150.297,2134.41,556.051,1372.15,-621.585,-652.479,1333.09,1607.86,2261.87,1546.17,-1429.34,1904.53,427.969,-1275.73,645.018
3.38865,95.8031,-453.034,456.325,2073.32,-992.338,2717.53,-1236.46,-1228,-978.541,540.844,675.636,650.024,1865.07,-344.693,-249.248,-547.377,78.6365,261.492,184.878,277.352,2009.14,-65.5147,294.213,309.459,2488.22,-139.716,1197.61,-1267.49,-275.009,-849.347,996.84,1403.59,2723.16,-271.778,1671.75,154.904,1629.14,62.2017,1421.95,-511.959,601.553,1058.63,1998.68,2088.17,1623.91,-1675.63,1781.87,-41.6392,-1088.47,388.882
3.3968,-531.451,-78.0399,725.532,1853.62,-847.57,2724.99,-914.165,-773.164,-1167.22,771.491,1605.96,2203.83,1847.47,-285.513,536.96,-83.4114,-500.412,120.31,396.158,911.35,879.068,261.369,428.427,752.374,2792.82,212.761,1667.6,-1317.29,-316.928,-930.506,710.628,717.066,2670.5,-637.82,1268.6,702.802,1643.71,294.833,1679.22,25.7038,1089.09,1190.38,2189.71,2096.37,1771.37,-1724.34,1881.78,-381.388,-600.502,321.689
3.40494,-810.96,262.045,964.081,1198.85,-757.886,2786.56,-764.608,-834.321,-789.797,607.641,2068.32,2966.37,1640.87,-132.869,1017.47,341.26,-876.937,264.268,644.616,1675.87,471.196,540.786,783.731,897.73,2841.64,277.873,1722.8,-1171.47,-568.58,-669.137,185.942,230.948,2475.76,-1019.95,717.574,1395.49,1739.3,833.888,1771.55,269.281,787.459,1864.77,2105.97,2090.09,1927.35,-1582.26,1804.11,-232.583,-189.67,391.417
3.41309,-478.608,335.422,1159.33,730.028,-481.305,2768.02,-510.023,-901.83,-68.3388,629.993,2278.72,2862.69,1546.96,182.782,669.397,454.562,-1054.97,315.255,1228,2071.82,869.16,544.396,958.058,1023.01,2977.01,269.705,1405.92,-1285,-391.136,-236.434,-100.198,241.696,1966.32,-1243.14,104.35,1823.78,1439.47,1136.22,1446.26,95.9156,252.021,2584.48,1661.61,1842.23,1902.19,-1021.4,1502.25,42.4181,-157.895,626.29
3.42123,231.876,316.28,1056.52,650.165,8.53849,2544.24,-53.3925,-773.881,668.453,1371.3,2317.42,2182.59,1385.96,831.277,-105.592,468.12,-1316.6,514.823,1839.06,1870.9,1327.12,295.537,576.239,1276.49,2995.18,72.7049,1027.8,-1580.89,117.42,25.3469,-19.9179,711.419,1314.76,-1384.78,52.9976,1912.24,779.2,1676,942.189,-135.027,-195.06,2746.82,822.067,1454.14,1472.33,-391.356,1310.49,84.7008,-529.484,985.204
3.42938,908.58,150.161,442.562,626.909,342.354,2423.57,498.986,-641.735,876.878,2276.13,1916.39,1312.62,1115.78,1426.06,-794.893,378.035,-1932.96,1081.7,2011.65,1201.04,1430.68,-175.865,-155.25,1450.5,2257.67,-699.786,942.208,-1625.13,341.208,-50.7869,317.534,937.806,631.343,-1427.9,680.407,1655.21,262.247,2223.46,91.7987,-116.905,-230.43,2560.93,376.442,1081.71,761.875,51.1475,936.288,-39.7488,-919.735,1132.72
3.43752,1055.37,-182.023,-513.064,818.809,437.775,2333.99,1142.25,-460.852,492.974,2752.41,1476.87,818.397,475.107,1774.22,-1205.83,16.9511,-2267.41,1537,1677.13,597.173,1397.58,-474.994,-822.496,1483.72,746.235,-1977.69,1044.99,-1623.8,352.908,-181.921,594.636,746.627,150.465,-888.321,930.076,1229.35,16.0891,2406.68,-698.159,-125.477,-88.1829,2210.79,354.951,967.323,-211.198,228.31,613.847,-342.759,-1162.92,846.532
3.44567,536.82,-555.277,-1231.18,1164.33,125.006,2202.4,1328.85,-204.166,38.4285,3002.66,1069.88,985.849,-91.0669,2241.75,-1343.11,-190.813,-1787.6,1623.02,1505.79,218.932,1524.95,-279.135,-997.086,1149.48,-553.574,-2826.7,654.505,-1603.45,903.624,-277.259,696.219,662.395,224.753,85.8844,520.487,976.749,-378.514,2371.57,-963.95,-467.245,65.3051,1742.69,231.414,915.407,-1251.25,226.26,655.203,-422.624,-1460.6,565.273
3.45381,-216.922,-727.797,-1504.65,1441.34,-389.013,1907.26,1239.83,193.12,-259.036,3037.71,501.753,1534.35,-99.7611,2503.98,-1306.65,37.6787,-1115.37,1555.87,1427.87,-97.9376,1765.77,127.398,-847.142,570.986,-1271.7,-2959.56,19.1384,-1207.4,1901.25,-282.893,862.072,658.325,844.402,673.799,-141.206,1109.62,-744.6,1616.32,-966.473,-876.019,462.476,1285.55,-102.571,728.414,-1683.6,181.02,935.208,-273.894,-1699.85,392.923
3.46196,-622.613,-541.972,-1614.36,1480.24,-955.696,1708.48,1525.7,569.099,-618.588,2977.12,138.963,1891.55,103.464,2204.83,-1046.93,683.876,-556.92,1260.85,883.619,-569.162,1840.24,154.934,-706.972,316.113,-1576.46,-2973.98,-338.009,-331.527,2688.56,-165.99,863.62,272.562,1415.88,927.646,-838.213,1407.09,-551.764,521.652,-843.013,-1000.4,954.922,1168.37,-173.978,579.065,-1313.05,325.521,1116.96,-188.873,-1516.39,213.099
3.4701,-367.025,112.745,-1420.42,1581.79,-1338.86,1832.2,1852.53,775.5,-615.26,2922.25,385.566,2063.92,13.5617,1838.9,-695.271,944.02,217.449,859.769,562.953,-807.129,1535.94,-254.452,-181.293,702.666,-1617.07,-3011.25,-286.052,858.799,2853.35,189.996,696.998,-362.771,1347.83,1480.26,-1165.02,1758.6,297.468,-155.127,-517.464,-811.501,1650.75,1016.46,188.504,250.31,-874.466,820.05,1140.59,-93.4116,-985.334,192.449
3.47825,388.688,458.759,-708.571,1742.13,-1398.87,2044.85,1900.77,1090.47,-470.079,2727.49,879.895,1886.3,-133.72,1635,-355.318,659.83,912.57,816.631,866.214,-507.409,1015.95,-723.625,738.311,1233.86,-1515.25,-3150.48,162.05,1972.85,2072.81,835.03,629.346,-993.987,632.038,2028.21,-925.574,2009.28,1197.14,-932.424,84.1108,-172.372,1856.13,730.154,456.299,-224.337,-682.526,1103.08,1110.65,-41.4486,-504.635,148.275
3.48639,871.345,53.272,-213.004,1999.75,-1411.91,2068.97,1769.5,1205.88,-561.552,2280.93,1421.21,1363.33,-418.065,1351.86,-92.2963,297.878,1099.86,896.303,1245.89,107.224,557.917,-1125.66,1849.4,1492.48,-1193.31,-3405.44,362.669,2714.96,778.304,1261.69,676.137,-1479.83,-173.643,2177.45,-641.464,2451.63,1218.57,-1762.4,691.817,734.771,1315.56,834.537,572.773,-621.54,-585.211,887.579,1075.35,-1.79984,22.8385,381.47
3.49454,968.525,50.7654,-404.051,2205.68,-1709.78,1746.17,1479.84,879.834,-711.285,1807.28,1922.82,626.793,-694.066,606.37,-142.533,14.8617,454.983,881.008,1399.96,842.102,62.2284,-1157.41,2888.32,1195.85,-734.961,-3564.96,297.488,2644.41,-57.4573,1369.38,689.372,-1843.66,-732.201,1948.81,-574.42,2683.2,807.913,-2270.71,773.473,1358.58,537.068,1195.86,675.015,-711.873,-291.648,220.217,969.545,182.75,644.689,692.46
3.50268,1003.55,713.847,-796.579,1857.12,-1855.43,1438.25,1257.03,692.301,-889.299,1380.31,2373.42,-253.023,-736.959,-357.716,-122.244,-22.7604,-744.42,1099.44,1259.11,1226.07,-463.7,-955.372,3348.82,551.948,-380.22,-3445.76,342.156,2002.49,-716.214,1438.26,929.798,-2254.28,-807.758,1660.05,-605.266,2352.68,492.916,-2323.59,771.578,1514.81,-225.446,1317.86,785.532,-681.684,103.526,-424.173,1028.59,403.601,986.547,653.786
3.51083,889.65,1448.48,-1148.37,847.301,-1490.35,1031.58,1157.85,1021.85,-1365.36,1347.26,2423.89,-781.406,-754.785,-820.289,243.05,32.6298,-1668.99,1633.62,1024.44,1259.18,-659.531,-437.166,3117.76,244.093,-36.5504,-3026.86,153.625,1232.45,-1613.65,1277.85,1679.55,-2508.89,-830.409,1548.95,-1066.97,1977.43,472.375,-1604.03,853.003,1668.98,-432.941,942.133,953.487,-383.142,343.437,-676.921,1161.57,447.652,1017.34,403.822
3.51897,805.814,1773.97,-1787.46,-295.587,-1109.16,440.029,1300.76,1522.29,-1781.95,1592.86,1987.82,-1181.78,-627.993,-1012.19,736.701,-181.199,-2012.29,2100.14,773.351,1567.15,-369.789,94.7649,2676.29,519.026,412.354,-2669,-230.257,799.569,-2175.49,988.601,2156.34,-2665.45,-1130.36,1659.32,-1596.1,1560.08,643.293,-510.056,505.995,1671.66,-75.6372,406.191,1033.42,345.945,309.228,-638.59,1071.66,424.862,807.978,42.3866
3.52712,653.801,1822.34,-2301.82,-1228.43,-1124.88,-132.705,1679.81,1524.64,-2005.76,1529.31,1664.83,-1670.13,-256.467,-1416.03,1008.17,-451.115,-1931.24,2106.59,510.227,1793.74,-57.7864,-84.0065,2120.76,1063.27,1004.65,-2652.17,-710.929,874.406,-1731.89,847.027,2320.15,-2783.01,-1376.65,1690.52,-1381.95,1327.19,677.097,473.015,-345.182,1402.77,292.996,-32.484,742.33,1117.5,213.581,-387.357,1259.05,644.376,328.155,-108.055
3.53526,122.921,2177.34,-2711.24,-2062.73,-1798.68,-596.155,1971.27,1277.18,-2068.89,1062.69,1616.85,-1662.95,239.857,-1859.14,830.822,-862.784,-1497.01,1726.91,463.584,1422.44,-178.8,-667.732,1158.05,1471.65,1503.54,-3041,-1047.44,1062.61,-821.921,468.207,2707.65,-2783.58,-1359.32,1546.56,-687.665,1541.14,408.067,1193.37,-1103.47,826.437,236.223,-296.376,203.038,1370.89,258.105,-71.3054,1561.49,1121.59,-57.3433,-49.247
3.54341,-692.152,2501.3,-3090.84,-2479.66,-2443.5,-651.056,1987.1,1279.34,-1745.13,601.494,1265.08,-832.05,697.838,-1771.31,382.312,-1360.5,-746.279,1590.47,647.342,1236.47,-151.747,-706.085,292.61,1047.81,1684.61,-3477.23,-1098.37,1154.35,-289.039,-52.0691,3110.75,-2636.78,-1437.35,1522.89,-36.8701,2053.51,-217.601,1838.47,-1224.57,237.391,-113.523,-243.852,-284.778,1239.5,419.04,197.909,1762.25,1540.46,2.47992,176.31
3.55155,-1038.11,2356.44,-3161.74,-2456.99,-2687.95,-220.796,1913.8,1468.7,-1206.47,151.997,557.629,450.523,1192.26,-714.053,60.8681,-1748.21,198.086,1630.48,941.015,1364.85,257.248,-246.745,95.1649,99.901,1853.76,-3432.44,-1109.55,1130.83,25.17,-328.958,3275.67,-2288.24,-2063.22,1665.18,444.973,2595.01,-738.059,1970.77,-796.917,-48.5268,-665.758,4.49524,-192.948,1354.5,652.811,395.522,2108.84,1528.53,363.821,407.932
3.5597,-897.049,2029.21,-2717.16,-2076.08,-2247.92,407.477,1594.82,1912.34,-590.991,-112.739,1.62528,1550.07,1307.29,409.957,123.033,-2011.95,943.235,1418.69,1202.64,1125.09,424.957,76.8333,387.147,-419.897,1889.63,-2883.35,-1289.27,801.866,117.808,-222.728,3153.77,-1930.7,-2753.78,1756.14,865.611,2892.27,-964.51,1743.46,-270.34,228.355,-1212.19,109.585,258.037,2027.7,670.728,385.931,2279.15,1144.78,486.92,33.4144
3.56784,-545.432,2019.2,-1867,-1309.74,-1222.02,1069.8,1140.59,2335.75,226.031,99.5822,-214.758,2231.83,1109.17,960.599,502.645,-1731.4,1054.47,929.887,1097.22,636.724,280.735,461.656,544.95,-428.665,1401.77,-2109.22,-1321.74,253.458,-202.585,192.093,2634.94,-1431.35,-2619.75,1908.06,1364.27,3089.23,-1525.6,1633.53,85.3958,432.395,-1402.65,130.425,193.046,2962.89,682.896,183.613,1872.86,491.25,414.466,-619.65
