,FA_20240517_2H_yeast_1.5.ser#1,FA_20240517_2H_yeast_1.5.ser#2,FA_20240517_2H_yeast_1.5.ser#3,FA_20240517_2H_yeast_1.5.ser#4,FA_20240517_2H_yeast_1.5.ser#5,FA_20240517_2H_yeast_1.5.ser#6,FA_20240517_2H_yeast_1.5.ser#7,FA_20240517_2H_yeast_1.5.ser#8,FA_20240517_2H_yeast_1.5.ser#9,FA_20240517_2H_yeast_1.5.ser#10,FA_20240517_2H_yeast_1.5.ser#11,FA_20240517_2H_yeast_1.5.ser#12,FA_20240517_2H_yeast_1.5.ser#13,FA_20240517_2H_yeast_1.5.ser#14,FA_20240517_2H_yeast_1.5.ser#15,FA_20240517_2H_yeast_1.5.ser#16,FA_20240517_2H_yeast_1.5.ser#17,FA_20240517_2H_yeast_1.5.ser#18,FA_20240517_2H_yeast_1.5.ser#19,FA_20240517_2H_yeast_1.5.ser#20,FA_20240517_2H_yeast_1.5.ser#21,FA_20240517_2H_yeast_1.5.ser#22,FA_20240517_2H_yeast_1.5.ser#23,FA_20240517_2H_yeast_1.5.ser#24,FA_20240517_2H_yeast_1.5.ser#25,FA_20240517_2H_yeast_1.5.ser#26,FA_20240517_2H_yeast_1.5.ser#27,FA_20240517_2H_yeast_1.5.ser#28,FA_20240517_2H_yeast_1.5.ser#29,FA_20240517_2H_yeast_1.5.ser#30,FA_20240517_2H_yeast_1.5.ser#31,FA_20240517_2H_yeast_1.5.ser#32,FA_20240517_2H_yeast_1.5.ser#33,FA_20240517_2H_yeast_1.5.ser#34,FA_20240517_2H_yeast_1.5.ser#35,FA_20240517_2H_yeast_1.5.ser#36,FA_20240517_2H_yeast_1.5.ser#37,FA_20240517_2H_yeast_1.5.ser#38,FA_20240517_2H_yeast_1.5.ser#39,FA_20240517_2H_yeast_1.5.ser#40,FA_20240517_2H_yeast_1.5.ser#41,FA_20240517_2H_yeast_1.5.ser#42,FA_20240517_2H_yeast_1.5.ser#43,FA_20240517_2H_yeast_1.5.ser#44,FA_20240517_2H_yeast_1.5.ser#45,FA_20240517_2H_yeast_1.5.ser#46,FA_20240517_2H_yeast_1.5.ser#47,FA_20240517_2H_yeast_1.5.ser#48,FA_20240517_2H_yeast_1.5.ser#49,FA_20240517_2H_yeast_1.5.ser#50
4.34981,1157.07,4742.06,2858.82,2283.61,2527.12,2179.12,3053.71,976.606,67.8972,2749.32,2191.94,3634.81,2536.23,4454.64,2466.77,1849.03,2311.64,2920.24,1651.32,2838.29,3120.01,5416.37,2013.70,2008.31,3348.37,4194.61,1188.19,1204.32,1156.36,1526.06,1077.67,4025.26,1984.93,2185.24,4308.63,3693.63,2089.52,2389.29,622.174,1752.93,2496.27,3090.04,2423.77,3030.90,4212.09,3627.99,2139.04,2519.11,1373.22,1829.08
4.35796,1234.68,4516.52,2554.33,2254.49,2884.32,2264.86,2761.11,1166.64,652.077,3049.36,3032.19,3674.39,3241.87,4622.29,2311.88,1930.21,2737.98,2911.69,2250.38,3035.50,3221.44,6015.92,1759.60,2587.53,3817.55,4306.24,960.871,1335.31,1539.59,1362.03,1433.70,3502.49,2032.66,2203.34,4218.15,3187.66,3273.84,2633.20,871.927,2134.76,2058.77,2827.55,2186.41,2800.91,4491.64,4060.43,2217.71,2518.73,1647.83,2282.64
4.36610,1677.23,3843.62,1993.10,1923.70,2997.49,2206.69,2581.77,1652.23,1708.91,3137.57,4128.43,4101.73,3643.76,4437.24,2248.59,2342.96,2744.51,2951.34,2477.51,3261.58,3818.36,5897.17,2237.96,3423.50,4192.80,4155.34,489.715,1489.32,2085.61,1812.05,1604.40,3035.66,2044.06,2610.78,4156.07,2426.80,4453.03,2773.26,1188.95,2456.88,1466.29,3094.33,2219.03,2940.10,3996.15,4380.36,2789.15,2237.04,2089.64,2671.15
4.37425,2502.00,3013.55,1695.59,1434.51,2413.25,2021.97,2611.35,2055.97,3104.62,3074.94,4914.77,5150.33,3394.57,3918.59,2601.43,2815.68,2813.38,3112.27,2326.67,3567.51,4599.59,5376.07,3134.82,4244.23,4423.43,3955.76,2.31960,1958.39,2013.34,2414.15,1653.00,2503.20,1965.69,2906.01,4238.74,1797.40,4748.84,2725.03,1334.08,2048.02,1246.70,3538.04,2438.88,3302.49,3182.53,4422.58,3144.12,2070.89,2714.03,2973.52
4.38239,3171.72,2449.69,1741.08,1027.09,1545.98,1943.69,2269.91,2359.27,3795.80,3275.63,4943.13,5955.80,2997.83,3698.44,3140.36,3414.97,3123.28,3167.42,2191.43,3823.41,5147.28,5149.44,3893.25,4603.47,4571.67,3662.63,92.0986,2432.02,1907.67,2768.85,1901.35,2154.32,1982.98,3293.64,4267.88,1658.09,3877.21,2874.42,1594.15,1353.89,1250.45,3609.49,2792.04,3755.32,2568.89,4533.07,3061.44,2203.39,3311.73,3310.41
4.39054,3542.39,2557.13,1836.79,987.721,1173.04,1476.82,2088.67,2905.07,3911.41,3334.18,4930.91,5859.45,2995.38,3855.82,3381.66,4042.22,3044.33,3116.43,2548.42,3831.66,5121.37,5112.51,4696.65,4879.06,4862.21,3412.95,719.480,2720.57,2538.62,3079.73,2435.92,2248.95,2235.14,3609.30,4311.98,1898.28,2649.34,3164.28,2197.81,1010.68,1518.44,3735.27,3026.94,3714.70,2011.55,4140.02,3257.09,2783.39,3521.88,3664.43
4.39868,4259.32,3009.12,1973.05,1529.44,1312.15,933.845,2409.17,3521.38,3832.79,3142.79,5360.59,5345.24,3016.31,4089.89,3355.62,4523.73,2941.30,3033.20,3325.01,3475.11,4826.37,5110.45,5321.20,5199.80,5000.60,3461.47,1575.88,3033.39,3235.15,3542.90,3182.08,2599.19,2604.85,3596.79,4225.94,2246.17,1996.04,3296.62,2941.66,1215.45,2027.15,3961.15,2954.03,3425.45,1696.99,3367.49,3803.10,3629.47,3291.10,3929.80
4.40683,5162.49,3212.50,1957.38,2379.93,1970.58,660.024,2774.22,3958.35,3587.33,3179.19,5453.53,5061.82,2813.34,4657.60,3094.47,4933.92,3151.58,3177.36,4047.07,3328.00,5047.77,5147.67,5432.84,5192.82,4639.39,3726.71,2362.00,3263.97,3643.77,3978.44,3610.09,3000.31,2783.13,3472.25,4169.57,2704.10,1889.18,3297.58,3766.04,1982.09,2520.22,3725.00,2780.60,3458.14,2030.86,3286.91,4337.46,4051.60,3011.39,3929.92
4.41497,5474.53,3023.14,1724.14,3198.68,2663.87,524.519,2757.31,4489.17,3080.17,3641.45,5120.61,4708.58,2751.96,5370.83,3033.16,5164.21,3270.56,3581.01,4209.87,3392.08,5591.65,5305.52,5245.03,5057.41,4303.58,4047.77,2767.90,3263.05,3874.30,4099.11,3400.93,3384.32,2988.03,3383.06,4085.98,3595.12,1828.02,3032.63,4209.84,2783.45,2927.95,3137.12,2424.53,3665.20,2594.14,4053.19,4776.52,4129.47,2707.34,3832.74
4.42312,4926.12,2582.56,1277.95,3615.03,2925.90,777.025,2150.29,5122.85,2742.66,4373.80,5008.60,4417.27,2960.32,5766.36,3325.10,5016.76,3601.08,3909.16,4085.48,3645.61,5884.31,5495.91,5028.02,4840.88,4167.35,4318.97,3210.63,3376.41,4237.09,3969.74,2860.09,3692.70,3350.29,3380.45,3732.74,4767.62,1599.78,2597.21,4072.43,3264.24,3482.91,3008.00,2112.63,4159.56,2982.33,4972.24,5060.91,4426.51,2633.18,3960.91
4.43126,4137.30,2032.55,1114.78,3646.61,2968.14,1405.69,1159.04,5661.88,2664.94,5004.28,5226.70,4387.06,3276.78,5666.24,3702.52,4883.12,3936.81,3980.50,4140.03,4316.94,5781.00,5525.60,5240.47,4827.21,4093.40,4278.22,4085.93,3763.02,4537.73,3853.90,2853.55,3938.41,3575.45,3507.66,3284.19,5757.28,1546.04,2556.25,4147.27,3535.60,4143.46,3250.23,2051.72,5156.96,3211.69,5402.95,5296.51,4708.60,2816.06,3949.76
4.43941,3847.88,1630.78,1505.69,3496.59,3109.23,2343.04,853.612,6047.32,2638.32,5077.30,5713.16,4808.89,3605.46,5313.69,3741.58,5042.51,3978.03,3798.12,4257.88,5040.23,5447.57,5796.77,5880.10,5342.25,4458.58,4203.12,4720.65,4281.23,4550.34,4214.50,3959.65,3790.30,3611.83,3474.38,3151.78,6518.51,1921.54,2903.00,4429.40,3797.33,4572.16,3156.30,2377.49,6296.86,3550.93,5597.71,5480.51,4799.38,2753.35,3805.99
4.44755,4095.67,1513.68,2109.10,3371.53,3488.54,3105.28,1568.08,6349.21,2250.67,4950.49,6274.10,5371.35,3921.95,4964.88,3648.90,5055.74,3756.43,3626.48,4481.57,5628.59,4894.43,6415.62,6255.38,5751.01,4845.71,4263.89,4872.26,4829.42,4355.71,4793.51,5476.83,3409.75,3204.07,3634.27,3118.47,6774.45,2299.74,3538.09,4546.08,4078.48,4597.59,3337.65,2920.68,6963.74,3897.28,6041.59,5497.30,4773.54,2316.86,3900.50
4.45570,4406.35,1836.21,2659.85,3737.17,4259.24,3403.71,2680.11,6492.23,1745.18,4695.79,6830.24,5318.87,4044.24,5086.48,3950.88,4722.12,3686.80,3709.75,4671.61,6056.91,4835.21,6775.75,6407.75,5581.10,4962.37,4155.63,4492.24,5352.21,4201.82,5325.82,6542.75,3257.24,2524.19,4169.07,2932.10,6546.82,2542.20,4083.62,4739.56,4242.27,4382.74,3995.70,3047.66,6969.70,4104.91,6737.18,5631.85,4746.67,2004.66,4086.48
4.46384,4592.24,2518.00,3171.85,4322.22,5003.06,3514.19,3822.75,6365.93,1756.49,4462.84,7349.80,4963.45,3945.12,6066.79,4454.21,4280.86,4226.40,4397.85,4889.56,6392.48,5356.83,6964.93,6461.78,5275.54,5381.79,4320.08,3890.97,5677.30,4515.98,6174.50,6868.01,3362.16,2502.02,4555.03,2697.53,6120.99,2844.67,4393.41,5168.84,4028.03,3870.28,4467.25,2930.24,6263.49,4235.48,7161.46,5938.69,4880.02,2076.11,4081.63
4.47199,4604.81,3348.89,3840.55,4486.79,5460.82,3683.80,4696.75,6322.23,2256.91,4547.74,7690.77,4790.62,4020.69,6820.15,4932.07,4216.19,4858.09,5352.87,5293.56,6601.96,5501.71,7402.71,6467.03,5097.77,6001.96,5040.21,3757.59,5826.01,5087.20,7270.19,6590.55,3539.55,3063.84,4863.25,2345.64,5719.50,3484.96,4805.19,5469.40,3618.19,3389.79,4769.88,2894.09,5136.31,4153.50,6812.48,6332.41,5285.75,2387.09,3889.52
4.48013,4397.74,4160.16,4852.10,4582.98,5704.80,3886.04,5428.00,6323.20,3272.56,4923.12,7990.91,4938.05,4315.45,6781.85,5289.94,4749.37,5122.34,6345.20,5529.56,6567.79,5613.04,7852.76,6821.31,5120.36,6067.53,6011.12,4351.08,5939.89,5328.11,8135.02,6084.90,3644.07,3270.53,5148.44,2170.02,5412.63,4192.60,5208.45,5545.52,3034.69,3384.89,5272.52,3275.54,4046.87,4006.44,6157.03,7154.00,5837.43,2771.62,3765.79
4.48828,4330.36,4798.14,5660.41,4992.49,5787.54,4102.61,5763.68,6351.32,4823.98,5485.57,8087.63,5308.77,4863.76,6276.52,5408.64,5887.00,5471.63,7163.48,5526.37,6595.50,5966.47,8009.73,7648.50,5448.12,5561.80,6796.61,5287.63,6019.41,5391.94,8466.17,5777.60,3598.43,3216.87,5192.62,2377.78,5263.07,4715.66,5630.89,5461.22,2303.14,3707.64,5466.06,4244.36,3417.37,4368.88,5772.73,8002.72,6177.91,2916.87,4083.08
4.49642,4326.28,5395.37,5996.87,5447.41,5962.36,4166.28,5803.20,6653.72,5971.83,6071.45,7945.00,5685.84,5337.46,5734.79,5693.00,7276.64,6524.30,7693.20,5650.46,6977.24,6288.58,8111.62,8483.71,5895.92,5147.85,7280.13,5903.73,6061.44,5692.64,8496.47,5911.11,3316.36,3455.03,5044.81,3096.80,5435.91,5141.80,6166.48,5115.42,2072.88,4085.67,5151.45,5590.18,3276.55,5046.49,5608.26,8267.31,5822.06,2919.42,4842.18
4.50457,4230.88,6239.54,6127.55,5548.57,6048.13,4087.43,5729.42,7298.64,6181.20,6550.32,7409.47,6181.68,5908.26,5637.09,6295.20,8361.71,7595.13,7881.29,6129.76,7592.25,6744.66,8493.99,8585.40,6232.79,5247.98,7726.37,6196.11,6453.90,6042.10,8698.65,6293.10,3126.00,4115.07,5161.46,3905.37,5827.71,5634.46,6380.07,4924.89,2443.59,4295.21,5253.54,6888.56,3242.62,5461.27,5383.34,8333.23,5247.68,2915.40,5528.67
4.51271,4220.84,6739.98,6131.69,5424.20,6321.14,4147.64,5625.43,8081.99,6380.63,6992.39,6938.59,7050.51,6586.25,5988.77,6778.55,9168.85,7757.78,7815.58,6987.87,8557.71,7399.47,8999.24,8274.40,6905.72,5994.75,8475.96,6320.19,7261.50,5944.13,8848.48,6575.29,3327.28,4900.48,5547.59,4306.22,6289.61,6327.47,5919.84,4954.76,3075.48,4431.00,5718.62,7758.78,3253.10,5596.06,5222.93,8751.48,5178.77,3371.95,5691.33
4.52086,4259.30,6821.50,5777.23,5721.30,6661.55,4419.26,5732.00,8298.24,6874.47,7138.55,7200.53,7590.34,7211.63,6492.84,7326.43,9958.46,7171.57,7859.25,7646.60,9563.80,7780.19,9536.95,8256.33,8272.76,7306.25,9172.25,6327.06,7957.49,5419.60,8735.97,7121.54,3953.23,5527.56,6283.80,4545.12,6734.01,7103.26,5476.37,4991.72,4290.51,4783.72,6022.39,8075.94,3748.65,5932.51,5231.12,9154.57,5835.98,4251.75,5580.39
4.52900,4351.92,7244.00,5781.53,6718.26,6649.97,4754.42,6217.04,7993.84,7403.66,7474.12,7918.37,7631.82,7613.11,7308.05,8128.17,10782.4,7086.83,7832.70,8103.80,10044.2,7873.33,10223.7,8854.18,9896.51,8622.01,9527.75,6362.03,8434.65,5016.20,8402.65,7840.51,4814.04,6194.97,7103.36,5205.95,7299.04,7855.66,5334.74,5300.27,5900.30,5483.00,6402.49,8108.78,4741.86,6629.19,5361.49,9001.29,6772.08,5408.13,5419.08
4.53715,4825.83,7867.55,6489.39,8037.49,6682.39,5624.92,6971.33,7420.86,7862.12,8277.62,8637.12,7626.57,7912.76,8168.96,9321.26,11281.9,7892.98,7856.87,8754.33,9848.19,7906.52,10744.9,9946.69,11279.4,9601.66,9603.54,6630.06,8889.19,4764.53,8093.58,8605.19,5651.03,7078.44,7555.41,6487.53,7866.64,8264.55,5601.60,6176.51,7056.86,6521.69,6896.17,8294.00,5956.52,7421.89,5897.77,8545.45,7146.09,6541.81,5631.00
4.54529,5182.80,8386.35,7684.04,9219.49,7014.81,6785.33,7556.85,7239.67,8155.23,9309.93,9254.49,7627.69,8231.13,8635.53,10359.9,11379.2,8888.20,8429.90,9554.38,9636.97,8109.53,11099.6,10826.0,12536.2,10383.1,9733.66,7146.22,9278.17,4787.28,8158.04,9442.73,6128.44,7998.13,7731.32,8292.69,8100.22,8119.69,6634.77,7451.26,7551.92,7335.39,7144.31,8794.42,6963.52,7811.35,7029.09,8256.54,7400.37,7438.87,6257.74
4.55344,5413.98,8685.53,9022.46,10299.9,7539.48,7613.90,7977.52,8015.58,8395.04,10381.6,9949.21,7813.90,8742.82,9114.77,10955.1,11288.3,9514.19,9585.39,10195.3,9937.38,8592.01,11417.8,11576.1,13705.8,11297.0,10176.8,8119.20,9693.90,5025.51,8560.93,10395.2,6363.64,8725.98,8209.61,9605.74,8012.17,8200.15,8094.10,8497.50,7502.05,7773.90,7227.44,9281.29,7958.12,8039.98,8328.88,8234.19,7884.50,8370.28,6962.71
4.56158,5839.91,9000.09,10078.8,11533.6,8239.40,8266.69,8573.62,9423.67,8582.13,11156.6,10931.6,8695.05,9665.74,10057.3,11614.3,11436.7,9967.99,10869.7,11098.6,10861.1,9403.62,11816.8,12367.1,14397.5,12142.0,11097.3,9598.96,10212.2,5685.37,9218.01,11400.0,6577.84,9552.46,9113.10,9904.77,8270.18,8691.30,9319.21,8946.65,7655.44,8493.08,7614.73,9613.85,8959.49,8858.29,9082.25,8528.65,8509.69,9352.57,7864.33
4.56973,6178.79,9648.22,11044.9,12694.2,8757.83,8892.11,9482.00,10819.9,8833.14,12005.1,12077.6,10136.3,10701.9,11449.8,12626.3,12123.6,11156.7,12157.9,12596.1,12331.1,10708.3,12600.3,13166.5,14715.7,13082.3,12304.9,11092.6,10848.0,6875.00,10203.4,12461.2,7183.04,10727.1,10163.9,10221.2,9338.48,9504.57,10310.2,9456.55,8292.74,10059.9,8403.36,10164.3,9843.62,9855.78,9560.31,9347.09,9111.65,10178.3,9158.22
4.57787,7172.17,11059.1,12150.5,13887.4,9428.76,9744.70,10567.2,12247.0,9412.78,13075.4,12946.5,11707.8,11757.9,12829.6,13898.9,12927.1,12965.7,13467.4,13995.0,13965.9,12550.3,14094.6,14118.8,15247.5,14343.4,13350.8,12003.8,11556.7,8547.15,11481.8,13505.6,7918.34,11866.3,11119.3,11264.0,10748.5,10796.0,11529.0,10177.2,9111.93,12149.7,9459.80,11510.4,10608.0,10696.8,10381.8,10669.7,9461.51,10829.0,10685.7
4.58602,9155.70,13142.2,13566.1,15341.0,10733.2,11069.8,11985.8,13470.7,10634.2,14180.0,13873.8,13476.7,12668.5,14354.7,15466.4,13531.0,14482.5,14721.7,14928.8,15646.4,14943.2,15776.7,15161.7,16431.8,15594.0,14491.0,12634.2,12517.7,10417.4,12810.8,14793.0,8794.36,12880.5,11946.3,12776.3,12326.7,12433.8,12876.8,11250.4,10097.5,14071.2,10665.6,13400.9,11317.0,11494.7,11473.9,12498.1,9909.41,11314.6,12148.1
4.59416,11747.5,15127.7,15328.4,17137.1,12893.9,13091.9,13705.1,14481.1,12590.1,15542.0,15150.5,15119.4,13679.7,16085.7,17156.6,14266.9,15594.8,16350.2,15992.3,17853.9,17532.4,17234.1,16109.5,18042.0,16934.8,16073.2,13592.9,14181.2,11724.6,14223.0,16123.5,10482.7,14308.2,13100.4,14340.5,13895.2,14097.8,14187.9,12912.2,10926.9,15912.5,12120.0,15357.2,12417.2,12440.7,12338.3,14517.7,10976.2,12221.6,13731.1
4.60231,13981.1,17338.3,16949.8,19174.1,15690.3,15384.7,15849.9,15956.8,15417.1,17610.1,16595.7,16543.8,14931.5,17523.9,19038.8,15710.3,17040.4,18683.5,18085.5,20111.6,19786.3,19117.8,17498.6,20102.7,18607.9,17955.1,15529.9,16340.1,12725.9,15995.0,17442.3,13051.1,16128.6,14692.6,15872.3,15643.4,15793.3,15736.2,15298.5,11933.2,17843.7,14052.6,17515.9,13927.8,14137.6,13402.7,16503.5,12548.9,13659.4,15134.7
4.61045,15999.5,20319.2,18931.6,21199.4,18535.2,18208.0,18612.4,18470.4,18689.3,20484.2,18525.8,18340.4,16147.5,19002.1,21363.6,17864.5,19263.6,21798.1,21052.9,22223.8,21982.1,21708.0,19855.6,22321.7,20671.7,19734.1,18105.2,18623.9,14334.9,18260.8,18979.0,16063.4,17975.2,16517.6,17641.4,17822.4,17598.0,17734.0,18039.1,13598.9,19802.3,16584.7,19776.0,15628.0,16333.5,15268.9,18553.8,14345.3,14881.4,16971.2
4.61860,18771.8,23693.4,21945.6,23777.5,22073.4,21763.8,21842.5,22141.6,21654.5,23669.2,20951.7,20572.3,17149.4,21186.6,24269.1,20918.6,22226.6,25252.0,24369.2,24538.8,24725.2,24802.3,22973.8,24837.5,23357.1,21515.4,20619.2,21597.5,16989.2,21205.4,20980.3,19502.5,20030.0,19171.7,20230.5,20226.9,19729.6,20229.1,20743.4,16564.3,21866.5,19462.1,21707.2,18021.7,18641.0,17912.8,21061.0,16201.5,15695.4,19626.6
4.62674,23062.4,27870.9,26345.6,27621.8,26876.6,25682.3,25627.7,26495.3,24723.0,26945.9,23941.7,22884.7,19059.3,24222.1,27890.6,24668.5,26079.9,29013.9,28135.0,27576.6,28384.9,28258.7,26461.4,27809.7,26471.1,23940.0,23425.8,25434.6,20653.3,24947.1,23949.8,23314.6,22890.1,22700.1,23711.0,23158.2,22653.1,23320.2,23754.9,20764.4,24405.4,22369.8,23808.9,21001.7,21675.8,21048.9,24146.0,18656.1,17110.9,22538.4
4.63489,28930.0,34134.1,32796.5,33251.6,32897.8,30734.5,30426.7,31482.2,29035.1,30905.7,28114.8,26246.2,22481.6,27961.2,32178.7,28990.3,31498.3,34007.2,32800.5,31939.3,32775.3,32241.9,29791.0,31153.0,29973.8,26951.6,27525.9,29877.8,25419.4,29450.4,28167.2,27697.5,26590.3,26671.6,28181.0,27239.8,26640.1,27053.1,27370.6,25678.4,27612.8,25757.0,26735.1,24458.6,25762.9,24640.0,27660.5,22044.3,20205.8,25751.9
