2H chemical shift (ppm),FA_20240222_2H_yeast_1.3.ser#1,FA_20240222_2H_yeast_1.3.ser#2,FA_20240222_2H_yeast_1.3.ser#3,FA_20240222_2H_yeast_1.3.ser#4,FA_20240222_2H_yeast_1.3.ser#5,FA_20240222_2H_yeast_1.3.ser#6,FA_20240222_2H_yeast_1.3.ser#7,FA_20240222_2H_yeast_1.3.ser#8,FA_20240222_2H_yeast_1.3.ser#9,FA_20240222_2H_yeast_1.3.ser#10,FA_20240222_2H_yeast_1.3.ser#11,FA_20240222_2H_yeast_1.3.ser#12,FA_20240222_2H_yeast_1.3.ser#13,FA_20240222_2H_yeast_1.3.ser#14,FA_20240222_2H_yeast_1.3.ser#15,FA_20240222_2H_yeast_1.3.ser#16,FA_20240222_2H_yeast_1.3.ser#17,FA_20240222_2H_yeast_1.3.ser#18,FA_20240222_2H_yeast_1.3.ser#19,FA_20240222_2H_yeast_1.3.ser#20,FA_20240222_2H_yeast_1.3.ser#21,FA_20240222_2H_yeast_1.3.ser#22,FA_20240222_2H_yeast_1.3.ser#23,FA_20240222_2H_yeast_1.3.ser#24,FA_20240222_2H_yeast_1.3.ser#25,FA_20240222_2H_yeast_1.3.ser#26,FA_20240222_2H_yeast_1.3.ser#27,FA_20240222_2H_yeast_1.3.ser#28,FA_20240222_2H_yeast_1.3.ser#29,FA_20240222_2H_yeast_1.3.ser#30,FA_20240222_2H_yeast_1.3.ser#31,FA_20240222_2H_yeast_1.3.ser#32,FA_20240222_2H_yeast_1.3.ser#33,FA_20240222_2H_yeast_1.3.ser#34,FA_20240222_2H_yeast_1.3.ser#35,FA_20240222_2H_yeast_1.3.ser#36,FA_20240222_2H_yeast_1.3.ser#37,FA_20240222_2H_yeast_1.3.ser#38,FA_20240222_2H_yeast_1.3.ser#39,FA_20240222_2H_yeast_1.3.ser#40,FA_20240222_2H_yeast_1.3.ser#41,FA_20240222_2H_yeast_1.3.ser#42,FA_20240222_2H_yeast_1.3.ser#43,FA_20240222_2H_yeast_1.3.ser#44,FA_20240222_2H_yeast_1.3.ser#45,FA_20240222_2H_yeast_1.3.ser#46,FA_20240222_2H_yeast_1.3.ser#47,FA_20240222_2H_yeast_1.3.ser#48,FA_20240222_2H_yeast_1.3.ser#49,FA_20240222_2H_yeast_1.3.ser#50,FA_20240222_2H_yeast_1.3.ser#51,FA_20240222_2H_yeast_1.3.ser#52,FA_20240222_2H_yeast_1.3.ser#53,FA_20240222_2H_yeast_1.3.ser#54,FA_20240222_2H_yeast_1.3.ser#55,FA_20240222_2H_yeast_1.3.ser#56,FA_20240222_2H_yeast_1.3.ser#57,FA_20240222_2H_yeast_1.3.ser#58,FA_20240222_2H_yeast_1.3.ser#59,FA_20240222_2H_yeast_1.3.ser#60,FA_20240222_2H_yeast_1.3.ser#61,FA_20240222_2H_yeast_1.3.ser#62,FA_20240222_2H_yeast_1.3.ser#63,FA_20240222_2H_yeast_1.3.ser#64,FA_20240222_2H_yeast_1.3.ser#65,FA_20240222_2H_yeast_1.3.ser#66,FA_20240222_2H_yeast_1.3.ser#67,FA_20240222_2H_yeast_1.3.ser#68,FA_20240222_2H_yeast_1.3.ser#69,FA_20240222_2H_yeast_1.3.ser#70,FA_20240222_2H_yeast_1.3.ser#71,FA_20240222_2H_yeast_1.3.ser#72,FA_20240222_2H_yeast_1.3.ser#73,FA_20240222_2H_yeast_1.3.ser#74,FA_20240222_2H_yeast_1.3.ser#75,FA_20240222_2H_yeast_1.3.ser#76,FA_20240222_2H_yeast_1.3.ser#77,FA_20240222_2H_yeast_1.3.ser#78,FA_20240222_2H_yeast_1.3.ser#79,FA_20240222_2H_yeast_1.3.ser#80,FA_20240222_2H_yeast_1.3.ser#81,FA_20240222_2H_yeast_1.3.ser#82,FA_20240222_2H_yeast_1.3.ser#83,FA_20240222_2H_yeast_1.3.ser#84,FA_20240222_2H_yeast_1.3.ser#85,FA_20240222_2H_yeast_1.3.ser#86,FA_20240222_2H_yeast_1.3.ser#87,FA_20240222_2H_yeast_1.3.ser#88,FA_20240222_2H_yeast_1.3.ser#89,FA_20240222_2H_yeast_1.3.ser#90,FA_20240222_2H_yeast_1.3.ser#91,FA_20240222_2H_yeast_1.3.ser#92,FA_20240222_2H_yeast_1.3.ser#93,FA_20240222_2H_yeast_1.3.ser#94,FA_20240222_2H_yeast_1.3.ser#95,FA_20240222_2H_yeast_1.3.ser#96,FA_20240222_2H_yeast_1.3.ser#97,FA_20240222_2H_yeast_1.3.ser#98,FA_20240222_2H_yeast_1.3.ser#99,FA_20240222_2H_yeast_1.3.ser#100,FA_20240222_2H_yeast_1.3.ser#101,FA_20240222_2H_yeast_1.3.ser#102,FA_20240222_2H_yeast_1.3.ser#103,FA_20240222_2H_yeast_1.3.ser#104,FA_20240222_2H_yeast_1.3.ser#105,FA_20240222_2H_yeast_1.3.ser#106,FA_20240222_2H_yeast_1.3.ser#107,FA_20240222_2H_yeast_1.3.ser#108,FA_20240222_2H_yeast_1.3.ser#109,FA_20240222_2H_yeast_1.3.ser#110,FA_20240222_2H_yeast_1.3.ser#111,FA_20240222_2H_yeast_1.3.ser#112,FA_20240222_2H_yeast_1.3.ser#113,FA_20240222_2H_yeast_1.3.ser#114,FA_20240222_2H_yeast_1.3.ser#115,FA_20240222_2H_yeast_1.3.ser#116,FA_20240222_2H_yeast_1.3.ser#117,FA_20240222_2H_yeast_1.3.ser#118,FA_20240222_2H_yeast_1.3.ser#119,FA_20240222_2H_yeast_1.3.ser#120,FA_20240222_2H_yeast_1.3.ser#121,FA_20240222_2H_yeast_1.3.ser#122,FA_20240222_2H_yeast_1.3.ser#123,FA_20240222_2H_yeast_1.3.ser#124,FA_20240222_2H_yeast_1.3.ser#125,FA_20240222_2H_yeast_1.3.ser#126,FA_20240222_2H_yeast_1.3.ser#127,FA_20240222_2H_yeast_1.3.ser#128,FA_20240222_2H_yeast_1.3.ser#129,FA_20240222_2H_yeast_1.3.ser#130,FA_20240222_2H_yeast_1.3.ser#131,FA_20240222_2H_yeast_1.3.ser#132,FA_20240222_2H_yeast_1.3.ser#133,FA_20240222_2H_yeast_1.3.ser#134,FA_20240222_2H_yeast_1.3.ser#135,FA_20240222_2H_yeast_1.3.ser#136,FA_20240222_2H_yeast_1.3.ser#137,FA_20240222_2H_yeast_1.3.ser#138,FA_20240222_2H_yeast_1.3.ser#139,FA_20240222_2H_yeast_1.3.ser#140,FA_20240222_2H_yeast_1.3.ser#141,FA_20240222_2H_yeast_1.3.ser#142,FA_20240222_2H_yeast_1.3.ser#143,FA_20240222_2H_yeast_1.3.ser#144,FA_20240222_2H_yeast_1.3.ser#145,FA_20240222_2H_yeast_1.3.ser#146,FA_20240222_2H_yeast_1.3.ser#147,FA_20240222_2H_yeast_1.3.ser#148,FA_20240222_2H_yeast_1.3.ser#149,FA_20240222_2H_yeast_1.3.ser#150,FA_20240222_2H_yeast_1.3.ser#151,FA_20240222_2H_yeast_1.3.ser#152,FA_20240222_2H_yeast_1.3.ser#153,FA_20240222_2H_yeast_1.3.ser#154,FA_20240222_2H_yeast_1.3.ser#155,FA_20240222_2H_yeast_1.3.ser#156,FA_20240222_2H_yeast_1.3.ser#157,FA_20240222_2H_yeast_1.3.ser#158,FA_20240222_2H_yeast_1.3.ser#159,FA_20240222_2H_yeast_1.3.ser#160,FA_20240222_2H_yeast_1.3.ser#161,FA_20240222_2H_yeast_1.3.ser#162,FA_20240222_2H_yeast_1.3.ser#163,FA_20240222_2H_yeast_1.3.ser#164,FA_20240222_2H_yeast_1.3.ser#165,FA_20240222_2H_yeast_1.3.ser#166,FA_20240222_2H_yeast_1.3.ser#167,FA_20240222_2H_yeast_1.3.ser#168,FA_20240222_2H_yeast_1.3.ser#169,FA_20240222_2H_yeast_1.3.ser#170,FA_20240222_2H_yeast_1.3.ser#171,FA_20240222_2H_yeast_1.3.ser#172,FA_20240222_2H_yeast_1.3.ser#173,FA_20240222_2H_yeast_1.3.ser#174,FA_20240222_2H_yeast_1.3.ser#175,FA_20240222_2H_yeast_1.3.ser#176,FA_20240222_2H_yeast_1.3.ser#177,FA_20240222_2H_yeast_1.3.ser#178,FA_20240222_2H_yeast_1.3.ser#179,FA_20240222_2H_yeast_1.3.ser#180,FA_20240222_2H_yeast_1.3.ser#181,FA_20240222_2H_yeast_1.3.ser#182,FA_20240222_2H_yeast_1.3.ser#183,FA_20240222_2H_yeast_1.3.ser#184,FA_20240222_2H_yeast_1.3.ser#185,FA_20240222_2H_yeast_1.3.ser#186,FA_20240222_2H_yeast_1.3.ser#187,FA_20240222_2H_yeast_1.3.ser#188,FA_20240222_2H_yeast_1.3.ser#189,FA_20240222_2H_yeast_1.3.ser#190,FA_20240222_2H_yeast_1.3.ser#191,FA_20240222_2H_yeast_1.3.ser#192,FA_20240222_2H_yeast_1.3.ser#193,FA_20240222_2H_yeast_1.3.ser#194,FA_20240222_2H_yeast_1.3.ser#195,FA_20240222_2H_yeast_1.3.ser#196,FA_20240222_2H_yeast_1.3.ser#197,FA_20240222_2H_yeast_1.3.ser#198,FA_20240222_2H_yeast_1.3.ser#199,FA_20240222_2H_yeast_1.3.ser#200,FA_20240222_2H_yeast_1.3.ser#201,FA_20240222_2H_yeast_1.3.ser#202,FA_20240222_2H_yeast_1.3.ser#203,FA_20240222_2H_yeast_1.3.ser#204,FA_20240222_2H_yeast_1.3.ser#205,FA_20240222_2H_yeast_1.3.ser#206,FA_20240222_2H_yeast_1.3.ser#207,FA_20240222_2H_yeast_1.3.ser#208,FA_20240222_2H_yeast_1.3.ser#209,FA_20240222_2H_yeast_1.3.ser#210,FA_20240222_2H_yeast_1.3.ser#211,FA_20240222_2H_yeast_1.3.ser#212,FA_20240222_2H_yeast_1.3.ser#213,FA_20240222_2H_yeast_1.3.ser#214,FA_20240222_2H_yeast_1.3.ser#215,FA_20240222_2H_yeast_1.3.ser#216,FA_20240222_2H_yeast_1.3.ser#217,FA_20240222_2H_yeast_1.3.ser#218,FA_20240222_2H_yeast_1.3.ser#219,FA_20240222_2H_yeast_1.3.ser#220,FA_20240222_2H_yeast_1.3.ser#221,FA_20240222_2H_yeast_1.3.ser#222,FA_20240222_2H_yeast_1.3.ser#223,FA_20240222_2H_yeast_1.3.ser#224,FA_20240222_2H_yeast_1.3.ser#225,FA_20240222_2H_yeast_1.3.ser#226,FA_20240222_2H_yeast_1.3.ser#227,FA_20240222_2H_yeast_1.3.ser#228,FA_20240222_2H_yeast_1.3.ser#229,FA_20240222_2H_yeast_1.3.ser#230,FA_20240222_2H_yeast_1.3.ser#231,FA_20240222_2H_yeast_1.3.ser#232,FA_20240222_2H_yeast_1.3.ser#233,FA_20240222_2H_yeast_1.3.ser#234,FA_20240222_2H_yeast_1.3.ser#235,FA_20240222_2H_yeast_1.3.ser#236,FA_20240222_2H_yeast_1.3.ser#237
0.146911,156.479,58.7742,276.09,420.464,835.292,-252.12,-359.185,149.735,-243.752,446.611,-289.982,351.131,193.209,321.136,-25.0316,690.226,267.622,269.751,-127.183,-46.2014,30.5087,466.72,330.769,396.126,-224.399,-311.987,-428.913,-489.863,448.5,655.036,69.4204,-395.975,187.129,139.308,-310.361,459.331,269.307,121.893,352.782,-264.516,293.703,47.8122,101.616,314.185,-130.662,221.432,69.8052,111.918,1188.51,-241.89,195.937,13.975,245.848,-121.421,-9.94041,153.818,336.464,-195.033,183.607,-513.193,-667.053,29.6419,-233.121,445.559,375.938,410.941,-261.349,-95.841,-52.4653,-12.3948,11.9591,85.8303,-385.551,538.287,331.568,184.84,64.289,301.514,-145.712,58.6297,210.989,139.153,214.595,31.02,-435.867,-455.754,255.667,166.582,79.1303,106.944,236.013,-509.303,-26.6845,-274.512,219.106,-60.7184,430.155,118.311,-337.222,134.042,587.343,-377.092,621.493,-287.62,-93.3634,537.698,-277.685,-231.756,156.589,266.936,258.49,122.665,523.122,-242.815,102.253,-413.607,-60.1535,-91.7726,447.041,-247.092,480.834,-368.185,-86.1065,-131.775,255.366,-250.776,527.675,221.484,365.967,2.50694,-363.839,853.615,-58.6564,-183.317,395.597,-15.7774,-181.305,56.6059,731.693,-92.0101,-354.638,503.801,-134.194,435.024,-174.377,66.9636,529.163,608.634,-195.837,13.2518,-167.726,142.313,-202.868,723.973,274.614,589.741,-134.598,-570.463,-876.439,-156.005,-158.718,-97.6884,-379.011,68.7355,-667.698,52.7185,-84.3676,10.4937,152.337,600.735,160.887,609.271,102.445,-394.181,146.632,268.184,322.111,141.824,-442.64,63.0599,4.3228,28.5826,-231.087,329.328,217.179,713.333,117.689,-407.017,-85.5929,-538.014,-208.85,-38.2318,-65.4132,422.06,-49.2395,-299.108,941.924,418.497,-416.936,82.6618,227.428,355.395,-168.896,133.036,203.104,-164.986,165.618,-2.51897,-123.445,401.844,-126.848,-23.7605,-155.651,-61.8351,346.99,-212.679,49.4638,795.351,294.178,53.8173,290.305,159.654,284.091,-637.815,-361.842,-66.1238,-248.66,400.839,535.459,83.1994,42.8431,24.7971,-143.757,-391.063,-284.71,-8.73617,80.2818
0.155056,73.1786,-18.8612,406.24,367.014,869.414,-242.93,-296.442,52.5677,-151.786,415.397,-279.843,393.95,225.242,308.11,29.9446,738.954,183.241,234.156,-94.3154,-70.3891,97.603,445.98,373.974,329.646,-264.684,-232.541,-441.882,-463.778,409.119,651.411,142.477,-423.912,197.74,-8.38127,-359.905,578.595,386.955,192.958,246.185,-289.107,314.145,117.602,94.3744,236.204,-143.802,97.2813,12.4668,57.8686,1294.65,-274.818,259.591,-61.7665,289.377,-99.9102,-196.282,170.275,165.373,-218.183,260.969,-469.379,-807.458,-67.141,-144.53,444.995,292.117,454.329,-183.807,-34.8351,-93.4475,-17.9307,-45.3052,117.976,-401.293,434.456,249.419,166.269,-1.73181,297.846,-145.609,-66.4218,246.31,84.251,287.248,105.477,-396.271,-541.767,271.215,248.287,94.9847,222.638,354.591,-499.807,-9.49268,-355.822,153.26,-69.7501,330.445,254.679,-104.964,-3.32604,575.22,-473.766,555.42,-288.463,-192.285,637.73,-212.395,-256.24,93.7419,261.893,283.339,150.461,565.314,-354.04,81.2523,-227.397,-92.3779,-222.283,415.78,-202.475,633.164,-322.771,-145.243,-78.9492,203.643,-252.979,642.116,270.824,371.716,-112.997,-435.027,958.812,87.1832,-107.463,564.584,12.0141,-186.122,108.528,790.954,-149.715,-324.642,591.666,-183.871,424.738,-287.045,15.3772,418.823,564.704,-201.986,68.7206,-183.502,116.874,-213.482,685.924,325.899,638.153,-28.8203,-554.641,-897.592,-156.619,31.701,-13.3635,-371.266,-61.7415,-507.169,126.609,18.7044,-79.7631,163.958,683.205,204.041,603.221,94.6547,-426.537,120.285,296.767,398.953,212.727,-469.648,94.7649,-35.4564,45.44,-177.396,234.796,110.564,650.037,71.7176,-305.618,-58.2666,-605.247,-192.437,59.55,-3.79606,420.727,-81.6756,-304.56,912.172,573.09,-446.26,35.729,332.697,307.988,-119.311,91.1731,180.663,-75.331,337.957,62.3901,-144.161,347.497,-318.229,-23.5031,-153.478,-97.2452,394.499,-282.672,76.3402,672.941,200.196,-13.0515,238.445,138.979,426.412,-525.047,-240.076,-21.9966,-168.3,225.126,522.964,139.19,124.274,63.0007,-188.919,-410.225,-297.887,-23.8604,150.864
0.163201,-71.5362,-91.7597,549.395,280.786,835.783,-247.24,-233.713,-72.3763,-58.331,343.053,-191.311,364.85,254.412,190.327,55.4631,781.277,148.627,243.836,-56.1416,-60.0111,158.673,469.771,424.069,200.716,-303.022,-187.806,-413.695,-413.288,355.928,585.52,237.413,-405.08,186.045,-116.424,-434.51,664.995,472.206,208.39,57.2006,-312.121,260.26,126.892,82.2903,166.511,-151.701,-50.2842,-53.0645,-58.0305,1336.46,-311.686,320.653,-122.869,322.105,-82.5769,-315.268,138.53,65.0872,-236.188,343.167,-391.591,-863.774,-165.724,19.1305,466.137,151.026,518.618,-110.418,10.2441,-163.31,13.2303,-46.3555,117.577,-355.428,322.461,209.343,173.419,-14.3866,298.741,-123.295,-141.956,285.249,26.9279,348.667,146.803,-282.5,-574.283,227.717,332.45,76.6595,282.981,482.036,-442.976,71.0099,-421.475,77.611,-79.7329,226.378,297.744,66.5862,-144.099,518.832,-550.62,498.305,-335.198,-224.183,728.485,-99.6584,-185.556,75.9006,242.069,348.174,232.233,591.488,-473.154,63.2094,-21.6926,-215.824,-286.972,335.799,-120.866,738.002,-263.579,-156.937,-31.7327,151.316,-191.065,733.05,302.518,342.311,-257.834,-471.493,981.876,241.932,-64.5039,769.403,15.0188,-207.807,119.914,790.211,-216.27,-329.077,623.622,-226.97,444.442,-381.381,-32.2008,323.612,561.525,-190.163,105.6,-216.476,125.079,-178.995,658.686,412.346,626.409,64.2662,-459.753,-838.172,-109.28,186.682,37.3273,-290.555,-185.797,-322.407,164.88,120.844,-258.273,198.539,735.031,237.519,560.416,61.925,-434.552,62.9336,365.747,466.471,277.609,-429.367,109.65,-31.1731,38.344,-211.665,94.8117,14.7614,578.052,75.0442,-145.755,12.7342,-627.756,-110.429,159.799,-11.1313,423.536,-130.558,-336.721,804.742,704.639,-454.747,10.0535,412.053,239.457,-105.474,19.7486,149.243,30.8365,522.931,66.2652,-165.146,311.159,-504.33,-61.355,-102.943,-147.416,388.137,-269.721,117.525,495.347,87.6345,-23.4442,188.218,153.919,484.961,-397.247,-81.6727,-7.83006,-66.8879,59.6567,498.296,139.267,209.888,98.8344,-180.086,-377.59,-293.505,-44.5429,162.027
0.171346,-177.4,-129.216,650.527,148.184,732.061,-246.522,-186.623,-195.967,7.24332,270.659,-60.7348,261.549,274.691,5.1938,67.7414,784.477,177.21,326.377,-63.0068,-25.4192,184.796,524.231,427.975,43.4181,-342.971,-183.477,-374.831,-339.309,299.371,467.361,326.305,-302.873,153.443,-137.28,-539.005,708.526,506.381,162.27,-130.717,-332.651,197.134,47.4669,89.9394,100.575,-114.298,-170.444,-110.476,-205.588,1297.28,-327.501,367.974,-179.92,369.992,-55.2116,-383.691,75.0336,60.9693,-277.621,407.147,-320.176,-809.704,-241.843,205.914,518.557,-26.7073,565.136,-56.7638,5.62597,-229.609,34.2262,-32.6429,102.237,-264.672,214.602,232.847,235.796,24.9217,288.691,-149.407,-188.933,292.558,-57.5129,406.323,141.217,-146.798,-562.093,114.623,401.444,36.0338,271.532,611.673,-335.454,207.283,-458.996,-23.5067,-106.367,150.216,251.145,167.982,-245.682,450.726,-580.821,456.469,-394.499,-164.902,793.017,-11.4554,-83.6329,109.137,216.743,396.29,318.845,646.686,-573.485,45.0578,132.162,-389.312,-290.412,237.155,-14.0198,743.622,-243.986,-104.041,4.65827,128.17,-79.29,795.577,333.382,269.524,-378.089,-464.953,964.45,347.35,-62.2539,946.638,31.2917,-249.766,88.1374,750.16,-306.319,-334.211,593.183,-260.414,497.065,-448.494,-69.7746,276.88,598.565,-157.89,105.014,-209.208,187.031,-116.115,632.224,440.532,587.806,136.161,-342.644,-748.076,-9.51848,273.164,94.5681,-153.684,-318.278,-155.525,124.698,176.587,-402.18,281.085,724.763,230.156,521.673,-1.17291,-429.69,-52.2365,451.457,491.273,298.996,-393.507,117.002,17.7832,-4.91157,-311.491,-60.1861,-8.71838,506.38,129.836,43.7239,79.2295,-615.41,20.5953,244.934,-96.9769,445.826,-145.57,-381.481,647.548,810.957,-438.518,-13.4038,447.992,184.95,-156.176,-33.2655,102.269,108.863,691.095,40.2947,-156.877,263.511,-643.844,-117.527,-25.3864,-181.479,343.051,-186.969,163.162,315.541,-51.0016,4.38272,137.129,167.647,484.579,-318.628,85.1399,-29.4102,28.0669,-31.1205,464.133,147.05,278.812,106.362,-110.283,-330.295,-291.645,-54.4712,137.574
0.179491,-206.292,-134.178,681.322,11.2711,564.312,-237.974,-160.445,-278.709,40.8532,219.862,70.1706,120.209,285.128,-165.575,107.029,736.94,248.905,435.923,-100.218,22.2623,162.849,560.118,382.064,-88.4574,-384.05,-200.258,-380.965,-268.059,254.621,345.681,405.119,-147.877,102.687,-91.7295,-644.504,705.481,494.592,77.9442,-243.547,-341.138,180.754,-68.7473,118.621,49.8103,-25.9509,-211.257,-116.346,-341.766,1190.8,-294.498,382.741,-243.885,453.901,-2.44724,-417.81,-12.7475,134.84,-324.101,453.701,-266.71,-705.471,-249.453,341.748,559.843,-157.38,570.977,-16.2466,-56.0983,-235.807,21.4469,-55.3468,86.2219,-184.276,116.499,285.395,321.262,66.3307,264.289,-218.88,-217.603,266.744,-129.802,470.236,126.819,-36.9761,-503.653,-24.9139,445.842,0.464222,221.838,714.592,-197.24,352.335,-474.48,-115.954,-171.816,99.4541,149.185,240.001,-307.589,371.023,-544.511,456.939,-440.33,-64.6873,804.835,26.5376,1.97655,157.978,191.241,331.811,345.874,741,-611.52,56.8009,192.735,-543.362,-237.02,139.574,103.424,652.878,-289.073,-36.3944,9.54228,125.333,51.011,798.397,375.612,184.081,-440.673,-410.404,915.232,379.619,-82.4418,1068.17,80.9578,-287.145,54.2297,746.924,-408.009,-310.567,485.207,-281.392,535.614,-467.45,-121.832,263.392,629.329,-141.822,113.403,-158.549,265.017,-62.9845,622.498,397.739,580.447,187.917,-242.98,-672.535,126.024,310.724,183.719,26.5012,-464.496,-42.8654,16.2248,130.502,-453.624,407.562,660.024,218.371,497.048,-91.4743,-378.176,-205.882,517.199,482.423,281.445,-389.742,129.466,72.526,-68.0638,-381.577,-183.041,10.7299,449.611,203.946,194.268,104.368,-589.401,149.93,308.576,-223.392,497.562,-99.497,-395.388,495.494,858.099,-410.861,-41.8565,431.789,182.994,-241.314,-33.309,32.6718,148.063,814.891,6.69371,-110.068,216.397,-716.961,-136.644,34.9288,-167.595,273.954,-94.8695,202.472,214.929,-197.34,30.5536,105.543,134.667,493.111,-281.408,219.109,-70.6129,101.015,-16.9661,376.801,193.728,324.272,104.556,-12.2604,-257.43,-259.548,-19.9571,96.8908
0.187636,-182.109,-135.4,653.283,-65.5668,389.413,-227.804,-151.62,-303.293,21.6881,192.635,171.807,-12.7566,298.171,-232.228,188.962,662.075,317.69,520.18,-85.1493,68.7946,115.745,539.06,311.49,-149.616,-418.107,-218.266,-428.323,-207.3,226.698,241.864,475.797,1.38899,54.4045,-62.7763,-693.611,625.586,436.081,-3.52265,-296.346,-324.049,214.144,-142.272,179.814,29.0374,85.6556,-154.187,-50.4027,-415.005,1021.91,-220.687,317.257,-322.027,519.815,75.924,-436.491,-124.745,227.937,-332.771,472.323,-200.903,-624.901,-173.736,381.741,534.111,-205.273,523.951,-4.95917,-138.006,-170.059,-1.72527,-103.214,63.9217,-159.609,25.1367,304.154,398.853,77.7676,258.289,-257.056,-246.647,240.928,-172.943,511.87,143.888,33.8537,-397.983,-117.358,455.942,-27.4761,185.04,779.726,-64.4789,445.086,-486.602,-156.341,-251.58,62.5733,51.8354,286.857,-347.185,261.51,-463.79,503.24,-461.18,12.3735,769.044,54.2474,56.0599,190.431,172.861,157.006,330.551,839.378,-585.991,121.862,173.589,-632.137,-154.121,59.8698,206.038,536.755,-398.61,7.58147,-21.4543,103.619,158.263,717.861,424.942,121.662,-441.677,-323.407,831.867,353.991,-105.205,1138.07,145.791,-283.989,50.3872,819.76,-473.484,-276.804,310.406,-278.42,526.683,-433.6,-192.491,249.334,628.362,-162.015,148.312,-94.983,291.033,-47.1264,638.659,319.124,620.391,197.001,-175.341,-632.358,263.03,328.299,291.217,236.729,-584.664,29.2512,-98.5979,1.22952,-437.48,549.569,593.275,234.633,474.951,-189.119,-287.178,-338.865,519.968,448.822,250.803,-398.581,156.01,122.442,-111.64,-373.807,-230.685,-3.80575,410.517,273.556,278.743,97.7309,-561.635,245.728,353.052,-341.131,547.469,-4.87316,-335.234,374.604,844.201,-369.105,-76.9707,379.285,240.746,-285.111,8.9212,-10.8279,178.313,857.222,-27.9718,-37.1487,197.61,-723.3,-108.625,60.4121,-90.7102,232.772,-28.175,237.273,210.402,-305.248,32.4358,132.097,70.2768,531.516,-248.058,269.62,-108.843,145.701,55.7038,204.738,248.447,319.636,121.277,72.5755,-175.077,-190.733,34.9673,75.3272
0.195781,-135.241,-136.271,594.429,-71.3842,271.523,-194.084,-115.239,-288.254,-60.9521,162.839,215.642,-122.794,312.479,-171.259,297.508,571.761,350.571,556.903,-1.64927,81.9177,71.96,488.825,268.128,-144.053,-401.786,-247.379,-463.21,-162.932,213.414,130.989,504.471,101.264,31.6557,-110.536,-661.771,461.763,339.481,-49.1733,-341.908,-284.945,275.743,-176.319,268.493,37.5342,194.272,-17.8082,40.9781,-412.899,824.662,-126.394,185.009,-400.258,504.526,164.292,-467.189,-239.902,286.051,-285.695,456.143,-115.402,-572.204,-56.6044,342.089,442.521,-226.9,433.71,-45.512,-189.018,-88.7546,-33.3529,-120.039,43.4999,-203.749,-50.2828,272.611,472.565,55.6729,275.042,-245.248,-322.836,210.779,-207.289,486.489,166.88,76.2202,-282.486,-123.729,421.254,-65.548,192.098,786.848,50.5637,453.761,-520.044,-135.85,-289.269,56.316,-7.6854,281.513,-366.806,131.413,-385.104,547.402,-446.303,41.2403,722.268,120.637,72.3127,224.139,168.356,-13.3682,327.189,912.557,-550.851,201.814,110.093,-655.122,-83.4321,-15.6899,261.419,446.816,-528.27,32.448,-91.6618,56.8819,219.16,563.119,470.607,103.534,-401.598,-255.595,744.176,311.726,-124.077,1134.34,183.547,-232.971,74.3846,916.537,-469.94,-236.543,111.654,-250.065,461.466,-383.144,-253.38,211.431,613.447,-165.263,172.662,-16.0693,242.503,-77.1238,668.042,233.869,643.934,162.191,-130.626,-608.296,358.393,336.947,396.56,421.471,-626.442,89.6506,-161.592,-133.215,-379.443,657.597,560.052,261.67,426.363,-257.171,-217.205,-393.72,472.828,383.649,217.413,-404.662,194.88,183.598,-131.209,-304.161,-209.245,-56.0013,372.862,324.635,322.562,67.2846,-541.808,333.214,391.166,-426.409,556.729,120.256,-199.959,272.38,820.509,-313.154,-126.726,340.586,344.171,-247.928,45.9423,9.59746,217.207,804.559,-33.2105,49.2633,211.921,-679.121,-88.4385,62.7964,26.1648,267.653,14.1151,240.866,255.543,-357.617,15.1355,206.745,13.7642,567.539,-195.19,215.203,-118.907,128.645,133.266,-26.7114,299.465,230.89,159.385,109.346,-155.417,-133.687,52.5898,112.115
