,FA_20240701_2H_yeast_1.5.ser#1,FA_20240701_2H_yeast_1.5.ser#2,FA_20240701_2H_yeast_1.5.ser#3,FA_20240701_2H_yeast_1.5.ser#4,FA_20240701_2H_yeast_1.5.ser#5,FA_20240701_2H_yeast_1.5.ser#6,FA_20240701_2H_yeast_1.5.ser#7,FA_20240701_2H_yeast_1.5.ser#8,FA_20240701_2H_yeast_1.5.ser#9,FA_20240701_2H_yeast_1.5.ser#10,FA_20240701_2H_yeast_1.5.ser#11,FA_20240701_2H_yeast_1.5.ser#12,FA_20240701_2H_yeast_1.5.ser#13,FA_20240701_2H_yeast_1.5.ser#14,FA_20240701_2H_yeast_1.5.ser#15,FA_20240701_2H_yeast_1.5.ser#16,FA_20240701_2H_yeast_1.5.ser#17,FA_20240701_2H_yeast_1.5.ser#18,FA_20240701_2H_yeast_1.5.ser#19,FA_20240701_2H_yeast_1.5.ser#20,FA_20240701_2H_yeast_1.5.ser#21,FA_20240701_2H_yeast_1.5.ser#22,FA_20240701_2H_yeast_1.5.ser#23,FA_20240701_2H_yeast_1.5.ser#24,FA_20240701_2H_yeast_1.5.ser#25,FA_20240701_2H_yeast_1.5.ser#26,FA_20240701_2H_yeast_1.5.ser#27,FA_20240701_2H_yeast_1.5.ser#28,FA_20240701_2H_yeast_1.5.ser#29,FA_20240701_2H_yeast_1.5.ser#30,FA_20240701_2H_yeast_1.5.ser#31,FA_20240701_2H_yeast_1.5.ser#32,FA_20240701_2H_yeast_1.5.ser#33,FA_20240701_2H_yeast_1.5.ser#34,FA_20240701_2H_yeast_1.5.ser#35,FA_20240701_2H_yeast_1.5.ser#36,FA_20240701_2H_yeast_1.5.ser#37,FA_20240701_2H_yeast_1.5.ser#38,FA_20240701_2H_yeast_1.5.ser#39,FA_20240701_2H_yeast_1.5.ser#40,FA_20240701_2H_yeast_1.5.ser#41,FA_20240701_2H_yeast_1.5.ser#42,FA_20240701_2H_yeast_1.5.ser#43,FA_20240701_2H_yeast_1.5.ser#44,FA_20240701_2H_yeast_1.5.ser#45,FA_20240701_2H_yeast_1.5.ser#46,FA_20240701_2H_yeast_1.5.ser#47,FA_20240701_2H_yeast_1.5.ser#48,FA_20240701_2H_yeast_1.5.ser#49,FA_20240701_2H_yeast_1.5.ser#50,FA_20240701_2H_yeast_1.5.ser#51,FA_20240701_2H_yeast_1.5.ser#52,FA_20240701_2H_yeast_1.5.ser#53,FA_20240701_2H_yeast_1.5.ser#54,FA_20240701_2H_yeast_1.5.ser#55,FA_20240701_2H_yeast_1.5.ser#56,FA_20240701_2H_yeast_1.5.ser#57,FA_20240701_2H_yeast_1.5.ser#58,FA_20240701_2H_yeast_1.5.ser#59,FA_20240701_2H_yeast_1.5.ser#60,FA_20240701_2H_yeast_1.5.ser#61,FA_20240701_2H_yeast_1.5.ser#62,FA_20240701_2H_yeast_1.5.ser#63,FA_20240701_2H_yeast_1.5.ser#64,FA_20240701_2H_yeast_1.5.ser#65,FA_20240701_2H_yeast_1.5.ser#66,FA_20240701_2H_yeast_1.5.ser#67,FA_20240701_2H_yeast_1.5.ser#68,FA_20240701_2H_yeast_1.5.ser#69,FA_20240701_2H_yeast_1.5.ser#70,FA_20240701_2H_yeast_1.5.ser#71,FA_20240701_2H_yeast_1.5.ser#72,FA_20240701_2H_yeast_1.5.ser#73,FA_20240701_2H_yeast_1.5.ser#74,FA_20240701_2H_yeast_1.5.ser#75,FA_20240701_2H_yeast_1.5.ser#76,FA_20240701_2H_yeast_1.5.ser#77,FA_20240701_2H_yeast_1.5.ser#78,FA_20240701_2H_yeast_1.5.ser#79,FA_20240701_2H_yeast_1.5.ser#80,FA_20240701_2H_yeast_1.5.ser#81,FA_20240701_2H_yeast_1.5.ser#82,FA_20240701_2H_yeast_1.5.ser#83,FA_20240701_2H_yeast_1.5.ser#84,FA_20240701_2H_yeast_1.5.ser#85,FA_20240701_2H_yeast_1.5.ser#86,FA_20240701_2H_yeast_1.5.ser#87,FA_20240701_2H_yeast_1.5.ser#88,FA_20240701_2H_yeast_1.5.ser#89,FA_20240701_2H_yeast_1.5.ser#90,FA_20240701_2H_yeast_1.5.ser#91,FA_20240701_2H_yeast_1.5.ser#92,FA_20240701_2H_yeast_1.5.ser#93,FA_20240701_2H_yeast_1.5.ser#94,FA_20240701_2H_yeast_1.5.ser#95,FA_20240701_2H_yeast_1.5.ser#96,FA_20240701_2H_yeast_1.5.ser#97,FA_20240701_2H_yeast_1.5.ser#98,FA_20240701_2H_yeast_1.5.ser#99,FA_20240701_2H_yeast_1.5.ser#100,FA_20240701_2H_yeast_1.5.ser#101,FA_20240701_2H_yeast_1.5.ser#102,FA_20240701_2H_yeast_1.5.ser#103,FA_20240701_2H_yeast_1.5.ser#104,FA_20240701_2H_yeast_1.5.ser#105,FA_20240701_2H_yeast_1.5.ser#106,FA_20240701_2H_yeast_1.5.ser#107,FA_20240701_2H_yeast_1.5.ser#108,FA_20240701_2H_yeast_1.5.ser#109,FA_20240701_2H_yeast_1.5.ser#110,FA_20240701_2H_yeast_1.5.ser#111,FA_20240701_2H_yeast_1.5.ser#112,FA_20240701_2H_yeast_1.5.ser#113,FA_20240701_2H_yeast_1.5.ser#114,FA_20240701_2H_yeast_1.5.ser#115,FA_20240701_2H_yeast_1.5.ser#116,FA_20240701_2H_yeast_1.5.ser#117,FA_20240701_2H_yeast_1.5.ser#118,FA_20240701_2H_yeast_1.5.ser#119,FA_20240701_2H_yeast_1.5.ser#120,FA_20240701_2H_yeast_1.5.ser#121,FA_20240701_2H_yeast_1.5.ser#122,FA_20240701_2H_yeast_1.5.ser#123,FA_20240701_2H_yeast_1.5.ser#124,FA_20240701_2H_yeast_1.5.ser#125,FA_20240701_2H_yeast_1.5.ser#126,FA_20240701_2H_yeast_1.5.ser#127,FA_20240701_2H_yeast_1.5.ser#128,FA_20240701_2H_yeast_1.5.ser#129,FA_20240701_2H_yeast_1.5.ser#130
1.75564,-134.808,-37.6684,-36.5537,73.1467,32.0322,202.432,-100.994,213.455,347.089,30.3362,-109.421,147.784,-15.8884,245.036,310.357,-55.6664,-243.895,-31.5099,-71.0446,145.482,51.1901,174.441,175.369,14.7482,154.388,357.715,221.353,224.704,-51.6497,-65.8649,-44.6716,27.2874,137.524,-93.6583,-94.1675,25.4426,170.893,-2.70901,-33.0314,104.611,178.850,-52.5905,315.178,209.277,-10.5100,178.516,-267.164,135.110,14.4954,255.116,-23.9641,-17.3200,247.087,21.0161,128.623,180.681,152.309,-31.0009,9.62964,11.0432,-58.2393,98.7238,-103.303,97.5070,-113.818,-139.381,204.706,187.074,7.09961,284.676,100.999,32.3103,-39.3304,154.158,-2.37848,-135.375,212.857,83.3993,-16.7014,257.367,198.606,17.1948,295.528,121.955,15.9602,53.6777,9.94055,-75.6763,49.5429,147.999,29.5128,-7.05219,88.9244,55.0184,104.623,16.0471,-47.5937,-60.9117,8.69037,196.314,180.304,-120.758,-154.028,-26.8799,247.608,5.60254,-99.0124,-203.712,-73.7254,61.4743,301.354,250.050,-83.3712,-250.454,40.3828,79.9784,-15.5299,76.8263,102.543,132.222,274.369,-17.4279,344.455,106.746,-74.3722,119.565,-108.635,92.8443,-50.9988,157.130
1.75972,-119.669,-38.0288,-38.2844,94.7641,32.7264,196.741,-64.7527,177.780,332.475,28.4730,-76.7879,171.371,1.04425,235.855,315.889,-49.9880,-250.823,-7.72363,-93.3828,113.424,49.6090,176.839,216.499,24.7455,161.747,363.542,215.232,234.008,-67.2319,-60.0306,-46.3430,11.1157,119.893,-90.6834,-85.2840,21.0166,175.219,-15.5600,-35.2511,104.478,153.356,-38.3221,324.800,192.436,-29.7933,185.863,-280.835,115.530,2.14545,225.355,-45.7308,-11.9134,227.168,20.4521,117.948,169.278,175.074,-36.1068,8.42462,23.3987,-57.0671,85.3139,-98.7383,112.174,-125.909,-129.255,199.940,187.054,12.3270,298.313,78.3498,39.1136,-37.9044,139.588,29.9988,-120.303,210.976,85.8611,-0.198181,238.243,220.331,30.6997,302.031,113.471,16.5422,46.8398,16.7371,-87.8628,60.0370,141.308,35.8723,10.3508,108.403,36.8369,89.3727,-4.34894,-45.4549,-54.4625,5.71045,188.006,193.441,-136.930,-169.624,-44.4643,234.563,56.8623,-104.340,-220.250,-17.8820,57.2228,310.543,258.117,-73.9555,-257.463,42.5991,80.5923,-28.3514,70.3265,101.814,146.704,276.083,-9.35419,344.662,76.5155,-55.6667,114.611,-136.258,81.1238,-48.6928,122.214
1.76379,-104.530,-38.3892,-40.0150,116.382,33.4207,191.050,-28.5111,152.013,317.861,26.6097,-33.7593,194.959,17.9770,226.674,321.421,-44.3097,-257.750,16.0627,-104.837,81.3665,48.0280,179.237,257.629,34.7428,169.106,369.368,209.110,243.312,-82.8141,-43.2543,-48.0143,-5.05609,102.262,-87.7086,-76.4005,16.5905,179.546,-23.1696,-37.4708,104.345,127.861,-24.0536,334.422,175.595,-49.0766,193.210,-294.507,95.9505,-10.2045,195.595,-67.4976,-6.50684,207.249,19.8881,107.273,157.876,197.839,-41.2125,7.21960,35.7543,-55.8950,71.9041,-83.6768,126.841,-138.000,-108.912,195.175,187.034,17.5544,301.712,55.7003,36.0306,-36.4784,125.018,62.3762,-105.232,209.095,88.3229,16.3051,219.120,242.057,44.2047,292.916,104.987,17.1242,40.0020,23.5336,-100.049,70.5311,143.577,42.2318,27.7538,111.134,18.6555,65.3281,-24.7451,-43.3162,-48.0133,2.73053,179.697,206.578,-144.963,-176.852,-62.0486,221.519,108.122,-109.669,-236.788,32.5246,47.5430,310.684,266.185,-53.7751,-259.164,44.8154,81.2062,-41.1730,63.8268,90.3262,161.186,277.798,-1.28046,334.431,46.2846,-36.9613,109.656,-153.301,69.4034,-46.3868,87.2983
1.76786,-97.9748,-38.3846,-64.3819,128.491,54.0256,179.468,13.7484,139.378,280.844,30.7009,10.0408,214.206,26.9040,214.893,308.468,-32.7467,-266.903,24.9418,-113.372,50.2130,32.0555,185.305,285.132,44.1940,175.026,373.054,203.428,231.873,-100.944,-31.2224,-39.4709,0.401306,94.5715,-69.2094,-64.3626,23.8207,184.844,-27.4214,-34.0907,101.232,92.9783,-12.1466,341.415,172.145,-55.5160,195.461,-301.878,82.0845,-24.9854,164.256,-77.6162,8.58090,184.769,18.6473,79.6315,147.658,217.117,-46.3467,16.8057,40.0866,-62.8874,57.2755,-61.5902,142.202,-136.713,-78.9379,192.560,194.899,26.4918,284.543,35.6327,28.6351,-33.3989,113.043,81.3923,-95.7222,226.223,75.5708,40.4237,201.691,256.237,47.4053,277.456,102.743,19.1425,37.6810,37.0035,-108.048,83.2603,156.509,48.0927,44.5439,97.1726,19.7321,37.1039,-29.4570,-37.6898,-32.7542,-0.442566,164.204,206.959,-139.283,-177.705,-71.2592,204.552,152.193,-108.659,-248.593,74.7337,31.5301,300.463,263.940,-28.7309,-246.694,49.7329,85.1663,-50.9720,60.9637,69.4095,169.776,285.174,23.5408,312.524,8.84949,-12.9056,88.6666,-158.277,41.6751,-48.8424,64.6244
1.77193,-91.4198,-38.3799,-88.7488,131.283,74.6306,167.887,56.0078,136.650,243.828,34.7920,53.8409,223.034,35.8310,203.112,295.516,-21.1837,-276.056,33.8209,-121.907,19.0594,16.0831,191.372,312.635,53.6452,180.946,376.739,197.746,220.433,-119.073,-19.1904,-30.9275,5.85864,86.8808,-50.7101,-52.3247,31.0508,190.142,-22.9375,-30.7105,98.1191,58.0958,-0.239563,348.407,168.694,-61.9554,197.712,-299.167,68.2184,-39.7664,132.918,-87.7348,23.6687,162.288,17.4064,51.9902,137.441,236.394,-51.4808,26.3918,44.4189,-69.8799,42.6469,-34.2553,157.563,-135.427,-48.9639,189.946,202.764,35.4292,267.374,15.5651,21.2396,-30.3194,101.067,90.5323,-86.2129,243.352,62.8188,54.9857,193.831,270.417,50.6060,252.625,100.499,21.1607,35.3599,50.4736,-116.047,95.9895,169.441,53.9536,61.3340,66.4639,20.8087,13.2769,-34.1689,-32.0633,-17.4950,-3.61572,148.711,207.340,-125.463,-170.188,-80.4698,195.410,196.265,-107.650,-260.399,106.069,15.5172,281.196,261.695,1.69574,-228.917,54.6503,89.1263,-60.7711,58.1006,43.1130,178.366,292.549,48.3620,280.180,-28.5856,11.1501,67.6776,-152.674,13.9469,-51.2981,41.9504
1.77601,-84.8648,-52.7544,-112.448,123.825,95.2356,156.305,87.6182,128.349,206.811,38.8831,93.0928,216.885,44.7581,191.985,262.063,-9.62073,-285.209,42.7000,-129.762,-12.0941,0.110718,197.113,329.492,63.0964,186.865,380.425,196.831,208.994,-136.874,-17.4166,-22.3841,11.3160,73.2094,-32.2109,-40.2868,38.2810,195.441,-6.98813,-27.3304,95.0062,23.2133,11.6675,355.400,165.244,-68.3948,199.963,-281.964,54.3524,-54.5474,112.209,-97.8534,38.7564,150.217,16.1656,24.3489,127.223,255.671,-56.6150,35.9780,48.7512,-76.8723,28.0182,-9.21655,172.924,-134.140,-18.3513,187.331,210.629,44.3666,249.565,-9.76959,13.2261,-27.2399,89.0916,91.0306,-76.7036,259.878,50.6658,61.1857,194.345,284.597,54.3804,232.088,98.2548,23.1790,28.4625,63.9435,-114.805,108.719,182.373,59.8145,78.1241,27.3817,21.8853,-0.931213,-38.8808,-26.4369,6.14838,-6.78882,133.219,207.721,-116.561,-166.857,-73.8599,193.115,222.265,-106.641,-272.205,124.493,-0.495667,258.649,264.949,40.1959,-216.116,59.2354,93.0864,-75.8699,55.2375,16.8165,186.956,299.925,72.5211,235.657,-60.8978,35.2059,46.6885,-140.018,-13.7814,-68.7731,19.9511
1.78008,-78.3098,-67.1289,-136.148,110.776,115.841,144.723,119.229,120.048,169.794,42.9742,121.949,210.736,53.6851,180.857,228.611,1.94226,-294.363,51.5790,-137.616,-43.2477,-15.8617,202.854,346.349,72.5475,192.785,384.110,206.812,197.555,-154.675,-15.6428,-13.8406,16.7734,70.1705,-13.7116,-28.2489,45.5112,200.739,17.6969,-23.9503,91.8932,-11.6693,23.5746,362.393,161.794,-74.8342,202.214,-264.761,40.4864,-69.3284,91.5002,-107.972,53.8441,138.147,14.9248,-3.29242,117.006,274.949,-61.7491,45.5641,53.0835,-83.8648,13.3896,15.8223,188.285,-132.853,12.2612,184.717,218.494,53.3040,231.757,-25.1898,5.21277,-24.1603,77.1160,81.6527,-67.1944,276.405,38.5128,57.8290,204.429,298.778,58.1549,211.552,96.0109,25.1972,12.4120,77.4135,-113.562,121.448,195.305,65.6754,94.9141,-11.7006,22.9619,-6.34473,-43.5927,-20.8104,29.7917,-9.96198,117.726,208.102,-107.659,-163.525,-67.2501,198.645,248.266,-105.632,-284.011,137.479,-16.5085,230.673,257.204,78.6961,-198.007,63.8203,97.0464,-80.3692,52.3745,-4.10028,195.547,307.301,96.6801,191.134,-82.9639,59.2616,25.6995,-116.783,-41.5096,-96.6963,-2.04822
1.78415,-90.5443,-100.975,-149.439,91.2043,127.602,123.926,137.528,108.444,136.591,46.4230,134.128,207.843,52.8948,175.501,197.081,12.2066,-276.259,60.4581,-154.201,-76.9929,-11.9429,213.052,352.559,83.3094,194.317,364.382,224.283,189.353,-170.613,-16.1486,11.4995,17.6502,83.3020,-4.69952,-24.7306,60.6588,198.151,46.3130,-9.34363,86.0941,-31.5093,48.7385,359.540,166.230,-77.0295,221.258,-240.627,49.3139,-86.7316,86.0713,-102.541,73.3766,135.402,4.34149,-27.5623,98.9440,294.860,-58.7197,61.2160,40.8234,-88.2704,-3.86823,41.1890,195.809,-125.369,26.4850,172.639,206.737,66.4363,211.388,-26.6679,5.64398,-13.6977,86.8502,59.5181,-64.9833,291.727,32.3505,38.9429,230.063,294.583,68.2410,203.706,78.9830,24.9916,-15.0796,82.4337,-109.432,118.303,193.491,63.5593,102.423,-48.1661,41.6158,-6.17010,-37.2545,-27.1169,50.2911,-13.1351,99.2211,210.008,-107.235,-164.901,-58.4977,216.239,253.748,-110.946,-287.680,155.110,-40.3246,206.204,231.584,118.093,-160.766,71.1757,96.6889,-67.6442,55.4359,-21.2063,184.200,316.594,105.609,150.960,-92.6496,91.2396,16.3310,-88.1486,-75.9194,-129.191,-10.1052
1.78822,-102.779,-134.821,-152.053,71.6325,139.364,103.128,155.827,86.9340,103.388,49.8719,135.912,204.950,52.1046,180.599,165.550,22.4709,-258.155,69.3372,-170.785,-110.738,-8.02417,218.032,358.770,94.0712,195.849,344.653,241.754,181.152,-181.292,-16.6544,36.8397,18.5270,96.4335,4.31259,-21.2122,75.8063,195.564,74.9291,5.26309,80.2950,-51.3493,73.9025,356.687,170.666,-79.2248,240.303,-216.493,58.1414,-104.135,80.6424,-97.1108,92.9091,132.657,-6.24188,-51.8321,80.8821,314.772,-55.6902,76.8680,28.5634,-92.6761,-21.1261,66.5558,203.333,-117.885,40.7087,160.561,194.979,79.5688,191.020,-23.1888,6.07526,-3.23505,96.5843,37.3835,-62.7723,297.420,35.7733,20.0568,255.697,290.388,87.5077,195.860,61.9552,24.7860,-51.7242,87.4537,-105.302,115.159,182.717,61.4433,109.931,-84.6317,60.2696,-5.99548,-30.9162,-33.4233,70.7903,-16.3082,80.7164,211.913,-120.376,-166.276,-49.7455,233.832,259.231,-116.260,-291.349,172.740,-58.7125,181.734,194.964,152.108,-112.907,73.2120,96.3314,-44.3197,58.4974,-27.5528,172.854,325.888,103.943,110.787,-92.0892,123.218,6.96259,-48.9347,-110.329,-161.685,-7.36798
1.79230,-115.013,-168.668,-142.925,40.5295,151.126,82.3307,174.127,51.8015,90.5213,53.3207,142.893,202.057,51.3144,193.972,154.520,32.7352,-240.052,78.2162,-189.751,-134.117,-4.10535,210.619,354.334,115.318,197.382,324.924,270.802,168.484,-179.810,-17.1602,62.1799,19.4037,110.230,13.3247,-19.9586,90.9540,192.976,104.091,19.8698,74.4959,-71.1893,99.0665,353.834,175.102,-70.6983,259.347,-192.359,66.9689,-121.538,96.4724,-74.1601,112.442,140.322,-16.8252,-67.9452,62.8201,319.465,-52.6607,92.5199,16.3033,-97.0818,-38.3840,91.5946,210.857,-110.400,54.9325,148.483,183.221,92.7012,170.652,-21.8785,6.50647,7.22766,105.999,14.6316,-60.5613,294.687,48.1821,0.573303,281.929,286.194,101.610,187.428,35.7114,24.5804,-101.526,92.4739,-110.413,112.014,161.117,59.3273,117.440,-112.724,78.9234,-5.27118,-24.5779,-39.7298,87.0975,-19.4813,62.7137,205.689,-144.370,-167.652,-48.9035,251.915,255.678,-121.574,-295.019,190.031,-64.2079,152.401,163.843,176.592,-73.6754,62.6152,95.9738,-26.2950,61.5588,-24.1484,161.508,335.181,87.7097,75.8323,-81.9233,155.196,-2.40582,-0.353821,-144.071,-194.179,4.81403
