,FA_20240124_2H_yeast_1.5.ser#1,FA_20240124_2H_yeast_1.5.ser#2,FA_20240124_2H_yeast_1.5.ser#3,FA_20240124_2H_yeast_1.5.ser#4,FA_20240124_2H_yeast_1.5.ser#5,FA_20240124_2H_yeast_1.5.ser#6,FA_20240124_2H_yeast_1.5.ser#7,FA_20240124_2H_yeast_1.5.ser#8,FA_20240124_2H_yeast_1.5.ser#9,FA_20240124_2H_yeast_1.5.ser#10,FA_20240124_2H_yeast_1.5.ser#11,FA_20240124_2H_yeast_1.5.ser#12,FA_20240124_2H_yeast_1.5.ser#13,FA_20240124_2H_yeast_1.5.ser#14,FA_20240124_2H_yeast_1.5.ser#15,FA_20240124_2H_yeast_1.5.ser#16,FA_20240124_2H_yeast_1.5.ser#17,FA_20240124_2H_yeast_1.5.ser#18,FA_20240124_2H_yeast_1.5.ser#19,FA_20240124_2H_yeast_1.5.ser#20,FA_20240124_2H_yeast_1.5.ser#21,FA_20240124_2H_yeast_1.5.ser#22,FA_20240124_2H_yeast_1.5.ser#23,FA_20240124_2H_yeast_1.5.ser#24,FA_20240124_2H_yeast_1.5.ser#25,FA_20240124_2H_yeast_1.5.ser#26,FA_20240124_2H_yeast_1.5.ser#27,FA_20240124_2H_yeast_1.5.ser#28,FA_20240124_2H_yeast_1.5.ser#29,FA_20240124_2H_yeast_1.5.ser#30,FA_20240124_2H_yeast_1.5.ser#31,FA_20240124_2H_yeast_1.5.ser#32,FA_20240124_2H_yeast_1.5.ser#33,FA_20240124_2H_yeast_1.5.ser#34,FA_20240124_2H_yeast_1.5.ser#35,FA_20240124_2H_yeast_1.5.ser#36,FA_20240124_2H_yeast_1.5.ser#37,FA_20240124_2H_yeast_1.5.ser#38,FA_20240124_2H_yeast_1.5.ser#39,FA_20240124_2H_yeast_1.5.ser#40,FA_20240124_2H_yeast_1.5.ser#41,FA_20240124_2H_yeast_1.5.ser#42,FA_20240124_2H_yeast_1.5.ser#43,FA_20240124_2H_yeast_1.5.ser#44,FA_20240124_2H_yeast_1.5.ser#45,FA_20240124_2H_yeast_1.5.ser#46,FA_20240124_2H_yeast_1.5.ser#47,FA_20240124_2H_yeast_1.5.ser#48,FA_20240124_2H_yeast_1.5.ser#49,FA_20240124_2H_yeast_1.5.ser#50
3.08727,1058.57,332.027,-226.812,-417.562,956.907,484.206,194.386,1361.57,491.474,354.826,-350.332,213.379,-952.757,123.889,-545.740,601.181,1189.94,138.091,1709.44,3127.31,-450.460,-682.365,-708.210,-393.620,989.201,207.862,1225.36,-104.948,777.913,-1008.88,-208.033,-428.434,-1541.29,2135.92,1207.40,-626.429,1079.99,1370.31,1800.35,-520.773,-73.6308,2129.29,-184.796,581.663,-954.019,-1426.31,106.237,-564.606,415.715,485.928
3.09542,934.330,52.5956,-593.914,-260.900,1038.86,451.542,-51.6460,874.213,266.183,523.225,-753.469,-86.9915,-931.734,87.7236,-464.780,928.492,1162.06,10.5385,1460.28,3393.87,-467.597,-955.350,-554.563,-630.975,962.632,114.544,1546.72,193.798,652.380,-801.701,-17.4449,-305.356,-1567.07,2353.89,1131.17,-188.377,802.936,1286.31,1367.55,-661.586,-165.027,1798.22,-620.166,540.526,-1317.16,-1475.17,-19.6108,-328.616,359.926,499.767
3.10356,952.595,-190.262,-819.708,-160.651,1300.85,266.380,-86.1116,471.996,-50.3393,721.889,-1230.44,-533.151,-1154.03,82.7307,-572.158,1158.64,1186.02,-143.645,1162.50,3693.42,-485.801,-1007.62,-499.125,-840.355,880.457,93.1482,1723.06,497.163,466.052,-556.438,129.470,-225.310,-1302.27,2486.12,909.176,125.392,403.656,1244.25,1050.96,-873.125,-246.744,1428.04,-943.690,665.185,-1821.80,-1300.13,-68.5732,-15.9901,338.368,392.488
3.11171,952.130,-281.191,-922.519,-44.0618,1522.89,140.386,122.245,164.789,-372.115,836.969,-1667.78,-929.759,-1475.39,128.053,-828.031,1250.57,1252.25,-276.704,847.465,3967.66,-449.548,-867.213,-493.729,-1021.64,766.313,170.706,1702.31,618.542,295.585,-211.629,223.797,-253.063,-981.648,2648.13,598.826,301.405,-114.807,1362.52,922.954,-1215.76,-308.804,1210.56,-1099.41,836.963,-2293.57,-906.324,25.7470,87.7964,269.274,219.656
3.11985,901.035,-322.236,-924.584,143.409,1607.48,107.749,455.188,-82.1006,-593.263,914.526,-1879.82,-1133.63,-1799.46,199.987,-1124.83,1107.93,1386.91,-393.785,621.292,4110.21,-424.229,-680.569,-426.218,-1097.52,673.285,409.823,1570.93,546.173,259.483,215.000,239.342,-330.638,-814.588,2865.88,317.179,383.707,-631.092,1664.68,896.592,-1640.09,-335.476,1228.15,-1097.98,954.198,-2544.77,-437.739,274.929,-204.235,143.617,-32.6689
3.12800,891.525,-455.347,-813.856,344.500,1651.27,78.5972,679.385,-230.799,-628.511,1037.26,-1813.43,-1114.92,-2008.39,240.226,-1371.14,746.585,1477.32,-524.394,542.675,4018.74,-399.851,-590.477,-243.057,-1004.26,596.608,700.096,1482.42,398.839,437.209,465.921,141.211,-366.775,-754.160,3023.99,106.276,455.991,-1039.02,1991.99,842.495,-1890.92,-355.200,1348.58,-895.836,936.860,-2454.01,-144.009,583.899,-632.211,4.15377,-371.217
3.13614,978.914,-719.514,-669.648,381.455,1579.77,30.4040,609.808,-323.132,-390.079,1133.92,-1565.79,-961.940,-2033.52,210.104,-1470.10,358.069,1402.17,-581.558,586.205,3707.97,-354.630,-546.371,-34.9229,-796.283,549.895,828.377,1535.95,191.459,789.935,423.309,-3.13980,-409.640,-656.719,3046.13,-100.743,633.677,-1335.70,2200.87,721.492,-1736.82,-347.401,1448.58,-444.936,710.240,-2016.63,-68.1873,802.662,-901.910,-192.175,-769.716
3.14429,1092.43,-1022.29,-568.635,140.648,1211.59,58.2912,308.896,-459.630,77.6447,1162.55,-1286.93,-721.616,-1938.83,143.821,-1394.03,126.394,1243.79,-448.929,676.372,3288.58,-410.678,-390.996,97.1089,-616.880,572.024,783.229,1787.11,-103.579,1125.86,215.760,-95.0448,-518.427,-453.982,3045.21,-403.691,894.977,-1546.06,2274.69,655.607,-1249.57,-268.499,1459.19,164.633,365.163,-1328.67,-49.3612,817.117,-945.502,-459.385,-1156.53
3.15243,1175.52,-1242.02,-548.920,-299.283,627.107,177.848,-37.2822,-657.951,621.950,1191.65,-1089.04,-372.648,-1757.71,130.922,-1205.70,55.2301,1177.62,-162.406,738.797,2862.41,-624.800,-51.2335,181.893,-524.416,586.177,616.810,2190.67,-448.968,1211.35,22.1125,-110.361,-598.534,-214.219,3076.54,-752.852,1131.06,-1637.12,2308.26,655.363,-776.513,-85.9860,1328.11,716.989,93.6799,-527.071,-2.57159,605.652,-841.886,-737.682,-1510.09
3.16058,1285.02,-1281.67,-603.340,-694.549,68.7274,310.160,-306.761,-909.909,1093.93,1248.08,-962.678,45.3092,-1460.20,160.313,-931.403,24.3348,1198.25,43.5156,673.486,2436.23,-881.208,364.138,314.616,-463.700,497.182,361.566,2525.68,-747.745,1068.16,41.2461,-136.145,-535.259,-99.6692,3016.94,-971.945,1323.87,-1589.85,2326.88,673.354,-572.884,153.175,1118.70,1048.93,-42.0271,169.854,31.5115,315.836,-638.440,-935.217,-1733.24
3.16872,1431.47,-1073.48,-705.049,-806.186,-330.336,417.664,-513.910,-1191.47,1371.77,1296.96,-827.605,443.015,-1105.39,214.134,-608.401,-57.3726,1175.15,-2.70573,505.660,1979.06,-1013.92,671.684,530.945,-392.822,369.315,101.049,2571.44,-974.880,946.707,328.152,-214.293,-315.406,-191.018,2758.95,-1036.17,1494.03,-1419.51,2266.62,807.073,-574.666,370.244,985.643,1192.83,-106.458,551.415,18.1415,129.993,-349.704,-967.075,-1621.33
3.17687,1533.72,-702.790,-885.223,-576.370,-594.400,497.862,-678.695,-1399.48,1380.33,1273.47,-665.180,730.205,-799.693,351.849,-329.897,-195.422,1090.49,-245.959,358.019,1546.07,-960.959,839.280,801.574,-315.215,333.900,-151.777,2356.27,-1190.42,967.842,769.116,-273.050,31.5302,-355.680,2350.39,-989.538,1585.48,-1171.86,2159.69,1044.52,-643.211,462.134,941.637,1304.40,-164.833,621.400,-68.0161,22.3441,-32.0577,-892.673,-1207.21
3.18501,1578.87,-350.734,-1073.60,-149.243,-829.337,542.261,-727.809,-1455.17,1147.40,1104.55,-602.546,837.630,-584.715,606.513,-158.166,-255.842,941.312,-591.718,264.703,1267.72,-786.789,937.313,1056.99,-199.609,390.237,-431.130,2060.57,-1350.56,1026.05,1142.82,-275.020,414.049,-426.107,1918.45,-825.188,1466.35,-962.530,2110.27,1274.39,-705.469,432.152,954.058,1463.22,-195.541,471.682,-259.403,-83.0586,202.247,-812.444,-722.744
3.19316,1631.44,-154.961,-1086.79,306.305,-1072.01,548.734,-604.254,-1405.64,859.599,797.441,-708.924,791.653,-429.591,874.897,-56.6230,-159.425,677.939,-887.134,181.782,1258.71,-596.965,1035.59,1211.48,71.1255,513.076,-681.251,1771.77,-1439.05,1014.61,1262.86,-201.235,749.392,-319.567,1469.23,-633.021,1137.56,-852.900,2100.50,1513.71,-675.927,426.605,1076.10,1613.67,-49.4374,245.460,-597.389,-188.426,263.573,-691.451,-336.925
3.20130,1756.84,-173.478,-891.891,705.278,-1316.34,534.151,-276.853,-1318.37,669.993,512.657,-892.768,787.840,-301.968,1024.07,91.0478,-25.4894,433.790,-914.458,157.914,1479.42,-460.529,1177.36,1260.00,485.924,732.170,-770.447,1482.78,-1519.44,905.984,1153.70,7.85593,963.189,-93.2128,918.978,-592.693,772.157,-835.067,2059.98,1783.98,-529.056,542.385,1324.16,1725.65,304.295,113.332,-1014.98,-268.398,192.004,-490.750,-67.0440
3.20945,1879.62,-441.121,-578.476,924.571,-1498.71,536.515,198.277,-1183.01,571.368,431.658,-1054.52,983.379,-266.119,1101.94,399.988,-0.347296,386.828,-601.441,264.873,1752.63,-377.952,1302.92,1311.04,799.703,965.018,-629.022,1279.95,-1599.51,701.729,880.575,334.281,984.490,62.4653,318.455,-743.381,489.174,-874.381,1943.53,1896.75,-326.356,746.242,1642.61,1805.68,693.472,113.444,-1333.78,-307.253,76.8549,-310.928,205.560
3.21759,1827.72,-907.796,-274.509,884.655,-1513.26,585.595,611.873,-962.395,546.315,620.720,-1095.32,1202.44,-393.434,1153.24,809.533,-100.456,526.705,-76.8466,395.206,2017.78,-338.483,1267.93,1407.92,821.429,1079.01,-423.477,1286.47,-1595.07,421.786,500.432,698.345,828.869,-15.0916,-142.171,-939.668,332.494,-915.537,1789.28,1684.23,-145.858,887.801,1953.33,1858.32,993.829,150.019,-1435.98,-345.811,-46.4911,-300.277,478.236
3.22574,1573.99,-1376.24,-128.151,682.838,-1369.33,647.712,748.452,-662.468,573.229,987.285,-952.894,1162.37,-565.855,1153.02,1101.88,-266.708,788.108,394.103,425.624,2295.88,-372.638,1037.76,1458.89,654.348,1032.41,-345.801,1466.73,-1429.57,175.841,83.0614,975.218,568.387,-270.828,-404.601,-1060.38,318.111,-934.281,1720.04,1271.04,-33.8091,752.340,2169.59,1879.74,1173.67,129.918,-1295.15,-360.760,-86.1544,-460.489,634.299
3.23388,1212.42,-1682.17,-178.268,432.508,-1211.12,710.522,604.472,-363.096,555.483,1402.21,-693.498,877.694,-588.211,1122.57,1159.39,-438.204,1093.20,605.837,375.823,2503.99,-513.180,782.067,1380.94,472.311,858.115,-317.616,1676.14,-1134.45,87.4853,-298.344,1040.10,216.669,-534.108,-520.199,-1088.91,422.446,-914.662,1810.67,843.454,77.5915,277.208,2198.46,1782.84,1241.21,95.5922,-981.655,-265.203,96.7580,-607.405,639.829
3.24203,817.120,-1798.04,-295.153,198.336,-1171.53,731.088,395.035,-173.313,418.898,1817.73,-408.446,569.738,-392.825,1063.85,1034.59,-499.285,1337.68,574.697,381.499,2504.94,-736.059,640.745,1202.24,315.566,593.970,-179.145,1818.05,-788.853,87.4711,-511.364,856.885,-269.678,-663.574,-540.686,-1081.80,604.599,-811.840,1985.68,497.035,300.286,-360.722,2014.45,1497.30,1256.93,127.032,-637.296,-131.079,476.971,-554.372,485.495
3.25017,471.896,-1755.88,-303.990,5.90772,-1281.16,619.281,291.196,-181.957,260.431,2142.07,-207.666,387.239,-101.168,934.676,882.864,-393.102,1476.74,467.377,518.878,2254.89,-939.765,625.655,967.892,106.601,305.611,70.5918,1909.21,-412.089,-0.316985,-429.455,581.885,-824.756,-571.334,-574.708,-1114.43,804.149,-661.157,2123.78,383.717,591.124,-915.641,1708.52,1062.60,1245.80,128.172,-420.807,-126.264,837.955,-330.861,231.733
3.25832,260.869,-1637.33,-223.566,-210.810,-1463.96,378.890,260.429,-350.765,251.246,2271.51,-93.6283,343.171,105.862,772.071,879.144,-189.746,1511.97,431.235,768.173,1928.81,-1064.94,755.480,706.005,-235.788,97.8927,397.597,1974.69,-1.31615,-196.348,-109.853,395.703,-1204.92,-305.457,-581.012,-1203.11,890.418,-554.457,2126.76,497.253,814.891,-1247.38,1364.47,594.758,1227.17,-18.8470,-373.713,-342.494,1057.21,-115.332,66.1118
3.26646,212.527,-1542.77,-211.721,-519.447,-1642.98,62.8968,218.991,-476.211,415.412,2214.58,76.3696,359.129,189.242,680.086,1005.49,58.5682,1538.51,495.371,1017.61,1738.43,-1125.86,1011.53,466.532,-642.503,54.9456,764.562,2048.94,395.122,-432.766,228.561,267.568,-1270.94,19.6413,-384.643,-1246.79,812.605,-520.463,1938.26,640.489,862.619,-1392.12,1015.02,270.855,1263.17,-283.264,-418.269,-735.717,1206.87,-61.0450,127.370
3.27461,245.747,-1402.84,-394.562,-811.865,-1800.62,-275.528,180.862,-395.302,591.260,1976.36,356.979,378.381,204.928,728.100,1107.32,324.331,1688.60,597.384,1196.06,1646.52,-1108.28,1227.84,242.658,-939.081,241.074,1007.93,2147.10,674.494,-631.009,428.623,98.8899,-1150.84,285.502,-13.4554,-1064.68,649.486,-540.788,1538.78,688.507,744.570,-1500.41,715.739,190.844,1402.64,-494.741,-503.575,-1073.32,1429.62,-116.646,378.101
3.28275,181.012,-1094.60,-773.475,-924.997,-1879.33,-513.367,109.285,-112.771,666.528,1527.59,659.621,465.340,210.630,877.626,1102.18,624.199,1927.52,582.426,1308.85,1493.50,-1001.96,1292.43,57.7756,-1086.78,712.734,965.332,2239.43,811.327,-776.462,501.238,-87.9502,-987.430,404.994,341.326,-661.554,441.937,-541.634,966.174,668.304,566.480,-1657.77,552.961,324.712,1632.56,-504.946,-571.887,-1126.95,1730.10,-54.2783,596.158
3.29090,-77.5197,-718.034,-1216.27,-847.485,-1758.80,-547.197,-80.6312,242.642,700.639,960.952,870.630,679.194,170.909,996.031,990.199,968.502,2048.10,341.570,1338.26,1205.16,-847.963,1256.91,-34.6491,-1088.25,1396.15,651.816,2206.92,876.859,-848.622,541.300,-226.845,-844.797,392.365,567.437,-249.608,168.318,-418.198,378.490,690.603,345.531,-1825.18,553.831,555.522,1892.42,-323.918,-527.896,-916.046,1978.33,205.315,624.877
3.29904,-491.306,-446.884,-1526.51,-663.033,-1435.85,-405.446,-367.340,557.551,748.922,411.820,866.248,890.672,80.8109,958.294,779.506,1284.82,1915.34,-2.31051,1278.41,877.209,-703.504,1162.72,-95.3073,-895.482,2030.44,232.715,2030.09,882.438,-676.392,610.352,-331.229,-735.993,338.205,674.684,30.7030,-120.285,-152.737,-67.4570,833.319,10.4058,-1982.89,601.315,695.320,2076.97,-78.1670,-319.166,-618.583,2122.71,512.101,545.748
3.30719,-951.021,-306.176,-1605.47,-484.600,-1058.69,-128.844,-667.779,816.710,710.363,-38.7003,591.107,906.822,9.88808,831.243,450.058,1485.10,1580.11,-270.287,1216.11,708.388,-631.471,1003.23,-124.913,-593.510,2363.30,-149.455,1864.20,733.507,-190.205,775.036,-486.863,-739.004,269.942,735.845,140.895,-316.335,219.730,-353.427,1072.61,-339.211,-2126.55,581.079,654.981,2094.68,153.817,42.2642,-385.207,2178.45,709.964,472.343
3.31533,-1279.81,-243.941,-1525.29,-385.825,-719.181,214.268,-910.568,1002.44,491.931,-332.816,186.662,672.256,24.9042,778.444,25.7801,1527.49,1170.23,-403.183,1231.94,787.567,-672.661,813.678,-43.6357,-357.826,2324.20,-426.612,1743.98,427.395,408.259,1040.16,-733.052,-860.013,171.012,769.884,72.8295,-426.039,638.007,-548.530,1318.95,-529.253,-2210.34,493.423,466.044,1972.64,317.980,454.215,-247.149,2129.85,694.405,352.133
3.32348,-1326.95,-240.029,-1336.68,-393.986,-492.540,584.060,-958.436,1050.11,180.483,-491.714,-144.122,307.139,108.581,815.302,-382.978,1450.60,761.733,-377.958,1310.55,986.737,-791.035,702.401,99.1926,-262.088,2021.59,-572.220,1537.00,141.095,863.313,1245.49,-991.332,-943.905,107.438,795.604,-115.565,-634.005,938.684,-641.530,1506.20,-545.676,-2149.61,346.089,215.516,1808.07,349.679,751.126,-152.840,2007.25,452.347,113.974
3.33162,-1083.45,-273.405,-1023.11,-483.982,-418.536,979.784,-760.477,957.582,-68.9107,-639.745,-336.111,52.6820,175.840,802.268,-665.102,1366.46,385.492,-159.312,1388.69,1140.69,-900.354,778.287,166.659,-265.289,1689.27,-554.176,1194.95,-24.5570,1073.65,1219.43,-1166.54,-865.679,119.074,799.292,-394.935,-1022.68,945.930,-529.419,1608.84,-431.152,-1904.17,125.176,44.3952,1604.89,339.390,829.865,-135.712,1837.34,34.5144,-160.375
3.33977,-744.907,-312.063,-672.361,-650.392,-472.795,1362.06,-464.336,782.498,-223.588,-782.047,-472.264,58.9997,196.513,681.115,-824.876,1316.85,103.503,212.973,1433.17,1188.48,-925.859,997.427,112.451,-301.830,1444.65,-354.315,822.487,-152.348,1079.20,957.482,-1211.47,-738.881,97.4977,731.623,-773.094,-1419.67,743.168,-208.885,1720.44,-206.657,-1611.32,-156.618,78.7427,1298.84,417.740,722.577,-218.173,1603.74,-440.177,-249.649
3.34791,-553.071,-293.491,-403.777,-930.881,-608.126,1624.74,-240.198,629.684,-321.032,-849.736,-668.512,220.539,186.697,569.242,-985.559,1197.23,-9.15718,584.545,1452.38,1183.45,-868.242,1247.54,0.972159,-375.991,1300.98,-114.445,525.535,-308.401,1049.02,584.149,-1107.28,-760.356,-27.2386,683.563,-1234.53,-1637.98,648.891,172.292,1896.48,65.3019,-1393.71,-451.420,293.686,957.689,544.812,574.671,-359.389,1377.16,-769.931,-38.3333
3.35606,-547.490,-163.927,-185.790,-1238.16,-625.732,1663.81,-116.155,627.940,-362.235,-789.680,-903.486,353.222,159.916,594.589,-1202.87,953.594,8.83293,918.347,1424.31,1200.21,-743.422,1477.54,-109.469,-536.349,1270.35,-46.6447,383.582,-404.761,1111.05,212.880,-886.930,-925.095,-226.435,771.696,-1674.65,-1640.58,738.864,510.027,2034.94,244.607,-1196.64,-720.940,505.433,757.446,602.629,530.400,-476.197,1235.90,-802.227,342.054
3.36420,-536.308,-23.5295,63.1404,-1396.41,-367.395,1489.70,-31.9598,755.209,-377.727,-613.368,-993.853,400.617,142.481,746.934,-1425.31,697.718,27.5995,1293.09,1321.90,1150.49,-538.396,1683.33,-215.578,-759.147,1294.88,-165.526,483.000,-341.583,1269.66,-97.1994,-619.816,-1116.68,-464.488,958.044,-1904.67,-1465.34,768.177,783.314,2022.09,258.787,-994.729,-1025.67,615.608,678.544,546.114,587.011,-485.042,1147.09,-603.096,728.039
3.37235,-379.505,51.9355,393.691,-1346.47,49.8685,1156.09,66.4003,901.934,-474.437,-399.647,-789.984,423.078,177.024,900.446,-1570.34,620.211,4.37379,1637.56,1165.03,928.215,-288.462,1806.95,-315.942,-985.036,1251.70,-324.829,852.672,-164.714,1463.64,-274.204,-330.572,-1244.57,-678.731,1111.47,-1878.01,-1178.99,630.254,953.065,1877.30,239.204,-859.755,-1392.02,638.336,608.745,456.878,693.911,-387.263,1052.25,-391.858,1070.44
3.38049,-174.405,211.486,756.114,-1177.45,440.523,807.144,133.385,978.695,-645.763,-181.054,-364.072,470.713,330.789,996.431,-1567.74,741.306,22.6481,1855.97,917.005,549.607,-23.5328,1787.27,-385.460,-1134.25,1057.10,-374.760,1335.64,-43.2465,1581.64,-232.883,-14.1950,-1246.73,-765.740,1195.69,-1742.13,-854.982,513.690,951.917,1693.28,277.260,-815.440,-1641.26,598.891,547.278,428.666,790.572,-247.659,916.313,-289.944,1358.89
3.38864,-28.5649,536.045,1050.12,-1029.80,753.327,651.750,100.834,915.899,-815.088,45.9481,47.4258,553.624,599.470,1037.04,-1355.25,901.026,130.898,1894.53,567.671,80.0536,279.851,1553.38,-421.776,-1175.20,787.842,-271.756,1722.16,-82.3289,1615.41,8.41264,320.575,-1052.97,-687.565,1280.63,-1677.78,-483.923,576.608,745.663,1480.47,312.461,-820.683,-1663.66,539.001,583.093,448.401,771.910,-183.166,759.427,-196.472,1545.98
3.39678,106.977,882.456,1186.24,-1026.44,989.313,736.341,43.0635,769.571,-978.818,238.256,271.954,652.649,877.024,1087.32,-943.474,1065.61,332.998,1746.64,223.029,-391.775,625.541,1150.81,-416.871,-1172.72,566.616,-87.7857,1901.63,-160.500,1628.02,327.583,619.591,-637.873,-458.736,1441.44,-1704.98,-105.088,701.911,467.368,1193.71,295.350,-825.546,-1657.30,449.715,761.440,441.364,605.540,-218.084,630.104,-51.2464,1598.26
3.40493,259.064,1101.01,1018.25,-1210.04,1118.23,896.048,2.49237,647.767,-1132.70,371.144,291.678,732.905,1113.23,1190.63,-527.787,1299.75,585.466,1555.03,-36.4708,-697.356,908.273,868.045,-363.041,-1144.91,426.573,87.1994,1836.76,-120.669,1634.14,595.598,796.268,-163.715,-37.2197,1675.71,-1664.20,139.913,692.993,315.366,832.417,169.501,-804.116,-1871.59,363.046,1012.84,346.889,344.260,-239.405,548.291,24.6220,1580.71
3.41307,405.989,1198.85,530.805,-1525.57,1110.92,1053.41,-120.741,611.666,-1256.09,445.609,124.542,806.606,1325.96,1234.30,-295.605,1558.82,751.760,1531.37,-194.927,-694.733,1011.11,907.674,-218.524,-1035.31,417.783,138.250,1549.70,103.826,1586.09,822.893,850.341,113.168,482.378,1828.10,-1464.61,161.550,518.810,305.585,467.699,-58.8805,-783.728,-2284.87,387.693,1261.36,200.944,53.0859,-180.392,514.551,-36.9567,1576.39
3.42122,465.036,1279.32,-45.0524,-1917.74,945.875,1243.36,-283.398,720.770,-1390.02,453.417,-183.022,892.127,1522.79,1114.11,-268.643,1786.61,640.023,1721.63,-283.585,-344.328,1003.77,1088.75,93.8524,-854.396,551.168,81.4238,1163.94,461.028,1449.50,1041.00,862.053,101.637,843.776,1744.54,-1199.09,0.571624,267.123,333.585,217.621,-249.632,-788.072,-2616.68,620.792,1444.70,79.2407,-147.388,-46.0062,522.243,-174.542,1568.41
3.42936,287.087,1367.99,-413.340,-2281.80,636.351,1426.58,-291.609,948.588,-1562.25,393.446,-538.103,943.511,1696.40,907.223,-410.263,1968.18,172.237,1934.98,-389.809,257.024,972.553,1143.00,500.692,-697.981,747.004,99.9827,837.700,732.719,1272.76,1140.69,885.365,-98.5191,930.730,1464.92,-1023.94,-215.054,10.5371,347.553,146.719,-243.092,-762.730,-2593.54,1009.26,1522.99,90.3721,-126.682,158.485,604.878,-265.253,1539.28
3.43751,-149.187,1357.87,-473.930,-2406.92,241.777,1587.65,-99.6722,1192.84,-1669.00,260.582,-859.202,931.528,1804.88,763.084,-644.755,2085.96,-379.581,2021.37,-537.840,930.557,870.298,1044.86,773.256,-638.500,988.478,232.186,655.553,770.066,1203.34,1036.31,889.201,-371.938,823.496,1165.25,-996.345,-293.221,-232.408,309.184,212.836,-5.98687,-663.456,-2180.60,1290.23,1540.34,357.592,105.944,413.369,802.783,-181.158,1440.42
3.44565,-709.069,1182.73,-336.164,-2271.85,-169.048,1731.96,177.325,1343.35,-1658.46,94.9486,-1114.36,886.420,1833.39,767.413,-828.202,2134.99,-704.229,2045.70,-624.704,1579.39,618.786,895.313,918.819,-678.770,1362.80,335.559,540.776,624.596,1351.08,838.593,868.119,-617.679,591.267,981.157,-994.255,-166.867,-421.196,173.460,350.423,296.202,-552.131,-1527.94,1300.56,1514.69,824.698,397.181,667.796,1128.53,120.317,1192.85
3.45380,-1162.23,961.826,-143.469,-2050.68,-507.831,1749.69,394.331,1301.65,-1608.41,-39.2273,-1296.19,811.602,1842.56,919.389,-865.218,2145.90,-713.809,2084.08,-563.169,2106.73,252.684,775.208,1146.56,-847.276,1853.33,345.636,408.764,432.980,1646.45,669.309,854.152,-786.349,255.656,905.751,-812.261,-32.1827,-435.868,-74.8731,534.597,441.127,-517.373,-805.426,1177.65,1460.89,1255.40,604.307,831.618,1489.46,538.659,841.194
3.46194,-1356.97,772.550,29.6580,-1832.00,-654.801,1600.60,516.576,1165.00,-1534.50,-108.940,-1375.73,684.807,1845.14,1184.35,-739.241,2104.07,-446.099,2114.40,-409.115,2479.53,-39.8241,690.521,1482.05,-1099.72,2327.78,308.250,388.244,339.355,1901.10,553.958,867.499,-856.022,-7.76331,828.193,-419.370,-19.1153,-273.884,-403.952,721.860,330.859,-532.058,-165.485,1098.71,1434.89,1451.27,701.841,816.713,1694.52,949.441,571.973
3.47009,-1396.25,573.988,177.454,-1537.94,-489.275,1389.08,697.822,1107.59,-1379.54,-157.511,-1337.11,534.945,1825.34,1539.16,-453.027,1970.85,-9.68128,2077.18,-248.493,2735.72,-61.5113,594.653,1793.17,-1264.63,2704.73,336.010,616.677,390.880,1987.07,512.750,964.654,-829.415,-11.5879,607.266,25.2213,16.7364,-158.918,-660.773,775.482,65.6569,-537.020,267.358,1093.05,1503.10,1426.76,690.619,653.946,1657.83,1267.60,541.648
3.47823,-1392.07,305.779,335.230,-1085.40,-24.3396,1215.32,1003.93,1073.93,-1191.01,-191.417,-1209.05,377.163,1756.55,1925.58,-118.512,1697.29,475.650,1988.09,-111.180,2894.75,225.674,459.207,1984.23,-1213.49,2943.11,482.866,930.379,460.779,1945.41,575.464,1146.72,-802.524,185.791,243.288,427.135,201.251,-275.179,-664.866,669.030,-220.224,-528.517,476.083,1102.32,1679.85,1306.18,613.362,507.079,1504.45,1419.14,709.092
3.48638,-1342.37,-13.6398,505.700,-511.669,462.872,1117.40,1278.43,921.064,-1031.34,-176.682,-979.717,175.655,1571.97,2184.33,92.3011,1283.90,954.290,1904.77,-6.32371,3036.37,707.148,296.537,2019.66,-1034.46,2945.30,647.533,1026.35,416.143,1792.09,785.622,1414.13,-834.841,472.415,-70.4887,819.096,497.434,-545.441,-425.193,552.286,-488.921,-453.740,504.250,1118.93,1886.27,1158.08,542.529,522.079,1362.35,1343.74,871.940
3.49453,-1210.57,-182.061,653.221,84.6516,716.316,1075.63,1417.28,716.000,-847.894,-62.0866,-684.317,-43.9711,1224.90,2125.74,111.398,922.435,1343.63,1890.50,56.6457,3221.26,1225.98,145.417,1902.90,-806.124,2620.08,701.687,822.732,293.562,1534.78,1120.42,1741.56,-797.819,794.502,-195.681,1167.14,809.755,-773.860,-42.3524,539.329,-669.840,-225.684,420.577,1183.21,2092.96,1017.05,451.275,722.225,1226.96,1089.26,854.951
3.50267,-1010.47,-2.53337,803.382,635.100,713.261,1030.89,1468.51,636.529,-621.430,182.950,-462.264,-250.469,758.095,1709.17,29.4813,750.735,1564.96,1940.49,115.283,3354.49,1636.10,70.3326,1667.96,-475.296,2069.73,637.687,530.920,193.882,1235.47,1412.74,1987.00,-549.472,1115.44,-143.060,1358.93,1070.09,-892.632,405.917,684.172,-643.251,120.206,369.518,1254.28,2207.70,860.042,244.669,967.133,1067.25,817.857,725.023
