,FA_20240701_2H_yeast_1.5.ser#1,FA_20240701_2H_yeast_1.5.ser#2,FA_20240701_2H_yeast_1.5.ser#3,FA_20240701_2H_yeast_1.5.ser#4,FA_20240701_2H_yeast_1.5.ser#5,FA_20240701_2H_yeast_1.5.ser#6,FA_20240701_2H_yeast_1.5.ser#7,FA_20240701_2H_yeast_1.5.ser#8,FA_20240701_2H_yeast_1.5.ser#9,FA_20240701_2H_yeast_1.5.ser#10,FA_20240701_2H_yeast_1.5.ser#11,FA_20240701_2H_yeast_1.5.ser#12,FA_20240701_2H_yeast_1.5.ser#13,FA_20240701_2H_yeast_1.5.ser#14,FA_20240701_2H_yeast_1.5.ser#15,FA_20240701_2H_yeast_1.5.ser#16,FA_20240701_2H_yeast_1.5.ser#17,FA_20240701_2H_yeast_1.5.ser#18,FA_20240701_2H_yeast_1.5.ser#19,FA_20240701_2H_yeast_1.5.ser#20,FA_20240701_2H_yeast_1.5.ser#21,FA_20240701_2H_yeast_1.5.ser#22,FA_20240701_2H_yeast_1.5.ser#23,FA_20240701_2H_yeast_1.5.ser#24,FA_20240701_2H_yeast_1.5.ser#25,FA_20240701_2H_yeast_1.5.ser#26,FA_20240701_2H_yeast_1.5.ser#27,FA_20240701_2H_yeast_1.5.ser#28,FA_20240701_2H_yeast_1.5.ser#29,FA_20240701_2H_yeast_1.5.ser#30,FA_20240701_2H_yeast_1.5.ser#31,FA_20240701_2H_yeast_1.5.ser#32,FA_20240701_2H_yeast_1.5.ser#33,FA_20240701_2H_yeast_1.5.ser#34,FA_20240701_2H_yeast_1.5.ser#35,FA_20240701_2H_yeast_1.5.ser#36,FA_20240701_2H_yeast_1.5.ser#37,FA_20240701_2H_yeast_1.5.ser#38,FA_20240701_2H_yeast_1.5.ser#39,FA_20240701_2H_yeast_1.5.ser#40,FA_20240701_2H_yeast_1.5.ser#41,FA_20240701_2H_yeast_1.5.ser#42,FA_20240701_2H_yeast_1.5.ser#43,FA_20240701_2H_yeast_1.5.ser#44,FA_20240701_2H_yeast_1.5.ser#45,FA_20240701_2H_yeast_1.5.ser#46,FA_20240701_2H_yeast_1.5.ser#47,FA_20240701_2H_yeast_1.5.ser#48,FA_20240701_2H_yeast_1.5.ser#49,FA_20240701_2H_yeast_1.5.ser#50,FA_20240701_2H_yeast_1.5.ser#51,FA_20240701_2H_yeast_1.5.ser#52,FA_20240701_2H_yeast_1.5.ser#53,FA_20240701_2H_yeast_1.5.ser#54,FA_20240701_2H_yeast_1.5.ser#55,FA_20240701_2H_yeast_1.5.ser#56,FA_20240701_2H_yeast_1.5.ser#57,FA_20240701_2H_yeast_1.5.ser#58,FA_20240701_2H_yeast_1.5.ser#59,FA_20240701_2H_yeast_1.5.ser#60,FA_20240701_2H_yeast_1.5.ser#61,FA_20240701_2H_yeast_1.5.ser#62,FA_20240701_2H_yeast_1.5.ser#63,FA_20240701_2H_yeast_1.5.ser#64,FA_20240701_2H_yeast_1.5.ser#65,FA_20240701_2H_yeast_1.5.ser#66,FA_20240701_2H_yeast_1.5.ser#67,FA_20240701_2H_yeast_1.5.ser#68,FA_20240701_2H_yeast_1.5.ser#69,FA_20240701_2H_yeast_1.5.ser#70,FA_20240701_2H_yeast_1.5.ser#71,FA_20240701_2H_yeast_1.5.ser#72,FA_20240701_2H_yeast_1.5.ser#73,FA_20240701_2H_yeast_1.5.ser#74,FA_20240701_2H_yeast_1.5.ser#75,FA_20240701_2H_yeast_1.5.ser#76,FA_20240701_2H_yeast_1.5.ser#77,FA_20240701_2H_yeast_1.5.ser#78,FA_20240701_2H_yeast_1.5.ser#79,FA_20240701_2H_yeast_1.5.ser#80,FA_20240701_2H_yeast_1.5.ser#81,FA_20240701_2H_yeast_1.5.ser#82,FA_20240701_2H_yeast_1.5.ser#83,FA_20240701_2H_yeast_1.5.ser#84,FA_20240701_2H_yeast_1.5.ser#85,FA_20240701_2H_yeast_1.5.ser#86,FA_20240701_2H_yeast_1.5.ser#87,FA_20240701_2H_yeast_1.5.ser#88,FA_20240701_2H_yeast_1.5.ser#89,FA_20240701_2H_yeast_1.5.ser#90,FA_20240701_2H_yeast_1.5.ser#91,FA_20240701_2H_yeast_1.5.ser#92,FA_20240701_2H_yeast_1.5.ser#93,FA_20240701_2H_yeast_1.5.ser#94,FA_20240701_2H_yeast_1.5.ser#95,FA_20240701_2H_yeast_1.5.ser#96,FA_20240701_2H_yeast_1.5.ser#97,FA_20240701_2H_yeast_1.5.ser#98,FA_20240701_2H_yeast_1.5.ser#99,FA_20240701_2H_yeast_1.5.ser#100,FA_20240701_2H_yeast_1.5.ser#101,FA_20240701_2H_yeast_1.5.ser#102,FA_20240701_2H_yeast_1.5.ser#103,FA_20240701_2H_yeast_1.5.ser#104,FA_20240701_2H_yeast_1.5.ser#105,FA_20240701_2H_yeast_1.5.ser#106,FA_20240701_2H_yeast_1.5.ser#107,FA_20240701_2H_yeast_1.5.ser#108,FA_20240701_2H_yeast_1.5.ser#109,FA_20240701_2H_yeast_1.5.ser#110,FA_20240701_2H_yeast_1.5.ser#111,FA_20240701_2H_yeast_1.5.ser#112,FA_20240701_2H_yeast_1.5.ser#113,FA_20240701_2H_yeast_1.5.ser#114,FA_20240701_2H_yeast_1.5.ser#115,FA_20240701_2H_yeast_1.5.ser#116,FA_20240701_2H_yeast_1.5.ser#117,FA_20240701_2H_yeast_1.5.ser#118,FA_20240701_2H_yeast_1.5.ser#119,FA_20240701_2H_yeast_1.5.ser#120,FA_20240701_2H_yeast_1.5.ser#121,FA_20240701_2H_yeast_1.5.ser#122,FA_20240701_2H_yeast_1.5.ser#123,FA_20240701_2H_yeast_1.5.ser#124,FA_20240701_2H_yeast_1.5.ser#125,FA_20240701_2H_yeast_1.5.ser#126,FA_20240701_2H_yeast_1.5.ser#127,FA_20240701_2H_yeast_1.5.ser#128,FA_20240701_2H_yeast_1.5.ser#129,FA_20240701_2H_yeast_1.5.ser#130
1.75554,233.423,-73.4218,-387.793,-112.984,-168.355,180.844,-27.3695,79.3784,217.705,-39.6898,-48.2669,62.0088,10.5409,-90.6952,-8.77619,339.696,-175.745,15.4964,27.0108,239.688,-56.6626,12.0669,271.766,-186.768,150.682,57.6896,-74.9216,196.483,-9.42035,-208.898,-301.070,284.178,99.8658,-76.0448,-138.694,-361.251,41.9386,27.7045,14.5636,17.3035,-148.449,12.1671,-157.256,43.7240,96.0391,357.147,39.3973,40.6136,92.8905,118.897,180.403,-72.9746,152.022,-50.7795,38.1273,-97.3848,-15.7168,182.169,219.937,-64.5493,129.155,-16.0707,123.820,-126.493,116.782,137.049,65.4979,312.570,269.850,-153.404,-218.028,76.8168,-16.0888,-61.6056,230.186,-98.8047,76.6388,295.090,68.6333,219.283,-72.2464,2.14157,-109.133,-243.103,299.603,-159.824,13.0139,-49.1311,-1.63571,226.873,42.3774,24.1509,-26.1055,35.0718,-135.352,56.7457,63.3453,-41.3519,-122.400,-126.815,103.724,116.085,127.387,41.6144,34.9512,149.056,-103.981,-122.892,-23.9279,139.604,105.463,-78.5123,-121.946,-367.265,205.015,235.781,66.6036,13.0605,223.168,45.3914,97.1710,-181.012,112.559,184.328,43.2028,-59.7010,-40.3704,-219.922,195.244,20.9442
1.75962,241.083,-64.8210,-390.739,-119.218,-171.696,185.161,-39.9546,52.2768,189.019,-48.5291,-33.9175,27.1646,-0.107159,-84.8296,-16.9868,319.950,-178.450,50.1004,13.3380,266.197,-55.2201,22.3928,272.946,-193.770,144.209,62.5154,-77.2236,216.114,-24.3602,-189.651,-271.190,267.934,76.0517,-40.2062,-139.953,-352.466,19.8006,39.2280,29.8226,26.6253,-156.805,30.3082,-177.246,42.4202,85.0403,326.325,15.2806,40.1835,81.6798,129.944,158.387,-86.3622,148.528,-46.6415,26.6068,-59.6879,8.94787,181.785,235.430,-73.5748,156.965,-21.5237,128.410,-101.305,120.913,138.649,24.7409,323.051,254.292,-175.592,-227.842,52.7883,0.643027,-37.5064,215.396,-108.738,59.3973,282.125,67.4707,211.065,-64.7007,52.5861,-136.260,-257.576,299.426,-164.095,-13.0013,-61.9082,0.667443,215.343,80.5161,37.5807,-32.4221,19.5828,-89.9268,59.8855,75.2663,-63.0869,-132.730,-142.223,92.7642,106.348,126.971,29.4008,36.4892,167.178,-115.369,-118.079,-20.3344,136.686,109.069,-46.7684,-124.666,-390.138,191.955,245.331,61.6510,38.8626,240.529,66.0049,104.522,-188.176,150.426,198.526,38.9493,-45.1932,10.5166,-235.090,226.439,-10.5735
1.76369,248.116,-63.8708,-392.851,-121.490,-172.188,181.150,-45.7375,31.4224,164.065,-53.1372,-22.7655,-8.03345,-17.8766,-72.0340,-31.0210,300.452,-176.761,86.7674,0.197133,278.568,-49.7432,29.5847,270.645,-196.818,130.269,61.0881,-77.8383,239.908,-33.7823,-168.339,-247.534,245.532,47.1030,-2.86984,-138.285,-340.269,0.0654353,52.2133,41.7500,34.4239,-161.753,39.8174,-197.187,35.5756,77.0270,288.756,-6.97193,39.9021,63.6336,144.714,134.081,-105.347,142.892,-39.5242,11.2317,-21.2203,33.5636,173.788,254.490,-79.8870,179.746,-18.7108,137.454,-76.1914,117.740,139.948,-18.5241,328.798,228.333,-198.164,-233.404,30.9724,16.5088,-15.2492,205.301,-114.861,42.4329,261.539,65.7830,202.783,-60.6722,96.3367,-156.071,-265.966,288.849,-164.065,-36.6672,-74.4199,1.89171,200.597,121.354,46.9635,-43.9573,3.74535,-44.5577,69.6874,87.0553,-82.1167,-151.269,-153.057,87.8834,103.325,124.572,17.5708,29.8277,185.303,-117.571,-107.933,-18.0084,132.650,108.237,-14.9478,-127.110,-405.459,176.325,258.177,60.5256,77.6161,254.864,83.6068,111.126,-198.721,177.180,207.851,31.5701,-26.5225,59.3487,-250.504,250.678,-41.4565
1.76776,253.119,-71.3177,-393.590,-122.203,-168.496,173.120,-45.8206,19.0823,145.462,-53.0395,-17.2077,-40.1538,-40.1752,-53.3027,-48.9534,284.632,-170.620,123.199,-9.21631,274.183,-41.0701,32.0265,265.274,-196.172,113.283,54.7095,-76.8263,265.282,-38.9209,-146.826,-232.013,220.887,14.7945,33.9532,-134.092,-325.948,-16.7025,67.9378,50.3152,42.3967,-164.151,40.5579,-216.167,20.6932,74.6948,248.398,-27.0549,41.6458,42.9267,162.493,112.196,-131.369,134.668,-29.8204,-9.34685,14.4191,59.9636,161.773,275.760,-84.5128,194.635,-8.43157,150.341,-51.6083,108.704,141.275,-62.1893,327.375,191.958,-221.795,-235.061,10.6439,30.0478,5.18058,198.166,-116.907,26.3153,234.395,64.8658,192.551,-60.3203,129.188,-164.239,-264.382,268.199,-158.671,-55.2754,-87.9863,3.78094,181.189,159.963,52.6324,-59.8557,-11.1001,-2.10787,86.8539,95.2926,-95.5604,-176.310,-157.892,89.2097,108.299,121.858,6.86555,16.7489,201.462,-111.990,-93.7691,-18.0848,129.143,101.765,14.1581,-129.988,-414.929,156.646,270.932,61.7252,123.797,266.535,97.1039,117.663,-211.563,193.974,211.524,21.8323,-6.31915,98.8539,-261.892,267.998,-71.3946
1.77183,255.325,-84.1362,-391.624,-123.341,-161.567,165.425,-41.8848,16.6834,135.650,-49.5913,-17.5298,-67.5408,-62.6210,-32.1101,-68.4359,274.125,-161.080,157.847,-12.3037,255.147,-30.1859,29.5913,256.511,-191.113,97.4105,46.1110,-75.1096,290.375,-40.9445,-126.415,-225.500,197.579,-18.7417,68.2118,-128.855,-309.562,-29.8062,86.0655,54.9847,52.4423,-166.203,34.4775,-232.023,-2.26942,78.9332,208.456,-43.6876,47.3924,24.7057,180.984,95.8426,-164.739,125.969,-19.5576,-35.6445,44.7610,88.6294,150.096,296.600,-86.7564,199.924,7.22168,164.688,-28.1982,97.2213,142.327,-104.235,317.418,145.280,-244.564,-231.642,-9.51979,39.0754,24.2284,190.851,-116.243,12.0609,201.958,65.1394,178.498,-63.3714,149.402,-159.310,-251.258,239.945,-147.394,-67.1138,-103.406,8.77532,156.525,191.098,54.5914,-77.5860,-22.4782,35.5441,109.694,98.5934,-102.376,-203.914,-155.512,96.1604,120.726,120.102,-1.85933,1.12218,213.454,-100.724,-77.0600,-21.1323,127.715,90.3070,38.6609,-133.051,-420.705,134.777,279.197,63.2444,170.197,276.715,106.625,123.744,-224.890,204.868,208.485,11.7095,12.4496,125.424,-264.257,279.468,-99.4394
1.77591,255.180,-96.6433,-385.684,-125.524,-153.670,160.795,-34.8776,24.4810,135.293,-45.1601,-22.8331,-91.1459,-81.0839,-12.6809,-87.0614,269.300,-150.348,190.349,-8.21746,226.833,-18.3236,22.9905,244.029,-180.223,84.8433,38.2158,-73.5956,313.593,-40.4820,-107.845,-226.739,177.628,-51.0412,98.0947,-124.718,-289.717,-38.4151,104.782,54.9744,65.7691,-170.099,24.7514,-241.895,-30.8655,88.0229,170.595,-54.5918,58.4240,13.1878,196.643,86.3647,-204.012,120.742,-11.2478,-65.6482,68.7912,117.182,142.455,314.221,-84.3353,194.801,25.9163,177.338,-6.76591,87.3281,142.032,-141.662,299.171,89.1108,-263.225,-220.688,-30.4791,41.4131,41.4264,180.981,-114.919,0.940866,165.639,64.5393,159.192,-68.9305,158.510,-143.276,-227.703,208.618,-130.120,-71.2809,-120.529,18.4096,127.394,210.485,53.2024,-93.7176,-27.7269,67.0413,134.884,98.1522,-103.737,-228.487,-145.819,107.301,138.575,120.101,-7.93202,-13.6680,220.181,-85.4983,-59.4808,-25.8012,129.093,76.9764,58.0250,-135.857,-424.264,114.658,280.296,63.9736,210.893,286.559,113.137,127.338,-237.150,214.192,197.685,3.41799,26.7753,139.463,-253.934,286.032,-123.719
1.77998,253.195,-103.619,-375.241,-128.564,-147.105,159.438,-24.2044,41.0152,142.135,-42.3723,-32.1009,-113.245,-93.2784,2.10484,-102.891,269.645,-141.145,221.141,1.52256,195.220,-7.05870,13.3371,228.251,-162.411,75.8658,32.8060,-72.5168,333.422,-38.4394,-91.5239,-232.288,160.859,-79.3878,122.384,-123.848,-264.410,-41.9654,121.934,50.2762,81.9642,-176.603,14.3784,-244.064,-61.3835,98.7607,134.726,-57.7357,74.5129,9.91907,206.305,83.7588,-246.289,122.679,-7.01961,-94.9230,86.6678,140.774,140.445,326.446,-75.0196,179.148,45.9483,185.380,12.0612,82.1478,138.744,-170.589,274.413,25.9925,-275.587,-200.129,-51.8209,35.7261,54.9224,168.400,-114.524,-5.91194,127.115,59.0942,134.093,-75.8807,160.983,-120.360,-196.746,178.956,-107.269,-68.2497,-138.386,32.4459,96.1292,215.869,50.1811,-105.192,-25.8421,90.1994,158.523,96.3727,-101.900,-244.977,-130.347,120.240,158.760,122.511,-10.3152,-26.4592,221.731,-67.5382,-42.6592,-28.7321,133.577,66.1673,72.7512,-138.279,-425.772,99.8753,274.456,63.7343,242.392,296.649,117.770,125.699,-247.971,224.779,178.868,-1.64077,34.0579,144.536,-230.088,288.429,-142.216
1.78405,248.726,-103.093,-360.540,-132.516,-143.411,159.745,-8.58740,63.2397,151.679,-43.6675,-44.8283,-135.346,-98.8928,11.8770,-114.762,273.770,-135.884,250.518,13.8055,164.940,1.96159,2.09414,210.691,-137.881,70.1307,30.4541,-71.1194,348.710,-36.5958,-77.7432,-237.918,145.066,-100.964,140.912,-128.135,-232.596,-40.6322,136.362,42.7599,99.0402,-184.868,4.78125,-239.134,-90.3178,108.243,99.6875,-53.0181,93.3361,13.4329,209.169,86.7588,-288.168,133.412,-7.63946,-118.560,98.8422,154.364,142.919,332.090,-58.4219,153.437,66.3692,186.530,28.3293,82.6131,130.612,-187.933,245.771,-39.3474,-281.917,-170.439,-71.2002,21.8787,62.1398,155.010,-115.236,-7.99720,88.3146,45.6545,103.783,-83.3646,162.017,-95.1805,-162.463,153.756,-79.9594,-60.6065,-155.811,48.9099,65.8508,207.219,48.4907,-110.392,-18.1085,101.764,177.044,94.9760,-98.2781,-251.163,-111.420,131.760,177.834,127.974,-7.41108,-38.0557,218.521,-47.9446,-27.6933,-25.8850,141.413,60.9970,83.9108,-140.492,-424.277,91.8612,264.238,62.2399,262.933,306.951,121.712,117.634,-258.328,237.552,153.107,-3.30646,32.6172,146.193,-194.823,287.781,-153.998
1.78812,240.697,-96.7251,-342.087,-137.777,-142.909,159.895,12.0325,87.5685,159.239,-50.8196,-61.2412,-157.283,-98.5411,18.5360,-121.945,279.421,-136.374,278.191,25.8484,139.161,7.56939,-9.10337,193.833,-108.456,67.9395,31.4368,-67.7544,358.828,-37.3157,-66.6472,-240.407,127.132,-113.379,154.926,-139.211,-195.338,-35.3796,148.232,36.4234,114.592,-193.668,-4.47732,-229.620,-115.129,114.865,64.6950,-42.7636,110.775,20.7546,207.451,93.1855,-326.565,152.039,-11.5685,-133.564,105.029,155.582,146.520,330.935,-36.8418,118.843,86.5958,179.008,43.2048,86.9832,116.028,-193.097,216.128,-100.878,-284.467,-135.495,-84.8975,0.820257,61.1687,143.169,-115.717,-5.74306,51.2981,24.4925,69.8784,-90.8818,164.423,-71.6323,-129.425,133.297,-50.0276,-52.6612,-171.759,64.5939,39.4500,185.884,50.9316,-109.382,-6.81604,99.0362,188.005,94.1744,-92.2373,-247.908,-90.7947,138.481,192.959,136.811,1.89174,-49.5607,210.653,-27.9921,-14.9821,-14.3760,152.060,61.4770,92.6841,-142.889,-418.645,89.6301,253.161,58.3428,271.631,317.247,126.597,105.014,-269.781,251.518,122.522,-2.20190,22.1627,150.568,-152.461,286.019,-159.632
1.79220,229.500,-87.8662,-320.144,-144.181,-144.140,158.885,35.5132,111.014,161.828,-64.5254,-82.2697,-177.861,-92.6842,24.8518,-123.551,283.886,-143.720,303.729,36.4924,120.258,9.30568,-18.9706,180.624,-77.1830,70.5863,36.3555,-60.2058,363.606,-42.8232,-57.7737,-238.563,104.647,-115.641,166.677,-158.051,-155.679,-27.4904,158.127,36.2709,127.188,-202.772,-14.4067,-218.561,-134.427,118.153,30.4451,-30.1209,122.435,29.8070,205.011,101.064,-359.038,175.942,-15.0339,-140.115,104.119,146.227,147.110,323.192,-14.7403,77.5648,106.099,161.587,58.5782,91.6566,94.2833,-187.965,188.298,-152.986,-285.318,-101.335,-89.4675,-25.6150,52.0886,133.740,-114.006,-0.436454,18.1924,-0.642715,34.8914,-98.1092,167.193,-52.7742,-101.886,116.295,-19.8626,-48.7349,-184.717,75.8270,19.1035,153.514,58.7262,-103.296,6.08337,81.7036,190.765,93.1680,-81.7095,-237.395,-69.4815,138.117,202.660,148.838,16.7507,-60.8248,197.924,-9.12220,-4.46240,6.25927,163.194,65.1443,99.8324,-146.121,-408.475,90.6059,244.389,50.3537,268.508,327.555,134.424,92.1141,-283.250,263.933,89.5572,1.02951,4.05390,162.573,-108.681,285.678,-160.287
