2H chemical shift (ppm),FA_20240701_2H_yeast_1.7.ser#1,FA_20240701_2H_yeast_1.7.ser#2,FA_20240701_2H_yeast_1.7.ser#3,FA_20240701_2H_yeast_1.7.ser#4,FA_20240701_2H_yeast_1.7.ser#5,FA_20240701_2H_yeast_1.7.ser#6,FA_20240701_2H_yeast_1.7.ser#7,FA_20240701_2H_yeast_1.7.ser#8,FA_20240701_2H_yeast_1.7.ser#9,FA_20240701_2H_yeast_1.7.ser#10,FA_20240701_2H_yeast_1.7.ser#11,FA_20240701_2H_yeast_1.7.ser#12,FA_20240701_2H_yeast_1.7.ser#13,FA_20240701_2H_yeast_1.7.ser#14,FA_20240701_2H_yeast_1.7.ser#15,FA_20240701_2H_yeast_1.7.ser#16,FA_20240701_2H_yeast_1.7.ser#17,FA_20240701_2H_yeast_1.7.ser#18,FA_20240701_2H_yeast_1.7.ser#19,FA_20240701_2H_yeast_1.7.ser#20,FA_20240701_2H_yeast_1.7.ser#21,FA_20240701_2H_yeast_1.7.ser#22,FA_20240701_2H_yeast_1.7.ser#23,FA_20240701_2H_yeast_1.7.ser#24,FA_20240701_2H_yeast_1.7.ser#25,FA_20240701_2H_yeast_1.7.ser#26,FA_20240701_2H_yeast_1.7.ser#27,FA_20240701_2H_yeast_1.7.ser#28,FA_20240701_2H_yeast_1.7.ser#29,FA_20240701_2H_yeast_1.7.ser#30,FA_20240701_2H_yeast_1.7.ser#31,FA_20240701_2H_yeast_1.7.ser#32,FA_20240701_2H_yeast_1.7.ser#33,FA_20240701_2H_yeast_1.7.ser#34,FA_20240701_2H_yeast_1.7.ser#35,FA_20240701_2H_yeast_1.7.ser#36,FA_20240701_2H_yeast_1.7.ser#37,FA_20240701_2H_yeast_1.7.ser#38,FA_20240701_2H_yeast_1.7.ser#39,FA_20240701_2H_yeast_1.7.ser#40,FA_20240701_2H_yeast_1.7.ser#41,FA_20240701_2H_yeast_1.7.ser#42,FA_20240701_2H_yeast_1.7.ser#43,FA_20240701_2H_yeast_1.7.ser#44,FA_20240701_2H_yeast_1.7.ser#45,FA_20240701_2H_yeast_1.7.ser#46,FA_20240701_2H_yeast_1.7.ser#47,FA_20240701_2H_yeast_1.7.ser#48,FA_20240701_2H_yeast_1.7.ser#49,FA_20240701_2H_yeast_1.7.ser#50,FA_20240701_2H_yeast_1.7.ser#51,FA_20240701_2H_yeast_1.7.ser#52,FA_20240701_2H_yeast_1.7.ser#53,FA_20240701_2H_yeast_1.7.ser#54,FA_20240701_2H_yeast_1.7.ser#55,FA_20240701_2H_yeast_1.7.ser#56,FA_20240701_2H_yeast_1.7.ser#57,FA_20240701_2H_yeast_1.7.ser#58,FA_20240701_2H_yeast_1.7.ser#59,FA_20240701_2H_yeast_1.7.ser#60,FA_20240701_2H_yeast_1.7.ser#61,FA_20240701_2H_yeast_1.7.ser#62,FA_20240701_2H_yeast_1.7.ser#63,FA_20240701_2H_yeast_1.7.ser#64,FA_20240701_2H_yeast_1.7.ser#65,FA_20240701_2H_yeast_1.7.ser#66,FA_20240701_2H_yeast_1.7.ser#67,FA_20240701_2H_yeast_1.7.ser#68,FA_20240701_2H_yeast_1.7.ser#69,FA_20240701_2H_yeast_1.7.ser#70,FA_20240701_2H_yeast_1.7.ser#71,FA_20240701_2H_yeast_1.7.ser#72,FA_20240701_2H_yeast_1.7.ser#73,FA_20240701_2H_yeast_1.7.ser#74,FA_20240701_2H_yeast_1.7.ser#75,FA_20240701_2H_yeast_1.7.ser#76,FA_20240701_2H_yeast_1.7.ser#77,FA_20240701_2H_yeast_1.7.ser#78,FA_20240701_2H_yeast_1.7.ser#79,FA_20240701_2H_yeast_1.7.ser#80,FA_20240701_2H_yeast_1.7.ser#81,FA_20240701_2H_yeast_1.7.ser#82,FA_20240701_2H_yeast_1.7.ser#83,FA_20240701_2H_yeast_1.7.ser#84,FA_20240701_2H_yeast_1.7.ser#85,FA_20240701_2H_yeast_1.7.ser#86,FA_20240701_2H_yeast_1.7.ser#87,FA_20240701_2H_yeast_1.7.ser#88,FA_20240701_2H_yeast_1.7.ser#89,FA_20240701_2H_yeast_1.7.ser#90,FA_20240701_2H_yeast_1.7.ser#91,FA_20240701_2H_yeast_1.7.ser#92,FA_20240701_2H_yeast_1.7.ser#93,FA_20240701_2H_yeast_1.7.ser#94,FA_20240701_2H_yeast_1.7.ser#95,FA_20240701_2H_yeast_1.7.ser#96,FA_20240701_2H_yeast_1.7.ser#97,FA_20240701_2H_yeast_1.7.ser#98,FA_20240701_2H_yeast_1.7.ser#99,FA_20240701_2H_yeast_1.7.ser#100,FA_20240701_2H_yeast_1.7.ser#101,FA_20240701_2H_yeast_1.7.ser#102,FA_20240701_2H_yeast_1.7.ser#103,FA_20240701_2H_yeast_1.7.ser#104,FA_20240701_2H_yeast_1.7.ser#105,FA_20240701_2H_yeast_1.7.ser#106,FA_20240701_2H_yeast_1.7.ser#107,FA_20240701_2H_yeast_1.7.ser#108,FA_20240701_2H_yeast_1.7.ser#109,FA_20240701_2H_yeast_1.7.ser#110,FA_20240701_2H_yeast_1.7.ser#111,FA_20240701_2H_yeast_1.7.ser#112,FA_20240701_2H_yeast_1.7.ser#113,FA_20240701_2H_yeast_1.7.ser#114,FA_20240701_2H_yeast_1.7.ser#115,FA_20240701_2H_yeast_1.7.ser#116,FA_20240701_2H_yeast_1.7.ser#117,FA_20240701_2H_yeast_1.7.ser#118,FA_20240701_2H_yeast_1.7.ser#119,FA_20240701_2H_yeast_1.7.ser#120,FA_20240701_2H_yeast_1.7.ser#121,FA_20240701_2H_yeast_1.7.ser#122,FA_20240701_2H_yeast_1.7.ser#123,FA_20240701_2H_yeast_1.7.ser#124,FA_20240701_2H_yeast_1.7.ser#125,FA_20240701_2H_yeast_1.7.ser#126,FA_20240701_2H_yeast_1.7.ser#127,FA_20240701_2H_yeast_1.7.ser#128,FA_20240701_2H_yeast_1.7.ser#129,FA_20240701_2H_yeast_1.7.ser#130
0.969574,-359.063,-63.0818,-123.75,199.514,-112.814,-298.81,-50.8565,2.6621,-69.6474,144.717,171.653,-97.587,-29.7407,-185.154,177.425,89.9642,-14.0735,48.5416,-172.569,-230.447,36.0936,78.426,-122.21,22.1675,63.8757,-60.6272,43.3115,240.133,25.6084,7.87187,-127.467,-30.0307,101.582,59.9212,-34.5618,-21.237,11.386,40.2244,-68.2438,175.995,220.983,161.741,311.969,-34.9713,206.617,34.5859,61.6792,136.121,-265.456,-115.438,-353.869,-167.954,-178.866,35.7163,182.854,-69.7079,133.335,-43.4992,113.559,-14.5202,432.695,56.1389,9.51645,-24.8953,-78.0819,-286.03,-1.63711,-133.016,41.0554,-47.5702,-8.0389,-143.613,95.3361,-48.6056,-14.4347,142.287,23.3365,-90.4095,-21.9658,126.408,58.0788,-105.77,228.919,403.727,182.661,-35.6198,142.831,51.7525,-279.984,1.2516,-250.932,-69.1502,82.1669,62.808,-23.7839,-22.2805,-8.78279,109.738,-27.1637,6.30962,-16.5557,148.891,5.09811,-19.7881,-44.8094,-169.317,191.99,153.099,-92.392,190.066,-119.94,-56.0206,-167.963,155.276,-83.6337,-6.90095,6.97802,212.868,-0.625491,218.45,-105.101,-42.8005,-113.738,-162.657,13.9026,89.8644,76.0106,220.504,225.546,-4.52908
0.973647,-356.611,-70.652,-141.459,180.246,-123.632,-289.217,-15.3794,-13.2114,-29.256,178.617,168.84,-121.236,-19.2493,-185.368,154.943,94.8651,-13.0589,40.2862,-129.006,-239.804,4.57912,109.066,-123.972,24.4231,55.697,-74.0433,52.045,224.976,43.969,-26.0931,-117.234,-47.2562,64.1318,78.0547,-47.0619,-34.3089,3.17811,55.817,-75.6689,158.181,214.998,165.569,307.582,-45.3633,181.443,37.7651,77.8015,111.41,-264.724,-107.854,-324.91,-171.267,-186.622,59.8418,161.543,-79.3765,146.841,-21.2151,105.39,-12.9815,480.67,38.9293,18.3441,-38.8258,-66.8065,-278.49,0.992569,-145.607,48.3964,-60.899,-4.77008,-166.007,111.362,-38.5595,-0.999085,133.172,64.2555,-89.233,-22.81,109.095,79.3532,-106.575,219.417,404.669,198.522,-20.1437,120.813,62.7061,-288.884,-18.4459,-274.789,-98.3636,71.4611,91.8182,-28.5557,-67.1365,-18.4618,102.497,-41.6008,5.93714,-8.63308,134.273,13.1986,-16.8243,-54.2748,-154.696,186.119,140.737,-78.8358,209.013,-107.757,-17.2334,-179.829,151.903,-98.6844,-23.0024,-20.1593,190.215,-4.27045,227.349,-122.164,-47.0853,-127.511,-153.779,-4.64419,100.665,63.9026,199.463,196.592,4.55114
0.977719,-343.939,-75.1204,-158.175,164.022,-135.829,-275.57,23.3983,-36.0699,15.3244,209.527,160.939,-138.862,-10.9387,-180.225,137.73,96.9501,-15.1645,31.8398,-86.9901,-251.723,-20.2734,139.727,-124.702,34.0304,44.8477,-78.976,52.2947,199.713,63.4247,-63.9772,-110.282,-61.8846,27.1798,92.6327,-70.12,-51.2869,-12.2211,61.6759,-91.1667,140.895,208.679,169.255,299.402,-50.0659,158.051,29.2703,92.9703,80.5163,-255.175,-100.698,-292.351,-170.882,-187.912,77.864,138.26,-94.3384,162.054,1.9063,87.5123,-10.3187,518.606,28.9214,30.5747,-49.3347,-55.3879,-273.078,5.20241,-157.346,58.1341,-66.6462,0.759293,-184.177,119.699,-32.8953,8.27273,125.596,98.6653,-90.6264,-23.8492,92.5021,105.918,-108.492,207.514,400.022,216.145,-7.41314,99.4344,73.7009,-303.734,-38.9195,-292.178,-123.873,58.1346,119.567,-35.5916,-106.535,-24.4385,100.241,-61.6052,8.46831,5.20808,124.882,23.97,-9.68834,-63.6667,-137.652,182.961,127.635,-66.2462,229.76,-83.9463,14.6717,-191.919,147.704,-111.086,-34.7371,-46.4004,172.608,-15.5394,235.199,-142.728,-43.5372,-137.185,-141.202,-23.3527,114.334,54.2204,170.788,163.784,13.0254
0.981792,-324.947,-79.0695,-171.996,152.928,-149.094,-260.393,62.1042,-62.7496,61.2632,237.145,147.812,-149.361,-5.30727,-171.371,128.897,95.0584,-21.5202,19.8718,-51.2337,-265.598,-36.728,168.169,-124.875,51.6919,32.0837,-76.3007,43.3258,168.996,82.7611,-99.0112,-106.574,-74.4109,-3.76692,106.523,-99.4178,-70.3782,-31.0603,58.2485,-112.656,124.608,202.391,171.41,287.654,-44.4438,139.711,10.7427,106.906,44.4451,-238.98,-95.101,-258.669,-163.956,-185.33,86.9801,114.114,-113.904,173.981,24.5256,61.1995,-0.997799,546.516,24.241,46.3073,-57.7055,-44.9027,-271.137,9.3282,-168.922,67.3894,-65.3539,7.1895,-198.64,121.922,-31.2506,12.7799,120.96,124.539,-93.8042,-24.7203,77.6678,135.728,-112.862,193.991,391.454,233.198,1.16587,82.1395,83.9857,-321.901,-61.0004,-300.959,-142.553,44.1334,142.939,-46.1697,-134.32,-25.4837,102.58,-86.0792,13.456,24.3584,118.3,35.1961,0.914848,-72.229,-118.601,182.683,115.12,-56.1234,250.354,-51.2272,36.9954,-203.625,144.503,-121.498,-40.8969,-69.4646,161.038,-34.5935,240.293,-161.387,-30.8623,-141.709,-125.706,-39.0358,130.296,45.5886,139.741,127.92,22.5509
0.985864,-302.54,-84.6458,-181.278,148.46,-163.287,-245.793,94.8296,-89.2584,104.656,263.727,130.283,-151.713,-1.99754,-160.965,129.503,90.9996,-32.595,3.06784,-24.8722,-279.983,-45.2345,192.74,-124.814,75.1425,18.2368,-68.8029,27.3741,138.79,100.409,-124.15,-105.249,-85.4689,-24.8612,121.789,-129.419,-91.1456,-47.9223,48.3886,-136.547,110.275,196.659,170.921,271.498,-27.3031,126.966,-13.465,118.801,5.26301,-219.057,-91.3444,-225.556,-148.158,-181.942,85.6743,89.1288,-134.564,180.43,45.5312,29.8625,18.8368,567.307,22.446,63.9985,-65.1702,-35.3374,-272.136,12.3296,-180.392,73.9246,-59.117,13.195,-210.945,121.447,-32.6061,12.4462,120.683,140.553,-99.1911,-25.8591,64.3863,164.985,-120.608,179.111,380.19,246.812,3.16129,71.9262,93.4461,-339.545,-84.67,-300.96,-151.799,30.8984,158.68,-59.6282,-148.202,-21.259,108.436,-113.199,18.4738,47.7567,113.053,44.2483,15.6727,-79.1314,-97.9582,184.23,104.246,-47.7359,267.733,-13.6139,49.4897,-213.504,143.319,-131.281,-40.8946,-87.6686,155.084,-59.5436,241.086,-172.856,-10.0576,-141.076,-109.124,-48.6788,149.68,37.74,111.453,88.9318,33.8139
0.989937,-278.068,-92.2348,-185.936,150.634,-177.363,-232.453,116.007,-110.878,141.753,292.287,110.678,-145.497,-0.0766591,-151.246,138.557,88.4173,-47.6056,-16.8625,-8.51291,-293.114,-48.2989,212.79,-124.872,100.902,4.90511,-59.8354,8.60934,113.906,115.35,-135.367,-104.964,-94.9903,-34.5682,138.443,-154.981,-113.398,-57.764,35.7858,-158.374,98.5774,191.815,167.405,249.425,-2.21161,118.939,-38.1504,128.065,-34.3471,-198.841,-89.1585,-194.265,-122.957,-180.276,75.1518,62.5189,-151.893,182.887,63.4273,-2.01082,49.548,584.179,22.3829,79.6943,-72.4585,-26.144,-274.238,13.3834,-191.122,77.0471,-49.5232,18.9512,-222.371,122.092,-35.5674,7.43471,125.314,145.867,-107.909,-27.7875,52.0122,189.631,-131.93,163.446,366.255,254.528,-3.56128,70.3805,102.391,-352.894,-109.359,-293.222,-150.053,19.0318,164.569,-73.2251,-149.859,-12.3326,116.769,-140.627,20.2956,73.3905,109.036,48.9131,35.2992,-83.1659,-77.1967,185.629,95.5572,-39.6016,277.898,23.7881,53.4133,-219.95,143.507,-142.031,-35.0668,-100.398,152.468,-86.1043,236.827,-173.71,15.5085,-136.668,-93.7864,-50.9016,174.17,31.9889,88.5829,47.2689,46.3729
0.994009,-252.691,-100.48,-187.961,157.564,-189.105,-219.44,122.866,-122.45,170.016,324.607,92.2169,-131.574,1.05438,-143.727,153.523,90.9634,-64.3529,-35.9187,-0.462154,-302.748,-48.6808,229.037,-125.559,126.451,-5.63596,-51.8598,-9.11355,96.661,127.458,-132.872,-104.376,-101.774,-33.8185,154.707,-172.691,-136.022,-58.4936,22.9511,-174.03,89.6051,187.211,161.197,220.467,23.9342,114.988,-58.7857,135.323,-71.4871,-181.705,-87.9775,-165.846,-90.4392,-181.528,59.38,33.8401,-162.884,184.787,76.1685,-30.132,88.1992,598.01,24.436,88.136,-80.2392,-17.2127,-275.195,11.5072,-200.228,77.1277,-36.9787,26.0093,-232.732,126.83,-39.1408,-2.21295,133.827,140.312,-120.277,-30.6601,40.3502,206.423,-146.057,148.171,348.625,255.006,-19.1561,76.7823,111.151,-358.932,-134.307,-279.125,-137.744,8.17216,160.042,-83.8383,-143.604,-0.0834307,126.637,-165.974,16.2688,98.1006,107.011,48.0682,59.4076,-82.9445,-58.7127,184.324,89.6494,-31.2199,277.051,55.3935,50.7566,-222.059,142.995,-154.597,-24.8314,-107.952,149.649,-108.299,227.778,-163.164,40.5836,-130.949,-81.2561,-46.7741,203.627,30.2821,70.9068,4.66827,59.1397
0.998082,-228.848,-107.344,-190.534,165.802,-195.955,-204.658,115.964,-119.435,188.601,360.375,77.2861,-112.532,1.14307,-138.223,171.617,100.686,-79.5564,-50.3296,2.18434,-305.962,-47.8303,243.189,-127.559,150.869,-11.2548,-45.845,-23.9627,86.974,136.694,-119.942,-102.314,-103.786,-25.0231,168.149,-181.304,-157.188,-52.0103,10.3637,-181.171,83.0334,181.147,152.838,185.399,44.1125,115.739,-72.5659,142.864,-103.085,-169.974,-86.932,-140.854,-54.816,-185.011,43.0506,4.0668,-166.974,189.018,81.6622,-51.8248,130.094,606.978,29.3551,85.0249,-89.6912,-9.6121,-272.907,5.92414,-206.724,74.8193,-21.5848,35.9041,-239.905,137.351,-43.1546,-16.2402,144.215,124.164,-135.106,-34.5646,29.7587,213.444,-161.504,134.846,326.089,248.134,-41.0303,88.1208,119.493,-355.578,-158.414,-259.88,-117.69,-3.13662,145.995,-89.8916,-134.228,13.1858,136.586,-187.581,5.32746,118.41,107.424,42.1528,86.429,-77.5184,-44.9226,177.477,88.053,-23.1573,262.693,76.4937,43.6369,-219.996,140.065,-167.973,-11.845,-111.043,143.388,-120.622,215.023,-143.008,59.8546,-126.646,-71.4365,-39.1765,234.813,33.9051,56.8112,-36.3353,70.8842
1.00215,-210.126,-111.177,-196.5,171.475,-196.119,-185.735,97.9728,-99.8254,198.2,397.456,66.3489,-92.0333,-0.226853,-132.848,191.263,117.075,-90.1623,-59.0095,1.89938,-299.84,-46.1075,256.506,-131.666,173.714,-11.2381,-41.8452,-35.8689,83.1325,142.029,-100.601,-97.6735,-99.3717,-10.4655,176.908,-181.269,-175.514,-42.4562,-2.69188,-179.999,78.1857,171.861,142.757,146.682,54.1993,122.812,-78.9777,153.877,-126.272,-164.166,-84.6969,-119.159,-20.8426,-188.749,28.934,-24.5075,-165.268,196.462,78.7663,-66.861,170.402,608.66,37.183,68.6304,-101.922,-5.20566,-265.794,-3.3542,-209.515,70.8185,-4.0258,49.0413,-240.434,154.071,-47.7634,-33.3957,154.981,97.7844,-150.553,-39.9447,20.6999,210.224,-176.785,124.61,298.418,234.637,-64.6763,100.768,126.411,-342.3,-180.079,-236.602,-94.3533,-17.2213,124.116,-91.8034,-125.172,24.2832,144.062,-204.843,-11.4848,131.954,109.163,33.1621,114.131,-66.9809,-37.5943,162.652,93.5977,-15.7797,233.9,84.8171,33.4813,-214.821,135.12,-178.884,3.10846,-110.416,132.387,-120.369,199.863,-117.137,70.2291,-126.114,-62.8314,-31.333,262.015,43.1261,44.8923,-73.3138,80.7823
1.00623,-199.775,-111.066,-207.464,171.781,-189.071,-161.115,72.131,-65.8627,200.453,432.492,58.6784,-73.3577,-2.40491,-125.365,212.476,137.413,-95.5903,-63.7689,-0.640306,-282.677,-43.6995,268.443,-138.497,193.74,-7.1955,-40.1745,-44.9044,82.6597,141.719,-77.864,-89.384,-88.7454,8.61331,180.312,-173.876,-190.693,-33.1981,-16.671,-173.087,73.9734,158.843,131.43,107.088,54.2093,137.445,-79.3519,170.578,-139.796,-163.209,-79.7713,-100.429,7.90851,-191.538,17.0825,-49.2451,-159.086,205.777,68.086,-77.0066,205.437,602.162,47.2922,39.9947,-116.548,-5.40617,-253.083,-15.5092,-207.697,65.7429,14.4601,64.9533,-231.213,176.001,-52.5734,-51.351,165.792,61.9462,-165.372,-47.4698,13.5107,197.549,-191.021,117.329,267.131,215.769,-85.4187,112.937,130.794,-321.176,-197.847,-210.911,-72.4285,-36.1026,96.0925,-90.9419,-118.219,29.913,145.893,-217.706,-31.1613,138.294,109.23,23.9323,140.151,-52.4492,-37.6281,138.875,109.82,-8.52513,191.477,81.2257,20.584,-208.374,130.858,-182.946,20.1111,-106.66,117.639,-108.554,183.37,-90.6882,71.6842,-131.127,-53.8814,-25.6962,278.682,57.5033,34.4733,-104.501,89.1143
