2H chemical shift (ppm),FA_20240704_2H_yeast_1.6.ser#1,FA_20240704_2H_yeast_1.6.ser#2,FA_20240704_2H_yeast_1.6.ser#3,FA_20240704_2H_yeast_1.6.ser#4,FA_20240704_2H_yeast_1.6.ser#5,FA_20240704_2H_yeast_1.6.ser#6,FA_20240704_2H_yeast_1.6.ser#7,FA_20240704_2H_yeast_1.6.ser#8,FA_20240704_2H_yeast_1.6.ser#9,FA_20240704_2H_yeast_1.6.ser#10,FA_20240704_2H_yeast_1.6.ser#11,FA_20240704_2H_yeast_1.6.ser#12,FA_20240704_2H_yeast_1.6.ser#13,FA_20240704_2H_yeast_1.6.ser#14,FA_20240704_2H_yeast_1.6.ser#15,FA_20240704_2H_yeast_1.6.ser#16,FA_20240704_2H_yeast_1.6.ser#17,FA_20240704_2H_yeast_1.6.ser#18,FA_20240704_2H_yeast_1.6.ser#19,FA_20240704_2H_yeast_1.6.ser#20,FA_20240704_2H_yeast_1.6.ser#21,FA_20240704_2H_yeast_1.6.ser#22,FA_20240704_2H_yeast_1.6.ser#23,FA_20240704_2H_yeast_1.6.ser#24,FA_20240704_2H_yeast_1.6.ser#25,FA_20240704_2H_yeast_1.6.ser#26,FA_20240704_2H_yeast_1.6.ser#27,FA_20240704_2H_yeast_1.6.ser#28,FA_20240704_2H_yeast_1.6.ser#29,FA_20240704_2H_yeast_1.6.ser#30,FA_20240704_2H_yeast_1.6.ser#31,FA_20240704_2H_yeast_1.6.ser#32,FA_20240704_2H_yeast_1.6.ser#33,FA_20240704_2H_yeast_1.6.ser#34,FA_20240704_2H_yeast_1.6.ser#35,FA_20240704_2H_yeast_1.6.ser#36,FA_20240704_2H_yeast_1.6.ser#37,FA_20240704_2H_yeast_1.6.ser#38,FA_20240704_2H_yeast_1.6.ser#39,FA_20240704_2H_yeast_1.6.ser#40,FA_20240704_2H_yeast_1.6.ser#41,FA_20240704_2H_yeast_1.6.ser#42,FA_20240704_2H_yeast_1.6.ser#43,FA_20240704_2H_yeast_1.6.ser#44,FA_20240704_2H_yeast_1.6.ser#45,FA_20240704_2H_yeast_1.6.ser#46,FA_20240704_2H_yeast_1.6.ser#47,FA_20240704_2H_yeast_1.6.ser#48,FA_20240704_2H_yeast_1.6.ser#49,FA_20240704_2H_yeast_1.6.ser#50,FA_20240704_2H_yeast_1.6.ser#51,FA_20240704_2H_yeast_1.6.ser#52,FA_20240704_2H_yeast_1.6.ser#53,FA_20240704_2H_yeast_1.6.ser#54,FA_20240704_2H_yeast_1.6.ser#55,FA_20240704_2H_yeast_1.6.ser#56,FA_20240704_2H_yeast_1.6.ser#57,FA_20240704_2H_yeast_1.6.ser#58,FA_20240704_2H_yeast_1.6.ser#59,FA_20240704_2H_yeast_1.6.ser#60,FA_20240704_2H_yeast_1.6.ser#61,FA_20240704_2H_yeast_1.6.ser#62,FA_20240704_2H_yeast_1.6.ser#63,FA_20240704_2H_yeast_1.6.ser#64,FA_20240704_2H_yeast_1.6.ser#65,FA_20240704_2H_yeast_1.6.ser#66,FA_20240704_2H_yeast_1.6.ser#67,FA_20240704_2H_yeast_1.6.ser#68,FA_20240704_2H_yeast_1.6.ser#69,FA_20240704_2H_yeast_1.6.ser#70,FA_20240704_2H_yeast_1.6.ser#71,FA_20240704_2H_yeast_1.6.ser#72,FA_20240704_2H_yeast_1.6.ser#73,FA_20240704_2H_yeast_1.6.ser#74,FA_20240704_2H_yeast_1.6.ser#75,FA_20240704_2H_yeast_1.6.ser#76,FA_20240704_2H_yeast_1.6.ser#77,FA_20240704_2H_yeast_1.6.ser#78,FA_20240704_2H_yeast_1.6.ser#79,FA_20240704_2H_yeast_1.6.ser#80,FA_20240704_2H_yeast_1.6.ser#81,FA_20240704_2H_yeast_1.6.ser#82,FA_20240704_2H_yeast_1.6.ser#83,FA_20240704_2H_yeast_1.6.ser#84,FA_20240704_2H_yeast_1.6.ser#85,FA_20240704_2H_yeast_1.6.ser#86,FA_20240704_2H_yeast_1.6.ser#87,FA_20240704_2H_yeast_1.6.ser#88,FA_20240704_2H_yeast_1.6.ser#89,FA_20240704_2H_yeast_1.6.ser#90,FA_20240704_2H_yeast_1.6.ser#91,FA_20240704_2H_yeast_1.6.ser#92,FA_20240704_2H_yeast_1.6.ser#93,FA_20240704_2H_yeast_1.6.ser#94,FA_20240704_2H_yeast_1.6.ser#95,FA_20240704_2H_yeast_1.6.ser#96,FA_20240704_2H_yeast_1.6.ser#97,FA_20240704_2H_yeast_1.6.ser#98,FA_20240704_2H_yeast_1.6.ser#99,FA_20240704_2H_yeast_1.6.ser#100,FA_20240704_2H_yeast_1.6.ser#101,FA_20240704_2H_yeast_1.6.ser#102,FA_20240704_2H_yeast_1.6.ser#103,FA_20240704_2H_yeast_1.6.ser#104,FA_20240704_2H_yeast_1.6.ser#105,FA_20240704_2H_yeast_1.6.ser#106,FA_20240704_2H_yeast_1.6.ser#107,FA_20240704_2H_yeast_1.6.ser#108,FA_20240704_2H_yeast_1.6.ser#109,FA_20240704_2H_yeast_1.6.ser#110,FA_20240704_2H_yeast_1.6.ser#111,FA_20240704_2H_yeast_1.6.ser#112,FA_20240704_2H_yeast_1.6.ser#113,FA_20240704_2H_yeast_1.6.ser#114,FA_20240704_2H_yeast_1.6.ser#115,FA_20240704_2H_yeast_1.6.ser#116,FA_20240704_2H_yeast_1.6.ser#117,FA_20240704_2H_yeast_1.6.ser#118,FA_20240704_2H_yeast_1.6.ser#119,FA_20240704_2H_yeast_1.6.ser#120,FA_20240704_2H_yeast_1.6.ser#121,FA_20240704_2H_yeast_1.6.ser#122,FA_20240704_2H_yeast_1.6.ser#123,FA_20240704_2H_yeast_1.6.ser#124,FA_20240704_2H_yeast_1.6.ser#125,FA_20240704_2H_yeast_1.6.ser#126,FA_20240704_2H_yeast_1.6.ser#127,FA_20240704_2H_yeast_1.6.ser#128,FA_20240704_2H_yeast_1.6.ser#129,FA_20240704_2H_yeast_1.6.ser#130
1.66326,442.039,249.558,-174.72,44.28,-463.734,-87.493,62.2875,-406.576,0.901046,-172.633,230.492,248.558,-114.467,-460.784,137.056,-221.345,-183.752,-111.146,-151.499,-164.325,149.499,125.339,247.159,73.962,55.956,10.2129,-201.851,306.241,-160.42,138.247,-150.16,152.327,500.193,266.192,119.743,51.706,303.878,-151.167,379.553,-47.0155,-491.216,-157.581,129.104,-405.527,-375.736,525.786,-129.066,483.328,-204.116,-54.23,174.362,-457.15,748.894,-87.8893,472.225,24.8633,-66.5071,-404.255,443.552,283.791,9.27368,315.959,111.812,-201.439,-325.395,-98.0355,-472.777,122.605,182.621,-20.652,130.136,95.1479,5.92437,424.37,247.749,883.376,-487.455,217.8,-111.436,-217.478,208.528,302.265,-708.153,427.2,127.512,107.596,-12.1267,-93.3103,433.035,-89.458,363.208,-128.212,-387.203,62.4794,-458.383,207.361,-146.112,-234.208,323.249,76.6689,-6.16704,-440.296,239.708,78.1541,208.036,51.7022,-46.6864,272.192,-44.8131,417.707,246.998,434.23,331.189,298.817,624.323,-9.24289,158.487,-693.692,-170.181,141.329,31.6483,158.03,52.2495,-340.219,406.51,-5.56961,-172.522,-193.553,361.869,-387.57
1.6714,423.971,95.6806,-251.033,27.0568,-401.577,-169.84,-89.5143,-367.209,-48.5027,-154.652,165.503,275.596,-14.2792,-534.023,229.706,-196.669,-136.096,-127.112,-81.5822,-203.299,202.08,97.3716,322.678,62.0807,73.6897,25.7276,-137.645,242.038,-92.5368,116.125,-108.13,88.5677,361.773,86.3444,41.1375,98.0921,249.391,-114.601,218.146,-82.4392,-495.154,-160.24,118.888,-336.13,-349.439,357.674,-166.811,483.302,-179.509,-49.9024,129.153,-386.046,708.279,-158.702,354.064,96.7562,-178.125,-229.379,533.456,345.201,90.4398,193.465,19.8605,-139.715,-331.193,-193.092,-398.308,129.567,155.726,8.26394,15.5938,12.2488,-16.9907,404.034,223.633,892.693,-527.029,239.762,44.7502,-313.698,105.957,401.883,-708.954,334.34,220.081,174.05,-165.967,-59.5959,502.095,-107.649,346.928,-149.18,-352.869,214.727,-563.117,218.408,-157.636,-266.171,357.876,54.4828,120.763,-386.153,164.613,18.6612,150.146,128.241,-12.3454,351.242,-2.98396,447.958,318.467,320.102,312.649,399.868,634.136,-75.6799,271.566,-633.516,-64.3018,143.928,-146.151,68.6138,53.9803,-389.262,372.396,59.7704,-156.606,-268.377,337.421,-339.973
1.67955,374.207,-2.23124,-306.114,31.3741,-393.188,-290.754,-230.782,-236.116,-134.846,-94.692,59.1067,304.126,35.2884,-604.557,277.34,-144.224,-43.1578,-132.802,-71.4635,-215.288,243.017,61.663,370.375,96.9456,128.782,-5.0631,-60.1863,155.488,5.3011,85.0632,-30.6105,7.66368,251.911,-25.1333,-44.2417,121.943,187.787,-77.3113,52.9187,-122.428,-460.335,-136.663,115.281,-324.168,-284.499,192.346,-173.233,528.1,-127.416,-25.7614,124.121,-305.434,605.802,-159.778,214.163,185.963,-245.706,-72.2778,592.493,416.533,180.48,94.3914,-44.3367,-56.9506,-331.024,-278.536,-334.865,89.9974,155.075,38.1967,-54.5763,-43.2419,-25.8846,399.53,237.837,781.094,-506.058,279.279,186.624,-326.788,-15.2304,460.702,-691.121,240.169,319.633,194.063,-291.96,-34.1075,543.267,-116.18,375.144,-142.018,-299.586,353.732,-617.986,177.872,-217.017,-272.451,376.835,47.1531,184.863,-367.735,50.3489,-60.79,123.484,186.784,96.3247,458.085,47.811,454.679,423.653,225.878,251.559,492.108,607.765,-150.674,328.206,-567.402,35.216,85.872,-306.319,-38.5543,28.5722,-421.611,388.983,112.264,-105.504,-330.662,316.894,-222.575
1.68769,298.513,-28.0795,-343.944,26.6056,-459.648,-419.662,-337.482,-83.0801,-226.607,-37.5631,-44.5854,295.813,34.8892,-655.029,264.623,-51.0143,62.2597,-116.686,-125.349,-220.638,303.285,64.6945,373.899,131.702,187.476,-45.9494,-0.768413,67.4592,104.862,75.672,54.9965,-67.1872,193.832,-70.3589,-95.6299,119.029,110.468,-79.6908,-83.2423,-143.557,-400.376,-104.046,172.872,-364,-202.341,83.4497,-175.587,576.291,-72.7164,-19.6669,173.6,-224.514,485.116,-98.8696,99.0808,283.822,-220.003,33.9091,642.416,469.411,221.949,12.2248,-66.3757,64.4518,-348.224,-299.991,-296.065,-9.86438,152.712,66.6686,-81.5724,-70.1055,-34.2075,398.63,284.17,598.111,-426.785,327.507,272.709,-292.42,-84.0602,470.945,-641.227,192.482,375.226,164.367,-410.34,-32.6678,591.743,-81.1693,440.702,-131.493,-200.657,445.901,-598.675,143.929,-308.128,-267.418,387.801,39.6959,150.599,-379.651,-68.6453,-134.431,108.598,160.145,217.319,561.721,67.8362,429.534,538.465,169.468,180.914,559.015,531.001,-238.52,349.377,-526.198,56.386,-6.57114,-404.572,-129.764,0.419679,-417.304,428.886,130.629,-51.0611,-358.102,266.748,-78.1687
1.69584,242.68,15.4531,-373.482,-0.28627,-593.431,-497.213,-372.157,29.4395,-280.638,10.7682,-90.6844,241.676,24.5637,-661.616,201.127,50.5465,134.933,-58.4591,-221.425,-234.284,364.731,157.94,335.181,119.014,228.391,-58.0614,70.477,-13.1944,195.793,94.3216,84.8484,-137.156,178.681,-69.2841,-110.723,78.3961,27.8755,-94.8629,-200.979,-119.532,-363.309,-65.4409,282.069,-424.705,-151.136,64.6954,-196.662,576.991,-43.8036,-53.0732,233.105,-146.471,399.825,-25.2516,36.2371,355.95,-108.522,71.9109,706.717,450.502,202.578,-88.845,-60.4691,221.538,-406.858,-247.562,-304.808,-162.06,112.739,80.8544,-122.66,-77.9951,-55.8722,395.668,328.43,413.378,-305.461,340.781,294.179,-257.746,-85.1561,433.092,-549.66,217.277,353.254,101.013,-539.753,-50.5908,647.77,3.24321,512.265,-152.285,-87.6266,501.639,-532.486,166.494,-404.939,-235.731,372.9,29.6325,58.5258,-385.398,-154.046,-192.586,87.9464,37.201,296.476,621.966,59.2274,379.977,629.902,152.483,136.248,578.247,409.01,-351.064,333.504,-505.329,-6.78296,-90.4252,-438.442,-170.254,0.981892,-378.25,458.406,102.827,-33.4994,-347.796,166.157,36.1468
1.70398,240.254,107.842,-398.072,-50.0883,-757.056,-480.555,-291.568,88.0971,-285.72,63.8195,-41.2648,141.5,38.3235,-605.125,109.917,110.407,143.329,12.1626,-322.359,-245.438,395.917,291.656,304.081,52.1263,245.242,-27.7907,172.18,-80.8679,315.482,117.913,33.1276,-207.521,186.556,-45.8545,-110.109,12.3964,-27.151,-91.906,-317.791,-28.5668,-329.068,-46.1063,371.25,-488.058,-151.179,123.109,-213.23,507.183,-31.8345,-98.348,241.521,-91.8393,398.291,38.8521,24.5968,378.979,63.3251,25.6308,751.286,355.202,160.428,-200.235,-69.9529,363.158,-508.006,-173.677,-359.912,-296.963,54.2996,74.2592,-201.229,-64.9217,-100.225,391.214,349.723,238.094,-179.798,259.248,259.746,-241.572,-62.4325,355.091,-450.598,288.013,280.097,28.1051,-643.237,-74.0393,662.471,79.2882,569.908,-217.328,-1.35511,545.029,-459.283,260.467,-482.013,-178.37,350.441,29.6067,-24.654,-376.598,-196.716,-251.21,62.4949,-128.251,329.188,620.813,62.173,322.363,681.402,158.562,144.877,544.581,272.361,-477.31,273.11,-502.503,-114.283,-145.296,-432.346,-172.779,53.1847,-297.723,468.295,35.9875,-33.9216,-291.965,59.898,108.62
1.71213,263.121,197.028,-410.064,-125.188,-875.808,-385.936,-131.743,109.045,-230.327,116.357,79.1962,-13.4187,54.6033,-501.225,30.9978,139.056,72.2983,42.8282,-402.568,-240.201,409.087,390.14,324.54,-44.6214,236.172,24.1476,272.549,-92.26,434.517,114.632,-73.4934,-282.866,188.849,-25.7807,-102.829,-48.7762,-25.3991,-68.1292,-417.873,103.305,-249.394,-46.5279,383.176,-537.439,-169.623,219.315,-195.956,370.04,-34.6669,-104.601,187.653,-81.748,468.366,119.895,36.698,368.174,240.834,-103.695,744.674,231.82,137.254,-264.994,-118.743,419.809,-596.666,-129.64,-408.895,-341.249,33.2783,32.1329,-268.579,-16.4685,-162.69,368.137,373.322,88.7013,-93.4607,106.604,193.671,-223.941,-85.0877,230.17,-348.767,346.357,232.747,-37.4574,-665.013,-77.53,594.127,102.93,611.986,-295.483,44.145,585.557,-391.1,411.138,-512.461,-130.048,367.998,44.1684,-79.9115,-355.602,-205.429,-308.825,51.7327,-273.991,348.927,568.106,85.9548,269.844,724.269,162.098,217.648,486.327,158.757,-614.149,178.645,-508.956,-199.531,-197.726,-393.19,-157.367,120.416,-175.726,472.774,-27.8619,-13.1627,-220.707,6.56109,150.814
1.72027,273.811,257.969,-400.493,-197.161,-868.39,-255.399,10.6962,97.918,-109.438,140.5,190.224,-205.885,40.6378,-367.266,-17.5982,164.859,-63.8029,4.94164,-465.651,-203.739,449.318,432.379,360.079,-133.174,201.807,59.5395,325.558,-22.9726,467.743,98.637,-178.503,-359.176,181.627,-13.6556,-92.8366,-80.3117,-2.94078,-32.987,-471.915,230.937,-143.198,-23.8455,311.523,-547.608,-177.594,323.11,-135.291,171.733,-41.0559,-66.3048,122.847,-104.77,568.816,232.698,41.4948,339.869,336.126,-264.426,702.936,104.447,138.98,-283.218,-186.352,367.377,-615.4,-84.2765,-377.627,-270.319,75.4246,-57.7851,-297.567,28.9097,-229.715,299.969,423.797,-17.8668,-44.7141,-11.8766,136.684,-204.748,-170.062,54.9621,-227.204,364.931,252.372,-121.358,-584.839,-31.4825,450.348,99.1624,623.507,-343.641,59.2782,583.394,-329.492,559.781,-477.315,-126.551,412.988,49.3847,-120.673,-305.659,-188.229,-335.767,64.9279,-353.628,391.097,480.1,103.487,234.468,782.669,161.113,322.829,423.849,56.3046,-763.695,68.0008,-495.376,-217.173,-270.901,-341.714,-130.082,144.258,-54.561,472.926,-56.794,11.0322,-162.507,7.46276,157.549
1.72842,256.169,301.087,-366.349,-230.566,-739.325,-147.434,83.0184,74.1603,60.7594,101.524,218.637,-368.934,23.0668,-209.559,-41.4728,187.48,-207.183,-104.67,-511.106,-126.063,536.019,444.24,348.399,-174.505,138.61,74.014,327.508,115.803,394.706,73.1035,-224.763,-433.503,182.21,6.19212,-88.0707,-68.5521,-18.6447,-20.1142,-478.634,326.224,-52.6567,13.8526,198.255,-511.036,-166.09,421.319,-39.5218,-45.6858,-37.8011,-34.4002,105.014,-114.441,688.282,329.201,66.0341,305.417,312.775,-416.727,644.084,-22.2404,152.051,-335.937,-243.75,239.694,-566.212,7.27184,-252.732,-136.288,166.55,-173.82,-292.068,-3.998,-298.31,206.844,482.156,-90.3533,-13.5846,-55.2431,101.682,-199.695,-276.26,-156.8,-125.901,340.406,304.753,-255.056,-441.25,50.8054,282.104,108.885,582.076,-359.079,40.2908,513.682,-271.146,648.797,-399.407,-158.273,447.701,29.1728,-154.946,-202.615,-147.054,-325.774,97.2054,-338.447,439.214,382.437,87.0195,209.502,829.645,175.034,413.102,334.395,-64.1092,-890.022,-41.4366,-431.57,-190.842,-334.312,-322.389,-114.314,132.394,23.8252,440.009,-73.5808,17.3573,-95.3824,44.2828,139.437
1.73656,216.849,312.045,-322.073,-235.075,-587.683,-125.006,84.1896,84.5126,237.96,22.4165,171.868,-451.353,35.8055,-51.6639,-40.8522,164.81,-310.016,-264.105,-527.112,-22.3624,640.876,456.558,270.499,-180.464,44.5145,103.081,318.149,289.342,267.437,15.304,-199.023,-481.504,201.724,25.4324,-66.3636,-1.64759,-68.5131,-70.1612,-459.299,385.088,16.771,29.0623,66.594,-439.859,-138.981,502.642,55.3199,-218.404,-55.3639,-37.2921,164.486,-80.6377,790.563,347.72,150.606,271.525,221.634,-550.326,575.227,-122.591,165.807,-468.955,-256.289,89.2577,-469.933,105.64,-97.2796,-51.1663,292.759,-281.83,-248.611,-102.113,-360.79,126.734,516.118,-136.376,-4.02214,-68.668,46.6283,-209.183,-384.929,-362.235,-117.764,265.277,340.634,-395.054,-284.428,126.122,134.667,130.893,494.364,-368.697,-14.7734,421.367,-223.472,662.809,-345.372,-197.446,496.879,7.88051,-176.295,-38.3723,-101.626,-276.384,140.56,-239.65,428.618,294.974,34.6981,166.729,821.25,215.173,468.92,193.957,-173.834,-955.164,-144.184,-328.641,-174.584,-337.901,-350.109,-150.603,133.421,59.4911,366.726,-101.936,34.4087,-23.5289,107.093,131.603
