,FA_20240701_2H_yeast_1.6.ser#1,FA_20240701_2H_yeast_1.6.ser#2,FA_20240701_2H_yeast_1.6.ser#3,FA_20240701_2H_yeast_1.6.ser#4,FA_20240701_2H_yeast_1.6.ser#5,FA_20240701_2H_yeast_1.6.ser#6,FA_20240701_2H_yeast_1.6.ser#7,FA_20240701_2H_yeast_1.6.ser#8,FA_20240701_2H_yeast_1.6.ser#9,FA_20240701_2H_yeast_1.6.ser#10,FA_20240701_2H_yeast_1.6.ser#11,FA_20240701_2H_yeast_1.6.ser#12,FA_20240701_2H_yeast_1.6.ser#13,FA_20240701_2H_yeast_1.6.ser#14,FA_20240701_2H_yeast_1.6.ser#15,FA_20240701_2H_yeast_1.6.ser#16,FA_20240701_2H_yeast_1.6.ser#17,FA_20240701_2H_yeast_1.6.ser#18,FA_20240701_2H_yeast_1.6.ser#19,FA_20240701_2H_yeast_1.6.ser#20,FA_20240701_2H_yeast_1.6.ser#21,FA_20240701_2H_yeast_1.6.ser#22,FA_20240701_2H_yeast_1.6.ser#23,FA_20240701_2H_yeast_1.6.ser#24,FA_20240701_2H_yeast_1.6.ser#25,FA_20240701_2H_yeast_1.6.ser#26,FA_20240701_2H_yeast_1.6.ser#27,FA_20240701_2H_yeast_1.6.ser#28,FA_20240701_2H_yeast_1.6.ser#29,FA_20240701_2H_yeast_1.6.ser#30,FA_20240701_2H_yeast_1.6.ser#31,FA_20240701_2H_yeast_1.6.ser#32,FA_20240701_2H_yeast_1.6.ser#33,FA_20240701_2H_yeast_1.6.ser#34,FA_20240701_2H_yeast_1.6.ser#35,FA_20240701_2H_yeast_1.6.ser#36,FA_20240701_2H_yeast_1.6.ser#37,FA_20240701_2H_yeast_1.6.ser#38,FA_20240701_2H_yeast_1.6.ser#39,FA_20240701_2H_yeast_1.6.ser#40,FA_20240701_2H_yeast_1.6.ser#41,FA_20240701_2H_yeast_1.6.ser#42,FA_20240701_2H_yeast_1.6.ser#43,FA_20240701_2H_yeast_1.6.ser#44,FA_20240701_2H_yeast_1.6.ser#45,FA_20240701_2H_yeast_1.6.ser#46,FA_20240701_2H_yeast_1.6.ser#47,FA_20240701_2H_yeast_1.6.ser#48,FA_20240701_2H_yeast_1.6.ser#49,FA_20240701_2H_yeast_1.6.ser#50,FA_20240701_2H_yeast_1.6.ser#51,FA_20240701_2H_yeast_1.6.ser#52,FA_20240701_2H_yeast_1.6.ser#53,FA_20240701_2H_yeast_1.6.ser#54,FA_20240701_2H_yeast_1.6.ser#55,FA_20240701_2H_yeast_1.6.ser#56,FA_20240701_2H_yeast_1.6.ser#57,FA_20240701_2H_yeast_1.6.ser#58,FA_20240701_2H_yeast_1.6.ser#59,FA_20240701_2H_yeast_1.6.ser#60,FA_20240701_2H_yeast_1.6.ser#61,FA_20240701_2H_yeast_1.6.ser#62,FA_20240701_2H_yeast_1.6.ser#63,FA_20240701_2H_yeast_1.6.ser#64,FA_20240701_2H_yeast_1.6.ser#65,FA_20240701_2H_yeast_1.6.ser#66,FA_20240701_2H_yeast_1.6.ser#67,FA_20240701_2H_yeast_1.6.ser#68,FA_20240701_2H_yeast_1.6.ser#69,FA_20240701_2H_yeast_1.6.ser#70,FA_20240701_2H_yeast_1.6.ser#71,FA_20240701_2H_yeast_1.6.ser#72,FA_20240701_2H_yeast_1.6.ser#73,FA_20240701_2H_yeast_1.6.ser#74,FA_20240701_2H_yeast_1.6.ser#75,FA_20240701_2H_yeast_1.6.ser#76,FA_20240701_2H_yeast_1.6.ser#77,FA_20240701_2H_yeast_1.6.ser#78,FA_20240701_2H_yeast_1.6.ser#79,FA_20240701_2H_yeast_1.6.ser#80,FA_20240701_2H_yeast_1.6.ser#81,FA_20240701_2H_yeast_1.6.ser#82,FA_20240701_2H_yeast_1.6.ser#83,FA_20240701_2H_yeast_1.6.ser#84,FA_20240701_2H_yeast_1.6.ser#85,FA_20240701_2H_yeast_1.6.ser#86,FA_20240701_2H_yeast_1.6.ser#87,FA_20240701_2H_yeast_1.6.ser#88,FA_20240701_2H_yeast_1.6.ser#89,FA_20240701_2H_yeast_1.6.ser#90,FA_20240701_2H_yeast_1.6.ser#91,FA_20240701_2H_yeast_1.6.ser#92,FA_20240701_2H_yeast_1.6.ser#93,FA_20240701_2H_yeast_1.6.ser#94,FA_20240701_2H_yeast_1.6.ser#95,FA_20240701_2H_yeast_1.6.ser#96,FA_20240701_2H_yeast_1.6.ser#97,FA_20240701_2H_yeast_1.6.ser#98,FA_20240701_2H_yeast_1.6.ser#99,FA_20240701_2H_yeast_1.6.ser#100,FA_20240701_2H_yeast_1.6.ser#101,FA_20240701_2H_yeast_1.6.ser#102,FA_20240701_2H_yeast_1.6.ser#103,FA_20240701_2H_yeast_1.6.ser#104,FA_20240701_2H_yeast_1.6.ser#105,FA_20240701_2H_yeast_1.6.ser#106,FA_20240701_2H_yeast_1.6.ser#107,FA_20240701_2H_yeast_1.6.ser#108,FA_20240701_2H_yeast_1.6.ser#109,FA_20240701_2H_yeast_1.6.ser#110,FA_20240701_2H_yeast_1.6.ser#111,FA_20240701_2H_yeast_1.6.ser#112,FA_20240701_2H_yeast_1.6.ser#113,FA_20240701_2H_yeast_1.6.ser#114,FA_20240701_2H_yeast_1.6.ser#115,FA_20240701_2H_yeast_1.6.ser#116,FA_20240701_2H_yeast_1.6.ser#117,FA_20240701_2H_yeast_1.6.ser#118,FA_20240701_2H_yeast_1.6.ser#119,FA_20240701_2H_yeast_1.6.ser#120,FA_20240701_2H_yeast_1.6.ser#121,FA_20240701_2H_yeast_1.6.ser#122,FA_20240701_2H_yeast_1.6.ser#123,FA_20240701_2H_yeast_1.6.ser#124,FA_20240701_2H_yeast_1.6.ser#125,FA_20240701_2H_yeast_1.6.ser#126,FA_20240701_2H_yeast_1.6.ser#127,FA_20240701_2H_yeast_1.6.ser#128,FA_20240701_2H_yeast_1.6.ser#129,FA_20240701_2H_yeast_1.6.ser#130
1.53573,26.2448,-186.020,121.454,100.055,204.888,290.821,-56.0918,-184.554,328.522,55.2734,-56.7869,67.9014,-275.219,-132.038,-220.759,-57.5793,365.878,-106.296,-24.6202,-179.084,-188.651,179.948,95.5720,206.689,108.170,99.6887,161.181,206.928,154.653,109.094,-172.747,79.5107,-73.7869,28.2538,93.0418,-9.57971,158.272,55.8452,3.97217,71.8494,-46.3969,-99.7939,37.8270,118.397,13.4912,380.879,-320.785,-190.316,109.813,289.236,-199.216,-193.586,89.6271,-26.5844,76.1611,68.4027,-20.3458,67.6099,-35.0234,-238.984,200.811,-93.4471,-291.438,29.3621,302.853,20.4438,-274.596,-122.280,214.926,276.140,12.1732,-90.7012,194.773,69.1868,-49.0803,77.1929,-59.4568,25.4659,64.8431,-20.1922,358.988,322.599,39.0286,237.396,107.451,75.1884,-51.0776,-125.045,280.770,87.8337,12.8026,-127.132,255.179,92.9323,-203.192,5.85028,-248.151,-142.802,143.488,-181.117,204.903,296.926,-208.173,41.7166,72.2859,97.0122,163.913,-109.865,-55.5520,35.5352,-130.886,194.711,143.228,90.5198,6.39069,-173.073,103.701,-45.3646,196.907,12.5924,276.509,43.3738,58.6414,5.04462,-35.4912,-94.9685,4.30157,138.935,-82.5262,-24.9221
1.53980,54.6373,-175.311,133.961,88.4966,206.211,293.522,-72.1736,-199.870,310.650,21.2061,-84.0477,54.1484,-269.967,-118.602,-220.590,-53.1549,393.585,-150.776,-34.0622,-184.610,-186.360,186.767,115.125,194.061,101.062,126.291,158.385,231.519,152.910,89.7358,-192.253,86.8030,-83.7372,51.2599,123.192,9.19189,174.811,39.2872,-19.0895,75.4000,-34.4213,-108.073,26.7371,111.871,9.70367,356.409,-353.309,-154.529,119.700,259.618,-201.072,-187.054,94.7728,-24.6715,70.2235,96.4197,-13.5856,61.1863,-46.5622,-207.112,184.228,-85.7101,-326.589,36.9983,300.239,-21.2023,-256.406,-122.742,209.086,262.383,5.50653,-127.904,195.447,101.339,-64.2641,73.2428,-44.6990,58.2050,89.5966,-43.5535,324.995,333.223,14.7665,232.072,142.297,72.3632,-74.9050,-127.889,309.769,82.7642,-26.0904,-129.515,242.543,105.000,-208.552,7.70709,-260.155,-153.550,105.974,-190.744,214.211,263.084,-184.006,52.1169,78.4199,118.554,145.343,-130.265,-4.05737,15.6655,-135.542,186.774,133.360,102.941,28.3896,-166.007,121.824,-54.7356,217.125,31.4330,287.422,42.1116,57.7711,-33.6365,-47.9972,-70.9818,-2.03076,125.163,-92.7657,-0.716980
1.54387,83.0299,-164.602,146.468,76.9387,207.535,296.223,-88.2555,-204.454,292.778,-12.8613,-111.308,40.3955,-264.715,-99.3766,-208.925,-48.7305,421.293,-184.352,-43.5042,-190.135,-184.070,193.587,123.578,181.433,93.9537,152.893,155.590,256.110,151.168,70.3774,-211.758,94.0953,-93.6875,74.2659,153.342,27.9636,191.350,22.7292,-42.1513,78.9506,-22.4457,-116.352,7.39648,105.344,5.91620,319.000,-371.417,-118.742,129.587,237.315,-209.778,-180.522,99.9185,-22.7587,64.2860,124.437,-6.82538,54.7627,-58.1010,-169.723,176.710,-77.9732,-355.693,44.6345,297.625,-62.8484,-231.828,-123.203,203.246,248.626,-1.16016,-159.487,207.756,133.491,-79.4479,63.4193,-29.9413,80.5275,104.433,-66.9147,291.002,343.847,-9.49561,218.611,177.143,69.5381,-90.3632,-130.733,338.768,77.6946,-64.9832,-115.950,229.907,117.067,-213.911,9.56390,-265.360,-164.299,75.3491,-200.371,223.518,229.242,-159.840,62.5173,72.8279,140.096,126.773,-150.666,53.7351,-4.20410,-128.578,178.838,111.781,104.211,50.3885,-158.941,139.948,-64.1065,237.343,39.2576,298.335,40.8492,56.9008,-64.1920,-60.5031,-46.9951,-8.36310,111.391,-103.005,23.4882
1.54794,111.422,-161.815,144.654,65.3806,208.858,287.319,-104.337,-215.075,274.906,-46.9287,-127.458,26.6426,-259.109,-82.6841,-183.848,-43.6148,427.702,-207.704,-52.9461,-195.661,-181.779,200.406,124.976,168.806,86.8454,178.847,152.795,280.701,149.425,51.0190,-231.263,101.388,-103.638,112.364,183.492,46.7352,192.901,6.17126,-56.4525,82.5012,-27.3846,-107.265,-7.81873,98.8176,2.12872,277.711,-378.411,-82.9553,132.524,221.413,-214.631,-173.990,105.064,-20.8458,58.3484,152.454,-0.0651855,48.3391,-69.6399,-132.678,184.037,-70.2362,-374.089,52.2707,295.010,-104.494,-210.044,-123.664,197.059,234.115,-19.3973,-181.116,210.975,159.207,-94.6317,53.8405,-15.1835,91.3917,104.270,-90.2760,257.009,353.977,-41.3477,195.318,211.990,66.7130,-95.7084,-133.577,367.280,72.6250,-103.350,-89.2598,216.751,129.134,-219.271,11.4207,-257.676,-175.047,56.9259,-209.998,219.490,195.400,-134.873,61.3332,64.6709,155.254,108.203,-170.645,111.134,-26.8990,-127.425,170.901,83.8564,99.9064,72.3874,-151.876,158.071,-73.4775,257.231,38.0168,309.248,39.5870,56.0305,-90.1769,-73.0090,-23.0084,-6.66699,97.6192,-113.245,36.7009
1.55202,139.815,-159.027,142.841,53.8226,210.181,278.415,-120.419,-225.696,257.034,-80.9961,-143.608,12.8896,-253.504,-65.9915,-158.770,-38.4992,434.112,-220.153,-62.3881,-201.187,-179.489,207.226,115.274,156.178,79.7371,204.802,150.000,305.293,147.683,31.6605,-250.768,108.680,-113.588,150.461,213.643,65.5068,194.453,-10.3867,-70.7538,86.0518,-32.3235,-98.1771,-23.0339,92.2911,-1.65875,228.658,-370.989,-47.1685,135.461,212.826,-219.483,-167.458,110.210,-18.9330,52.4109,180.471,6.69507,41.9155,-81.1787,-101.151,200.429,-62.4993,-380.392,59.9069,292.396,-146.141,-188.261,-124.125,190.871,219.603,-37.6345,-191.504,220.012,173.042,-109.815,50.1352,-0.425720,96.0059,90.2241,-113.637,223.016,364.107,-73.1997,163.888,246.836,63.8879,-92.6843,-136.420,395.793,67.5554,-141.717,-54.5956,203.595,141.201,-224.631,13.2775,-238.661,-185.795,49.9864,-219.625,215.461,161.558,-109.906,60.1491,50.6509,170.412,89.6330,-190.623,162.235,-43.4297,-126.271,162.964,44.2197,95.6016,94.3863,-144.810,176.195,-82.8484,277.118,31.2681,320.161,38.3247,55.1602,-102.619,-85.5150,0.978210,-4.97089,83.8474,-123.484,42.2668
1.55609,158.817,-159.210,142.221,43.1188,208.567,267.334,-135.943,-227.596,258.556,-119.597,-142.396,-0.863281,-229.972,-40.2534,-137.046,-23.7068,430.316,-219.198,-65.3098,-194.693,-174.380,188.578,100.020,146.285,84.1854,223.636,127.230,322.047,136.611,39.8527,-262.724,87.6010,-122.286,193.464,227.000,70.9830,188.136,-9.96271,-63.1541,82.7216,-50.6530,-69.5521,-36.7021,78.8575,-3.20477,170.873,-344.646,-10.7469,131.013,205.763,-220.910,-160.382,104.422,-22.0894,40.3400,191.461,6.48901,32.6320,-94.3549,-76.6352,215.914,-71.2340,-370.696,64.3730,289.782,-161.278,-166.611,-113.295,195.587,200.817,-56.5949,-193.111,237.169,173.014,-118.814,53.7717,11.0190,96.1931,68.6162,-127.240,192.429,365.999,-96.7557,125.508,271.474,66.6260,-84.4294,-139.757,416.033,65.9934,-173.945,-15.7781,203.964,144.720,-236.390,8.09430,-210.156,-186.077,45.0565,-210.244,205.876,130.835,-97.4753,69.1014,23.3171,176.127,69.4953,-192.593,202.052,-50.4569,-124.391,155.027,4.82690,99.6596,110.238,-132.700,174.557,-89.7454,283.688,23.4865,328.427,31.7651,69.0534,-97.6253,-89.3322,19.0052,0.404968,67.1371,-119.396,42.7348
1.56016,177.818,-159.393,141.601,32.4150,206.953,256.254,-151.467,-229.497,260.079,-158.198,-141.184,-14.6162,-206.440,-14.5155,-115.322,-8.91437,426.520,-207.339,-68.2316,-188.200,-169.270,169.931,73.6662,136.392,88.6338,232.112,104.461,338.802,125.540,48.0447,-274.680,66.5220,-130.985,236.466,240.357,76.4593,181.819,-9.53876,-55.5543,79.3914,-68.9825,-40.9271,-50.3704,65.4239,-4.75079,113.088,-303.886,25.6748,126.565,198.700,-215.487,-153.305,98.6341,-25.2457,28.2690,202.451,6.28302,23.3485,-107.531,-63.1543,225.960,-79.9688,-348.906,68.8391,287.167,-176.416,-144.961,-102.465,200.303,182.031,-75.5553,-183.476,254.326,153.185,-127.813,67.1973,22.4637,96.3802,37.0914,-140.842,161.843,359.983,-106.191,87.1279,296.111,69.3643,-76.1746,-143.093,428.487,64.4314,-197.756,23.0395,204.332,148.238,-248.150,2.91107,-174.852,-186.359,40.1266,-200.863,196.290,100.112,-85.0440,78.0538,-4.01669,181.842,49.3576,-187.809,229.273,-47.2102,-122.511,147.091,-34.5658,103.718,126.090,-120.590,172.919,-96.6423,284.974,15.7050,336.694,25.2054,82.9466,-84.5060,-93.1495,37.0322,5.78076,50.4268,-115.308,35.5559
1.56424,196.820,-146.374,140.981,21.7111,205.339,245.174,-172.014,-231.398,261.601,-196.458,-139.973,-28.3692,-182.908,10.8607,-93.5976,5.87808,422.724,-200.932,-71.1533,-181.706,-164.161,151.284,33.2043,126.499,93.0821,228.073,81.6912,355.557,114.468,56.2369,-286.636,45.4431,-139.683,270.414,253.715,81.9355,184.494,-9.11481,-30.4336,76.0612,-86.7834,-12.8447,-64.0385,51.9903,-21.6669,55.3023,-248.409,48.6060,122.116,192.094,-200.215,-159.301,78.0925,-28.4022,16.1981,213.441,6.07697,14.0650,-120.006,-59.0989,233.854,-88.7035,-321.448,73.3053,284.553,-171.547,-136.086,-91.6355,204.439,163.244,-81.7398,-160.727,271.119,114.790,-136.812,91.3910,33.9084,96.1768,-1.25116,-141.348,131.864,339.468,-100.093,51.7991,306.906,72.1025,-67.3966,-146.429,437.697,62.8694,-207.711,45.9084,204.701,135.343,-259.909,-15.7889,-142.665,-186.640,35.9145,-178.448,186.705,70.0390,-72.6128,87.0060,-31.3505,187.557,29.2199,-190.623,240.881,-37.0286,-120.631,139.154,-69.5663,118.926,141.942,-108.480,171.281,-103.539,294.626,7.57922,330.933,18.6458,96.8398,-75.1107,-96.9667,55.0592,11.1566,33.7164,-111.220,16.9067
1.56831,215.822,-133.355,140.361,11.0073,203.725,234.093,-183.630,-233.298,263.123,-234.719,-138.761,-42.1221,-159.376,36.2369,-71.8733,20.6705,418.929,-194.525,-74.0750,-175.212,-159.052,132.637,-18.3586,116.606,97.5305,213.676,58.9218,372.311,103.396,64.4290,-298.592,24.3641,-148.381,304.362,267.072,87.4118,187.170,-8.69080,-5.31299,72.7310,-104.584,15.2375,-77.7067,38.5567,-38.5830,-2.48297,-185.723,71.5372,117.668,185.489,-184.944,-165.296,57.5509,-31.5585,4.12720,224.432,5.87091,4.78149,-132.480,-60.5608,232.681,-97.4383,-293.989,77.7714,281.939,-166.678,-127.212,-80.8058,208.575,144.458,-76.3538,-137.978,287.912,64.5146,-145.811,121.458,45.3531,95.9733,-39.5938,-141.854,101.885,305.774,-85.5224,24.6073,317.702,74.8406,-58.6187,-149.765,431.336,61.3075,-200.830,68.7773,205.069,122.447,-271.668,-34.4890,-110.477,-186.922,31.7023,-156.033,177.119,39.9659,-60.1816,95.9584,-58.6843,193.272,9.08228,-186.684,239.893,-26.8469,-118.751,131.217,-92.8542,134.135,157.793,-96.3696,169.644,-110.436,293.711,-0.546570,312.469,12.0861,110.733,-65.7156,-100.784,73.0862,16.5325,17.0061,-107.132,-1.74249
1.57238,222.579,-107.500,131.290,10.9628,209.279,232.775,-169.164,-241.180,269.134,-260.347,-124.749,-33.7282,-128.315,62.8682,-57.1098,45.4890,426.652,-178.963,-87.8505,-152.239,-164.267,94.7769,-75.9201,111.685,86.6127,190.442,35.0939,370.352,88.5979,63.2778,-287.265,-4.74176,-132.445,329.340,283.163,92.9025,194.277,-7.91498,14.2383,70.9490,-110.839,46.5648,-86.9191,24.9990,-67.1818,-50.6686,-124.915,79.0562,110.143,167.477,-168.856,-174.109,31.2667,-37.2693,-4.91449,218.290,-6.82147,10.9742,-137.736,-46.2609,219.855,-121.275,-267.700,95.6401,286.636,-161.825,-125.471,-74.3264,209.401,133.487,-55.9131,-122.814,282.299,8.83948,-154.219,153.605,67.1683,85.6829,-72.1645,-137.067,80.0154,268.138,-65.0195,6.82373,320.530,92.3232,-65.0673,-158.004,413.473,79.9526,-175.842,78.5739,202.260,108.280,-271.553,-59.1290,-76.2312,-183.097,19.3798,-142.243,179.225,35.2468,-38.7365,101.849,-84.4799,180.200,-2.42969,-174.263,235.461,-29.2228,-129.717,132.088,-97.5896,143.144,166.556,-78.6189,150.651,-120.880,277.792,-17.9600,290.337,0.899475,128.624,-58.0132,-98.7210,100.598,23.9258,8.67010,-94.7348,-27.9689
