,FA_20240207_2H_yeast_1.3.ser#1,FA_20240207_2H_yeast_1.3.ser#2,FA_20240207_2H_yeast_1.3.ser#3,FA_20240207_2H_yeast_1.3.ser#4,FA_20240207_2H_yeast_1.3.ser#5,FA_20240207_2H_yeast_1.3.ser#6,FA_20240207_2H_yeast_1.3.ser#7,FA_20240207_2H_yeast_1.3.ser#8,FA_20240207_2H_yeast_1.3.ser#9,FA_20240207_2H_yeast_1.3.ser#10,FA_20240207_2H_yeast_1.3.ser#11,FA_20240207_2H_yeast_1.3.ser#12,FA_20240207_2H_yeast_1.3.ser#13,FA_20240207_2H_yeast_1.3.ser#14,FA_20240207_2H_yeast_1.3.ser#15,FA_20240207_2H_yeast_1.3.ser#16,FA_20240207_2H_yeast_1.3.ser#17,FA_20240207_2H_yeast_1.3.ser#18,FA_20240207_2H_yeast_1.3.ser#19,FA_20240207_2H_yeast_1.3.ser#20,FA_20240207_2H_yeast_1.3.ser#21,FA_20240207_2H_yeast_1.3.ser#22,FA_20240207_2H_yeast_1.3.ser#23,FA_20240207_2H_yeast_1.3.ser#24,FA_20240207_2H_yeast_1.3.ser#25,FA_20240207_2H_yeast_1.3.ser#26,FA_20240207_2H_yeast_1.3.ser#27,FA_20240207_2H_yeast_1.3.ser#28,FA_20240207_2H_yeast_1.3.ser#29,FA_20240207_2H_yeast_1.3.ser#30,FA_20240207_2H_yeast_1.3.ser#31,FA_20240207_2H_yeast_1.3.ser#32,FA_20240207_2H_yeast_1.3.ser#33,FA_20240207_2H_yeast_1.3.ser#34,FA_20240207_2H_yeast_1.3.ser#35,FA_20240207_2H_yeast_1.3.ser#36,FA_20240207_2H_yeast_1.3.ser#37,FA_20240207_2H_yeast_1.3.ser#38,FA_20240207_2H_yeast_1.3.ser#39,FA_20240207_2H_yeast_1.3.ser#40,FA_20240207_2H_yeast_1.3.ser#41,FA_20240207_2H_yeast_1.3.ser#42,FA_20240207_2H_yeast_1.3.ser#43,FA_20240207_2H_yeast_1.3.ser#44,FA_20240207_2H_yeast_1.3.ser#45,FA_20240207_2H_yeast_1.3.ser#46,FA_20240207_2H_yeast_1.3.ser#47,FA_20240207_2H_yeast_1.3.ser#48,FA_20240207_2H_yeast_1.3.ser#49,FA_20240207_2H_yeast_1.3.ser#50,FA_20240207_2H_yeast_1.3.ser#51,FA_20240207_2H_yeast_1.3.ser#52,FA_20240207_2H_yeast_1.3.ser#53,FA_20240207_2H_yeast_1.3.ser#54,FA_20240207_2H_yeast_1.3.ser#55,FA_20240207_2H_yeast_1.3.ser#56,FA_20240207_2H_yeast_1.3.ser#57,FA_20240207_2H_yeast_1.3.ser#58,FA_20240207_2H_yeast_1.3.ser#59,FA_20240207_2H_yeast_1.3.ser#60,FA_20240207_2H_yeast_1.3.ser#61,FA_20240207_2H_yeast_1.3.ser#62,FA_20240207_2H_yeast_1.3.ser#63,FA_20240207_2H_yeast_1.3.ser#64,FA_20240207_2H_yeast_1.3.ser#65,FA_20240207_2H_yeast_1.3.ser#66,FA_20240207_2H_yeast_1.3.ser#67,FA_20240207_2H_yeast_1.3.ser#68,FA_20240207_2H_yeast_1.3.ser#69,FA_20240207_2H_yeast_1.3.ser#70,FA_20240207_2H_yeast_1.3.ser#71,FA_20240207_2H_yeast_1.3.ser#72,FA_20240207_2H_yeast_1.3.ser#73,FA_20240207_2H_yeast_1.3.ser#74,FA_20240207_2H_yeast_1.3.ser#75,FA_20240207_2H_yeast_1.3.ser#76,FA_20240207_2H_yeast_1.3.ser#77,FA_20240207_2H_yeast_1.3.ser#78,FA_20240207_2H_yeast_1.3.ser#79,FA_20240207_2H_yeast_1.3.ser#80,FA_20240207_2H_yeast_1.3.ser#81,FA_20240207_2H_yeast_1.3.ser#82,FA_20240207_2H_yeast_1.3.ser#83,FA_20240207_2H_yeast_1.3.ser#84,FA_20240207_2H_yeast_1.3.ser#85,FA_20240207_2H_yeast_1.3.ser#86,FA_20240207_2H_yeast_1.3.ser#87,FA_20240207_2H_yeast_1.3.ser#88,FA_20240207_2H_yeast_1.3.ser#89,FA_20240207_2H_yeast_1.3.ser#90,FA_20240207_2H_yeast_1.3.ser#91,FA_20240207_2H_yeast_1.3.ser#92,FA_20240207_2H_yeast_1.3.ser#93,FA_20240207_2H_yeast_1.3.ser#94,FA_20240207_2H_yeast_1.3.ser#95,FA_20240207_2H_yeast_1.3.ser#96,FA_20240207_2H_yeast_1.3.ser#97,FA_20240207_2H_yeast_1.3.ser#98,FA_20240207_2H_yeast_1.3.ser#99,FA_20240207_2H_yeast_1.3.ser#100,FA_20240207_2H_yeast_1.3.ser#101,FA_20240207_2H_yeast_1.3.ser#102,FA_20240207_2H_yeast_1.3.ser#103,FA_20240207_2H_yeast_1.3.ser#104,FA_20240207_2H_yeast_1.3.ser#105,FA_20240207_2H_yeast_1.3.ser#106,FA_20240207_2H_yeast_1.3.ser#107,FA_20240207_2H_yeast_1.3.ser#108,FA_20240207_2H_yeast_1.3.ser#109,FA_20240207_2H_yeast_1.3.ser#110,FA_20240207_2H_yeast_1.3.ser#111,FA_20240207_2H_yeast_1.3.ser#112,FA_20240207_2H_yeast_1.3.ser#113,FA_20240207_2H_yeast_1.3.ser#114,FA_20240207_2H_yeast_1.3.ser#115,FA_20240207_2H_yeast_1.3.ser#116,FA_20240207_2H_yeast_1.3.ser#117,FA_20240207_2H_yeast_1.3.ser#118,FA_20240207_2H_yeast_1.3.ser#119,FA_20240207_2H_yeast_1.3.ser#120,FA_20240207_2H_yeast_1.3.ser#121,FA_20240207_2H_yeast_1.3.ser#122,FA_20240207_2H_yeast_1.3.ser#123,FA_20240207_2H_yeast_1.3.ser#124,FA_20240207_2H_yeast_1.3.ser#125,FA_20240207_2H_yeast_1.3.ser#126,FA_20240207_2H_yeast_1.3.ser#127,FA_20240207_2H_yeast_1.3.ser#128,FA_20240207_2H_yeast_1.3.ser#129,FA_20240207_2H_yeast_1.3.ser#130
-0.663435,68.7274,117.714,-267.036,151.955,39.4676,-361.037,179.011,204.816,415.545,-199.531,124.339,114.921,183.438,-157.357,-81.8608,152.076,47.4647,19.0821,8.82837,-90.5500,-232.244,-5.19412,215.767,57.4858,-67.9203,8.05457,47.8829,-215.728,-92.7894,252.854,36.8862,121.103,128.955,126.753,-58.0566,202.555,-250.173,-32.5558,193.988,150.887,-22.5642,56.2764,199.723,-177.521,-56.6789,60.4474,49.5237,124.428,72.7244,39.3968,-34.7380,99.1544,107.085,-113.923,158.151,230.206,-48.3030,164.001,202.799,-178.757,255.757,-49.4109,97.9015,-41.1319,139.467,-4.65356,265.530,239.560,342.823,92.7978,193.614,263.222,141.583,293.301,-15.0218,-173.123,-67.9234,-180.855,219.300,-112.331,147.146,26.3212,-25.7577,244.060,-134.264,-93.6853,-4.13702,177.626,-9.20770,115.337,25.9199,187.921,129.917,407.123,-57.0142,69.1450,-69.0870,197.624,-3.01300,-7.52661,-207.311,63.3364,206.743,260.173,191.470,-128.454,321.699,-337.098,-102.442,-25.2750,207.184,132.807,8.57355,18.8226,144.643,-3.67676,84.9991,266.279,193.384,-179.500,-191.688,189.622,165.347,-68.4626,5.88507,-61.6303,-4.16510,9.92059,-189.740,91.7380
-0.659362,81.8281,101.549,-249.931,157.284,88.8434,-367.625,210.581,186.517,388.560,-212.056,149.005,112.439,188.792,-173.055,-106.452,130.932,53.6377,26.1476,6.57025,-83.4707,-217.596,2.21188,203.417,65.4774,-84.2133,-11.3723,53.3338,-207.510,-83.5695,248.506,64.5680,124.583,107.121,137.239,-45.2513,178.541,-252.080,-34.1252,213.360,147.226,-15.8536,63.1342,207.694,-163.271,-58.7647,62.2278,62.8965,126.250,62.6371,30.8705,-1.56787,87.5545,80.4624,-90.1215,155.004,201.506,-29.9244,136.699,219.965,-181.018,270.178,-30.2370,85.2400,-19.6412,159.910,-12.5680,279.999,252.081,357.726,77.7267,174.841,281.227,148.232,296.274,-9.49255,-158.856,-52.8659,-188.241,201.607,-104.768,162.317,54.0710,17.9595,257.879,-97.5023,-72.6805,2.94312,165.470,-23.7088,100.028,53.8862,202.960,133.393,396.492,-105.321,88.6201,-65.4126,181.036,-9.74329,-8.97479,-236.064,52.0638,217.610,290.679,147.561,-109.814,339.737,-342.268,-118.912,-32.8795,206.262,138.195,40.1403,-3.32581,136.617,-5.42950,93.7750,266.228,173.282,-155.848,-200.002,205.754,147.990,-86.5267,-11.6361,-55.7781,-38.4095,7.63202,-187.420,77.0883
-0.655290,94.9289,85.3851,-232.826,162.613,138.219,-374.213,242.150,168.218,361.576,-224.582,173.670,109.956,194.146,-188.752,-131.044,109.789,45.9687,33.2131,4.31213,-76.3913,-202.948,9.61786,191.067,73.4689,-100.506,-30.7991,51.0071,-186.107,-74.3496,244.158,92.2497,128.063,85.2879,147.725,-32.4461,154.527,-253.987,-35.6946,232.732,143.564,-1.10278,69.9919,199.671,-149.021,-60.8505,64.0083,76.2692,128.072,52.5499,22.3442,31.6023,75.9547,53.8398,-66.3202,151.856,172.806,-11.5458,109.398,237.132,-183.278,284.600,-11.0630,72.5786,1.84943,180.353,-20.4824,294.468,256.160,372.628,62.6557,156.069,279.807,146.557,299.247,-3.96332,-144.589,-37.8084,-195.626,183.913,-97.2053,177.487,81.8209,61.6767,257.752,-60.7405,-51.6758,10.0233,153.314,-38.2100,84.7191,81.8525,202.094,136.869,385.860,-153.627,108.095,-61.7383,164.447,-16.4736,-10.4230,-255.727,40.7912,228.478,321.185,103.652,-91.1750,357.775,-347.438,-135.383,-40.4840,205.341,143.583,71.7070,-25.4743,128.591,-7.18219,102.551,266.176,153.180,-132.196,-208.316,213.010,121.025,-104.591,-29.1573,-49.9258,-72.6538,5.34338,-185.099,62.4385
-0.651217,108.030,69.2208,-216.146,167.942,187.965,-367.669,274.058,149.918,333.968,-237.107,198.335,107.474,187.121,-204.449,-155.635,73.8967,31.3788,40.2787,2.05402,-68.5663,-188.301,31.3689,171.197,96.2230,-116.799,-49.7469,53.0553,-160.254,-77.5100,224.223,119.931,131.543,67.7243,158.211,-19.6408,130.513,-247.768,-37.2641,252.104,139.903,21.1857,85.0501,177.485,-126.852,-62.9363,65.7888,89.6418,129.894,26.6806,13.8179,64.7725,64.3549,27.2173,-42.5190,148.709,143.639,6.83276,97.1360,254.298,-171.103,283.093,8.11096,59.9171,23.3401,188.510,-13.6240,288.802,252.059,377.531,47.5847,137.296,268.501,132.918,302.220,18.0651,-130.322,-22.7509,-202.521,166.219,-89.6424,192.658,95.6913,105.394,240.338,-23.4706,-30.6710,17.1035,127.882,-52.7111,69.4100,92.0224,186.715,140.344,375.229,-192.509,128.155,-58.0639,147.277,-23.2039,-11.8712,-254.751,28.9728,239.346,341.957,59.1744,-72.5357,375.216,-352.609,-138.629,-48.0885,204.420,148.971,103.274,-36.5176,130.185,9.95740,111.327,266.125,132.496,-107.990,-216.630,212.502,88.8551,-122.655,-46.6785,-44.0736,-115.943,3.05481,-182.779,47.7887
-0.647145,121.130,53.0565,-199.467,173.272,237.711,-349.870,305.966,131.619,306.360,-249.633,223.001,104.991,171.843,-220.146,-180.227,38.0045,16.7889,47.3442,-0.204041,-60.7413,-173.653,53.1198,151.326,118.977,-133.092,-68.6947,55.1035,-126.490,-80.6703,204.289,147.613,135.022,58.0431,168.696,-6.83557,106.499,-241.549,-38.8335,271.476,136.242,51.5144,100.108,147.301,-104.683,-65.0221,67.5693,103.015,131.715,0.811279,5.29169,97.9426,52.7551,0.594727,-18.7177,145.561,114.472,25.2113,84.8745,271.465,-158.929,281.587,27.2849,47.2556,44.8307,188.121,-6.76562,283.137,239.516,373.861,32.5136,118.524,243.320,119.279,305.193,40.0934,-116.055,-7.69342,-209.416,148.525,-82.0796,207.829,109.562,149.111,208.977,13.7993,-9.66632,24.1836,93.5992,-67.2122,54.1008,102.192,155.433,143.820,364.598,-231.390,148.214,-54.3895,130.106,-29.9341,-13.3194,-244.685,17.1543,250.214,348.308,14.6965,-53.8964,392.658,-357.779,-132.675,-55.6930,203.498,154.359,134.840,-38.0421,131.779,27.0970,120.103,266.073,111.813,-83.7837,-224.944,203.119,56.6851,-140.719,-64.1998,-38.2213,-159.232,0.766174,-180.458,33.1390
-0.643072,141.801,35.9798,-182.012,178.702,281.148,-317.213,325.138,103.848,275.523,-254.281,237.590,113.098,150.790,-223.348,-205.543,7.17242,5.53326,58.2795,-1.98260,-55.1766,-164.127,78.2376,123.882,142.193,-138.888,-70.0868,46.6551,-95.3891,-92.7442,180.843,168.335,131.822,59.7622,164.058,11.8770,95.0063,-224.377,-20.0322,291.524,150.882,78.7757,122.051,112.281,-77.6054,-72.2003,63.9745,121.133,117.332,-24.4005,-5.32874,131.375,35.2607,-14.7083,-6.72864,123.588,91.8328,42.7725,78.0912,292.122,-147.163,264.965,41.3762,35.6792,75.4417,178.884,2.25677,256.098,224.474,359.581,28.5356,109.890,215.429,106.678,318.418,65.0328,-103.444,7.53918,-207.516,138.521,-63.3909,196.817,115.968,180.761,161.090,34.9084,-0.0242310,28.1673,51.3180,-76.6146,44.2168,100.176,114.964,141.394,351.380,-256.134,164.843,-71.5397,111.599,-17.2238,-2.85461,-225.117,21.2710,258.072,340.706,-20.0781,-26.2250,401.412,-354.593,-115.516,-73.0041,190.643,154.945,148.839,-26.3264,135.831,41.7582,124.568,267.276,93.7419,-65.2582,-238.665,184.414,30.6270,-168.373,-63.2697,-27.1152,-201.073,-10.8181,-175.588,21.2324
-0.639000,162.472,18.9031,-171.362,184.133,324.584,-273.300,344.311,76.0773,244.685,-258.929,252.179,121.205,121.484,-226.549,-230.859,-23.6595,-5.72235,69.2148,-3.76117,-49.6119,-154.600,103.355,96.4382,165.408,-144.683,-63.8149,38.2067,-64.2879,-104.818,157.398,189.056,128.622,74.6189,159.419,30.5896,83.5134,-207.204,-1.23096,311.572,165.522,106.037,143.993,77.2603,-50.5281,-79.3786,60.3798,139.251,102.949,-49.6122,-15.9491,164.808,17.7663,-30.0114,5.26050,101.615,69.1938,60.3337,71.3081,312.780,-135.397,248.343,55.4675,24.1028,106.053,169.647,11.2792,229.060,200.989,336.729,24.5576,101.257,187.538,94.0771,331.643,89.9721,-90.8328,22.7718,-197.759,128.517,-44.7021,185.804,122.375,212.411,106.231,56.0176,9.61792,32.1511,0.185913,-86.0169,34.3328,98.1602,74.4956,138.967,338.163,-280.878,181.472,-88.6899,93.0910,-4.51331,7.61017,-205.548,25.3877,265.929,324.452,-54.8527,1.44641,400.617,-351.408,-98.3573,-90.3151,177.788,155.532,162.838,-5.09198,139.883,56.4194,129.034,268.479,75.6714,-46.7327,-252.385,165.708,4.56885,-196.028,-62.3396,-16.0091,-233.267,-22.4024,-170.717,9.32581
-0.634927,184.879,1.82648,-164.539,189.564,368.021,-223.759,363.483,48.3063,223.818,-263.578,266.768,146.547,88.5682,-229.276,-259.961,-47.1172,-16.9780,80.1500,-5.53967,-58.3644,-145.073,128.473,61.4740,173.861,-154.780,-61.8540,33.6470,-32.6922,-124.609,149.539,200.639,125.422,96.5369,154.780,49.3022,72.0204,-173.779,33.8860,331.620,180.162,137.821,165.936,38.2410,-23.4507,-94.3710,56.7851,157.369,88.5656,-74.8239,-26.5695,183.175,7.82635,-44.8449,2.14893,79.6424,46.5549,77.8949,64.5250,333.438,-123.631,215.793,52.4335,12.5264,136.663,159.877,20.3016,193.392,167.214,309.591,20.5795,109.784,158.779,76.7941,344.867,114.911,-78.2216,38.0044,-181.129,126.051,-18.3911,174.791,121.842,243.609,55.2946,77.1268,19.2600,36.1348,-45.9675,-95.4193,24.4487,96.1442,52.1180,136.541,324.945,-286.772,184.659,-105.840,74.5834,26.6326,18.0750,-185.411,29.5044,273.787,312.163,-89.6273,29.1178,389.275,-332.418,-80.6233,-107.626,164.932,156.119,176.837,26.6527,134.315,71.0807,133.500,269.682,57.6010,-28.2072,-261.243,137.573,-21.4893,-223.682,-61.4095,-5.43982,-247.170,-33.9867,-165.846,-2.58075
-0.630855,203.317,-15.2502,-169.058,194.994,411.457,-174.219,382.655,20.5352,202.952,-268.226,281.357,171.889,55.6519,-232.002,-281.491,-55.8262,-28.2336,91.0853,-7.31824,-67.1169,-135.547,153.591,26.5098,182.314,-157.229,-59.8931,21.3099,-1.09656,-144.401,141.680,198.682,122.222,126.337,150.141,68.0148,60.5275,-140.354,69.0030,351.669,194.802,161.564,187.879,7.21930,3.62659,-109.363,53.1903,175.487,74.1823,-100.036,-37.1898,201.543,-2.11353,-59.6784,-0.962646,57.6694,23.9160,95.4561,57.7418,354.095,-111.866,183.243,49.3995,0.949921,167.274,150.106,29.3240,157.725,129.218,282.453,16.6014,118.311,130.021,67.8344,358.092,139.851,-65.6103,53.2370,-156.642,123.585,7.92004,163.779,121.309,274.806,4.35779,98.2360,28.9021,40.1185,-92.1210,-104.822,14.5646,94.1282,29.7404,134.114,311.727,-292.666,178.495,-122.990,56.0757,57.7786,28.5397,-165.274,33.6211,281.644,299.875,-124.402,56.7892,377.934,-313.429,-62.8893,-124.937,152.077,156.706,190.836,58.3974,128.748,85.7419,137.966,270.885,39.5305,-9.68164,-261.123,109.439,-47.5475,-251.336,-60.4795,5.12939,-244.993,-45.5710,-160.975,-14.4873
-0.626782,211.747,-29.5241,-180.949,190.688,426.285,-133.120,384.673,2.27332,191.848,-260.592,283.177,199.385,24.1110,-220.015,-287.560,-45.1776,-20.7448,109.812,-9.09680,-84.8176,-129.623,165.559,-4.69440,180.002,-152.987,-51.0666,-3.34155,14.3472,-158.725,151.680,182.509,112.441,160.408,144.511,94.3417,51.0489,-96.9403,114.487,354.543,196.414,170.400,206.234,-11.9727,22.7849,-124.356,40.2800,174.685,59.7990,-109.137,-42.2126,213.634,7.61981,-65.4348,4.41992,36.6467,1.74365,114.853,55.5020,361.404,-110.024,161.145,25.3157,13.6229,185.295,146.389,48.8720,125.653,87.0881,256.030,8.41528,132.202,120.341,70.6656,356.989,175.618,-45.5508,74.4225,-128.390,123.946,33.2783,141.829,111.089,294.243,-38.1531,107.151,44.3694,31.0569,-132.743,-116.805,9.68408,103.606,36.7854,121.388,300.863,-282.262,162.396,-145.114,55.4208,83.9316,41.2697,-151.575,24.6371,290.806,283.440,-143.628,74.2261,366.194,-275.672,-47.8384,-145.127,127.954,142.198,184.630,86.3743,109.552,83.0851,128.009,257.387,14.2899,-9.62970,-243.609,91.8425,-57.3908,-259.994,-75.0776,2.81427,-223.723,-70.9177,-148.017,-12.9162
