,FA_20240704_2H_yeast_1.4.ser#1,FA_20240704_2H_yeast_1.4.ser#2,FA_20240704_2H_yeast_1.4.ser#3,FA_20240704_2H_yeast_1.4.ser#4,FA_20240704_2H_yeast_1.4.ser#5,FA_20240704_2H_yeast_1.4.ser#6,FA_20240704_2H_yeast_1.4.ser#7,FA_20240704_2H_yeast_1.4.ser#8,FA_20240704_2H_yeast_1.4.ser#9,FA_20240704_2H_yeast_1.4.ser#10,FA_20240704_2H_yeast_1.4.ser#11,FA_20240704_2H_yeast_1.4.ser#12,FA_20240704_2H_yeast_1.4.ser#13,FA_20240704_2H_yeast_1.4.ser#14,FA_20240704_2H_yeast_1.4.ser#15,FA_20240704_2H_yeast_1.4.ser#16,FA_20240704_2H_yeast_1.4.ser#17,FA_20240704_2H_yeast_1.4.ser#18,FA_20240704_2H_yeast_1.4.ser#19,FA_20240704_2H_yeast_1.4.ser#20,FA_20240704_2H_yeast_1.4.ser#21,FA_20240704_2H_yeast_1.4.ser#22,FA_20240704_2H_yeast_1.4.ser#23,FA_20240704_2H_yeast_1.4.ser#24,FA_20240704_2H_yeast_1.4.ser#25,FA_20240704_2H_yeast_1.4.ser#26,FA_20240704_2H_yeast_1.4.ser#27,FA_20240704_2H_yeast_1.4.ser#28,FA_20240704_2H_yeast_1.4.ser#29,FA_20240704_2H_yeast_1.4.ser#30,FA_20240704_2H_yeast_1.4.ser#31,FA_20240704_2H_yeast_1.4.ser#32,FA_20240704_2H_yeast_1.4.ser#33,FA_20240704_2H_yeast_1.4.ser#34,FA_20240704_2H_yeast_1.4.ser#35,FA_20240704_2H_yeast_1.4.ser#36,FA_20240704_2H_yeast_1.4.ser#37,FA_20240704_2H_yeast_1.4.ser#38,FA_20240704_2H_yeast_1.4.ser#39,FA_20240704_2H_yeast_1.4.ser#40,FA_20240704_2H_yeast_1.4.ser#41,FA_20240704_2H_yeast_1.4.ser#42,FA_20240704_2H_yeast_1.4.ser#43,FA_20240704_2H_yeast_1.4.ser#44,FA_20240704_2H_yeast_1.4.ser#45,FA_20240704_2H_yeast_1.4.ser#46,FA_20240704_2H_yeast_1.4.ser#47,FA_20240704_2H_yeast_1.4.ser#48,FA_20240704_2H_yeast_1.4.ser#49,FA_20240704_2H_yeast_1.4.ser#50,FA_20240704_2H_yeast_1.4.ser#51,FA_20240704_2H_yeast_1.4.ser#52,FA_20240704_2H_yeast_1.4.ser#53,FA_20240704_2H_yeast_1.4.ser#54,FA_20240704_2H_yeast_1.4.ser#55,FA_20240704_2H_yeast_1.4.ser#56,FA_20240704_2H_yeast_1.4.ser#57,FA_20240704_2H_yeast_1.4.ser#58,FA_20240704_2H_yeast_1.4.ser#59,FA_20240704_2H_yeast_1.4.ser#60,FA_20240704_2H_yeast_1.4.ser#61,FA_20240704_2H_yeast_1.4.ser#62,FA_20240704_2H_yeast_1.4.ser#63,FA_20240704_2H_yeast_1.4.ser#64,FA_20240704_2H_yeast_1.4.ser#65,FA_20240704_2H_yeast_1.4.ser#66,FA_20240704_2H_yeast_1.4.ser#67,FA_20240704_2H_yeast_1.4.ser#68,FA_20240704_2H_yeast_1.4.ser#69,FA_20240704_2H_yeast_1.4.ser#70,FA_20240704_2H_yeast_1.4.ser#71,FA_20240704_2H_yeast_1.4.ser#72,FA_20240704_2H_yeast_1.4.ser#73,FA_20240704_2H_yeast_1.4.ser#74,FA_20240704_2H_yeast_1.4.ser#75,FA_20240704_2H_yeast_1.4.ser#76,FA_20240704_2H_yeast_1.4.ser#77,FA_20240704_2H_yeast_1.4.ser#78,FA_20240704_2H_yeast_1.4.ser#79,FA_20240704_2H_yeast_1.4.ser#80,FA_20240704_2H_yeast_1.4.ser#81,FA_20240704_2H_yeast_1.4.ser#82,FA_20240704_2H_yeast_1.4.ser#83,FA_20240704_2H_yeast_1.4.ser#84,FA_20240704_2H_yeast_1.4.ser#85,FA_20240704_2H_yeast_1.4.ser#86,FA_20240704_2H_yeast_1.4.ser#87,FA_20240704_2H_yeast_1.4.ser#88,FA_20240704_2H_yeast_1.4.ser#89,FA_20240704_2H_yeast_1.4.ser#90,FA_20240704_2H_yeast_1.4.ser#91,FA_20240704_2H_yeast_1.4.ser#92,FA_20240704_2H_yeast_1.4.ser#93,FA_20240704_2H_yeast_1.4.ser#94,FA_20240704_2H_yeast_1.4.ser#95,FA_20240704_2H_yeast_1.4.ser#96,FA_20240704_2H_yeast_1.4.ser#97,FA_20240704_2H_yeast_1.4.ser#98,FA_20240704_2H_yeast_1.4.ser#99,FA_20240704_2H_yeast_1.4.ser#100,FA_20240704_2H_yeast_1.4.ser#101,FA_20240704_2H_yeast_1.4.ser#102,FA_20240704_2H_yeast_1.4.ser#103,FA_20240704_2H_yeast_1.4.ser#104,FA_20240704_2H_yeast_1.4.ser#105,FA_20240704_2H_yeast_1.4.ser#106,FA_20240704_2H_yeast_1.4.ser#107,FA_20240704_2H_yeast_1.4.ser#108,FA_20240704_2H_yeast_1.4.ser#109,FA_20240704_2H_yeast_1.4.ser#110,FA_20240704_2H_yeast_1.4.ser#111,FA_20240704_2H_yeast_1.4.ser#112,FA_20240704_2H_yeast_1.4.ser#113,FA_20240704_2H_yeast_1.4.ser#114,FA_20240704_2H_yeast_1.4.ser#115,FA_20240704_2H_yeast_1.4.ser#116,FA_20240704_2H_yeast_1.4.ser#117,FA_20240704_2H_yeast_1.4.ser#118,FA_20240704_2H_yeast_1.4.ser#119,FA_20240704_2H_yeast_1.4.ser#120,FA_20240704_2H_yeast_1.4.ser#121,FA_20240704_2H_yeast_1.4.ser#122,FA_20240704_2H_yeast_1.4.ser#123,FA_20240704_2H_yeast_1.4.ser#124,FA_20240704_2H_yeast_1.4.ser#125,FA_20240704_2H_yeast_1.4.ser#126,FA_20240704_2H_yeast_1.4.ser#127,FA_20240704_2H_yeast_1.4.ser#128,FA_20240704_2H_yeast_1.4.ser#129,FA_20240704_2H_yeast_1.4.ser#130
0.814799,556.072,94.0490,418.335,-426.812,-261.848,-116.968,25.0142,-364.532,66.4203,51.9745,-280.924,-440.666,-800.831,41.4533,396.576,65.4020,228.533,-189.852,-418.288,0.388231,202.145,-326.938,527.010,293.535,-339.758,-333.684,-279.777,-9.01490,466.002,-35.5879,190.525,347.901,-66.8344,-277.179,-193.531,-88.4586,-28.3944,-148.766,-694.481,40.6123,509.729,-280.935,82.0463,82.4509,518.053,-358.000,205.675,8.87669,270.166,290.812,-527.150,73.2255,-129.023,22.5815,256.957,-473.716,614.467,-8.80963,42.7410,-677.930,-135.597,127.002,-514.899,-399.793,-94.6117,-170.249,-282.331,-490.949,-179.061,-158.802,-26.1144,243.041,-434.468,-9.71437,183.371,5.81011,-314.153,170.392,90.7554,94.4758,-33.7902,-10.6023,-82.8637,-10.1844,302.030,153.521,280.292,148.776,-17.0864,-993.572,-360.362,-183.027,-128.364,429.853,-714.367,438.845,-384.158,-142.092,234.422,-241.612,4.15454,-290.893,-553.604,-250.500,56.4596,-92.8847,-129.305,-135.945,226.508,34.1578,-39.5865,-90.2164,305.623,240.153,404.163,-66.1296,257.164,-41.7713,552.878,52.5447,-85.6059,-511.980,-128.784,808.581,-105.266,53.7667,110.789,-39.2633,-297.653,462.316
0.822944,697.330,166.309,319.968,-429.666,-353.552,-123.923,295.730,-312.437,140.377,-34.8738,-287.477,-468.721,-722.021,170.853,290.504,-47.7485,241.850,-135.713,-340.545,34.3512,226.257,-231.445,436.643,238.239,-361.111,-374.363,-290.612,-10.9783,489.488,-29.2594,361.869,276.163,-65.8378,-322.373,-376.408,-79.7168,-50.1166,-86.2963,-631.422,24.6225,544.490,-357.697,53.5072,77.5016,511.270,-434.249,250.804,10.1191,223.956,260.948,-519.656,222.727,-94.4875,44.1316,358.104,-525.349,565.980,-78.9458,-11.8896,-638.673,-170.442,56.0688,-334.441,-527.531,-100.532,-124.361,-185.160,-466.722,-32.0010,-207.702,-168.139,112.021,-407.980,23.6778,148.058,-1.19733,-152.308,119.595,136.572,30.4406,49.2858,-131.173,-136.636,22.0345,318.476,51.6751,269.669,148.587,-153.212,-851.406,-395.774,-137.748,-224.795,427.445,-634.812,483.748,-382.934,-117.139,319.503,-260.686,-14.2261,-249.625,-657.962,-304.956,57.1922,-124.175,-165.728,-274.017,177.918,74.8951,-45.3608,-24.8862,398.973,193.376,344.128,-108.604,267.035,-109.708,414.350,29.9378,-19.3347,-479.539,-21.8525,772.698,-177.973,30.5596,97.7776,-73.6879,-270.029,310.683
0.831089,773.028,232.934,214.563,-360.854,-425.910,-77.1984,502.267,-262.022,215.199,-152.431,-356.186,-474.577,-618.275,281.816,181.306,-121.526,218.479,-114.767,-235.536,-5.87835,229.061,-122.469,336.937,130.815,-363.364,-412.683,-283.201,-14.5269,424.832,-76.1895,494.640,194.781,-99.0741,-298.021,-520.512,-111.053,-94.6535,-40.3296,-521.584,31.6167,546.291,-388.628,105.617,122.782,474.624,-442.948,270.179,52.7688,202.714,201.389,-500.311,282.867,11.3974,51.8285,469.541,-543.419,488.944,-119.225,-49.1979,-590.547,-144.226,-79.7123,-128.991,-587.315,-101.371,-68.2148,-129.488,-401.071,129.513,-167.375,-296.804,-11.6821,-341.559,37.8486,116.793,20.5755,2.84045,63.1602,172.989,-21.7064,105.429,-182.682,-168.176,67.2233,296.878,-78.6607,297.584,126.119,-221.925,-634.473,-399.041,-113.165,-229.808,456.948,-473.766,531.597,-334.378,-123.149,382.299,-235.277,-38.8108,-247.267,-753.093,-323.139,86.4638,-128.482,-168.458,-362.760,131.933,149.637,-83.2007,8.66745,405.920,111.530,278.606,-136.999,275.127,-103.341,301.202,-11.8288,40.0036,-401.109,83.8122,680.574,-252.831,-29.7740,65.2521,-90.6137,-214.906,254.793
0.839234,805.066,269.874,117.789,-264.982,-446.160,-38.8363,583.176,-173.252,282.356,-299.970,-437.741,-457.448,-532.886,338.187,102.573,-103.216,180.847,-92.3449,-164.956,-111.091,198.890,-66.1395,232.511,29.2296,-336.724,-440.507,-223.280,-26.0993,309.976,-136.996,526.226,141.773,-140.268,-248.250,-605.470,-141.007,-148.667,-38.4111,-400.617,50.7291,534.861,-318.017,176.891,184.301,448.119,-372.028,268.512,104.039,202.670,147.113,-467.281,249.300,147.582,29.0905,580.896,-559.525,429.747,-168.374,-81.5682,-553.126,-98.9863,-221.883,27.3640,-569.173,-120.411,-22.2780,-123.387,-293.981,227.164,-75.2206,-419.508,-75.0412,-264.038,35.5754,101.972,45.4807,91.8107,16.1555,168.917,-36.1498,110.416,-175.634,-159.438,100.237,239.075,-177.172,325.611,65.5396,-225.137,-421.611,-425.033,-102.560,-169.456,471.101,-255.793,554.282,-242.608,-138.854,410.862,-190.569,-31.2479,-289.272,-815.543,-300.337,113.430,-139.287,-152.793,-388.481,61.9010,213.409,-136.371,-24.0728,340.769,40.2006,210.188,-177.159,274.004,-89.0112,223.411,-40.9166,66.5221,-303.811,135.780,537.903,-281.511,-122.678,57.7630,-78.3141,-170.206,290.004
0.847379,830.091,284.063,55.2662,-196.855,-407.146,-47.1693,535.722,-51.8681,311.610,-421.222,-467.031,-417.153,-479.846,333.750,52.1483,-31.2831,111.454,-45.7298,-145.805,-223.319,156.671,-125.896,145.038,-70.8091,-312.085,-432.517,-98.5200,-44.0483,256.106,-184.814,440.547,114.775,-178.654,-226.289,-616.309,-145.913,-193.666,-100.570,-308.106,68.9407,508.336,-174.961,182.096,208.069,477.815,-283.253,241.660,100.313,226.410,150.328,-398.947,142.144,258.087,-47.6575,645.469,-556.029,419.147,-222.322,-105.297,-520.890,-69.3507,-330.983,84.6091,-488.862,-168.953,0.196719,-164.636,-150.346,243.802,-10.4118,-569.217,-94.2200,-190.360,7.66380,121.461,74.3836,100.269,4.33378,132.845,15.4566,42.2345,-148.659,-149.850,124.832,184.447,-238.252,325.541,-37.8898,-184.709,-254.786,-466.350,-114.903,-97.7474,432.463,-46.3810,515.588,-140.216,-148.546,410.856,-160.624,26.5643,-333.596,-839.373,-262.218,95.2013,-173.269,-121.696,-362.062,-39.5753,271.237,-159.716,-106.153,265.337,-2.19831,170.364,-264.527,267.076,-105.524,197.600,-56.0540,80.7072,-238.876,115.851,386.558,-256.276,-222.643,85.6087,-22.3536,-138.988,385.867
0.855524,843.722,310.373,42.7735,-161.545,-310.059,-70.9469,400.956,68.9992,305.792,-454.276,-431.957,-377.793,-444.516,274.933,20.7553,22.4451,3.56729,-3.67730,-146.792,-291.417,126.675,-258.290,112.604,-187.147,-325.478,-383.219,76.1051,-44.3736,324.256,-223.126,298.359,92.2296,-215.723,-233.456,-564.481,-125.284,-213.539,-214.451,-255.039,70.0461,449.215,-29.0010,125.121,177.907,557.159,-202.143,196.418,11.3414,313.117,190.399,-302.132,12.2578,320.197,-175.634,604.355,-498.508,432.956,-241.359,-105.107,-467.637,-49.2000,-385.710,65.8018,-400.692,-255.247,-3.42898,-230.561,25.8330,207.544,-18.7854,-709.346,-89.5919,-133.549,-24.8254,186.516,125.638,33.8302,32.3702,128.981,113.353,-71.0881,-130.224,-172.094,138.182,153.167,-269.195,308.456,-162.124,-114.110,-120.410,-480.452,-132.771,-34.6039,338.127,90.1160,407.479,-65.7872,-141.220,405.722,-143.364,100.002,-350.100,-820.260,-237.181,40.1409,-214.161,-53.6766,-307.080,-153.982,347.444,-124.495,-193.504,207.594,-21.0176,165.295,-381.428,264.854,-118.909,236.035,-57.8549,133.173,-222.258,36.4573,257.621,-220.521,-283.589,127.735,52.2453,-77.6741,471.698
0.863669,841.385,356.900,85.4394,-143.728,-190.937,-63.4902,269.815,156.759,295.468,-397.835,-362.464,-359.531,-385.019,186.640,15.3293,51.6536,-121.008,21.6250,-141.994,-280.566,123.237,-374.742,110.192,-292.333,-344.175,-298.333,254.003,-17.6271,452.574,-277.488,152.659,56.9400,-256.105,-228.120,-506.015,-93.7841,-214.817,-332.247,-180.472,41.9071,342.617,87.1052,62.7494,105.595,628.236,-93.7832,149.283,-136.871,437.767,195.834,-225.892,-80.1048,328.473,-314.121,475.266,-379.095,433.198,-200.460,-79.1205,-364.580,-31.5683,-390.305,12.0744,-353.437,-391.491,-8.49999,-273.510,186.847,147.261,-64.8453,-754.650,-53.1154,-106.963,-20.6208,264.748,209.685,-102.500,75.0213,228.534,196.880,-165.316,-132.853,-198.833,151.004,127.856,-276.077,306.133,-242.833,-19.7289,-5.01007,-450.845,-126.750,24.9200,229.192,145.666,276.141,-32.0101,-120.678,409.140,-101.459,160.037,-343.352,-777.425,-219.436,2.68922,-258.271,49.2639,-253.334,-259.356,389.387,-54.4788,-246.740,162.806,-26.3644,166.788,-450.047,274.391,-102.412,304.380,-48.5267,232.334,-218.137,-69.1862,164.299,-208.194,-279.051,170.453,90.1036,20.6984,485.643
0.871814,840.444,394.175,135.877,-138.170,-105.392,-33.1652,196.165,203.847,280.972,-295.301,-288.343,-353.311,-282.130,134.892,28.4188,91.3586,-208.101,41.7039,-127.554,-200.567,123.576,-461.003,98.6876,-369.549,-328.176,-219.290,376.836,30.7757,559.591,-342.021,33.6142,-4.10750,-326.480,-194.895,-495.777,-77.8591,-223.194,-416.437,-42.5649,-4.24862,227.598,178.573,12.3288,22.9782,651.355,45.2630,124.518,-280.245,528.675,126.406,-203.104,-123.813,284.734,-410.945,352.691,-232.367,438.053,-104.885,-41.0078,-225.545,-21.1014,-381.717,-75.2486,-334.923,-558.303,9.42442,-274.807,270.046,98.1800,-70.5557,-671.312,-4.43421,-113.638,18.7942,293.109,300.410,-272.347,95.2623,427.291,233.840,-205.297,-148.771,-180.244,161.967,101.639,-284.943,313.588,-232.798,86.9667,78.6321,-398.030,-112.402,38.5563,147.662,127.413,170.249,-42.0436,-91.9714,420.430,-39.5194,197.156,-322.727,-728.654,-189.530,18.4222,-315.180,151.421,-232.289,-345.242,350.967,-5.85912,-267.286,136.570,-30.1470,161.788,-434.406,294.440,-58.5769,352.866,-66.3918,343.279,-198.151,-152.111,109.348,-218.350,-195.603,200.714,49.8952,120.274,435.986
0.879960,842.159,389.089,148.083,-138.034,-75.9016,-24.5718,149.396,210.236,229.669,-185.208,-218.007,-352.077,-175.058,140.530,36.1583,138.141,-225.786,67.2506,-108.429,-101.943,93.7637,-538.401,103.709,-435.948,-285.277,-175.902,419.308,62.6554,614.608,-382.923,-34.7761,-77.7670,-440.653,-163.324,-514.766,-89.3426,-220.131,-450.208,100.021,-45.7105,174.100,237.863,-40.6819,-32.6384,636.548,185.440,140.253,-326.565,549.880,14.6047,-210.239,-143.914,199.088,-436.122,319.478,-117.112,468.971,35.6278,8.80104,-93.1682,-16.9467,-381.839,-203.659,-318.556,-696.097,39.0744,-250.184,255.192,104.288,-16.1859,-488.167,5.44941,-127.594,58.6230,281.720,357.862,-404.359,74.7273,625.529,224.037,-187.260,-169.304,-89.3921,156.626,67.8012,-307.695,292.854,-147.236,176.064,111.661,-348.477,-107.761,-51.3641,103.179,57.2079,96.3973,-79.6462,-56.9250,417.953,22.7647,194.520,-273.441,-677.163,-150.283,64.1004,-371.957,224.818,-264.796,-407.148,282.133,-15.9077,-281.713,124.654,-31.6947,140.831,-380.855,311.990,-12.1670,364.705,-138.954,427.129,-180.607,-178.273,72.6864,-228.047,-21.5891,182.478,-55.5384,196.490,350.059
0.888105,826.255,322.068,147.153,-144.506,-66.4939,-54.3988,94.0147,152.656,130.353,-93.8506,-131.199,-362.454,-111.586,146.766,29.5874,179.780,-200.042,108.592,-83.8599,-39.4525,41.5721,-580.143,146.407,-463.105,-248.820,-153.804,425.164,48.6694,589.029,-394.789,-58.5200,-127.213,-561.303,-159.025,-478.721,-125.190,-181.749,-394.859,174.072,-68.8151,193.806,250.311,-102.147,-85.0211,585.295,335.102,171.513,-243.209,508.324,-90.0526,-215.569,-150.854,92.5008,-384.825,392.341,-83.8275,475.924,209.853,76.6463,2.20306,-6.87951,-382.841,-327.170,-299.755,-754.496,47.0674,-194.427,165.732,169.399,60.7588,-270.977,-64.8067,-115.208,66.0487,285.288,394.350,-444.300,51.8488,721.416,175.365,-141.791,-215.650,63.7408,147.935,6.95510,-314.542,211.502,-34.3729,200.074,76.4686,-307.050,-115.243,-218.389,87.7162,-20.2437,54.1582,-110.096,-15.1536,362.912,93.8823,148.520,-206.679,-618.382,-102.961,111.165,-395.354,288.482,-320.892,-438.365,242.900,-84.9105,-304.102,99.3780,-36.5949,105.966,-346.965,295.505,-1.64489,361.483,-228.204,445.533,-173.065,-153.210,49.3513,-212.514,213.991,109.062,-171.112,241.037,244.438
