,FA_20240701_2H_yeast_1.6.ser#1,FA_20240701_2H_yeast_1.6.ser#2,FA_20240701_2H_yeast_1.6.ser#3,FA_20240701_2H_yeast_1.6.ser#4,FA_20240701_2H_yeast_1.6.ser#5,FA_20240701_2H_yeast_1.6.ser#6,FA_20240701_2H_yeast_1.6.ser#7,FA_20240701_2H_yeast_1.6.ser#8,FA_20240701_2H_yeast_1.6.ser#9,FA_20240701_2H_yeast_1.6.ser#10,FA_20240701_2H_yeast_1.6.ser#11,FA_20240701_2H_yeast_1.6.ser#12,FA_20240701_2H_yeast_1.6.ser#13,FA_20240701_2H_yeast_1.6.ser#14,FA_20240701_2H_yeast_1.6.ser#15,FA_20240701_2H_yeast_1.6.ser#16,FA_20240701_2H_yeast_1.6.ser#17,FA_20240701_2H_yeast_1.6.ser#18,FA_20240701_2H_yeast_1.6.ser#19,FA_20240701_2H_yeast_1.6.ser#20,FA_20240701_2H_yeast_1.6.ser#21,FA_20240701_2H_yeast_1.6.ser#22,FA_20240701_2H_yeast_1.6.ser#23,FA_20240701_2H_yeast_1.6.ser#24,FA_20240701_2H_yeast_1.6.ser#25,FA_20240701_2H_yeast_1.6.ser#26,FA_20240701_2H_yeast_1.6.ser#27,FA_20240701_2H_yeast_1.6.ser#28,FA_20240701_2H_yeast_1.6.ser#29,FA_20240701_2H_yeast_1.6.ser#30,FA_20240701_2H_yeast_1.6.ser#31,FA_20240701_2H_yeast_1.6.ser#32,FA_20240701_2H_yeast_1.6.ser#33,FA_20240701_2H_yeast_1.6.ser#34,FA_20240701_2H_yeast_1.6.ser#35,FA_20240701_2H_yeast_1.6.ser#36,FA_20240701_2H_yeast_1.6.ser#37,FA_20240701_2H_yeast_1.6.ser#38,FA_20240701_2H_yeast_1.6.ser#39,FA_20240701_2H_yeast_1.6.ser#40,FA_20240701_2H_yeast_1.6.ser#41,FA_20240701_2H_yeast_1.6.ser#42,FA_20240701_2H_yeast_1.6.ser#43,FA_20240701_2H_yeast_1.6.ser#44,FA_20240701_2H_yeast_1.6.ser#45,FA_20240701_2H_yeast_1.6.ser#46,FA_20240701_2H_yeast_1.6.ser#47,FA_20240701_2H_yeast_1.6.ser#48,FA_20240701_2H_yeast_1.6.ser#49,FA_20240701_2H_yeast_1.6.ser#50,FA_20240701_2H_yeast_1.6.ser#51,FA_20240701_2H_yeast_1.6.ser#52,FA_20240701_2H_yeast_1.6.ser#53,FA_20240701_2H_yeast_1.6.ser#54,FA_20240701_2H_yeast_1.6.ser#55,FA_20240701_2H_yeast_1.6.ser#56,FA_20240701_2H_yeast_1.6.ser#57,FA_20240701_2H_yeast_1.6.ser#58,FA_20240701_2H_yeast_1.6.ser#59,FA_20240701_2H_yeast_1.6.ser#60,FA_20240701_2H_yeast_1.6.ser#61,FA_20240701_2H_yeast_1.6.ser#62,FA_20240701_2H_yeast_1.6.ser#63,FA_20240701_2H_yeast_1.6.ser#64,FA_20240701_2H_yeast_1.6.ser#65,FA_20240701_2H_yeast_1.6.ser#66,FA_20240701_2H_yeast_1.6.ser#67,FA_20240701_2H_yeast_1.6.ser#68,FA_20240701_2H_yeast_1.6.ser#69,FA_20240701_2H_yeast_1.6.ser#70,FA_20240701_2H_yeast_1.6.ser#71,FA_20240701_2H_yeast_1.6.ser#72,FA_20240701_2H_yeast_1.6.ser#73,FA_20240701_2H_yeast_1.6.ser#74,FA_20240701_2H_yeast_1.6.ser#75,FA_20240701_2H_yeast_1.6.ser#76,FA_20240701_2H_yeast_1.6.ser#77,FA_20240701_2H_yeast_1.6.ser#78,FA_20240701_2H_yeast_1.6.ser#79,FA_20240701_2H_yeast_1.6.ser#80,FA_20240701_2H_yeast_1.6.ser#81,FA_20240701_2H_yeast_1.6.ser#82,FA_20240701_2H_yeast_1.6.ser#83,FA_20240701_2H_yeast_1.6.ser#84,FA_20240701_2H_yeast_1.6.ser#85,FA_20240701_2H_yeast_1.6.ser#86,FA_20240701_2H_yeast_1.6.ser#87,FA_20240701_2H_yeast_1.6.ser#88,FA_20240701_2H_yeast_1.6.ser#89,FA_20240701_2H_yeast_1.6.ser#90,FA_20240701_2H_yeast_1.6.ser#91,FA_20240701_2H_yeast_1.6.ser#92,FA_20240701_2H_yeast_1.6.ser#93,FA_20240701_2H_yeast_1.6.ser#94,FA_20240701_2H_yeast_1.6.ser#95,FA_20240701_2H_yeast_1.6.ser#96,FA_20240701_2H_yeast_1.6.ser#97,FA_20240701_2H_yeast_1.6.ser#98,FA_20240701_2H_yeast_1.6.ser#99,FA_20240701_2H_yeast_1.6.ser#100,FA_20240701_2H_yeast_1.6.ser#101,FA_20240701_2H_yeast_1.6.ser#102,FA_20240701_2H_yeast_1.6.ser#103,FA_20240701_2H_yeast_1.6.ser#104,FA_20240701_2H_yeast_1.6.ser#105,FA_20240701_2H_yeast_1.6.ser#106,FA_20240701_2H_yeast_1.6.ser#107,FA_20240701_2H_yeast_1.6.ser#108,FA_20240701_2H_yeast_1.6.ser#109,FA_20240701_2H_yeast_1.6.ser#110,FA_20240701_2H_yeast_1.6.ser#111,FA_20240701_2H_yeast_1.6.ser#112,FA_20240701_2H_yeast_1.6.ser#113,FA_20240701_2H_yeast_1.6.ser#114,FA_20240701_2H_yeast_1.6.ser#115,FA_20240701_2H_yeast_1.6.ser#116,FA_20240701_2H_yeast_1.6.ser#117,FA_20240701_2H_yeast_1.6.ser#118,FA_20240701_2H_yeast_1.6.ser#119,FA_20240701_2H_yeast_1.6.ser#120,FA_20240701_2H_yeast_1.6.ser#121,FA_20240701_2H_yeast_1.6.ser#122,FA_20240701_2H_yeast_1.6.ser#123,FA_20240701_2H_yeast_1.6.ser#124,FA_20240701_2H_yeast_1.6.ser#125,FA_20240701_2H_yeast_1.6.ser#126,FA_20240701_2H_yeast_1.6.ser#127,FA_20240701_2H_yeast_1.6.ser#128,FA_20240701_2H_yeast_1.6.ser#129,FA_20240701_2H_yeast_1.6.ser#130
1.53577,85.0929,-165.075,142.418,79.5238,211.576,292.770,-82.6553,-215.348,291.546,-12.7856,-108.835,45.8678,-266.399,-101.872,-208.699,-48.5641,420.623,-182.671,-48.4219,-187.150,-186.081,200.280,123.485,184.506,97.5792,152.083,162.120,256.688,146.552,61.8486,-210.686,100.606,-84.9284,77.9117,154.512,31.7130,190.554,18.5476,-42.1179,82.0973,-24.5345,-113.064,10.6877,111.263,1.24758,320.879,-372.361,-122.285,125.582,236.965,-207.521,-184.314,99.1051,-19.3672,69.3676,127.759,-10.0509,54.9117,-60.0933,-167.842,179.304,-74.5098,-358.228,47.6052,302.955,-68.2741,-235.971,-121.179,199.298,249.508,-1.36630,-157.510,199.578,133.861,-76.8949,64.1854,-29.0585,78.0272,103.023,-69.5611,289.400,341.899,-12.7913,220.185,176.163,70.3647,-91.2766,-125.749,339.607,79.4114,-67.0981,-112.861,227.693,113.842,-211.233,8.09756,-261.237,-165.255,76.8222,-205.969,221.702,232.213,-157.022,60.7863,74.6438,137.957,128.804,-153.979,51.4826,-8.71790,-137.860,179.204,111.518,105.144,49.7038,-159.435,145.566,-68.6103,238.628,38.9520,296.177,42.8168,57.3102,-65.7331,-62.3581,-45.5384,-7.27826,116.032,-104.071,21.5119
1.53984,112.408,-161.684,143.810,66.9317,210.115,287.083,-99.6321,-220.552,274.729,-45.9492,-128.286,30.5869,-259.546,-83.1694,-186.151,-41.9472,431.872,-205.431,-56.3549,-192.278,-182.726,203.970,123.644,171.270,87.8311,179.208,155.827,279.921,146.310,44.8482,-228.356,104.570,-97.2026,111.892,185.087,48.5359,194.767,3.44929,-59.2021,83.2041,-25.7277,-109.687,-6.78585,103.071,-0.568376,277.058,-379.077,-85.9567,129.566,220.574,-215.991,-175.963,105.202,-18.9977,60.5027,154.062,-3.50383,47.9390,-71.2199,-131.909,185.508,-69.9733,-375.792,54.9151,298.100,-110.407,-210.876,-122.804,194.381,234.022,-17.5000,-179.960,209.387,158.983,-93.5377,54.7913,-15.1102,90.7816,104.777,-92.3946,256.591,353.892,-43.6395,196.572,211.452,66.5402,-97.3273,-131.883,367.738,74.1895,-106.316,-87.0309,216.064,127.701,-217.622,10.9953,-254.267,-174.722,57.9895,-214.494,221.605,198.519,-132.232,63.1470,64.1715,154.048,109.489,-171.381,108.373,-29.4597,-132.619,169.910,83.1064,100.608,71.5091,-151.029,160.189,-76.2260,256.842,37.8252,308.332,40.0967,55.7795,-87.8112,-74.6958,-20.9606,-7.46216,100.419,-113.069,38.3607
1.54392,138.454,-161.722,141.977,53.1498,207.860,278.211,-120.430,-222.233,262.362,-80.6184,-141.028,13.2617,-248.920,-62.9640,-159.786,-35.2980,433.189,-217.741,-61.2379,-196.504,-178.259,200.733,115.541,157.066,80.5760,203.492,144.455,302.495,146.286,36.9154,-246.500,100.847,-112.753,150.956,210.181,62.3044,192.752,-6.23961,-67.8752,82.7341,-35.2635,-96.5451,-22.9655,90.9008,-0.584411,226.019,-369.733,-48.4837,131.933,210.118,-221.505,-166.687,108.549,-20.7010,49.7111,176.773,3.80298,40.1350,-81.6981,-100.450,199.669,-68.7696,-379.471,59.2855,290.463,-143.683,-186.008,-122.497,192.173,218.536,-37.4738,-192.583,223.293,172.901,-110.040,49.8911,-1.74805,96.5558,92.7766,-111.808,224.284,363.228,-72.6361,163.923,245.437,64.3769,-94.1115,-139.180,393.208,68.4497,-142.311,-53.4255,207.875,140.454,-226.505,12.2714,-236.779,-182.782,48.3554,-217.351,216.095,163.458,-112.125,63.9980,47.4899,167.224,89.0555,-184.644,160.788,-44.1333,-125.229,161.071,46.4983,95.9698,92.9992,-142.157,169.952,-81.9300,272.961,31.6664,321.277,36.1367,56.5820,-98.1770,-84.5488,1.14864,-4.98953,82.7476,-118.175,45.7450
1.54799,162.386,-161.989,140.080,39.8696,206.287,267.582,-142.699,-223.631,255.810,-117.538,-147.185,-4.60970,-233.908,-40.9480,-134.585,-27.1613,428.465,-221.055,-63.9770,-198.168,-172.836,190.590,98.8330,144.028,79.3535,221.152,128.886,324.029,142.786,38.8533,-263.890,89.0799,-128.126,192.292,228.689,73.0679,187.982,-10.7142,-65.4964,81.0556,-50.9545,-74.2930,-36.8468,76.4333,-2.23791,170.512,-343.371,-11.4096,132.433,204.196,-220.825,-159.635,106.384,-23.6883,38.4713,195.177,9.75988,31.8670,-92.8457,-77.0757,215.754,-70.7621,-370.174,61.6294,282.845,-164.804,-164.078,-117.973,193.660,201.931,-57.2384,-193.440,239.812,170.741,-123.882,53.9110,10.8550,98.2465,68.6205,-127.158,191.746,365.708,-94.1115,126.275,274.233,64.4510,-85.0864,-144.862,414.370,62.9074,-172.453,-16.9057,203.033,148.174,-237.793,8.92225,-210.456,-188.898,44.4144,-212.557,206.508,128.272,-97.2057,66.6438,25.5893,177.710,68.4529,-193.121,202.734,-49.9114,-119.401,153.261,5.47444,96.0914,112.751,-132.587,175.015,-87.2822,286.081,24.7130,331.850,31.7709,62.6309,-98.0864,-91.5656,20.3394,-1.34059,64.5018,-118.842,42.9964
1.55206,183.214,-158.626,140.062,28.2680,205.491,256.461,-162.180,-226.202,255.368,-156.354,-147.388,-20.8945,-213.631,-16.5609,-112.386,-15.5576,422.646,-217.072,-66.2677,-195.417,-167.370,174.352,71.9226,133.419,83.9724,229.213,109.408,343.078,133.240,47.7583,-278.235,70.6132,-139.525,232.530,242.408,80.8745,184.236,-11.4285,-52.0082,78.4812,-69.7130,-45.2974,-49.4808,62.0680,-8.79077,112.575,-301.092,22.8981,130.050,200.091,-213.099,-157.047,97.2025,-27.1857,27.5567,208.709,12.2542,23.3468,-105.545,-63.1814,228.112,-76.1273,-350.167,64.5638,278.203,-173.553,-146.779,-108.396,198.675,183.458,-72.3420,-182.750,257.182,150.376,-133.845,68.3681,22.6845,97.8574,35.6449,-137.870,159.498,357.833,-103.781,88.2366,295.071,66.8379,-74.4988,-147.738,429.023,59.1593,-193.383,17.6770,201.270,147.836,-250.100,-0.648892,-178.283,-191.901,41.9131,-199.469,195.232,95.1580,-85.5526,72.9259,-0.589693,185.308,48.2420,-196.031,230.026,-46.8876,-117.045,146.290,-34.2085,103.214,129.874,-121.848,175.661,-93.4285,294.337,18.0311,335.727,26.7333,74.9917,-90.6783,-95.7505,37.6079,3.09552,46.8467,-115.766,32.1195
1.55614,200.036,-148.673,141.295,18.9772,205.156,245.922,-174.511,-230.012,259.743,-195.239,-142.681,-32.8499,-187.812,10.2684,-92.6344,0.977728,419.762,-207.166,-69.9020,-186.753,-163.177,152.946,33.2633,125.165,90.6293,226.396,85.8643,357.801,118.297,58.0866,-287.759,47.4202,-144.109,269.333,254.452,85.6903,184.032,-10.1793,-30.6807,75.6631,-88.1793,-13.0413,-62.2359,49.4507,-21.6686,54.4572,-246.532,51.3632,124.365,194.335,-199.833,-159.460,80.6073,-30.5310,16.8428,217.048,9.89556,15.2870,-119.241,-57.3353,233.387,-85.7332,-322.858,70.6434,278.434,-172.787,-134.804,-94.9968,205.235,164.004,-78.8817,-163.687,272.602,113.442,-140.494,92.0030,34.4630,96.0621,-1.88012,-143.338,129.025,338.008,-100.368,53.6878,308.011,71.7056,-65.8072,-148.706,434.841,59.4241,-202.201,46.5726,202.098,138.860,-261.059,-16.0926,-143.425,-190.848,37.6542,-179.821,185.373,67.0025,-73.7084,82.8320,-29.6869,189.221,28.8834,-192.941,241.898,-38.5139,-118.277,139.877,-66.9974,116.348,144.325,-109.480,172.289,-101.082,295.964,9.69401,329.777,20.2202,92.3591,-79.3405,-97.7001,54.9794,8.88442,30.7277,-110.501,16.1294
1.56021,212.505,-131.488,140.643,12.6979,205.662,236.966,-177.220,-234.954,266.107,-231.546,-134.386,-37.9915,-157.468,38.1711,-74.2107,22.4954,421.688,-192.737,-76.1197,-171.646,-161.351,126.745,-16.7420,118.213,94.3777,213.635,58.7850,367.126,101.312,64.7074,-291.908,21.2626,-141.087,302.367,267.266,87.8760,187.735,-8.41114,-6.60463,73.4442,-102.916,18.6048,-75.5732,38.1697,-40.4047,-0.868253,-185.809,70.8310,116.488,184.175,-184.016,-165.709,57.5690,-33.4919,5.83320,220.080,2.64564,9.17830,-131.330,-55.4119,230.779,-100.708,-293.084,81.0762,283.447,-167.001,-128.007,-80.7309,210.015,145.725,-74.6863,-141.318,282.555,64.7063,-145.445,121.423,47.8228,92.5600,-39.2957,-142.649,102.560,307.358,-86.0469,25.0263,315.618,79.5241,-61.1291,-149.913,430.085,65.6706,-197.857,67.5145,204.169,123.326,-268.774,-35.5964,-108.495,-186.141,30.1472,-157.616,179.456,46.4898,-58.6442,94.7249,-59.2309,188.339,11.1038,-184.485,241.483,-29.9863,-122.424,134.348,-89.7249,132.057,156.411,-95.1810,165.211,-110.678,289.920,-2.53547,313.758,11.7218,112.292,-66.4600,-98.3721,74.5177,16.4371,17.4534,-104.296,-2.84704
1.56428,221.365,-108.765,134.283,10.6149,207.992,230.534,-170.661,-241.270,271.651,-263.215,-123.597,-35.5784,-124.771,63.9936,-56.6691,47.2396,427.967,-175.809,-85.4501,-151.086,-162.371,95.5824,-74.9593,111.654,92.0020,193.566,30.3086,371.308,85.6831,65.5177,-290.800,-6.49104,-131.789,332.619,281.739,89.0121,193.994,-7.04908,16.1430,72.1740,-110.792,46.2618,-88.8105,26.3580,-63.7506,-50.4155,-126.595,79.1879,108.374,168.946,-169.026,-173.342,31.0878,-36.4577,-5.51808,217.580,-8.17164,6.85045,-137.780,-51.8312,221.562,-121.157,-266.507,95.6224,291.226,-160.104,-125.337,-68.8443,209.615,130.677,-60.3496,-120.262,284.181,10.3044,-150.582,151.872,64.5059,86.6829,-72.1928,-134.519,82.7479,269.909,-65.3185,2.82610,320.861,90.9754,-61.5516,-153.479,413.985,78.5342,-181.798,79.3943,205.165,104.913,-272.826,-57.2592,-75.4073,-179.836,19.4763,-138.063,178.077,35.0742,-39.4363,106.039,-85.7694,182.003,-4.24353,-172.624,234.572,-25.5533,-129.198,130.841,-102.476,146.361,165.932,-79.0285,154.142,-121.827,275.709,-18.3092,290.486,1.33304,132.744,-53.6910,-98.3749,97.4901,25.2434,8.64605,-97.0077,-24.4602
1.56835,228.294,-82.9149,120.215,14.2191,212.613,227.295,-157.475,-249.051,275.743,-289.635,-110.965,-27.3786,-92.3614,83.6969,-40.3502,72.4286,436.450,-159.007,-97.9284,-127.656,-166.103,59.5978,-136.471,105.646,83.1170,169.306,3.84351,371.574,72.4780,62.0725,-284.229,-34.8094,-118.207,360.517,297.769,91.8602,201.227,-6.51588,36.4102,71.0751,-109.786,67.7093,-100.270,12.7877,-90.6332,-91.9310,-76.4037,76.4856,101.287,150.374,-157.576,-179.123,5.97466,-40.3756,-16.3192,209.125,-20.7009,9.94405,-134.781,-42.0311,208.506,-145.252,-247.896,113.179,298.658,-154.115,-124.703,-61.0821,201.600,119.507,-39.1071,-103.080,276.627,-43.9891,-157.649,178.250,85.0282,77.8534,-97.3398,-117.817,71.4422,232.051,-43.0365,-14.2005,325.110,106.527,-67.3693,-160.523,386.715,96.5028,-157.445,81.9752,202.989,87.5591,-273.932,-80.4150,-45.6891,-174.595,6.95008,-125.635,179.757,32.2637,-17.5187,114.312,-106.241,170.766,-17.0523,-160.050,227.109,-26.6037,-138.895,130.558,-107.891,156.668,171.698,-61.6756,138.216,-132.860,253.431,-33.9754,264.646,-10.2681,152.288,-43.0964,-97.5743,123.950,34.0693,5.48354,-87.3341,-49.3544
1.57243,234.658,-55.4244,99.7483,24.6162,218.667,227.285,-141.080,-257.474,280.425,-311.021,-97.1989,-16.6552,-62.7976,93.7963,-25.9007,95.7234,444.091,-144.939,-113.135,-104.925,-171.960,20.3275,-196.174,101.292,69.1589,143.736,-17.2802,369.084,60.3649,58.6923,-271.500,-62.9980,-101.297,384.357,314.991,99.2807,208.911,-6.74024,55.7444,68.6425,-99.7647,82.1007,-107.585,-1.81041,-120.174,-124.037,-40.8167,65.4391,95.0644,131.737,-150.854,-179.709,-12.7175,-46.7290,-24.7440,194.464,-33.5758,19.6539,-120.379,-24.8908,195.233,-169.774,-239.345,132.278,302.358,-149.537,-123.454,-56.8087,184.850,110.896,-15.5542,-90.5409,261.335,-93.5149,-167.573,195.951,107.943,65.7156,-113.436,-92.4542,68.2957,201.221,-22.7556,-28.5390,327.801,125.462,-77.8386,-170.481,349.364,116.109,-128.639,75.8230,197.202,74.6298,-273.076,-106.016,-20.9586,-171.936,-5.46571,-121.961,182.088,35.7603,4.20993,117.857,-119.533,156.361,-28.6006,-148.973,223.081,-31.5703,-151.367,133.511,-109.597,162.392,171.988,-44.3557,117.161,-141.496,224.437,-44.8150,240.735,-21.8516,169.291,-37.4492,-95.4910,152.643,41.4058,8.03751,-74.3731,-77.4436
